line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,49959.887838,1,10,192.168.88.253,43370,185,,slow_start,
2,49959.896393,100,15,192.168.88.253,43370,893,,slow_start,
3,49959.904667,200,15,192.168.88.253,43370,871,,slow_start,
4,49959.912963,300,15,192.168.88.253,43370,773,,slow_start,
5,49959.922101,400,15,192.168.88.253,43370,806,,slow_start,
6,49959.944932,500,15,192.168.88.253,43370,838,,slow_start,
7,49959.959930,600,15,192.168.88.253,43370,666,,slow_start,
8,49959.973291,700,15,192.168.88.253,43370,781,,slow_start,
9,49959.987705,800,15,192.168.88.253,43370,709,,slow_start,
10,49960.000263,900,15,192.168.88.253,43370,864,,slow_start,
11,49960.014613,1000,15,192.168.88.253,43370,664,,slow_start,
12,49960.031988,1100,15,192.168.88.253,43370,808,,slow_start,
13,49960.055803,1200,15,192.168.88.253,43370,805,,slow_start,
14,49960.081037,1300,15,192.168.88.253,43370,885,,slow_start,
15,49960.097299,1400,15,192.168.88.253,43370,866,,slow_start,
16,49960.113847,1500,15,192.168.88.253,43370,902,,slow_start,
17,49960.127172,1600,15,192.168.88.253,43370,842,,slow_start,
18,49960.141663,1700,15,192.168.88.253,43370,836,,slow_start,
19,49960.156016,1800,15,192.168.88.253,43370,871,,slow_start,
20,49960.170978,1900,15,192.168.88.253,43370,792,,slow_start,
21,49960.191172,2000,15,192.168.88.253,43370,909,,slow_start,
22,49960.253495,2300,15,192.168.88.253,43370,913,,slow_start,
23,49960.271361,2400,15,192.168.88.253,43370,903,,slow_start,
24,49960.293745,2500,15,192.168.88.253,43370,723,,slow_start,
25,49960.314127,2600,15,192.168.88.253,43370,914,,slow_start,
26,49960.335982,2700,15,192.168.88.253,43370,886,,slow_start,
27,49960.358276,2800,15,192.168.88.253,43370,712,,slow_start,
28,49960.379645,2900,15,192.168.88.253,43370,448,,slow_start,
29,49960.403733,3000,15,192.168.88.253,43370,720,,slow_start,
30,49960.427265,3100,15,192.168.88.253,43370,712,,slow_start,
31,49960.449492,3200,15,192.168.88.253,43370,866,,slow_start,
32,49960.474042,3300,15,192.168.88.253,43370,910,,slow_start,
33,49960.498310,3400,15,192.168.88.253,43370,929,,slow_start,
34,49960.526912,3500,15,192.168.88.253,43370,746,,slow_start,
35,49960.553146,3600,15,192.168.88.253,43370,896,,slow_start,
36,49960.576159,3700,15,192.168.88.253,43370,757,,slow_start,
37,49960.601458,3800,15,192.168.88.253,43370,730,,slow_start,
38,49960.624956,3900,15,192.168.88.253,43370,774,,slow_start,
39,49960.646938,4000,15,192.168.88.253,43370,884,,slow_start,
40,49960.670620,4100,15,192.168.88.253,43370,951,,slow_start,
41,49960.696235,4200,15,192.168.88.253,43370,865,,slow_start,
42,49960.720110,4300,15,192.168.88.253,43370,865,,slow_start,
43,49960.745372,4400,15,192.168.88.253,43370,743,,slow_start,
44,49960.770614,4500,15,192.168.88.253,43370,802,,slow_start,
45,49960.819112,4700,15,192.168.88.253,43370,651,,slow_start,
46,49960.839895,4800,15,192.168.88.253,43370,866,,slow_start,
47,49960.854169,4900,15,192.168.88.253,43370,818,,slow_start,
48,49960.868231,5000,15,192.168.88.253,43370,669,,slow_start,
49,49960.884816,5100,15,192.168.88.253,43370,755,,slow_start,
50,49960.896974,5200,15,192.168.88.253,43370,776,,slow_start,
51,49960.912124,5300,15,192.168.88.253,43370,812,,slow_start,
52,49960.928086,5400,15,192.168.88.253,43370,761,,slow_start,
53,49960.944736,5500,15,192.168.88.253,43370,876,,slow_start,
54,49960.960558,5600,15,192.168.88.253,43370,907,,slow_start,
55,49960.976056,5700,15,192.168.88.253,43370,765,,slow_start,
56,49960.991588,5800,15,192.168.88.253,43370,745,,slow_start,
57,49961.013141,5900,15,192.168.88.253,43370,916,,slow_start,
58,49961.030700,6000,15,192.168.88.253,43370,919,,slow_start,
59,49961.047069,6100,15,192.168.88.253,43370,771,,slow_start,
60,49961.071422,6200,15,192.168.88.253,43370,779,,slow_start,
61,49961.097231,6300,15,192.168.88.253,43370,769,,slow_start,
62,49961.110854,6400,15,192.168.88.253,43370,748,,slow_start,
63,49961.124211,6500,15,192.168.88.253,43370,902,,slow_start,
64,49961.139249,6600,15,192.168.88.253,43370,933,,slow_start,
65,49961.157062,6700,15,192.168.88.253,43370,837,,slow_start,
66,49961.169654,6800,15,192.168.88.253,43370,864,,slow_start,
67,49961.182668,6900,15,192.168.88.253,43370,856,,slow_start,
68,49961.195436,7000,15,192.168.88.253,43370,714,,slow_start,
69,49961.208163,7100,15,192.168.88.253,43370,666,,slow_start,
70,49961.220549,7200,15,192.168.88.253,43370,775,,slow_start,
71,49961.233483,7300,15,192.168.88.253,43370,870,,slow_start,
72,49961.251903,7400,15,192.168.88.253,43370,804,,slow_start,
73,49961.272957,7500,15,192.168.88.253,43370,787,,slow_start,
74,49961.300716,7600,15,192.168.88.253,43370,1022,,slow_start,
75,49961.358586,7800,15,192.168.88.253,43370,824,,slow_start,
76,49961.385892,7900,15,192.168.88.253,43370,924,,slow_start,
77,49961.412635,8000,15,192.168.88.253,43370,558,,slow_start,
78,49961.436448,8100,15,192.168.88.253,43370,746,,slow_start,
79,49961.459707,8200,15,192.168.88.253,43370,920,,slow_start,
80,49961.498922,8300,15,192.168.88.253,43370,852,,slow_start,
81,49961.515599,8400,15,192.168.88.253,43370,869,,slow_start,
82,49961.531155,8500,15,192.168.88.253,43370,779,,slow_start,
83,49961.555590,8600,15,192.168.88.253,43370,683,,slow_start,
84,49961.569622,8700,15,192.168.88.253,43370,781,,slow_start,
85,49961.581434,8800,15,192.168.88.253,43370,901,,slow_start,
86,49961.595249,8900,15,192.168.88.253,43370,862,,slow_start,
87,49961.616869,9000,15,192.168.88.253,43370,893,,slow_start,
88,49961.648206,9100,15,192.168.88.253,43370,896,,slow_start,
89,49961.666484,9200,15,192.168.88.253,43370,912,,slow_start,
90,49961.686454,9300,15,192.168.88.253,43370,957,,slow_start,
91,49961.719265,9400,15,192.168.88.253,43370,1019,,slow_start,
92,49961.749412,9500,15,192.168.88.253,43370,780,,slow_start,
93,49961.777741,9600,15,192.168.88.253,43370,850,,slow_start,
94,49961.794636,9700,15,192.168.88.253,43370,914,,slow_start,
95,49961.812752,9800,15,192.168.88.253,43370,895,,slow_start,
