# R_arrival samples from kprobe:tbf_enqueue
# interval_seconds=0.001000000
timestamp,interval_seconds,bytes,packets,r_arrival_mbit
# bpftrace: Attaching 2 probes...
1780875882.105835,0.000990966,0,0,0.000000
1780875882.105923,0.000996569,0,0,0.000000
1780875882.105943,0.001003012,0,0,0.000000
1780875882.105961,0.000997368,0,0,0.000000
1780875882.105977,0.001006091,0,0,0.000000
1780875882.105992,0.000993445,0,0,0.000000
1780875882.106007,0.001002263,0,0,0.000000
1780875882.106021,0.000997694,0,0,0.000000
1780875882.106035,0.001002450,0,0,0.000000
1780875882.106053,0.001001029,0,0,0.000000
1780875882.106070,0.000997788,0,0,0.000000
1780875882.106085,0.001003923,0,0,0.000000
1780875882.106100,0.001005951,0,0,0.000000
1780875882.106115,0.000989749,0,0,0.000000
1780875882.106130,0.001004093,0,0,0.000000
1780875882.106147,0.001007984,0,0,0.000000
1780875882.106164,0.000998533,0,0,0.000000
1780875882.106179,0.000988491,0,0,0.000000
1780875882.106202,0.001003814,0,0,0.000000
1780875882.106218,0.001006397,0,0,0.000000
1780875882.106232,0.000989536,0,0,0.000000
1780875882.106248,0.001010203,0,0,0.000000
1780875882.106265,0.000996602,0,0,0.000000
1780875882.106279,0.001003604,0,0,0.000000
1780875882.106293,0.001003409,0,0,0.000000
1780875882.106307,0.000986083,0,0,0.000000
1780875882.106321,0.001010635,0,0,0.000000
1780875882.106370,0.000993389,0,0,0.000000
1780875882.106387,0.000996885,0,0,0.000000
1780875882.106401,0.001011472,0,0,0.000000
1780875882.106415,0.000991110,0,0,0.000000
1780875882.106429,0.000996659,0,0,0.000000
1780875882.106445,0.001000352,0,0,0.000000
1780875882.106462,0.000999723,0,0,0.000000
1780875882.106476,0.001000279,0,0,0.000000
1780875882.106490,0.001012392,0,0,0.000000
1780875882.106503,0.000990958,0,0,0.000000
1780875882.106517,0.001008454,0,0,0.000000
1780875882.106533,0.000994667,0,0,0.000000
1780875882.106550,0.001008092,0,0,0.000000
1780875882.106564,0.000992891,0,0,0.000000
1780875882.106578,0.000992688,0,0,0.000000
1780875882.106592,0.000999873,0,0,0.000000
1780875882.106605,0.000999519,0,0,0.000000
1780875882.106622,0.000999853,0,0,0.000000
1780875882.106638,0.001006508,0,0,0.000000
1780875882.106652,0.000999343,0,0,0.000000
1780875882.106666,0.000994941,0,0,0.000000
1780875882.106679,0.001013961,0,0,0.000000
1780875882.106693,0.000986621,0,0,0.000000
1780875882.106714,0.001015600,0,0,0.000000
1780875882.107380,0.000987834,0,0,0.000000
1780875882.108401,0.000999782,0,0,0.000000
1780875882.109386,0.001009762,0,0,0.000000
1780875882.110408,0.000990276,0,0,0.000000
1780875882.111392,0.001009935,0,0,0.000000
1780875882.112386,0.000990307,0,0,0.000000
1780875882.113386,0.001001427,36464,4,291.296320
1780875882.114512,0.001004234,128018,9,1019.826056
1780875882.115688,0.000996316,88790,7,712.946495
1780875882.116532,0.001010377,128216,12,1015.193339
1780875882.117475,0.000987879,113670,11,920.517594
1780875882.118571,0.001007987,125254,11,994.092186
1780875882.119477,0.001004397,115118,11,916.912336
1780875882.120406,0.000987703,109260,10,884.962382
1780875882.121392,0.001012657,131112,12,1035.786056
1780875882.122417,0.000990005,109260,10,882.904632
1780875882.123410,0.000997662,109194,9,875.599151
1780875882.124406,0.000999765,126702,11,1013.854256
1780875882.125410,0.001007895,113670,11,902.236840
1780875882.126406,0.001004427,126702,11,1009.148500
1780875882.127413,0.000990820,110642,9,893.336832
1780875882.128411,0.001003500,129664,12,1033.694071
1780875882.129403,0.001006855,113670,11,903.168778
1780875882.130516,0.000992029,125254,11,1010.083375
1780875882.131478,0.001008051,110854,11,879.749140
1780875882.132407,0.000988308,113604,10,919.583773
1780875882.133510,0.001012547,126702,11,1001.055753
1780875882.134565,0.000986020,109260,10,886.472891
1780875882.135424,0.000999581,113670,11,909.741182
1780875882.136428,0.001004577,126702,11,1008.997817
1780875882.137465,0.000998731,113670,11,910.515444
1780875882.138409,0.000997962,126702,11,1015.685968
1780875882.139562,0.001010114,113670,11,900.254823
1780875882.140417,0.000995998,125254,11,1006.058245
1780875882.141412,0.001005457,115118,11,915.945684
1780875882.142545,0.000988872,109260,10,883.916220
1780875882.143406,0.001012262,125254,11,989.893921
1780875882.144397,0.000991834,115118,11,928.526346
1780875882.145391,0.000996269,125254,11,1005.784582
1780875882.146605,0.000998928,112156,10,898.210882
1780875882.147422,0.001001669,68386,5,546.176432
1780875882.148431,0.001009418,107482,5,851.833433
1780875882.149373,0.000987607,126930,13,1028.182263
1780875882.150406,0.001007772,115118,11,913.841623
1780875882.151406,0.000992937,125254,11,1009.159695
1780875882.152402,0.000998946,115118,11,921.915699
1780875882.153390,0.001005167,126702,11,1008.405568
1780875882.154397,0.000995580,113670,11,913.397216
1780875882.155435,0.001011592,126702,11,1002.000807
1780875882.156390,0.000991593,107812,10,869.808480
1780875882.157394,0.001004106,115118,11,917.178067
1780875882.158386,0.000992817,125254,11,1009.281670
1780875882.159425,0.001009052,115118,11,912.682399
1780875882.160407,0.000991067,109260,10,881.958536
1780875882.161400,0.000999320,131112,12,1049.609735
1780875882.163855,0.001002978,109260,10,871.484719
1780875882.163918,0.000997971,125254,11,1004.069257
1780875882.164414,0.001006092,115118,11,915.367581
1780875882.165387,0.000992533,126702,11,1021.241611
1780875882.166474,0.001008324,113670,11,901.852976
1780875882.167457,0.000992851,109260,10,880.373792
1780875882.168457,0.001001602,126702,11,1011.994784
1780875882.169399,0.000999386,113670,11,909.918690
1780875882.170416,0.000998599,128150,11,1026.638320
1780875882.171415,0.001007295,112222,11,891.274155
1780875882.172429,0.000995314,125254,11,1006.749629
1780875882.173473,0.001000962,115118,11,920.058903
1780875882.174401,0.000996268,109260,10,877.354286
1780875882.175397,0.001001054,126702,11,1012.548774
1780875882.176414,0.001005998,113604,10,903.413327
1780875882.177466,0.000994003,126702,11,1019.731329
1780875882.178678,0.000999549,113670,11,909.770306
1780875882.179456,0.001015667,109260,10,860.597026
1780875882.180552,0.000998157,131112,12,1050.832685
1780875882.181494,0.000989114,109260,10,883.699958
1780875882.182410,0.000996545,126702,11,1017.130185
1780875882.183481,0.001001860,113670,11,907.671731
1780875882.184547,0.001006712,126702,11,1006.857969
1780875882.185407,0.000991261,110708,10,893.472052
1780875882.186406,0.001002107,112222,11,895.888363
1780875882.187415,0.000998847,126702,11,1014.786048
