[649507.403253] TCP: my_cca: seq=1 cwnd=10 rtt=563 bytes_acked=7240 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:54150
[649507.403477] TCP: my_cca: seq=3 cwnd=20 rtt=209 bytes_acked=24616 bytes_sent=68056 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.403704] TCP: my_cca: seq=5 cwnd=10 rtt=139 bytes_acked=34752 bytes_sent=82536 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.405055] TCP: my_cca: seq=39 cwnd=16 rtt=234 bytes_acked=152040 bytes_sent=222992 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.405357] TCP: my_cca: seq=49 cwnd=8 rtt=114 bytes_acked=170864 bytes_sent=234576 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.406603] TCP: my_cca: seq=99 cwnd=13 rtt=254 bytes_acked=247608 bytes_sent=320008 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.406610] TCP: my_cca: seq=100 cwnd=8 rtt=262 bytes_acked=249056 bytes_sent=320008 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.406919] TCP: my_cca: seq=108 cwnd=6 rtt=119 bytes_acked=264984 bytes_sent=331592 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.408463] TCP: my_cca: seq=173 cwnd=13 rtt=286 bytes_acked=362000 bytes_sent=441640 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.408714] TCP: my_cca: seq=182 cwnd=6 rtt=107 bytes_acked=375032 bytes_sent=448880 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.409160] TCP: my_cca: seq=200 cwnd=8 rtt=98 bytes_acked=402544 bytes_sent=479288 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.410545] TCP: my_cca: seq=240 cwnd=13 rtt=184 bytes_acked=480736 bytes_sent=576304 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.410706] TCP: my_cca: seq=248 cwnd=6 rtt=105 bytes_acked=493768 bytes_sent=584992 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.412238] TCP: my_cca: seq=300 cwnd=12 rtt=292 bytes_acked=586440 bytes_sent=684904 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.412297] TCP: my_cca: seq=301 cwnd=13 rtt=253 bytes_acked=587888 bytes_sent=692144 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.412474] TCP: my_cca: seq=310 cwnd=6 rtt=148 bytes_acked=600920 bytes_sent=699384 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.414229] TCP: my_cca: seq=364 cwnd=13 rtt=297 bytes_acked=705176 bytes_sent=826808 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.414418] TCP: my_cca: seq=370 cwnd=6 rtt=225 bytes_acked=713864 bytes_sent=828256 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.415136] TCP: my_cca: seq=400 cwnd=9 rtt=152 bytes_acked=760200 bytes_sent=878936 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.415756] TCP: my_cca: seq=424 cwnd=12 rtt=221 bytes_acked=797848 bytes_sent=922376 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.416030] TCP: my_cca: seq=433 cwnd=6 rtt=128 bytes_acked=812328 bytes_sent=932512 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.416724] TCP: my_cca: seq=458 cwnd=10 rtt=154 bytes_acked=855768 bytes_sent=983192 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.416911] TCP: my_cca: seq=465 cwnd=5 rtt=104 bytes_acked=865904 bytes_sent=990432 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.418050] TCP: my_cca: seq=500 cwnd=11 rtt=208 bytes_acked=932512 bytes_sent=1064280 phase=congestion_avoidance Destination: 192.168.88.253:54150
[649507.418086] TCP: my_cca: seq=502 cwnd=11 rtt=244 bytes_acked=935408 bytes_sent=1070072 phase=loss_recovery Destination: 192.168.88.253:54150
[649507.418302] TCP: my_cca: seq=510 cwnd=5 rtt=121 bytes_acked=946992 bytes_sent=1078760 phase=congestion_avoidance Destination: 192.168.88.253:54150
