line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,211098.242081,1,10,2896,14480,192.168.88.253,38724,221,,slow_start,
2,211098.244786,100,44,285256,312768,192.168.88.253,38724,337,,slow_start,
3,211098.247777,200,44,554584,583544,192.168.88.253,38724,318,,slow_start,
4,211098.250838,300,44,826808,854320,192.168.88.253,38724,370,,slow_start,
5,211098.253914,400,44,1100480,1129440,192.168.88.253,38724,293,,slow_start,
6,211098.257822,500,44,1420488,1443656,192.168.88.253,38724,177,,slow_start,
7,211098.261077,600,44,1721672,1750632,192.168.88.253,38724,281,,slow_start,
8,211098.264125,700,44,1998240,2021408,192.168.88.253,38724,328,,slow_start,
9,211098.267300,800,44,2283496,2308112,192.168.88.253,38724,317,,slow_start,
10,211098.270476,900,44,2564408,2590472,192.168.88.253,38724,267,,slow_start,
11,211098.273567,1000,44,2842424,2865592,192.168.88.253,38724,327,,slow_start,
12,211098.276640,1100,44,3118992,3147952,192.168.88.253,38724,345,,slow_start,
13,211098.280131,1200,44,3431760,3454928,192.168.88.253,38724,330,,slow_start,
14,211098.283632,1300,44,3744528,3773488,192.168.88.253,38724,270,,slow_start,
15,211098.286698,1400,44,4021096,4044264,192.168.88.253,38724,302,,slow_start,
16,211098.289719,1500,44,4291872,4315040,192.168.88.253,38724,336,,slow_start,
17,211098.292808,1600,44,4569888,4597400,192.168.88.253,38724,357,,slow_start,
18,211098.295903,1700,44,4846456,4872520,192.168.88.253,38724,307,,slow_start,
19,211098.298926,1800,44,5117232,5143296,192.168.88.253,38724,319,,slow_start,
20,211098.302121,1900,44,5403936,5430000,192.168.88.253,38724,311,,slow_start,
21,211098.305310,2000,44,5687744,5716704,192.168.88.253,38724,291,,slow_start,
22,211098.308338,2100,44,5961416,5987480,192.168.88.253,38724,309,,slow_start,
23,211098.311347,2200,44,6229296,6258256,192.168.88.253,38724,301,,slow_start,
24,211098.314412,2300,44,6502968,6526136,192.168.88.253,38724,325,,slow_start,
25,211098.317447,2400,44,6779536,6799808,192.168.88.253,38724,357,,slow_start,
26,211098.320449,2500,44,7047416,7070584,192.168.88.253,38724,338,,slow_start,
27,211098.323501,2600,44,7321088,7341360,192.168.88.253,38724,374,,slow_start,
28,211098.326514,2700,44,7591864,7612136,192.168.88.253,38724,367,,slow_start,
29,211098.329588,2800,44,7866984,7897392,192.168.88.253,38724,332,,slow_start,
30,211098.332664,2900,44,8140656,8169616,192.168.88.253,38724,299,,slow_start,
31,211098.335806,3000,44,8424464,8451976,192.168.88.253,38724,340,,slow_start,
32,211098.338893,3100,44,8701032,8727096,192.168.88.253,38724,284,,slow_start,
33,211098.341877,3200,44,8968912,8997872,192.168.88.253,38724,279,,slow_start,
34,211098.345408,3300,44,9284576,9312088,192.168.88.253,38724,312,,slow_start,
35,211098.348479,3400,44,9558248,9587208,192.168.88.253,38724,291,,slow_start,
36,211098.351506,3500,44,9831920,9857984,192.168.88.253,38724,298,,slow_start,
37,211098.354641,3600,44,10111384,10140344,192.168.88.253,38724,284,,slow_start,
38,211098.357707,3700,44,10386504,10415464,192.168.88.253,38724,294,,slow_start,
39,211098.360738,3800,44,10657280,10686240,192.168.88.253,38724,286,,slow_start,
40,211098.363687,3900,44,10925160,10952672,192.168.88.253,38724,330,,slow_start,
41,211098.366936,4000,44,11214760,11243720,192.168.88.253,38724,227,,slow_start,
42,211098.370339,4100,44,11520288,11546352,192.168.88.253,38724,301,,slow_start,
43,211098.373624,4200,44,11815680,11844640,192.168.88.253,38724,316,,slow_start,
44,211098.376933,4300,44,12109624,12135688,192.168.88.253,38724,288,,slow_start,
45,211098.380267,4400,44,12409360,12438320,192.168.88.253,38724,243,,slow_start,
46,211098.383665,4500,44,12714888,12740952,192.168.88.253,38724,289,,slow_start,
47,211098.386938,4600,44,13010280,13039240,192.168.88.253,38724,276,,slow_start,
48,211098.390135,4700,44,13296984,13325944,192.168.88.253,38724,335,,slow_start,
49,211098.397256,4900,44,13906592,13935552,192.168.88.253,38724,285,,slow_start,
50,211098.400451,5000,44,14193296,14222256,192.168.88.253,38724,271,,slow_start,
51,211098.403492,5100,44,14466968,14493032,192.168.88.253,38724,314,,slow_start,
52,211098.406685,5200,44,14750776,14779736,192.168.88.253,38724,317,,slow_start,
53,211098.410055,5300,44,15056304,15082368,192.168.88.253,38724,237,,slow_start,
54,211098.413077,5400,44,15327080,15353144,192.168.88.253,38724,315,,slow_start,
55,211098.416085,5500,44,15594960,15623920,192.168.88.253,38724,300,,slow_start,
