line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,540053.227783,1,10,192.168.88.253,41490,157,,slow_start,
2,540053.227854,4,19,192.168.88.253,41490,199,,loss_recovery,
3,540053.227997,12,9,192.168.88.253,41490,135,,congestion_avoidance,
4,540053.229055,48,14,192.168.88.253,41490,113,,loss_recovery,
5,540053.229352,58,7,192.168.88.253,41490,176,,congestion_avoidance,
6,540053.229933,81,10,192.168.88.253,41490,183,,loss_recovery,
7,540053.230240,85,5,192.168.88.253,41490,159,,congestion_avoidance,
8,540053.230557,100,8,192.168.88.253,41490,102,,congestion_avoidance,
9,540053.231523,138,12,192.168.88.253,41490,248,,loss_recovery,
10,540053.231686,147,6,192.168.88.253,41490,139,,congestion_avoidance,
11,540053.232771,187,11,192.168.88.253,41490,227,,loss_recovery,
12,540053.232964,194,5,192.168.88.253,41490,108,,congestion_avoidance,
13,540053.233093,200,6,192.168.88.253,41490,100,,congestion_avoidance,
14,540053.234058,239,11,192.168.88.253,41490,208,,loss_recovery,
15,540053.234300,247,5,192.168.88.253,41490,125,,congestion_avoidance,
16,540053.235565,300,11,192.168.88.253,41490,196,,congestion_avoidance,
17,540053.235737,307,12,192.168.88.253,41490,229,,loss_recovery,
18,540053.235897,315,6,192.168.88.253,41490,135,,congestion_avoidance,
19,540053.237145,363,12,192.168.88.253,41490,265,,loss_recovery,
20,540053.237295,371,6,192.168.88.253,41490,141,,congestion_avoidance,
21,540053.238028,400,10,192.168.88.253,41490,156,,congestion_avoidance,
22,540053.238386,412,11,192.168.88.253,41490,174,,loss_recovery,
23,540053.238587,421,5,192.168.88.253,41490,115,,congestion_avoidance,
24,540053.240244,486,13,192.168.88.253,41490,248,,loss_recovery,
25,540053.240394,495,6,192.168.88.253,41490,113,,congestion_avoidance,
26,540053.240516,500,7,192.168.88.253,41490,117,,congestion_avoidance,
27,540053.241752,546,12,192.168.88.253,41490,251,,loss_recovery,
28,540053.241901,555,6,192.168.88.253,41490,124,,congestion_avoidance,
29,540053.243022,586,11,192.168.88.253,41490,209,,loss_recovery,
30,540053.243239,591,5,192.168.88.253,41490,96,,congestion_avoidance,
31,540053.243641,600,8,192.168.88.253,41490,117,,congestion_avoidance,
32,540053.244618,619,12,192.168.88.253,41490,238,,loss_recovery,
33,540053.244958,622,6,192.168.88.253,41490,130,,congestion_avoidance,
34,540053.246391,647,13,192.168.88.253,41490,270,,loss_recovery,
35,540053.246621,652,6,192.168.88.253,41490,123,,congestion_avoidance,
36,540053.247568,674,11,192.168.88.253,41490,220,,loss_recovery,
37,540053.247710,678,5,192.168.88.253,41490,225,,congestion_avoidance,
38,540053.248563,700,10,192.168.88.253,41490,207,,congestion_avoidance,
39,540053.248781,704,11,192.168.88.253,41490,213,,loss_recovery,
40,540053.248917,708,5,192.168.88.253,41490,111,,congestion_avoidance,
41,540053.250137,735,11,192.168.88.253,41490,206,,loss_recovery,
42,540053.250332,740,5,192.168.88.253,41490,137,,congestion_avoidance,
43,540053.251452,764,11,192.168.88.253,41490,261,,loss_recovery,
44,540053.251671,769,5,192.168.88.253,41490,111,,congestion_avoidance,
45,540053.252955,799,11,192.168.88.253,41490,257,,loss_recovery,
46,540053.253017,800,6,192.168.88.253,41490,205,,loss_recovery,
47,540053.253168,804,5,192.168.88.253,41490,126,,congestion_avoidance,
48,540053.254024,824,10,192.168.88.253,41490,154,,loss_recovery,
49,540053.254214,827,5,192.168.88.253,41490,141,,congestion_avoidance,
50,540053.254967,845,10,192.168.88.253,41490,206,,loss_recovery,
51,540053.255185,849,5,192.168.88.253,41490,112,,congestion_avoidance,
52,540053.256463,878,11,192.168.88.253,41490,279,,loss_recovery,
53,540053.256698,883,5,192.168.88.253,41490,111,,congestion_avoidance,
54,540053.257426,900,9,192.168.88.253,41490,184,,congestion_avoidance,
55,540053.257491,902,10,192.168.88.253,41490,207,,loss_recovery,
56,540053.257712,906,5,192.168.88.253,41490,116,,congestion_avoidance,
57,540053.258614,927,10,192.168.88.253,41490,231,,loss_recovery,
58,540053.258840,932,5,192.168.88.253,41490,112,,congestion_avoidance,
59,540053.259858,954,10,192.168.88.253,41490,219,,loss_recovery,
60,540053.260006,958,5,192.168.88.253,41490,119,,congestion_avoidance,
61,540053.260947,975,10,192.168.88.253,41490,167,,loss_recovery,
62,540053.261132,979,5,192.168.88.253,41490,132,,congestion_avoidance,
63,540053.261959,997,10,192.168.88.253,41490,204,,loss_recovery,
64,540053.262181,1000,5,192.168.88.253,41490,175,,congestion_avoidance,
65,540053.263220,1024,11,192.168.88.253,41490,221,,loss_recovery,
66,540053.263442,1029,5,192.168.88.253,41490,111,,congestion_avoidance,
67,540053.264323,1050,10,192.168.88.253,41490,181,,loss_recovery,
68,540053.264559,1055,5,192.168.88.253,41490,113,,congestion_avoidance,
69,540053.265520,1074,10,192.168.88.253,41490,228,,loss_recovery,
70,540053.265781,1078,5,192.168.88.253,41490,102,,congestion_avoidance,
71,540053.266680,1099,10,192.168.88.253,41490,189,,loss_recovery,
72,540053.266704,1100,5,192.168.88.253,41490,213,,loss_recovery,
