line_number,timestamp,cwnd,ip,port,rtt,ssthresh,phase,ca_state
407,676177.897750,91,128.178.122.39,53774,873,,congestion_avoidance,
408,676177.898795,92,128.178.122.39,53774,835,,congestion_avoidance,
409,676177.900117,93,128.178.122.39,53774,747,,congestion_avoidance,
410,676177.900604,93,128.178.122.39,53774,,46,congestion_avoidance,cwr
411,676177.900633,48,128.178.122.39,53774,763,,loss_recovery,
412,676177.901036,46,128.178.122.39,53774,967,,loss_recovery,
413,676177.901222,46,128.178.122.39,53774,,46,loss_recovery,open
414,676177.901827,47,128.178.122.39,53774,459,,congestion_avoidance,
415,676177.902673,48,128.178.122.39,53774,577,,congestion_avoidance,
416,676177.903199,49,128.178.122.39,53774,566,,congestion_avoidance,
417,676177.903741,50,128.178.122.39,53774,502,,congestion_avoidance,
418,676177.904245,51,128.178.122.39,53774,584,,congestion_avoidance,
419,676177.905116,52,128.178.122.39,53774,621,,congestion_avoidance,
420,676177.905649,53,128.178.122.39,53774,587,,congestion_avoidance,
421,676177.906144,54,128.178.122.39,53774,617,,congestion_avoidance,
422,676177.906955,55,128.178.122.39,53774,535,,congestion_avoidance,
423,676177.907507,56,128.178.122.39,53774,685,,congestion_avoidance,
424,676177.908319,57,128.178.122.39,53774,684,,congestion_avoidance,
425,676177.909034,58,128.178.122.39,53774,631,,congestion_avoidance,
426,676177.909745,59,128.178.122.39,53774,545,,congestion_avoidance,
427,676177.910469,60,128.178.122.39,53774,476,,congestion_avoidance,
428,676177.911237,61,128.178.122.39,53774,547,,congestion_avoidance,
429,676177.911776,62,128.178.122.39,53774,759,,congestion_avoidance,
430,676177.912743,63,128.178.122.39,53774,671,,congestion_avoidance,
431,676177.913328,64,128.178.122.39,53774,736,,congestion_avoidance,
432,676177.914101,65,128.178.122.39,53774,686,,congestion_avoidance,
433,676177.914926,66,128.178.122.39,53774,755,,congestion_avoidance,
434,676177.915700,67,128.178.122.39,53774,747,,congestion_avoidance,
435,676177.916539,68,128.178.122.39,53774,780,,congestion_avoidance,
436,676177.917411,69,128.178.122.39,53774,570,,congestion_avoidance,
437,676177.918222,70,128.178.122.39,53774,635,,congestion_avoidance,
438,676177.919055,71,128.178.122.39,53774,625,,congestion_avoidance,
439,676177.920198,72,128.178.122.39,53774,722,,congestion_avoidance,
440,676177.921129,73,128.178.122.39,53774,585,,congestion_avoidance,
441,676177.921858,74,128.178.122.39,53774,610,,congestion_avoidance,
442,676177.922907,75,128.178.122.39,53774,773,,congestion_avoidance,
443,676177.923667,76,128.178.122.39,53774,827,,congestion_avoidance,
444,676177.924816,77,128.178.122.39,53774,910,,congestion_avoidance,
445,676177.925544,78,128.178.122.39,53774,766,,congestion_avoidance,
446,676177.926565,79,128.178.122.39,53774,744,,congestion_avoidance,
447,676177.927563,80,128.178.122.39,53774,692,,congestion_avoidance,
448,676177.928489,81,128.178.122.39,53774,894,,congestion_avoidance,
449,676177.929477,82,128.178.122.39,53774,835,,congestion_avoidance,
450,676177.930606,83,128.178.122.39,53774,900,,congestion_avoidance,
451,676177.931438,84,128.178.122.39,53774,679,,congestion_avoidance,
452,676177.932599,85,128.178.122.39,53774,776,,congestion_avoidance,
453,676177.933628,86,128.178.122.39,53774,756,,congestion_avoidance,
454,676177.934608,87,128.178.122.39,53774,683,,congestion_avoidance,
455,676177.935693,88,128.178.122.39,53774,682,,congestion_avoidance,
456,676177.936793,89,128.178.122.39,53774,755,,congestion_avoidance,
457,676177.937823,90,128.178.122.39,53774,723,,congestion_avoidance,
458,676177.938905,91,128.178.122.39,53774,736,,congestion_avoidance,
459,676177.940046,92,128.178.122.39,53774,856,,congestion_avoidance,
460,676177.941582,93,128.178.122.39,53774,777,,congestion_avoidance,
461,676177.942857,94,128.178.122.39,53774,996,,congestion_avoidance,
462,676177.943795,95,128.178.122.39,53774,876,,congestion_avoidance,
463,676177.945571,96,128.178.122.39,53774,,48,congestion_avoidance,cwr
464,676177.945651,48,128.178.122.39,53774,767,,loss_recovery,
465,676177.946220,48,128.178.122.39,53774,,48,loss_recovery,open
466,676177.946870,49,128.178.122.39,53774,585,,congestion_avoidance,
467,676177.947523,50,128.178.122.39,53774,488,,congestion_avoidance,
468,676177.948060,51,128.178.122.39,53774,408,,congestion_avoidance,
469,676177.948797,52,128.178.122.39,53774,612,,congestion_avoidance,
470,676177.949377,53,128.178.122.39,53774,450,,congestion_avoidance,
471,676177.949970,54,128.178.122.39,53774,519,,congestion_avoidance,
472,676177.950791,55,128.178.122.39,53774,602,,congestion_avoidance,
473,676177.951420,56,128.178.122.39,53774,533,,congestion_avoidance,
474,676177.951935,57,128.178.122.39,53774,597,,congestion_avoidance,
475,676177.952739,58,128.178.122.39,53774,651,,congestion_avoidance,
476,676177.953621,59,128.178.122.39,53774,521,,congestion_avoidance,
477,676177.954154,60,128.178.122.39,53774,529,,congestion_avoidance,
478,676177.955113,61,128.178.122.39,53774,716,,congestion_avoidance,
479,676177.955608,62,128.178.122.39,53774,675,,congestion_avoidance,
480,676177.956414,63,128.178.122.39,53774,682,,congestion_avoidance,
481,676177.957207,64,128.178.122.39,53774,712,,congestion_avoidance,
482,676177.958017,65,128.178.122.39,53774,727,,congestion_avoidance,
483,676177.958746,66,128.178.122.39,53774,644,,congestion_avoidance,
484,676177.959689,67,128.178.122.39,53774,545,,congestion_avoidance,
485,676177.960462,68,128.178.122.39,53774,763,,congestion_avoidance,
486,676177.961253,69,128.178.122.39,53774,784,,congestion_avoidance,
487,676177.962113,70,128.178.122.39,53774,625,,congestion_avoidance,
488,676177.963023,71,128.178.122.39,53774,694,,congestion_avoidance,
489,676177.963804,72,128.178.122.39,53774,729,,congestion_avoidance,
490,676177.964661,73,128.178.122.39,53774,749,,congestion_avoidance,
491,676177.965729,74,128.178.122.39,53774,743,,congestion_avoidance,
492,676177.966616,75,128.178.122.39,53774,933,,congestion_avoidance,
493,676177.967429,76,128.178.122.39,53774,662,,congestion_avoidance,
494,676177.968531,77,128.178.122.39,53774,723,,congestion_avoidance,
495,676177.969373,78,128.178.122.39,53774,631,,congestion_avoidance,
496,676177.970507,79,128.178.122.39,53774,793,,congestion_avoidance,
497,676177.971283,80,128.178.122.39,53774,831,,congestion_avoidance,
498,676177.972349,81,128.178.122.39,53774,839,,congestion_avoidance,
499,676177.973421,82,128.178.122.39,53774,856,,congestion_avoidance,
500,676177.974368,83,128.178.122.39,53774,749,,congestion_avoidance,
501,676177.975402,84,128.178.122.39,53774,719,,congestion_avoidance,
502,676177.976533,85,128.178.122.39,53774,815,,congestion_avoidance,
503,676177.977311,86,128.178.122.39,53774,709,,congestion_avoidance,
504,676177.978467,87,128.178.122.39,53774,622,,congestion_avoidance,
505,676177.979549,88,128.178.122.39,53774,669,,congestion_avoidance,
506,676177.980676,89,128.178.122.39,53774,697,,congestion_avoidance,
507,676177.981817,90,128.178.122.39,53774,821,,congestion_avoidance,
508,676177.982943,91,128.178.122.39,53774,878,,congestion_avoidance,
509,676177.983978,92,128.178.122.39,53774,849,,congestion_avoidance,
510,676177.985117,93,128.178.122.39,53774,915,,congestion_avoidance,
511,676177.986172,94,128.178.122.39,53774,922,,congestion_avoidance,
512,676177.986843,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
513,676177.987005,47,128.178.122.39,53774,686,,loss_recovery,
514,676177.987471,47,128.178.122.39,53774,,47,loss_recovery,open
515,676177.988155,48,128.178.122.39,53774,558,,congestion_avoidance,
516,676177.988799,49,128.178.122.39,53774,480,,congestion_avoidance,
517,676177.989319,50,128.178.122.39,53774,468,,congestion_avoidance,
518,676177.990115,51,128.178.122.39,53774,441,,congestion_avoidance,
519,676177.990647,52,128.178.122.39,53774,465,,congestion_avoidance,
520,676177.991188,53,128.178.122.39,53774,453,,congestion_avoidance,
521,676177.991935,54,128.178.122.39,53774,477,,congestion_avoidance,
522,676177.992680,55,128.178.122.39,53774,550,,congestion_avoidance,
523,676177.993181,56,128.178.122.39,53774,596,,congestion_avoidance,
524,676177.994018,57,128.178.122.39,53774,682,,congestion_avoidance,
525,676177.994540,58,128.178.122.39,53774,685,,congestion_avoidance,
526,676177.995430,59,128.178.122.39,53774,508,,congestion_avoidance,
527,676177.996125,60,128.178.122.39,53774,689,,congestion_avoidance,
528,676177.996868,61,128.178.122.39,53774,592,,congestion_avoidance,
529,676177.997683,62,128.178.122.39,53774,677,,congestion_avoidance,
530,676177.998478,63,128.178.122.39,53774,696,,congestion_avoidance,
531,676177.998979,64,128.178.122.39,53774,693,,congestion_avoidance,
532,676177.999898,65,128.178.122.39,53774,539,,congestion_avoidance,
533,676178.000824,66,128.178.122.39,53774,679,,congestion_avoidance,
534,676178.001409,67,128.178.122.39,53774,751,,congestion_avoidance,
535,676178.002243,68,128.178.122.39,53774,767,,congestion_avoidance,
536,676178.003052,69,128.178.122.39,53774,805,,congestion_avoidance,
537,676178.004219,70,128.178.122.39,53774,633,,congestion_avoidance,
538,676178.005006,71,128.178.122.39,53774,658,,congestion_avoidance,
539,676178.005833,72,128.178.122.39,53774,658,,congestion_avoidance,
540,676178.006682,73,128.178.122.39,53774,731,,congestion_avoidance,
541,676178.007486,74,128.178.122.39,53774,748,,congestion_avoidance,
542,676178.008510,75,128.178.122.39,53774,669,,congestion_avoidance,
543,676178.009306,76,128.178.122.39,53774,763,,congestion_avoidance,
544,676178.010270,77,128.178.122.39,53774,656,,congestion_avoidance,
545,676178.011317,78,128.178.122.39,53774,656,,congestion_avoidance,
546,676178.012240,79,128.178.122.39,53774,701,,congestion_avoidance,
547,676178.013077,80,128.178.122.39,53774,830,,congestion_avoidance,
548,676178.014121,81,128.178.122.39,53774,824,,congestion_avoidance,
549,676178.015274,82,128.178.122.39,53774,933,,congestion_avoidance,
550,676178.016069,83,128.178.122.39,53774,659,,congestion_avoidance,
551,676178.017197,84,128.178.122.39,53774,731,,congestion_avoidance,
552,676178.018211,85,128.178.122.39,53774,672,,congestion_avoidance,
553,676178.019205,86,128.178.122.39,53774,621,,congestion_avoidance,
554,676178.020374,87,128.178.122.39,53774,744,,congestion_avoidance,
555,676178.021438,88,128.178.122.39,53774,740,,congestion_avoidance,
556,676178.022552,89,128.178.122.39,53774,807,,congestion_avoidance,
557,676178.023608,90,128.178.122.39,53774,782,,congestion_avoidance,
558,676178.024660,91,128.178.122.39,53774,799,,congestion_avoidance,
559,676178.025706,92,128.178.122.39,53774,773,,congestion_avoidance,
560,676178.026919,93,128.178.122.39,53774,940,,congestion_avoidance,
561,676178.027995,94,128.178.122.39,53774,969,,congestion_avoidance,
562,676178.029139,95,128.178.122.39,53774,686,,congestion_avoidance,
563,676178.029710,95,128.178.122.39,53774,,47,congestion_avoidance,cwr
564,676178.030139,47,128.178.122.39,53774,985,,loss_recovery,
565,676178.030308,47,128.178.122.39,53774,,47,loss_recovery,open
566,676178.030948,48,128.178.122.39,53774,491,,congestion_avoidance,
567,676178.031716,49,128.178.122.39,53774,515,,congestion_avoidance,
568,676178.032207,50,128.178.122.39,53774,487,,congestion_avoidance,
569,676178.032801,51,128.178.122.39,53774,589,,congestion_avoidance,
570,676178.033325,52,128.178.122.39,53774,568,,congestion_avoidance,
571,676178.034141,53,128.178.122.39,53774,554,,congestion_avoidance,
572,676178.034656,54,128.178.122.39,53774,563,,congestion_avoidance,
573,676178.035479,55,128.178.122.39,53774,587,,congestion_avoidance,
574,676178.035967,56,128.178.122.39,53774,570,,congestion_avoidance,
575,676178.036907,57,128.178.122.39,53774,461,,congestion_avoidance,
576,676178.037558,58,128.178.122.39,53774,616,,congestion_avoidance,
577,676178.038120,59,128.178.122.39,53774,607,,congestion_avoidance,
578,676178.038876,60,128.178.122.39,53774,604,,congestion_avoidance,
579,676178.039679,61,128.178.122.39,53774,648,,congestion_avoidance,
580,676178.040431,62,128.178.122.39,53774,576,,congestion_avoidance,
581,676178.041151,63,128.178.122.39,53774,491,,congestion_avoidance,
582,676178.041951,64,128.178.122.39,53774,513,,congestion_avoidance,
583,676178.042735,65,128.178.122.39,53774,778,,congestion_avoidance,
584,676178.043517,66,128.178.122.39,53774,479,,congestion_avoidance,
585,676178.044466,67,128.178.122.39,53774,696,,congestion_avoidance,
586,676178.045262,68,128.178.122.39,53774,616,,congestion_avoidance,
587,676178.046068,69,128.178.122.39,53774,687,,congestion_avoidance,
588,676178.046861,70,128.178.122.39,53774,714,,congestion_avoidance,
589,676178.047674,71,128.178.122.39,53774,666,,congestion_avoidance,
590,676178.048566,72,128.178.122.39,53774,852,,congestion_avoidance,
591,676178.049397,73,128.178.122.39,53774,610,,congestion_avoidance,
592,676178.050445,74,128.178.122.39,53774,622,,congestion_avoidance,
593,676178.051230,75,128.178.122.39,53774,888,,congestion_avoidance,
594,676178.052404,76,128.178.122.39,53774,649,,congestion_avoidance,
595,676178.053165,77,128.178.122.39,53774,700,,congestion_avoidance,
596,676178.053985,78,128.178.122.39,53774,655,,congestion_avoidance,
597,676178.054985,79,128.178.122.39,53774,588,,congestion_avoidance,
598,676178.056059,80,128.178.122.39,53774,587,,congestion_avoidance,
599,676178.056871,81,128.178.122.39,53774,731,,congestion_avoidance,
600,676178.057887,82,128.178.122.39,53774,682,,congestion_avoidance,
601,676178.058920,83,128.178.122.39,53774,656,,congestion_avoidance,
602,676178.060062,84,128.178.122.39,53774,729,,congestion_avoidance,
603,676178.061120,85,128.178.122.39,53774,751,,congestion_avoidance,
604,676178.062149,86,128.178.122.39,53774,696,,congestion_avoidance,
605,676178.063305,87,128.178.122.39,53774,818,,congestion_avoidance,
606,676178.064309,88,128.178.122.39,53774,762,,congestion_avoidance,
607,676178.065332,89,128.178.122.39,53774,727,,congestion_avoidance,
608,676178.066350,90,128.178.122.39,53774,674,,congestion_avoidance,
609,676178.067518,91,128.178.122.39,53774,796,,congestion_avoidance,
610,676178.068661,92,128.178.122.39,53774,885,,congestion_avoidance,
611,676178.069666,93,128.178.122.39,53774,824,,congestion_avoidance,
612,676178.070967,94,128.178.122.39,53774,703,,congestion_avoidance,
613,676178.072007,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
614,676178.072228,47,128.178.122.39,53774,590,,loss_recovery,
615,676178.072639,47,128.178.122.39,53774,,47,loss_recovery,open
616,676178.073270,48,128.178.122.39,53774,496,,congestion_avoidance,
617,676178.074003,49,128.178.122.39,53774,483,,congestion_avoidance,
618,676178.074634,50,128.178.122.39,53774,626,,congestion_avoidance,
619,676178.075180,51,128.178.122.39,53774,591,,congestion_avoidance,
620,676178.075680,52,128.178.122.39,53774,629,,congestion_avoidance,
621,676178.076492,53,128.178.122.39,53774,567,,congestion_avoidance,
622,676178.077036,54,128.178.122.39,53774,608,,congestion_avoidance,
623,676178.077854,55,128.178.122.39,53774,544,,congestion_avoidance,
624,676178.078621,56,128.178.122.39,53774,486,,congestion_avoidance,
625,676178.079097,57,128.178.122.39,53774,576,,congestion_avoidance,
626,676178.079934,58,128.178.122.39,53774,651,,congestion_avoidance,
627,676178.080512,59,128.178.122.39,53774,685,,congestion_avoidance,
628,676178.081239,60,128.178.122.39,53774,614,,congestion_avoidance,
629,676178.082055,61,128.178.122.39,53774,663,,congestion_avoidance,
630,676178.082760,62,128.178.122.39,53774,582,,congestion_avoidance,
631,676178.083547,63,128.178.122.39,53774,587,,congestion_avoidance,
632,676178.084339,64,128.178.122.39,53774,578,,congestion_avoidance,
633,676178.085130,65,128.178.122.39,53774,587,,congestion_avoidance,
634,676178.085888,66,128.178.122.39,53774,560,,congestion_avoidance,
635,676178.086800,67,128.178.122.39,53774,675,,congestion_avoidance,
636,676178.087686,68,128.178.122.39,53774,774,,congestion_avoidance,
637,676178.088401,69,128.178.122.39,53774,662,,congestion_avoidance,
638,676178.089217,70,128.178.122.39,53774,751,,congestion_avoidance,
639,676178.090088,71,128.178.122.39,53774,774,,congestion_avoidance,
640,676178.091007,72,128.178.122.39,53774,646,,congestion_avoidance,
641,676178.091789,73,128.178.122.39,53774,686,,congestion_avoidance,
642,676178.092604,74,128.178.122.39,53774,633,,congestion_avoidance,
643,676178.093742,75,128.178.122.39,53774,743,,congestion_avoidance,
644,676178.094613,76,128.178.122.39,53774,851,,congestion_avoidance,
645,676178.095454,77,128.178.122.39,53774,637,,congestion_avoidance,
646,676178.096528,78,128.178.122.39,53774,651,,congestion_avoidance,
647,676178.097298,79,128.178.122.39,53774,901,,congestion_avoidance,
648,676178.098458,80,128.178.122.39,53774,623,,congestion_avoidance,
649,676178.099334,81,128.178.122.39,53774,825,,congestion_avoidance,
650,676178.100416,82,128.178.122.39,53774,850,,congestion_avoidance,
651,676178.101243,83,128.178.122.39,53774,572,,congestion_avoidance,
652,676178.102368,84,128.178.122.39,53774,711,,congestion_avoidance,
653,676178.103468,85,128.178.122.39,53774,712,,congestion_avoidance,
654,676178.104538,86,128.178.122.39,53774,751,,congestion_avoidance,
655,676178.105706,87,128.178.122.39,53774,863,,congestion_avoidance,
656,676178.106520,88,128.178.122.39,53774,782,,congestion_avoidance,
657,676178.107810,89,128.178.122.39,53774,841,,congestion_avoidance,
658,676178.108815,90,128.178.122.39,53774,800,,congestion_avoidance,
659,676178.109812,91,128.178.122.39,53774,710,,congestion_avoidance,
660,676178.111102,92,128.178.122.39,53774,970,,congestion_avoidance,
661,676178.112235,93,128.178.122.39,53774,683,,congestion_avoidance,
662,676178.113179,94,128.178.122.39,53774,937,,congestion_avoidance,
663,676178.114859,95,128.178.122.39,53774,1037,,congestion_avoidance,
664,676178.115988,96,128.178.122.39,53774,728,,congestion_avoidance,
665,676178.117037,97,128.178.122.39,53774,,48,congestion_avoidance,cwr
666,676178.117132,48,128.178.122.39,53774,640,,loss_recovery,
667,676178.117640,48,128.178.122.39,53774,,48,loss_recovery,open
668,676178.118318,49,128.178.122.39,53774,541,,congestion_avoidance,
669,676178.119092,50,128.178.122.39,53774,575,,congestion_avoidance,
670,676178.119680,51,128.178.122.39,53774,519,,congestion_avoidance,
671,676178.120227,52,128.178.122.39,53774,542,,congestion_avoidance,
672,676178.120763,53,128.178.122.39,53774,569,,congestion_avoidance,
673,676178.121481,54,128.178.122.39,53774,507,,congestion_avoidance,
674,676178.122310,55,128.178.122.39,53774,670,,congestion_avoidance,
675,676178.122821,56,128.178.122.39,53774,666,,congestion_avoidance,
676,676178.123632,57,128.178.122.39,53774,614,,congestion_avoidance,
677,676178.124143,58,128.178.122.39,53774,595,,congestion_avoidance,
678,676178.125082,59,128.178.122.39,53774,491,,congestion_avoidance,
679,676178.125642,60,128.178.122.39,53774,537,,congestion_avoidance,
680,676178.126449,61,128.178.122.39,53774,576,,congestion_avoidance,
681,676178.127273,62,128.178.122.39,53774,574,,congestion_avoidance,
682,676178.127796,63,128.178.122.39,53774,600,,congestion_avoidance,
683,676178.128733,64,128.178.122.39,53774,768,,congestion_avoidance,
684,676178.129542,65,128.178.122.39,53774,759,,congestion_avoidance,
685,676178.130372,66,128.178.122.39,53774,538,,congestion_avoidance,
686,676178.131111,67,128.178.122.39,53774,784,,congestion_avoidance,
687,676178.131885,68,128.178.122.39,53774,755,,congestion_avoidance,
688,676178.132676,69,128.178.122.39,53774,774,,congestion_avoidance,
689,676178.133518,70,128.178.122.39,53774,777,,congestion_avoidance,
690,676178.134567,71,128.178.122.39,53774,750,,congestion_avoidance,
691,676178.135318,72,128.178.122.39,53774,797,,congestion_avoidance,
692,676178.136218,73,128.178.122.39,53774,630,,congestion_avoidance,
693,676178.137231,74,128.178.122.39,53774,579,,congestion_avoidance,
694,676178.137989,75,128.178.122.39,53774,827,,congestion_avoidance,
695,676178.139025,76,128.178.122.39,53774,823,,congestion_avoidance,
696,676178.140019,77,128.178.122.39,53774,753,,congestion_avoidance,
697,676178.140808,78,128.178.122.39,53774,626,,congestion_avoidance,
698,676178.141908,79,128.178.122.39,53774,691,,congestion_avoidance,
699,676178.142682,80,128.178.122.39,53774,768,,congestion_avoidance,
700,676178.143928,81,128.178.122.39,53774,624,,congestion_avoidance,
701,676178.144799,82,128.178.122.39,53774,761,,congestion_avoidance,
702,676178.145869,83,128.178.122.39,53774,827,,congestion_avoidance,
703,676178.146867,84,128.178.122.39,53774,708,,congestion_avoidance,
704,676178.147817,85,128.178.122.39,53774,629,,congestion_avoidance,
705,676178.148864,86,128.178.122.39,53774,624,,congestion_avoidance,
706,676178.149918,87,128.178.122.39,53774,619,,congestion_avoidance,
707,676178.150920,88,128.178.122.39,53774,752,,congestion_avoidance,
708,676178.151984,89,128.178.122.39,53774,753,,congestion_avoidance,
709,676178.153081,90,128.178.122.39,53774,759,,congestion_avoidance,
710,676178.154335,91,128.178.122.39,53774,796,,congestion_avoidance,
711,676178.155280,92,128.178.122.39,53774,686,,congestion_avoidance,
712,676178.156617,93,128.178.122.39,53774,971,,congestion_avoidance,
713,676178.157605,94,128.178.122.39,53774,891,,congestion_avoidance,
714,676178.158728,95,128.178.122.39,53774,972,,congestion_avoidance,
715,676178.158836,95,128.178.122.39,53774,,47,congestion_avoidance,cwr
716,676178.158972,47,128.178.122.39,53774,676,,loss_recovery,
717,676178.159452,47,128.178.122.39,53774,,47,loss_recovery,open
718,676178.160322,48,128.178.122.39,53774,552,,congestion_avoidance,
719,676178.160642,49,128.178.122.39,53774,522,,congestion_avoidance,
720,676178.161448,50,128.178.122.39,53774,576,,congestion_avoidance,
721,676178.161924,51,128.178.122.39,53774,511,,congestion_avoidance,
722,676178.162449,52,128.178.122.39,53774,563,,congestion_avoidance,
723,676178.163129,53,128.178.122.39,53774,607,,congestion_avoidance,
724,676178.163892,54,128.178.122.39,53774,653,,congestion_avoidance,
725,676178.164424,55,128.178.122.39,53774,446,,congestion_avoidance,
726,676178.165206,56,128.178.122.39,53774,674,,congestion_avoidance,
727,676178.165995,57,128.178.122.39,53774,668,,congestion_avoidance,
728,676178.166611,58,128.178.122.39,53774,510,,congestion_avoidance,
729,676178.167485,59,128.178.122.39,53774,554,,congestion_avoidance,
730,676178.168011,60,128.178.122.39,53774,577,,congestion_avoidance,
731,676178.168800,61,128.178.122.39,53774,601,,congestion_avoidance,
732,676178.169599,62,128.178.122.39,53774,590,,congestion_avoidance,
733,676178.170434,63,128.178.122.39,53774,666,,congestion_avoidance,
734,676178.171053,64,128.178.122.39,53774,769,,congestion_avoidance,
735,676178.171845,65,128.178.122.39,53774,735,,congestion_avoidance,
736,676178.172706,66,128.178.122.39,53774,564,,congestion_avoidance,
737,676178.173533,67,128.178.122.39,53774,590,,congestion_avoidance,
738,676178.174286,68,128.178.122.39,53774,564,,congestion_avoidance,
739,676178.175164,69,128.178.122.39,53774,615,,congestion_avoidance,
740,676178.175948,70,128.178.122.39,53774,668,,congestion_avoidance,
741,676178.176768,71,128.178.122.39,53774,672,,congestion_avoidance,
742,676178.177807,72,128.178.122.39,53774,610,,congestion_avoidance,
743,676178.178654,73,128.178.122.39,53774,753,,congestion_avoidance,
744,676178.179560,74,128.178.122.39,53774,575,,congestion_avoidance,
745,676178.180376,75,128.178.122.39,53774,886,,congestion_avoidance,
746,676178.181444,76,128.178.122.39,53774,909,,congestion_avoidance,
747,676178.182284,77,128.178.122.39,53774,691,,congestion_avoidance,
748,676178.183101,78,128.178.122.39,53774,610,,congestion_avoidance,
749,676178.184194,79,128.178.122.39,53774,670,,congestion_avoidance,
750,676178.185244,80,128.178.122.39,53774,649,,congestion_avoidance,
751,676178.186124,81,128.178.122.39,53774,846,,congestion_avoidance,
752,676178.187218,82,128.178.122.39,53774,865,,congestion_avoidance,
753,676178.188290,83,128.178.122.39,53774,885,,congestion_avoidance,
754,676178.189290,84,128.178.122.39,53774,832,,congestion_avoidance,
755,676178.190298,85,128.178.122.39,53774,774,,congestion_avoidance,
756,676178.191397,86,128.178.122.39,53774,848,,congestion_avoidance,
757,676178.192201,87,128.178.122.39,53774,703,,congestion_avoidance,
758,676178.193286,88,128.178.122.39,53774,770,,congestion_avoidance,
759,676178.194552,89,128.178.122.39,53774,829,,congestion_avoidance,
760,676178.195651,90,128.178.122.39,53774,840,,congestion_avoidance,
761,676178.196778,91,128.178.122.39,53774,903,,congestion_avoidance,
762,676178.197810,92,128.178.122.39,53774,903,,congestion_avoidance,
763,676178.198815,93,128.178.122.39,53774,859,,congestion_avoidance,
764,676178.200060,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
765,676178.200377,47,128.178.122.39,53774,838,,loss_recovery,
766,676178.200716,47,128.178.122.39,53774,,47,loss_recovery,open
767,676178.201380,48,128.178.122.39,53774,527,,congestion_avoidance,
768,676178.201897,49,128.178.122.39,53774,512,,congestion_avoidance,
769,676178.202669,50,128.178.122.39,53774,538,,congestion_avoidance,
770,676178.203249,51,128.178.122.39,53774,620,,congestion_avoidance,
771,676178.204102,52,128.178.122.39,53774,643,,congestion_avoidance,
772,676178.204635,53,128.178.122.39,53774,647,,congestion_avoidance,
773,676178.205157,54,128.178.122.39,53774,432,,congestion_avoidance,
774,676178.205708,55,128.178.122.39,53774,437,,congestion_avoidance,
775,676178.206535,56,128.178.122.39,53774,473,,congestion_avoidance,
776,676178.207289,57,128.178.122.39,53774,692,,congestion_avoidance,
777,676178.207922,58,128.178.122.39,53774,565,,congestion_avoidance,
778,676178.208746,59,128.178.122.39,53774,585,,congestion_avoidance,
779,676178.209279,60,128.178.122.39,53774,577,,congestion_avoidance,
780,676178.210051,61,128.178.122.39,53774,558,,congestion_avoidance,
781,676178.210903,62,128.178.122.39,53774,644,,congestion_avoidance,
782,676178.211468,63,128.178.122.39,53774,652,,congestion_avoidance,
783,676178.212452,64,128.178.122.39,53774,634,,congestion_avoidance,
784,676178.213235,65,128.178.122.39,53774,622,,congestion_avoidance,
785,676178.213994,66,128.178.122.39,53774,595,,congestion_avoidance,
786,676178.214781,67,128.178.122.39,53774,567,,congestion_avoidance,
787,676178.215636,68,128.178.122.39,53774,639,,congestion_avoidance,
788,676178.216400,69,128.178.122.39,53774,591,,congestion_avoidance,
789,676178.217238,70,128.178.122.39,53774,683,,congestion_avoidance,
790,676178.218022,71,128.178.122.39,53774,643,,congestion_avoidance,
791,676178.218959,72,128.178.122.39,53774,833,,congestion_avoidance,
792,676178.219772,73,128.178.122.39,53774,573,,congestion_avoidance,
793,676178.220882,74,128.178.122.39,53774,638,,congestion_avoidance,
794,676178.221668,75,128.178.122.39,53774,567,,congestion_avoidance,
795,676178.222750,76,128.178.122.39,53774,584,,congestion_avoidance,
796,676178.223478,77,128.178.122.39,53774,614,,congestion_avoidance,
797,676178.224531,78,128.178.122.39,53774,608,,congestion_avoidance,
798,676178.225547,79,128.178.122.39,53774,747,,congestion_avoidance,
799,676178.226482,80,128.178.122.39,53774,641,,congestion_avoidance,
800,676178.227309,81,128.178.122.39,53774,729,,congestion_avoidance,
801,676178.228332,82,128.178.122.39,53774,720,,congestion_avoidance,
802,676178.229323,83,128.178.122.39,53774,654,,congestion_avoidance,
803,676178.230358,84,128.178.122.39,53774,,42,congestion_avoidance,cwr
804,676178.230389,42,128.178.122.39,53774,642,,loss_recovery,
805,676178.230914,42,128.178.122.39,53774,,42,loss_recovery,open
806,676178.231432,43,128.178.122.39,53774,377,,congestion_avoidance,
807,676178.232004,44,128.178.122.39,53774,437,,congestion_avoidance,
808,676178.232531,45,128.178.122.39,53774,462,,congestion_avoidance,
809,676178.233099,46,128.178.122.39,53774,484,,congestion_avoidance,
810,676178.233627,47,128.178.122.39,53774,461,,congestion_avoidance,
811,676178.234453,48,128.178.122.39,53774,465,,congestion_avoidance,
812,676178.234785,49,128.178.122.39,53774,399,,congestion_avoidance,
813,676178.235606,50,128.178.122.39,53774,595,,congestion_avoidance,
814,676178.236178,51,128.178.122.39,53774,410,,congestion_avoidance,
815,676178.236717,52,128.178.122.39,53774,426,,congestion_avoidance,
816,676178.237470,53,128.178.122.39,53774,453,,congestion_avoidance,
