line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
2,211043.521556,1,10,5792,14480,192.168.88.253,57860,238,,slow_start,
3,211043.525072,100,46,357656,380824,192.168.88.253,57860,287,,slow_start,
4,211043.528629,200,46,673320,699384,192.168.88.253,57860,280,,slow_start,
5,211043.532683,300,46,1036768,1065728,192.168.88.253,57860,260,,slow_start,
6,211043.536126,400,46,1346640,1368360,192.168.88.253,57860,352,,slow_start,
7,211043.539158,500,46,1618864,1639136,192.168.88.253,57860,348,,slow_start,
8,211043.542307,600,46,1899776,1925840,192.168.88.253,57860,309,,slow_start,
9,211043.545405,700,46,2176344,2196616,192.168.88.253,57860,350,,slow_start,
10,211043.548567,800,46,2463048,2483320,192.168.88.253,57860,369,,slow_start,
11,211043.551862,900,46,2756992,2785952,192.168.88.253,57860,295,,slow_start,
12,211043.555784,1000,46,3110304,3136368,192.168.88.253,57860,316,,slow_start,
13,211043.559186,1100,46,3412936,3439000,192.168.88.253,57860,315,,slow_start,
14,211043.562657,1200,46,3725704,3753216,192.168.88.253,57860,371,,slow_start,
15,211043.566083,1300,46,4031232,4060192,192.168.88.253,57860,283,,slow_start,
16,211043.569339,1400,46,4323728,4346896,192.168.88.253,57860,352,,slow_start,
17,211043.572550,1500,46,4613328,4633600,192.168.88.253,57860,350,,slow_start,
18,211043.575556,1600,46,4884104,4904376,192.168.88.253,57860,354,,slow_start,
19,211043.578751,1700,46,5170808,5191080,192.168.88.253,57860,325,,slow_start,
20,211043.581936,1800,46,5454616,5477784,192.168.88.253,57860,338,,slow_start,
21,211043.585847,1900,46,5805032,5828200,192.168.88.253,57860,361,,slow_start,
22,211043.589467,2000,46,6127936,6158344,192.168.88.253,57860,352,,slow_start,
23,211043.593396,2100,46,6481248,6510208,192.168.88.253,57860,349,,slow_start,
24,211043.597138,2200,46,6815736,6844696,192.168.88.253,57860,334,,slow_start,
25,211043.601259,2300,46,7163256,7182080,192.168.88.253,57860,602,,slow_start,
26,211043.604845,2400,46,7504984,7532496,192.168.88.253,57860,297,,slow_start,
27,211043.608373,2500,46,7822096,7851056,192.168.88.253,57860,280,,slow_start,
28,211043.612030,2600,46,8153688,8181200,192.168.88.253,57860,235,,slow_start,
29,211043.616381,2700,46,8525824,8550440,192.168.88.253,57860,195,,slow_start,
30,211043.620283,2800,46,8884928,8915336,192.168.88.253,57860,262,,slow_start,
31,211043.624355,2900,46,9248376,9268648,192.168.88.253,57860,322,,slow_start,
32,211043.628095,3000,46,9577072,9603136,192.168.88.253,57860,262,,slow_start,
33,211043.631671,3100,46,9901424,9921696,192.168.88.253,57860,341,,slow_start,
34,211043.636233,3200,46,10276456,10303968,192.168.88.253,57860,234,,slow_start,
35,211043.639864,3300,46,10628320,10654384,192.168.88.253,57860,313,,slow_start,
36,211043.644531,3400,46,11042448,11068512,192.168.88.253,57860,321,,slow_start,
37,211043.648152,3500,46,11369696,11400104,192.168.88.253,57860,342,,slow_start,
38,211043.651881,3600,46,11701288,11721560,192.168.88.253,57860,291,,slow_start,
39,211043.655550,3700,46,12035776,12056048,192.168.88.253,57860,371,,slow_start,
40,211043.659230,3800,46,12364472,12390536,192.168.88.253,57860,270,,slow_start,
41,211043.662656,3900,46,12670000,12693168,192.168.88.253,57860,381,,slow_start,
42,211043.666182,4000,46,12988560,13011728,192.168.88.253,57860,317,,slow_start,
43,211043.669756,4100,46,13308568,13330288,192.168.88.253,57860,314,,slow_start,
44,211043.673373,4200,46,13632920,13660432,192.168.88.253,57860,344,,slow_start,
45,211043.677047,4300,46,13960168,13983336,192.168.88.253,57860,325,,slow_start,
46,211043.680491,4400,46,14270040,14301896,192.168.88.253,57860,353,,slow_start,
47,211043.684117,4500,46,14594392,14620456,192.168.88.253,57860,278,,slow_start,
48,211043.687745,4600,46,14923088,14952048,192.168.88.253,57860,344,,slow_start,
49,211043.691140,4700,46,15224272,15241648,192.168.88.253,57860,328,,slow_start,
50,211043.694680,4800,46,15539936,15560208,192.168.88.253,57860,330,,slow_start,
51,211043.698389,4900,46,15874424,15894696,192.168.88.253,57860,348,,slow_start,
52,211043.701990,5000,46,16197328,16226288,192.168.88.253,57860,339,,slow_start,
