line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,299708.657427,1,10,7240,14480,192.168.88.253,58666,495,,slow_start,
2,299708.658081,11,30,37648,89776,192.168.88.253,58666,509,,loss_recovery,
3,299708.659496,17,8,57920,108600,192.168.88.253,58666,311,,fast_retransmit,
4,299708.660217,21,15,86880,124528,192.168.88.253,58666,178,,congestion_avoidance,
5,299708.664968,66,20,228784,279464,192.168.88.253,58666,902,,loss_recovery,
6,299708.665246,70,10,240368,289600,192.168.88.253,58666,249,,congestion_avoidance,
7,299708.669232,100,16,359104,415576,192.168.88.253,58666,375,,congestion_avoidance,
8,299708.671622,113,19,434400,501008,192.168.88.253,58666,627,,loss_recovery,
9,299708.672824,117,9,459016,514040,192.168.88.253,58666,235,,congestion_avoidance,
10,299708.680871,154,16,696488,777576,192.168.88.253,58666,477,,fast_retransmit,
11,299708.681658,159,10,726896,789160,192.168.88.253,58666,549,,congestion_avoidance,
12,299708.689939,197,15,968712,1048352,192.168.88.253,58666,367,,fast_retransmit,
13,299708.690704,200,10,970160,1052696,192.168.88.253,58666,720,,fast_retransmit,
14,299708.690933,202,10,1002016,1067176,192.168.88.253,58666,206,,congestion_avoidance,
15,299708.697859,232,13,1204736,1285824,192.168.88.253,58666,359,,fast_retransmit,
16,299708.698676,236,10,1233696,1298856,192.168.88.253,58666,467,,congestion_avoidance,
17,299708.708180,278,14,1505920,1592800,192.168.88.253,58666,344,,fast_retransmit,
18,299708.709072,282,10,1539224,1605832,192.168.88.253,58666,238,,congestion_avoidance,
19,299708.713367,300,14,1665200,1737600,192.168.88.253,58666,658,,congestion_avoidance,
20,299708.715467,310,17,1726016,1812896,192.168.88.253,58666,836,,loss_recovery,
21,299708.715932,313,8,1741944,1828824,192.168.88.253,58666,285,,congestion_avoidance,
22,299708.725171,356,20,2019960,2124216,192.168.88.253,58666,790,,loss_recovery,
23,299708.726156,360,10,2043128,2143040,192.168.88.253,58666,381,,congestion_avoidance,
24,299708.733752,396,18,2273360,2394992,192.168.88.253,58666,341,,fast_retransmit,
25,299708.734709,400,13,2302320,2403680,192.168.88.253,58666,1000,,fast_retransmit,
26,299708.734892,401,9,2306664,2409472,192.168.88.253,58666,778,,congestion_avoidance,
27,299708.744266,445,18,2575992,2699072,192.168.88.253,58666,768,,fast_retransmit,
28,299708.745159,453,10,2613640,2720792,192.168.88.253,58666,498,,congestion_avoidance,
29,299708.752843,487,12,2833736,2951024,192.168.88.253,58666,668,,fast_retransmit,
30,299708.753199,490,9,2856904,2961160,192.168.88.253,58666,270,,congestion_avoidance,
31,299708.755474,500,12,2920616,3029216,192.168.88.253,58666,537,,congestion_avoidance,
32,299708.760843,528,19,3074104,3200080,192.168.88.253,58666,644,,loss_recovery,
33,299708.760965,529,15,3074104,3201528,192.168.88.253,58666,766,,fast_retransmit,
34,299708.761459,532,9,3100168,3211664,192.168.88.253,58666,171,,congestion_avoidance,
35,299708.769567,567,19,3343432,3465064,192.168.88.253,58666,864,,loss_recovery,
36,299708.770246,570,9,3363704,3483888,192.168.88.253,58666,317,,congestion_avoidance,
37,299708.776008,596,17,3537464,3675024,192.168.88.253,58666,404,,loss_recovery,
38,299708.776823,598,9,3554840,3686608,192.168.88.253,58666,348,,congestion_avoidance,
39,299708.777177,600,9,3566424,3698192,192.168.88.253,58666,290,,congestion_avoidance,
40,299708.786427,642,15,3835752,3986344,192.168.88.253,58666,749,,fast_retransmit,
41,299708.786866,645,10,3861816,4000824,192.168.88.253,58666,411,,congestion_avoidance,
42,299708.792414,672,18,4021096,4173136,192.168.88.253,58666,900,,loss_recovery,
43,299708.793086,676,9,4045712,4189064,192.168.88.253,58666,248,,congestion_avoidance,
44,299708.796919,700,12,4160104,4309248,192.168.88.253,58666,386,,congestion_avoidance,
45,299708.801568,724,14,4296216,4458392,192.168.88.253,58666,394,,fast_retransmit,
46,299708.802415,728,9,4323728,4472872,192.168.88.253,58666,189,,congestion_avoidance,
47,299708.809494,767,19,4533688,4694416,192.168.88.253,58666,878,,loss_recovery,
48,299708.810154,770,9,4551064,4704552,192.168.88.253,58666,294,,congestion_avoidance,
49,299708.816072,800,16,4726272,4892792,192.168.88.253,58666,498,,congestion_avoidance,
50,299708.817511,808,18,4769712,4940576,192.168.88.253,58666,742,,loss_recovery,
51,299708.817988,813,9,4791432,4955056,192.168.88.253,58666,248,,congestion_avoidance,
52,299708.826657,875,20,5050624,5234520,192.168.88.253,58666,669,,loss_recovery,
53,299708.827334,881,10,5069448,5244656,192.168.88.253,58666,587,,congestion_avoidance,
54,299708.829807,900,14,5140400,5325744,192.168.88.253,58666,727,,congestion_avoidance,
55,299708.832162,916,17,5211352,5411176,192.168.88.253,58666,678,,loss_recovery,
56,299708.832775,920,8,5230176,5415520,192.168.88.253,58666,782,,congestion_avoidance,
57,299708.839094,967,17,5418416,5619688,192.168.88.253,58666,654,,loss_recovery,
58,299708.839636,973,8,5438688,5635616,192.168.88.253,58666,300,,congestion_avoidance,
59,299708.842541,1000,12,5524120,5726840,192.168.88.253,58666,459,,congestion_avoidance,
60,299708.846571,1032,18,5639960,5862952,192.168.88.253,58666,662,,loss_recovery,
61,299708.852675,1080,17,5819512,6041056,192.168.88.253,58666,710,,loss_recovery,
62,299708.853231,1089,8,5845576,6054088,192.168.88.253,58666,195,,congestion_avoidance,
63,299708.854452,1100,9,5880328,6088840,192.168.88.253,58666,250,,congestion_avoidance,
64,299708.863238,1177,21,6136624,6366856,192.168.88.253,58666,707,,loss_recovery,
65,299708.863830,1183,10,6158344,6384232,192.168.88.253,58666,493,,congestion_avoidance,
66,299708.865599,1200,13,6209024,6437808,192.168.88.253,58666,536,,congestion_avoidance,
67,299708.869306,1229,18,6319072,6553648,192.168.88.253,58666,704,,loss_recovery,
68,299708.869985,1236,9,6343688,6563784,192.168.88.253,58666,230,,congestion_avoidance,
69,299708.877137,1300,18,6550752,6789672,192.168.88.253,58666,645,,congestion_avoidance,
70,299708.878099,1310,19,6584056,6836008,192.168.88.253,58666,553,,loss_recovery,
71,299708.878655,1315,9,6604328,6851936,192.168.88.253,58666,235,,congestion_avoidance,
72,299708.886827,1385,20,6849040,7114024,192.168.88.253,58666,659,,loss_recovery,
73,299708.887595,1392,10,6869312,7131400,192.168.88.253,58666,568,,congestion_avoidance,
74,299708.888431,1400,11,6893928,7157464,192.168.88.253,58666,525,,congestion_avoidance,
75,299708.895142,1459,20,7090856,7374664,192.168.88.253,58666,627,,loss_recovery,
76,299708.895746,1467,10,7114024,7390592,192.168.88.253,58666,277,,congestion_avoidance,
77,299708.899606,1500,15,7226968,7513672,192.168.88.253,58666,718,,congestion_avoidance,
78,299708.903880,1538,13,7345704,7638200,192.168.88.253,58666,780,,fast_retransmit,
79,299708.904441,1542,10,7371768,7654128,192.168.88.253,58666,218,,congestion_avoidance,
