line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,478277.195002,620,43,6068568,6151104,192.168.88.253,36378,395,,fast_retransmit,
2,478277.195646,626,30,6143864,6195992,192.168.88.253,36378,411,,congestion_avoidance,
3,478277.201035,700,40,6644872,6698448,192.168.88.253,36378,491,,congestion_avoidance,
4,478277.207038,800,50,7326880,7399280,192.168.88.253,36378,469,,congestion_avoidance,
5,478277.212600,900,58,7981376,8047984,192.168.88.253,36378,563,,congestion_avoidance,
6,478277.213943,923,40,8110248,8202920,192.168.88.253,36378,588,,fast_retransmit,
7,478277.214691,932,30,8191336,8253600,192.168.88.253,36378,550,,congestion_avoidance,
8,478277.218445,1000,38,8588088,8656144,192.168.88.253,36378,488,,congestion_avoidance,
9,478277.222809,1089,46,9068824,9161496,192.168.88.253,36378,555,,loss_recovery,
10,478277.223199,1097,23,9118056,9197696,192.168.88.253,36378,310,,congestion_avoidance,
11,478277.223430,1100,23,9131088,9215072,192.168.88.253,36378,418,,congestion_avoidance,
12,478277.229232,1200,37,9716080,9807304,192.168.88.253,36378,342,,congestion_avoidance,
13,478277.233886,1300,45,10234464,10345960,192.168.88.253,36378,387,,congestion_avoidance,
14,478277.239712,1400,54,10899096,11007696,192.168.88.253,36378,593,,congestion_avoidance,
15,478277.241011,1421,42,11046792,11165528,192.168.88.253,36378,556,,fast_retransmit,
16,478277.241483,1426,28,11114848,11195936,192.168.88.253,36378,411,,congestion_avoidance,
17,478277.246270,1500,39,11633232,11741832,192.168.88.253,36378,467,,congestion_avoidance,
18,478277.702531,13000,39,59532656,60087240,192.168.88.253,36378,373,,congestion_avoidance,
19,478277.705847,13100,45,59884520,60443448,192.168.88.253,36378,539,,congestion_avoidance,
20,478277.709234,13200,50,60243624,60798208,192.168.88.253,36378,471,,congestion_avoidance,
21,478277.712678,13300,55,60633136,61203648,192.168.88.253,36378,665,,congestion_avoidance,
22,478277.715969,13400,59,60998032,61581576,192.168.88.253,36378,768,,congestion_avoidance,
23,478277.718449,13485,40,61303560,61871176,192.168.88.253,36378,443,,fast_retransmit,
24,478277.719289,13500,21,61360032,61933440,192.168.88.253,36378,1000,,fast_retransmit,
25,478277.719507,13504,31,61388992,61949368,192.168.88.253,36378,402,,congestion_avoidance,
26,478277.722746,13600,38,61749544,62324400,192.168.88.253,36378,458,,congestion_avoidance,
27,478277.725819,13700,43,62104304,62682056,192.168.88.253,36378,421,,congestion_avoidance,
28,478277.726796,13722,38,62178152,62766040,192.168.88.253,36378,644,,fast_retransmit,
29,478277.727246,13729,22,62244760,62800792,192.168.88.253,36378,372,,congestion_avoidance,
30,478277.729902,13800,28,62480784,63036816,192.168.88.253,36378,399,,congestion_avoidance,
31,478277.733287,13900,36,62828304,63401712,192.168.88.253,36378,452,,congestion_avoidance,
32,478277.736643,14000,42,63191752,63766608,192.168.88.253,36378,618,,congestion_avoidance,
33,478277.737640,14033,44,63304696,63892584,192.168.88.253,36378,498,,loss_recovery,
34,478277.738088,14047,22,63348136,63924440,192.168.88.253,36378,316,,congestion_avoidance,
35,478277.740286,14100,27,63546512,64132952,192.168.88.253,36378,436,,congestion_avoidance,
36,478277.744191,14200,35,63902720,64492056,192.168.88.253,36378,427,,congestion_avoidance,
37,478277.747492,14300,42,64282096,64888808,192.168.88.253,36378,410,,congestion_avoidance,
38,478277.750845,14400,48,64649888,65262392,192.168.88.253,36378,458,,congestion_avoidance,
39,478277.751209,14406,38,64668712,65287008,192.168.88.253,36378,543,,fast_retransmit,
40,478277.751947,14416,24,64736768,65327552,192.168.88.253,36378,535,,congestion_avoidance,
41,478278.211863,26000,39,109425488,110342072,192.168.88.253,36378,382,,congestion_avoidance,
42,478278.221839,26100,45,109855544,110780816,192.168.88.253,36378,2783,,congestion_avoidance,
43,478278.226514,26200,51,110308768,111242728,192.168.88.253,36378,744,,congestion_avoidance,
44,478278.230217,26283,42,110741720,111685816,192.168.88.253,36378,404,,fast_retransmit,
45,478278.231019,26292,27,110821360,111733600,192.168.88.253,36378,503,,congestion_avoidance,
46,478278.231354,26300,27,110853216,111766904,192.168.88.253,36378,379,,congestion_avoidance,
47,478278.235410,26400,36,111265896,112179584,192.168.88.253,36378,396,,congestion_avoidance,
48,478278.239406,26500,43,111675680,112598056,192.168.88.253,36378,569,,congestion_avoidance,
49,478278.240950,26542,45,111826272,112790640,192.168.88.253,36378,623,,loss_recovery,
50,478278.241286,26554,22,111871160,112803672,192.168.88.253,36378,402,,congestion_avoidance,
51,478278.243244,26600,26,112028992,112958608,192.168.88.253,36378,415,,congestion_avoidance,
52,478278.247424,26700,35,112427192,113368392,192.168.88.253,36378,272,,congestion_avoidance,
53,478278.251882,26800,43,112878968,113827408,192.168.88.253,36378,556,,congestion_avoidance,
54,478278.254405,26862,44,113130920,114102528,192.168.88.253,36378,522,,fast_retransmit,
55,478278.255346,26870,23,113212008,114143072,192.168.88.253,36378,276,,congestion_avoidance,
56,478278.256731,26900,26,113322056,114261808,192.168.88.253,36378,562,,congestion_avoidance,
57,478278.712891,37100,48,154473712,155763880,192.168.88.253,36378,807,,congestion_avoidance,
58,478278.720150,37198,23,154954448,156214208,192.168.88.253,36378,584,,fast_retransmit,
59,478278.720285,37200,23,154954448,156217104,192.168.88.253,36378,548,,fast_retransmit,
60,478278.720461,37202,27,154992096,156233032,192.168.88.253,36378,244,,congestion_avoidance,
61,478278.724595,37300,34,155352648,156615304,192.168.88.253,36378,485,,congestion_avoidance,
62,478278.728643,37400,41,155743608,157019296,192.168.88.253,36378,582,,congestion_avoidance,
63,478278.732644,37500,48,156170768,157458040,192.168.88.253,36378,554,,congestion_avoidance,
64,478278.736091,37600,53,156541456,157801216,192.168.88.253,36378,552,,congestion_avoidance,
65,478278.737736,37639,42,156671776,157960496,192.168.88.253,36378,638,,fast_retransmit,
66,478278.738041,37645,27,156739832,157989456,192.168.88.253,36378,227,,congestion_avoidance,
67,478278.740181,37700,32,156936760,158197968,192.168.88.253,36378,456,,congestion_avoidance,
68,478278.744476,37800,39,157334960,158599064,192.168.88.253,36378,477,,congestion_avoidance,
69,478278.748386,37900,46,157741848,158991472,192.168.88.253,36378,438,,congestion_avoidance,
70,478278.752978,38000,52,158226928,159518544,192.168.88.253,36378,681,,congestion_avoidance,
71,478278.756776,38100,57,158635264,159922536,192.168.88.253,36378,614,,congestion_avoidance,
72,478278.758930,38152,43,158846672,160144080,192.168.88.253,36378,638,,fast_retransmit,
73,478278.759434,38162,30,158919072,160181728,192.168.88.253,36378,383,,congestion_avoidance,
74,478278.763745,38200,36,159239080,160522008,192.168.88.253,36378,555,,congestion_avoidance,
75,478278.909285,41100,41,173878256,175277024,192.168.88.253,36378,445,,congestion_avoidance,
76,478278.912920,41200,47,174257632,175675224,192.168.88.253,36378,492,,congestion_avoidance,
77,478278.916240,41300,53,174647144,176061840,192.168.88.253,36378,555,,congestion_avoidance,
78,478278.919328,41400,57,175012040,176429632,192.168.88.253,36378,515,,congestion_avoidance,
79,478278.922389,41500,59,175366800,176803216,192.168.88.253,36378,555,,congestion_avoidance,
80,478278.925379,41600,63,175714320,177127568,192.168.88.253,36378,582,,congestion_avoidance,
81,478278.926131,41618,55,175769344,177208656,192.168.88.253,36378,702,,fast_retransmit,
82,478278.926906,41629,31,175853328,177259336,192.168.88.253,36378,489,,congestion_avoidance,
83,478278.929558,41700,35,176116864,177527216,192.168.88.253,36378,563,,congestion_avoidance,
84,478278.932869,41800,42,176481760,177900800,192.168.88.253,36378,584,,congestion_avoidance,
85,478278.935963,41900,47,176822040,178235288,192.168.88.253,36378,459,,congestion_avoidance,
86,478278.936098,41902,47,176827832,178258456,192.168.88.253,36378,595,,loss_recovery,
87,478278.936693,41916,23,176874168,178293208,192.168.88.253,36378,436,,congestion_avoidance,
88,478278.939636,42000,30,177157976,178585704,192.168.88.253,36378,417,,congestion_avoidance,
89,478278.943284,42100,38,177527216,178957840,192.168.88.253,36378,481,,congestion_avoidance,
90,478278.946637,42200,44,177902248,179337216,192.168.88.253,36378,474,,congestion_avoidance,
91,478278.947122,42215,44,177952928,179402376,192.168.88.253,36378,459,,loss_recovery,
92,478278.947636,42229,22,177996368,179434232,192.168.88.253,36378,369,,congestion_avoidance,
93,478278.950203,42300,28,178236736,179673152,192.168.88.253,36378,312,,congestion_avoidance,
94,478278.953533,42400,36,178575568,180022120,192.168.88.253,36378,387,,congestion_avoidance,
95,478278.956756,42500,42,178944808,180395704,192.168.88.253,36378,522,,congestion_avoidance,
96,478278.958689,42555,45,179131600,180607112,192.168.88.253,36378,601,,loss_recovery,
97,478278.959160,42568,22,179179384,180641864,192.168.88.253,36378,309,,congestion_avoidance,
98,478278.960449,42600,25,179305360,180763496,192.168.88.253,36378,209,,congestion_avoidance,
99,478278.964247,42700,34,179670256,181144320,192.168.88.253,36378,350,,congestion_avoidance,
100,478278.967909,42800,41,180064112,181539624,192.168.88.253,36378,663,,congestion_avoidance,
101,478278.970749,42888,46,180379776,181875560,192.168.88.253,36378,569,,loss_recovery,
102,478278.971087,42900,23,180417424,181898728,192.168.88.253,36378,692,,loss_recovery,
103,478278.971224,42903,23,180426112,181908864,192.168.88.253,36378,350,,congestion_avoidance,
104,478278.974782,43000,31,180775080,182260728,192.168.88.253,36378,294,,congestion_avoidance,
105,478278.978196,43100,39,181138528,182638656,192.168.88.253,36378,471,,congestion_avoidance,
106,478278.981280,43200,45,181496184,182996312,192.168.88.253,36378,434,,congestion_avoidance,
107,478278.981419,43201,45,181499080,183018032,192.168.88.253,36378,587,,loss_recovery,
108,478278.981946,43214,22,181548312,183049888,192.168.88.253,36378,387,,congestion_avoidance,
109,478278.985074,43300,29,181826328,183336592,192.168.88.253,36378,379,,congestion_avoidance,
110,478278.988840,43400,37,182214392,183737688,192.168.88.253,36378,418,,congestion_avoidance,
111,478278.992196,43500,44,182593768,184115616,192.168.88.253,36378,523,,congestion_avoidance,
112,478278.995232,43600,49,182936944,184454448,192.168.88.253,36378,489,,congestion_avoidance,
113,478278.998520,43700,54,183317768,184862784,192.168.88.253,36378,373,,congestion_avoidance,
114,478278.999622,43726,45,183404648,184956904,192.168.88.253,36378,641,,fast_retransmit,
115,478279.000248,43736,27,183481392,185000344,192.168.88.253,36378,524,,congestion_avoidance,
116,478279.002415,43800,32,183704384,185232024,192.168.88.253,36378,460,,congestion_avoidance,
117,478279.005770,43900,38,184027288,185554928,192.168.88.253,36378,584,,congestion_avoidance,
118,478279.008987,44000,44,184371912,185911136,192.168.88.253,36378,393,,congestion_avoidance,
119,478279.012301,44100,49,184728120,186239832,192.168.88.253,36378,337,,congestion_avoidance,
120,478279.015315,44200,54,185068400,186609072,192.168.88.253,36378,455,,congestion_avoidance,
121,478279.016868,44242,44,185210304,186768352,192.168.88.253,36378,612,,fast_retransmit,
122,478279.017441,44252,28,185285600,186813240,192.168.88.253,36378,523,,congestion_avoidance,
123,478279.018994,44300,31,185436192,186965280,192.168.88.253,36378,482,,congestion_avoidance,
124,478279.022392,44400,39,185825704,187366376,192.168.88.253,36378,363,,congestion_avoidance,
125,478279.025634,44500,45,186184808,187725480,192.168.88.253,36378,548,,congestion_avoidance,
126,478279.027904,44558,41,186416488,187977432,192.168.88.253,36378,692,,fast_retransmit,
127,478279.028560,44567,24,186491784,188016528,192.168.88.253,36378,499,,congestion_avoidance,
128,478279.029713,44600,27,186617760,188139608,192.168.88.253,36378,253,,congestion_avoidance,
129,478279.033534,44700,36,187014512,188556632,192.168.88.253,36378,451,,congestion_avoidance,
130,478279.036807,44800,42,187360584,188908496,192.168.88.253,36378,534,,congestion_avoidance,
131,478279.040286,44900,48,187757336,189303800,192.168.88.253,36378,360,,congestion_avoidance,
132,478279.043339,45000,52,188103408,189649872,192.168.88.253,36378,533,,congestion_avoidance,
133,478279.046655,45100,56,188453824,190016216,192.168.88.253,36378,780,,congestion_avoidance,
134,478279.049803,45200,59,188824512,190394144,192.168.88.253,36378,638,,congestion_avoidance,
135,478279.052833,45300,63,189185064,190735872,192.168.88.253,36378,478,,congestion_avoidance,
136,478279.055083,45362,42,189421088,190986376,192.168.88.253,36378,521,,fast_retransmit,
137,478279.055838,45370,32,189490592,191035608,192.168.88.253,36378,529,,congestion_avoidance,
138,478279.056970,45400,34,189607880,191152896,192.168.88.253,36378,451,,congestion_avoidance,
139,478279.060431,45500,41,189974224,191535168,192.168.88.253,36378,509,,congestion_avoidance,
140,478279.064015,45600,47,190346360,191914544,192.168.88.253,36378,673,,congestion_avoidance,
141,478279.067175,45700,51,190747456,192298264,192.168.88.253,36378,453,,congestion_avoidance,
142,478279.070321,45800,56,191115248,192671848,192.168.88.253,36378,470,,congestion_avoidance,
143,478279.073437,45896,38,191439600,193015024,192.168.88.253,36378,420,,fast_retransmit,
144,478279.073916,45900,30,191439600,193039640,192.168.88.253,36378,722,,fast_retransmit,
145,478279.074448,45912,30,191516344,193074392,192.168.88.253,36378,662,,congestion_avoidance,
146,478279.077633,46000,36,191852280,193411776,192.168.88.253,36378,444,,congestion_avoidance,
147,478279.081540,46100,43,192256272,193833144,192.168.88.253,36378,664,,congestion_avoidance,
148,478279.081767,46105,29,192269304,193834592,192.168.88.253,36378,656,,fast_retransmit,
149,478279.082146,46110,21,192315640,193865000,192.168.88.253,36378,299,,congestion_avoidance,
150,478279.085670,46200,30,192664608,194215416,192.168.88.253,36378,315,,congestion_avoidance,
151,478279.089198,46300,38,193032400,194597688,192.168.88.253,36378,502,,congestion_avoidance,
152,478279.092780,46400,44,193426256,194992992,192.168.88.253,36378,532,,congestion_avoidance,
153,478279.095935,46478,46,193763640,195357888,192.168.88.253,36378,631,,fast_retransmit,
154,478279.096607,46486,24,193854864,195395536,192.168.88.253,36378,334,,congestion_avoidance,
155,478279.097325,46500,25,193920024,195467936,192.168.88.253,36378,232,,congestion_avoidance,
156,478279.101416,46600,34,194329808,195890752,192.168.88.253,36378,296,,congestion_avoidance,
157,478279.104779,46700,41,194693256,196262888,192.168.88.253,36378,491,,congestion_avoidance,
158,478279.108297,46800,47,195081320,196666880,192.168.88.253,36378,446,,congestion_avoidance,
159,478279.112771,46900,53,195540336,197114312,192.168.88.253,36378,598,,congestion_avoidance,
160,478279.115055,46967,46,195795184,197402464,192.168.88.253,36378,372,,fast_retransmit,
161,478279.116029,46979,28,195883512,197454592,192.168.88.253,36378,580,,congestion_avoidance,
162,478279.116819,47000,29,195955912,197534232,192.168.88.253,36378,331,,congestion_avoidance,
163,478279.120553,47100,37,196339632,197920848,192.168.88.253,36378,225,,congestion_avoidance,
164,478279.124192,47200,44,196732040,198332080,192.168.88.253,36378,394,,congestion_avoidance,
165,478279.126190,47255,42,196939104,198547832,192.168.88.253,36378,538,,fast_retransmit,
166,478279.126820,47264,23,197010056,198585480,192.168.88.253,36378,434,,congestion_avoidance,
167,478279.128240,47300,27,197153408,198733176,192.168.88.253,36378,323,,congestion_avoidance,
168,478279.132379,47400,35,197550160,199144408,192.168.88.253,36378,520,,congestion_avoidance,
169,478279.136025,47500,43,197964288,199562880,192.168.88.253,36378,566,,congestion_avoidance,
170,478279.140123,47600,50,198417512,200024792,192.168.88.253,36378,786,,congestion_avoidance,
171,478279.144113,47700,56,198876528,200496840,192.168.88.253,36378,796,,congestion_avoidance,
172,478279.147801,47800,61,199326856,200932688,192.168.88.253,36378,491,,congestion_avoidance,
173,478279.151653,47900,65,199759808,201368536,192.168.88.253,36378,769,,congestion_avoidance,
174,478279.152907,47933,43,199927776,201539400,192.168.88.253,36378,334,,fast_retransmit,
175,478279.153969,47946,32,200030584,201613248,192.168.88.253,36378,369,,congestion_avoidance,
176,478279.156136,48000,36,200255024,201847824,192.168.88.253,36378,497,,congestion_avoidance,
177,478279.159711,48100,43,200634400,202246024,192.168.88.253,36378,547,,congestion_avoidance,
178,478279.163159,48200,48,201019568,202619608,192.168.88.253,36378,494,,congestion_avoidance,
179,478279.167305,48300,55,201477136,203094552,192.168.88.253,36378,528,,congestion_avoidance,
180,478279.168480,48331,35,201585736,203208944,192.168.88.253,36378,397,,fast_retransmit,
181,478279.169444,48346,28,201662480,203266864,192.168.88.253,36378,637,,congestion_avoidance,
182,478279.171513,48400,32,201860856,203469584,192.168.88.253,36378,444,,congestion_avoidance,
183,478279.175267,48500,40,202269192,203883712,192.168.88.253,36378,494,,congestion_avoidance,
184,478279.179047,48600,46,202684768,204307976,192.168.88.253,36378,538,,congestion_avoidance,
185,478279.180873,48643,45,202854184,204499112,192.168.88.253,36378,673,,fast_retransmit,
186,478279.181355,48650,24,202935272,204533864,192.168.88.253,36378,287,,congestion_avoidance,
187,478279.183521,48700,29,203126408,204735136,192.168.88.253,36378,335,,congestion_avoidance,
188,478279.187455,48800,37,203533296,205153608,192.168.88.253,36378,561,,congestion_avoidance,
189,478279.191235,48900,44,203960456,205590904,192.168.88.253,36378,347,,congestion_avoidance,
190,478279.194956,49000,51,204389064,206005032,192.168.88.253,36378,435,,congestion_avoidance,
191,478279.198508,49100,56,204790160,206433640,192.168.88.253,36378,668,,congestion_avoidance,
192,478279.202080,49194,40,205217320,206853560,192.168.88.253,36378,406,,fast_retransmit,
193,478279.202681,49200,30,205263656,206891208,192.168.88.253,36378,346,,fast_retransmit,
194,478279.203107,49212,30,205301304,206930304,192.168.88.253,36378,351,,congestion_avoidance,
195,478279.206947,49300,36,205632896,207267688,192.168.88.253,36378,610,,congestion_avoidance,
196,478279.211168,49400,44,206048472,207689056,192.168.88.253,36378,550,,congestion_avoidance,
197,478279.214194,49470,33,206340968,207987344,192.168.88.253,36378,406,,fast_retransmit,
198,478279.214898,49476,24,206397440,208024992,192.168.88.253,36378,386,,congestion_avoidance,
199,478279.215942,49500,26,206490112,208110424,192.168.88.253,36378,371,,congestion_avoidance,
200,478279.220343,49600,35,206872384,208517312,192.168.88.253,36378,533,,congestion_avoidance,
201,478279.224073,49700,42,207264792,208912616,192.168.88.253,36378,621,,congestion_avoidance,
202,478279.228418,49800,49,207706432,209361496,192.168.88.253,36378,543,,congestion_avoidance,
203,478279.232073,49900,54,208104632,209762592,192.168.88.253,36378,455,,congestion_avoidance,
204,478279.235695,50000,58,208508624,210169480,192.168.88.253,36378,720,,congestion_avoidance,
205,478279.236331,50014,43,208560752,210233192,192.168.88.253,36378,588,,fast_retransmit,
206,478279.237037,50026,29,208640392,210283872,192.168.88.253,36378,605,,congestion_avoidance,
207,478279.240049,50100,35,208944472,210600984,192.168.88.253,36378,483,,congestion_avoidance,
208,478279.244139,50200,42,209339776,211003528,192.168.88.253,36378,744,,congestion_avoidance,
209,478279.248281,50300,48,209771280,211419104,192.168.88.253,36378,567,,congestion_avoidance,
210,478279.251800,50400,54,210172376,211854952,192.168.88.253,36378,683,,congestion_avoidance,
211,478279.255234,50500,57,210574920,212241568,192.168.88.253,36378,562,,congestion_avoidance,
212,478279.255933,50513,35,210615464,212293696,192.168.88.253,36378,657,,fast_retransmit,
213,478279.256827,50529,28,210686416,212348720,192.168.88.253,36378,639,,congestion_avoidance,
214,478279.259697,50600,33,210973120,212628184,192.168.88.253,36378,365,,congestion_avoidance,
215,478279.264470,50700,40,211413312,213091544,192.168.88.253,36378,503,,congestion_avoidance,
216,478279.267389,50766,30,211695672,213373904,192.168.88.253,36378,583,,fast_retransmit,
217,478279.268052,50772,22,211750696,213407208,192.168.88.253,36378,329,,congestion_avoidance,
218,478279.269985,50800,25,211904184,213566488,192.168.88.253,36378,255,,congestion_avoidance,
219,478279.416074,53300,30,226699848,228437448,192.168.88.253,36378,493,,congestion_avoidance,
220,478279.419657,53400,37,227073432,228811032,192.168.88.253,36378,429,,congestion_avoidance,
221,478279.423375,53500,44,227481768,229241088,192.168.88.253,36378,451,,congestion_avoidance,
222,478279.426860,53600,50,227864040,229620464,192.168.88.253,36378,508,,congestion_avoidance,
223,478279.430198,53700,55,228266584,230031696,192.168.88.253,36378,700,,congestion_avoidance,
224,478279.433350,53800,59,228645960,230398040,192.168.88.253,36378,431,,congestion_avoidance,
225,478279.436354,53890,34,228961624,230712256,192.168.88.253,36378,577,,fast_retransmit,
226,478279.437079,53900,31,229009408,230767280,192.168.88.253,36378,1000,,fast_retransmit,
227,478279.437269,53903,31,229045608,230789000,192.168.88.253,36378,404,,congestion_avoidance,
228,478279.440863,54000,39,229443808,231203128,192.168.88.253,36378,497,,congestion_avoidance,
229,478279.444517,54100,45,229827528,231581056,192.168.88.253,36378,516,,congestion_avoidance,
230,478279.444684,54103,45,229834768,231604224,192.168.88.253,36378,682,,loss_recovery,
231,478279.445160,54115,22,229888344,231636080,192.168.88.253,36378,328,,congestion_avoidance,
232,478279.448477,54200,30,230212696,231972016,192.168.88.253,36378,341,,congestion_avoidance,
233,478279.452210,54300,38,230586280,232367320,192.168.88.253,36378,489,,congestion_avoidance,
234,478279.456055,54400,45,230994616,232764072,192.168.88.253,36378,633,,congestion_avoidance,
235,478279.457705,54445,43,231140864,232939280,192.168.88.253,36378,652,,fast_retransmit,
236,478279.458159,54453,23,231213264,232972584,192.168.88.253,36378,232,,congestion_avoidance,
237,478279.460088,54500,27,231385576,233143448,192.168.88.253,36378,339,,congestion_avoidance,
238,478279.463904,54600,36,231782328,233553232,192.168.88.253,36378,491,,congestion_avoidance,
239,478279.467424,54700,43,232167496,233952880,192.168.88.253,36378,475,,congestion_avoidance,
240,478279.471073,54800,49,232578728,234375696,192.168.88.253,36378,664,,congestion_avoidance,
241,478279.474354,54900,53,232955208,234736248,192.168.88.253,36378,472,,congestion_avoidance,
242,478279.477503,54987,39,233296936,235102592,192.168.88.253,36378,462,,fast_retransmit,
243,478279.478304,55000,28,233366440,235153272,192.168.88.253,36378,1000,,fast_retransmit,
244,478279.478342,55001,28,233369336,235153272,192.168.88.253,36378,613,,congestion_avoidance,
245,478279.482070,55100,35,233754504,235539888,192.168.88.253,36378,373,,congestion_avoidance,
246,478279.485447,55200,42,234116504,235916368,192.168.88.253,36378,397,,congestion_avoidance,
247,478279.488887,55300,48,234494432,236292848,192.168.88.253,36378,430,,congestion_avoidance,
248,478279.492279,55400,53,234889736,236701184,192.168.88.253,36378,506,,congestion_avoidance,
249,478279.495558,55500,58,235273456,237079112,192.168.88.253,36378,396,,congestion_avoidance,
250,478279.497730,55552,33,235479072,237296312,192.168.88.253,36378,553,,fast_retransmit,
251,478279.498540,55567,30,235558712,237355680,192.168.88.253,36378,573,,congestion_avoidance,
252,478279.499901,55600,32,235691928,237487448,192.168.88.253,36378,396,,congestion_avoidance,
253,478279.503342,55700,39,236065512,237884200,192.168.88.253,36378,461,,congestion_avoidance,
254,478279.505581,55768,43,236313120,238139048,192.168.88.253,36378,447,,loss_recovery,
255,478279.506119,55777,21,236358008,238173800,192.168.88.253,36378,353,,congestion_avoidance,
256,478279.506856,55800,23,236431856,238241856,192.168.88.253,36378,369,,congestion_avoidance,
257,478279.510672,55900,32,236789512,238615440,192.168.88.253,36378,442,,congestion_avoidance,
258,478279.514231,56000,40,237186264,239029568,192.168.88.253,36378,426,,congestion_avoidance,
259,478279.517872,56100,46,237562744,239410392,192.168.88.253,36378,478,,congestion_avoidance,
260,478279.521241,56200,51,237952256,239798456,192.168.88.253,36378,365,,congestion_avoidance,
261,478279.524634,56300,56,238347560,240212584,192.168.88.253,36378,517,,congestion_avoidance,
262,478279.526228,56351,49,238528560,240396480,192.168.88.253,36378,393,,fast_retransmit,
263,478279.527045,56361,29,238613992,240444264,192.168.88.253,36378,441,,congestion_avoidance,
264,478279.528438,56400,32,238774720,240610784,192.168.88.253,36378,388,,congestion_avoidance,
265,478279.531743,56500,39,239139616,240987264,192.168.88.253,36378,466,,congestion_avoidance,
266,478279.535477,56600,46,239546504,241385464,192.168.88.253,36378,697,,congestion_avoidance,
267,478279.538858,56700,52,239941808,241786560,192.168.88.253,36378,483,,congestion_avoidance,
268,478279.542066,56800,54,240324080,242171728,192.168.88.253,36378,394,,congestion_avoidance,
269,478279.545257,56900,59,240703456,242545312,192.168.88.253,36378,434,,congestion_avoidance,
270,478279.547168,56957,37,240894592,242763960,192.168.88.253,36378,509,,fast_retransmit,
271,478279.548398,56982,30,240978576,242834912,192.168.88.253,36378,707,,congestion_avoidance,
272,478279.549172,57000,31,241037944,242904416,192.168.88.253,36378,482,,congestion_avoidance,
273,478279.553267,57100,39,241441936,243308408,192.168.88.253,36378,247,,congestion_avoidance,
274,478279.556882,57197,45,241788008,243676200,192.168.88.253,36378,790,,loss_recovery,
275,478279.556929,57200,23,241801040,243676200,192.168.88.253,36378,670,,loss_recovery,
276,478279.557413,57210,22,241835792,243712400,192.168.88.253,36378,381,,congestion_avoidance,
277,478279.561679,57300,31,242186208,244067160,192.168.88.253,36378,452,,congestion_avoidance,
278,478279.565991,57400,38,242548208,244429160,192.168.88.253,36378,667,,congestion_avoidance,
279,478279.581698,57500,44,242982608,244860664,192.168.88.253,36378,458,,congestion_avoidance,
280,478279.584634,57569,40,243220080,245134336,192.168.88.253,36378,713,,fast_retransmit,
281,478279.585032,57577,24,243288136,245154608,192.168.88.253,36378,208,,congestion_avoidance,
282,478279.594505,57600,25,243430040,245303752,192.168.88.253,36378,415,,congestion_avoidance,
283,478279.599037,57700,33,243790592,245687472,192.168.88.253,36378,497,,congestion_avoidance,
284,478279.609969,57800,41,244206168,246114632,192.168.88.253,36378,476,,congestion_avoidance,
285,478279.615053,57900,47,244597672,246484416,192.168.88.253,36378,347,,congestion_avoidance,
286,478279.619029,58000,52,244988632,246875376,192.168.88.253,36378,542,,congestion_avoidance,
287,478279.622104,58065,44,245240584,247166424,192.168.88.253,36378,681,,fast_retransmit,
288,478279.622897,58074,28,245314432,247209864,192.168.88.253,36378,670,,congestion_avoidance,
289,478279.624081,58100,30,245412896,247299640,192.168.88.253,36378,384,,congestion_avoidance,
