# R_arrival samples from kprobe:tbf_enqueue
# interval_seconds=0.001000000
timestamp,interval_seconds,bytes,packets,r_arrival_mbit
# bpftrace: Attaching 2 probes...
1778729310.377066,0.001000000,154,0,1.232000
1778729310.425025,0.001000000,54,0,0.432000
1778729310.427045,0.001000000,154,0,1.232000
1778729310.444112,0.001000000,154,0,1.232000
1778729310.481108,0.001000000,234,0,1.872000
1778729310.524086,0.001000000,242,0,1.936000
1778729310.548059,0.001000000,154,0,1.232000
1778729310.588057,0.001000000,170,0,1.360000
1778729310.644130,0.001000000,154,0,1.232000
1778729310.647056,0.001000000,314,0,2.512000
1778729310.717051,0.001000000,146,0,1.168000
1778729310.733039,0.001000000,154,0,1.232000
1778729310.862046,0.001000000,146,0,1.168000
1778729310.878060,0.001000000,154,0,1.232000
1778729310.881084,0.001000000,154,0,1.232000
1778729311.010041,0.001000000,146,0,1.168000
1778729311.027072,0.001000000,154,0,1.232000
1778729311.043113,0.001000000,170,0,1.360000
1778729311.171010,0.001000000,146,0,1.168000
1778729311.186109,0.001000000,154,0,1.232000
1778729311.314303,0.001000000,146,0,1.168000
1778729311.332061,0.001000000,154,0,1.232000
1778729311.460438,0.001000000,146,0,1.168000
1778729311.478083,0.001000000,154,0,1.232000
1778729311.607058,0.001000000,146,0,1.168000
1778729311.623118,0.001000000,154,0,1.232000
1778729311.752079,0.001000000,146,0,1.168000
1778729311.767039,0.001000000,154,0,1.232000
1778729311.896118,0.001000000,146,0,1.168000
1778729311.909127,0.001000000,154,0,1.232000
1778729311.923051,0.001000000,74,0,0.592000
1778729311.924038,0.001000000,14612,1,116.896000
1778729311.925034,0.001000000,125254,2,1002.032000
1778729311.926042,0.001000000,23366,11,186.928000
1778729311.927028,0.001000000,26262,3,210.096000
1778729311.928124,0.001000000,25078,3,200.624000
1778729311.929029,0.001000000,20536,7,164.288000
1778729311.930041,0.001000000,27842,4,222.736000
1778729311.931030,0.001000000,27776,4,222.208000
1778729311.932076,0.001000000,17508,4,140.064000
1778729311.933040,0.001000000,23366,3,186.928000
1778729311.934067,0.001000000,21918,3,175.344000
1778729311.935122,0.001000000,17508,3,140.064000
1778729311.936099,0.001000000,23564,3,188.512000
1778729311.937060,0.001000000,21984,6,175.872000
1778729311.938071,0.001000000,24880,4,199.040000
1778729311.939063,0.001000000,24814,4,198.512000
1778729311.940065,0.001000000,29224,3,233.792000
1778729311.941050,0.001000000,17508,4,140.064000
1778729311.942069,0.001000000,20470,2,163.760000
1778729311.943095,0.001000000,23630,3,189.040000
1778729311.944039,0.001000000,21984,7,175.872000
1778729311.945029,0.001000000,23432,4,187.456000
