line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
2,132393.191596,1,10,192.168.88.253,57344,270,,slow_start,
3,132393.197747,100,33,192.168.88.253,57344,1455,,slow_start,
4,132393.205677,200,33,192.168.88.253,57344,1612,,slow_start,
5,132393.220265,300,33,192.168.88.253,57344,1199,,slow_start,
6,132393.237586,400,33,192.168.88.253,57344,1076,,slow_start,
7,132393.252980,500,33,192.168.88.253,57344,1414,,slow_start,
8,132393.268089,600,33,192.168.88.253,57344,1436,,slow_start,
9,132393.282235,700,33,192.168.88.253,57344,1568,,slow_start,
10,132393.310321,800,33,192.168.88.253,57344,1606,,slow_start,
11,132393.341770,900,33,192.168.88.253,57344,1510,,slow_start,
12,132393.370766,1000,33,192.168.88.253,57344,1564,,slow_start,
13,132393.402458,1100,33,192.168.88.253,57344,982,,slow_start,
14,132393.433734,1200,33,192.168.88.253,57344,1397,,slow_start,
15,132393.466067,1300,33,192.168.88.253,57344,1584,,slow_start,
16,132393.502476,1400,33,192.168.88.253,57344,1413,,slow_start,
17,132393.536609,1500,33,192.168.88.253,57344,1521,,slow_start,
18,132393.572816,1600,33,192.168.88.253,57344,1589,,slow_start,
19,132393.610682,1700,33,192.168.88.253,57344,1060,,slow_start,
20,132393.638850,1800,33,192.168.88.253,57344,1381,,slow_start,
21,132393.671391,1900,33,192.168.88.253,57344,1436,,slow_start,
22,132393.708483,2000,33,192.168.88.253,57344,788,,slow_start,
23,132393.737894,2100,33,192.168.88.253,57344,1397,,slow_start,
24,132393.757933,2200,33,192.168.88.253,57344,1396,,slow_start,
25,132393.776477,2300,33,192.168.88.253,57344,1561,,slow_start,
26,132393.796664,2400,33,192.168.88.253,57344,1367,,slow_start,
27,132393.813305,2500,33,192.168.88.253,57344,1362,,slow_start,
28,132393.827074,2600,33,192.168.88.253,57344,1174,,slow_start,
29,132393.841208,2700,33,192.168.88.253,57344,1597,,slow_start,
30,132393.854414,2800,33,192.168.88.253,57344,1406,,slow_start,
31,132393.866920,2900,33,192.168.88.253,57344,1384,,slow_start,
32,132393.879128,3000,33,192.168.88.253,57344,1207,,slow_start,
33,132393.891709,3100,33,192.168.88.253,57344,1277,,slow_start,
34,132393.908006,3200,33,192.168.88.253,57344,1499,,slow_start,
35,132393.922929,3300,33,192.168.88.253,57344,1213,,slow_start,
36,132393.935222,3400,33,192.168.88.253,57344,1594,,slow_start,
37,132393.958627,3500,33,192.168.88.253,57344,1180,,slow_start,
38,132393.991019,3600,33,192.168.88.253,57344,1428,,slow_start,
39,132394.021864,3700,33,192.168.88.253,57344,1598,,slow_start,
40,132394.046765,3800,33,192.168.88.253,57344,3942,,slow_start,
41,132394.061122,3900,33,192.168.88.253,57344,1473,,slow_start,
42,132394.082054,4000,33,192.168.88.253,57344,1306,,slow_start,
43,132394.098018,4100,33,192.168.88.253,57344,1446,,slow_start,
44,132394.113612,4200,33,192.168.88.253,57344,1569,,slow_start,
45,132394.157839,4300,33,192.168.88.253,57344,1109,,slow_start,
46,132394.188485,4400,33,192.168.88.253,57344,1578,,slow_start,
47,132394.218335,4500,33,192.168.88.253,57344,1067,,slow_start,
48,132394.234220,4600,33,192.168.88.253,57344,1481,,slow_start,
49,132394.250730,4700,33,192.168.88.253,57344,1203,,slow_start,
50,132394.266781,4800,33,192.168.88.253,57344,1406,,slow_start,
51,132394.285496,4900,33,192.168.88.253,57344,1369,,slow_start,
52,132394.303127,5000,33,192.168.88.253,57344,1285,,slow_start,
53,132394.341420,5100,33,192.168.88.253,57344,1352,,slow_start,
54,132394.384445,5200,33,192.168.88.253,57344,1455,,slow_start,
55,132394.419863,5300,33,192.168.88.253,57344,1511,,slow_start,
56,132394.448755,5400,33,192.168.88.253,57344,1236,,slow_start,
57,132394.475353,5500,33,192.168.88.253,57344,1631,,slow_start,
58,132394.487557,5600,33,192.168.88.253,57344,1408,,slow_start,
59,132394.515107,5700,33,192.168.88.253,57344,1397,,slow_start,
60,132394.552400,5800,33,192.168.88.253,57344,1562,,slow_start,
61,132394.596909,5900,33,192.168.88.253,57344,1445,,slow_start,
62,132394.626698,6000,33,192.168.88.253,57344,1243,,slow_start,
63,132394.642129,6038,33,192.168.88.253,57344,1300,,loss_recovery,
64,132394.643221,6042,16,192.168.88.253,57344,313,,congestion_avoidance,
65,132394.665052,6100,32,192.168.88.253,57344,1417,,congestion_avoidance,
66,132394.709008,6200,33,192.168.88.253,57344,1427,,congestion_avoidance,
67,132394.739955,6300,33,192.168.88.253,57344,1161,,congestion_avoidance,
68,132394.764979,6400,33,192.168.88.253,57344,1621,,congestion_avoidance,
69,132394.789113,6500,33,192.168.88.253,57344,1325,,congestion_avoidance,
70,132394.810693,6600,33,192.168.88.253,57344,1473,,congestion_avoidance,
71,132394.824562,6700,33,192.168.88.253,57344,1549,,congestion_avoidance,
72,132394.840005,6800,33,192.168.88.253,57344,1140,,congestion_avoidance,
73,132394.862633,6900,33,192.168.88.253,57344,1440,,congestion_avoidance,
74,132394.905100,7100,33,192.168.88.253,57344,1353,,congestion_avoidance,
75,132394.945424,7200,33,192.168.88.253,57344,1567,,congestion_avoidance,
76,132394.959072,7300,33,192.168.88.253,57344,1482,,congestion_avoidance,
77,132394.971621,7400,33,192.168.88.253,57344,1505,,congestion_avoidance,
78,132394.989040,7500,33,192.168.88.253,57344,1253,,congestion_avoidance,
79,132395.001710,7600,33,192.168.88.253,57344,985,,congestion_avoidance,
80,132395.015890,7700,33,192.168.88.253,57344,1301,,congestion_avoidance,
81,132395.029706,7800,33,192.168.88.253,57344,1320,,congestion_avoidance,
82,132395.042423,7900,33,192.168.88.253,57344,1427,,congestion_avoidance,
83,132395.055722,8000,33,192.168.88.253,57344,1377,,congestion_avoidance,
84,132395.068861,8100,33,192.168.88.253,57344,1454,,congestion_avoidance,
85,132395.081850,8200,33,192.168.88.253,57344,1379,,congestion_avoidance,
86,132395.094517,8300,33,192.168.88.253,57344,1547,,congestion_avoidance,
87,132395.107516,8400,33,192.168.88.253,57344,1229,,congestion_avoidance,
88,132395.120917,8500,33,192.168.88.253,57344,1421,,congestion_avoidance,
89,132395.124465,8523,33,192.168.88.253,57344,1326,,loss_recovery,
90,132395.125410,8532,16,192.168.88.253,57344,295,,congestion_avoidance,
91,132395.133308,8600,23,192.168.88.253,57344,892,,congestion_avoidance,
92,132395.147130,8700,32,192.168.88.253,57344,1121,,congestion_avoidance,
93,132395.160540,8800,33,192.168.88.253,57344,1443,,congestion_avoidance,
94,132395.174243,8900,33,192.168.88.253,57344,1144,,congestion_avoidance,
95,132395.186889,9000,33,192.168.88.253,57344,1276,,congestion_avoidance,
96,132395.208793,9100,33,192.168.88.253,57344,1406,,congestion_avoidance,
97,132395.227440,9200,33,192.168.88.253,57344,1067,,congestion_avoidance,
98,132395.240443,9300,33,192.168.88.253,57344,1536,,congestion_avoidance,
99,132395.255072,9400,33,192.168.88.253,57344,1324,,congestion_avoidance,
100,132395.275695,9500,33,192.168.88.253,57344,1258,,congestion_avoidance,
101,132395.295512,9600,33,192.168.88.253,57344,1416,,congestion_avoidance,
102,132395.333888,9700,33,192.168.88.253,57344,1183,,congestion_avoidance,
103,132395.366548,9800,33,192.168.88.253,57344,1625,,congestion_avoidance,
104,132395.403748,9900,33,192.168.88.253,57344,1036,,congestion_avoidance,
105,132395.433508,10000,33,192.168.88.253,57344,1475,,congestion_avoidance,
106,132395.455427,10100,33,192.168.88.253,57344,1585,,congestion_avoidance,
107,132395.481998,10200,33,192.168.88.253,57344,1576,,congestion_avoidance,
108,132395.516261,10300,33,192.168.88.253,57344,1275,,congestion_avoidance,
109,132395.553295,10400,33,192.168.88.253,57344,1483,,congestion_avoidance,
110,132395.588003,10500,33,192.168.88.253,57344,1755,,congestion_avoidance,
111,132395.617778,10600,33,192.168.88.253,57344,1457,,congestion_avoidance,
112,132395.624626,10625,33,192.168.88.253,57344,1378,,loss_recovery,
113,132395.625551,10630,16,192.168.88.253,57344,334,,congestion_avoidance,
114,132395.642851,10700,29,192.168.88.253,57344,1408,,congestion_avoidance,
115,132395.680277,10800,33,192.168.88.253,57344,1445,,congestion_avoidance,
