line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,322046.948628,1,10,192.168.88.253,39240,252,,slow_start,
2,322046.950191,5,67,192.168.88.253,39240,245,,loss_recovery,
3,322046.951752,9,33,192.168.88.253,39240,416,,congestion_avoidance,
4,322046.956819,42,42,192.168.88.253,39240,582,,loss_recovery,
5,322046.957203,59,21,192.168.88.253,39240,235,,congestion_avoidance,
6,322046.959709,100,27,192.168.88.253,39240,324,,congestion_avoidance,
7,322046.963719,200,36,192.168.88.253,39240,448,,congestion_avoidance,
8,322046.969998,300,48,192.168.88.253,39240,478,,congestion_avoidance,
9,322046.978063,400,58,192.168.88.253,39240,706,,congestion_avoidance,
10,322046.986529,500,67,192.168.88.253,39240,655,,congestion_avoidance,
11,322046.991369,542,67,192.168.88.253,39240,702,,loss_recovery,
12,322046.991682,545,33,192.168.88.253,39240,489,,congestion_avoidance,
13,322046.995330,600,40,192.168.88.253,39240,484,,congestion_avoidance,
14,322047.002046,700,52,192.168.88.253,39240,499,,congestion_avoidance,
15,322047.008232,800,60,192.168.88.253,39240,695,,congestion_avoidance,
16,322047.012763,900,66,192.168.88.253,39240,806,,congestion_avoidance,
17,322047.014148,927,67,192.168.88.253,39240,562,,loss_recovery,
18,322047.014666,939,33,192.168.88.253,39240,343,,congestion_avoidance,
19,322047.017232,1000,39,192.168.88.253,39240,294,,congestion_avoidance,
20,322047.021983,1100,47,192.168.88.253,39240,505,,congestion_avoidance,
21,322047.026724,1200,55,192.168.88.253,39240,682,,congestion_avoidance,
22,322047.031399,1300,61,192.168.88.253,39240,616,,congestion_avoidance,
23,322047.037619,1400,67,192.168.88.253,39240,746,,congestion_avoidance,
24,322047.042818,1500,67,192.168.88.253,39240,829,,congestion_avoidance,
25,322047.048105,1600,67,192.168.88.253,39240,794,,congestion_avoidance,
26,322047.053617,1700,67,192.168.88.253,39240,716,,congestion_avoidance,
27,322047.058991,1800,67,192.168.88.253,39240,684,,congestion_avoidance,
28,322047.064731,1900,67,192.168.88.253,39240,682,,congestion_avoidance,
29,322047.071480,2000,67,192.168.88.253,39240,860,,congestion_avoidance,
30,322047.078586,2100,67,192.168.88.253,39240,538,,congestion_avoidance,
31,322047.086874,2200,67,192.168.88.253,39240,935,,congestion_avoidance,
32,322047.094350,2300,67,192.168.88.253,39240,691,,congestion_avoidance,
33,322047.099921,2400,67,192.168.88.253,39240,787,,congestion_avoidance,
34,322047.108722,2500,67,192.168.88.253,39240,810,,congestion_avoidance,
35,322047.119846,2600,67,192.168.88.253,39240,703,,congestion_avoidance,
36,322047.125459,2700,67,192.168.88.253,39240,759,,congestion_avoidance,
37,322047.130689,2800,67,192.168.88.253,39240,757,,congestion_avoidance,
