[76116.261544] TCP: my_cca: cwnd=51 rtt=421 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.262359] TCP: my_cca: cwnd=52 rtt=603 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.262904] TCP: my_cca: cwnd=53 rtt=623 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.263500] TCP: my_cca: cwnd=54 rtt=502 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.264235] TCP: my_cca: cwnd=55 rtt=501 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.264889] TCP: my_cca: cwnd=56 rtt=601 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.265675] TCP: my_cca: cwnd=57 rtt=583 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.266170] TCP: my_cca: cwnd=58 rtt=556 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.266952] TCP: my_cca: cwnd=59 rtt=587 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.267759] TCP: my_cca: cwnd=60 rtt=559 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.268499] TCP: my_cca: cwnd=61 rtt=532 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.269211] TCP: my_cca: cwnd=62 rtt=704 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.270061] TCP: my_cca: cwnd=63 rtt=507 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.270874] TCP: my_cca: cwnd=64 rtt=536 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.271436] TCP: my_cca: cwnd=65 rtt=556 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.272390] TCP: my_cca: cwnd=66 rtt=742 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.273313] TCP: my_cca: cwnd=67 rtt=630 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.274038] TCP: my_cca: cwnd=68 rtt=575 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.274780] TCP: my_cca: cwnd=69 rtt=796 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.275558] TCP: my_cca: cwnd=70 rtt=765 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.276427] TCP: my_cca: cwnd=71 rtt=863 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.277531] TCP: my_cca: cwnd=72 rtt=613 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.278383] TCP: my_cca: cwnd=73 rtt=716 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.279160] TCP: my_cca: cwnd=74 rtt=619 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.280197] TCP: my_cca: cwnd=75 rtt=642 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.281082] TCP: my_cca: cwnd=76 rtt=794 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.281912] TCP: my_cca: cwnd=77 rtt=752 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.282882] TCP: my_cca: cwnd=78 rtt=686 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.283716] TCP: my_cca: cwnd=79 rtt=796 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.284820] TCP: my_cca: cwnd=80 rtt=821 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.285983] TCP: my_cca: cwnd=81 rtt=946 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.286740] TCP: my_cca: cwnd=82 rtt=626 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.287798] TCP: my_cca: cwnd=83 rtt=664 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.288861] TCP: my_cca: cwnd=84 rtt=634 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.289898] TCP: my_cca: cwnd=85 rtt=629 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.291110] TCP: my_cca: cwnd=86 rtt=782 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.291867] TCP: my_cca: cwnd=87 rtt=644 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.292907] TCP: my_cca: cwnd=88 rtt=669 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.294005] TCP: my_cca: cwnd=89 rtt=702 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.295077] TCP: my_cca: cwnd=90 rtt=699 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.296517] TCP: my_cca: cwnd=91 rtt=906 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.297493] TCP: my_cca: cwnd=92 rtt=826 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.298563] TCP: my_cca: cwnd=93 rtt=835 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.299729] TCP: my_cca: cwnd=94 rtt=943 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.300967] TCP: my_cca: cwnd=95 rtt=785 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.302040] TCP: my_cca: cwnd=96 rtt=779 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.303318] TCP: my_cca: cwnd=97 rtt=853 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.304421] TCP: my_cca: cwnd=98 rtt=891 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.304608] TCP: my_cca: set_state open(0)->cwr(2) cwnd=98 ssthresh=49 phase=congestion_avoidance ca_state=cwr(2) Destination: 128.178.122.39:55772
[76116.304657] TCP: my_cca: cwnd=49 rtt=782 phase=loss_recovery Destination: 128.178.122.39:55772
[76116.305238] TCP: my_cca: set_state cwr(2)->open(0) cwnd=49 ssthresh=49 phase=loss_recovery ca_state=open(0) Destination: 128.178.122.39:55772
[76116.305914] TCP: my_cca: cwnd=50 rtt=551 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.306710] TCP: my_cca: cwnd=51 rtt=613 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.307293] TCP: my_cca: cwnd=52 rtt=579 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.307791] TCP: my_cca: cwnd=53 rtt=551 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.308558] TCP: my_cca: cwnd=54 rtt=607 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.309054] TCP: my_cca: cwnd=55 rtt=539 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.309870] TCP: my_cca: cwnd=56 rtt=607 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.310638] TCP: my_cca: cwnd=57 rtt=587 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.311158] TCP: my_cca: cwnd=58 rtt=573 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.311906] TCP: my_cca: cwnd=59 rtt=548 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.312744] TCP: my_cca: cwnd=60 rtt=549 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.313495] TCP: my_cca: cwnd=61 rtt=563 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.314311] TCP: my_cca: cwnd=62 rtt=574 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.315137] TCP: my_cca: cwnd=63 rtt=621 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.315645] TCP: my_cca: cwnd=64 rtt=625 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.316404] TCP: my_cca: cwnd=65 rtt=577 phase=congestion_avoidance Destination: 128.178.122.39:55772
