line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
30,335056.998101,1,10,192.168.88.253,43370,169,,slow_start,
31,335056.999192,58,99,192.168.88.253,43370,452,,loss_recovery,
32,335056.999771,100,49,192.168.88.253,43370,812,,loss_recovery,
33,335057.000142,124,49,192.168.88.253,43370,415,,congestion_avoidance,
34,335057.001102,200,50,192.168.88.253,43370,574,,congestion_avoidance,
35,335057.002396,300,52,192.168.88.253,43370,533,,congestion_avoidance,
36,335057.003720,400,54,192.168.88.253,43370,529,,congestion_avoidance,
37,335057.006368,500,58,192.168.88.253,43370,691,,congestion_avoidance,
38,335057.009693,600,62,192.168.88.253,43370,567,,congestion_avoidance,
39,335057.012908,700,67,192.168.88.253,43370,656,,congestion_avoidance,
40,335057.016095,800,70,192.168.88.253,43370,680,,congestion_avoidance,
41,335057.019256,900,74,192.168.88.253,43370,637,,congestion_avoidance,
42,335057.022509,1000,77,192.168.88.253,43370,704,,congestion_avoidance,
43,335057.025504,1100,80,192.168.88.253,43370,909,,congestion_avoidance,
44,335057.028634,1200,84,192.168.88.253,43370,836,,congestion_avoidance,
45,335057.031731,1300,87,192.168.88.253,43370,787,,congestion_avoidance,
46,335057.034819,1400,89,192.168.88.253,43370,701,,congestion_avoidance,
47,335057.035090,1408,90,192.168.88.253,43370,971,,loss_recovery,
48,335057.035836,1433,45,192.168.88.253,43370,407,,congestion_avoidance,
49,335057.037983,1500,48,192.168.88.253,43370,440,,congestion_avoidance,
50,335057.041131,1600,53,192.168.88.253,43370,476,,congestion_avoidance,
51,335057.044363,1700,58,192.168.88.253,43370,549,,congestion_avoidance,
52,335057.047363,1800,62,192.168.88.253,43370,677,,congestion_avoidance,
53,335057.050528,1900,66,192.168.88.253,43370,706,,congestion_avoidance,
54,335057.053640,2000,70,192.168.88.253,43370,648,,congestion_avoidance,
55,335057.056668,2100,73,192.168.88.253,43370,822,,congestion_avoidance,
56,335057.059596,2200,76,192.168.88.253,43370,809,,congestion_avoidance,
57,335057.063856,2300,81,192.168.88.253,43370,597,,congestion_avoidance,
58,335057.067906,2400,85,192.168.88.253,43370,643,,congestion_avoidance,
59,335057.071077,2500,88,192.168.88.253,43370,1002,,congestion_avoidance,
60,335057.074135,2600,91,192.168.88.253,43370,864,,congestion_avoidance,
61,335057.074777,2621,91,192.168.88.253,43370,980,,loss_recovery,
62,335057.075558,2647,45,192.168.88.253,43370,443,,congestion_avoidance,
63,335057.077246,2700,48,192.168.88.253,43370,578,,congestion_avoidance,
64,335057.080347,2800,53,192.168.88.253,43370,533,,congestion_avoidance,
65,335057.083217,2900,57,192.168.88.253,43370,544,,congestion_avoidance,
66,335057.086263,3000,61,192.168.88.253,43370,611,,congestion_avoidance,
67,335057.089266,3100,65,192.168.88.253,43370,656,,congestion_avoidance,
68,335057.092445,3200,68,192.168.88.253,43370,847,,congestion_avoidance,
69,335057.095730,3300,72,192.168.88.253,43370,872,,congestion_avoidance,
70,335057.096396,3319,43,192.168.88.253,43370,438,,fast_retransmit,
71,335057.097116,3352,36,192.168.88.253,43370,372,,congestion_avoidance,
72,335057.098599,3400,39,192.168.88.253,43370,357,,congestion_avoidance,
73,335057.101940,3500,45,192.168.88.253,43370,459,,congestion_avoidance,
74,335057.105159,3600,51,192.168.88.253,43370,542,,congestion_avoidance,
75,335057.108616,3700,56,192.168.88.253,43370,633,,congestion_avoidance,
76,335057.112282,3800,61,192.168.88.253,43370,614,,congestion_avoidance,
77,335057.115813,3900,66,192.168.88.253,43370,718,,congestion_avoidance,
78,335057.119755,4000,70,192.168.88.253,43370,786,,congestion_avoidance,
79,335057.122767,4100,74,192.168.88.253,43370,882,,congestion_avoidance,
80,335057.125811,4200,77,192.168.88.253,43370,808,,congestion_avoidance,
81,335057.128830,4300,80,192.168.88.253,43370,666,,congestion_avoidance,
82,335057.131859,4400,83,192.168.88.253,43370,713,,congestion_avoidance,
83,335057.134809,4500,86,192.168.88.253,43370,833,,congestion_avoidance,
84,335057.137973,4600,89,192.168.88.253,43370,822,,congestion_avoidance,
85,335057.140977,4700,92,192.168.88.253,43370,812,,congestion_avoidance,
86,335057.141836,4731,92,192.168.88.253,43370,970,,loss_recovery,
87,335057.142585,4758,46,192.168.88.253,43370,399,,congestion_avoidance,
88,335057.143889,4800,48,192.168.88.253,43370,409,,congestion_avoidance,
89,335057.146832,4900,53,192.168.88.253,43370,430,,congestion_avoidance,
90,335057.150038,5000,57,192.168.88.253,43370,550,,congestion_avoidance,
91,335057.153087,5100,62,192.168.88.253,43370,692,,congestion_avoidance,
92,335057.156039,5200,65,192.168.88.253,43370,749,,congestion_avoidance,
93,335057.158969,5300,69,192.168.88.253,43370,533,,congestion_avoidance,
94,335057.162208,5400,73,192.168.88.253,43370,667,,congestion_avoidance,
95,335057.165263,5500,76,192.168.88.253,43370,797,,congestion_avoidance,
96,335057.168311,5600,79,192.168.88.253,43370,631,,congestion_avoidance,
97,335057.171555,5700,82,192.168.88.253,43370,741,,congestion_avoidance,
98,335057.174582,5800,85,192.168.88.253,43370,900,,congestion_avoidance,
99,335057.177576,5900,88,192.168.88.253,43370,742,,congestion_avoidance,
100,335057.180685,6000,91,192.168.88.253,43370,672,,congestion_avoidance,
101,335057.182588,6060,93,192.168.88.253,43370,980,,loss_recovery,
102,335057.183344,6085,46,192.168.88.253,43370,407,,congestion_avoidance,
103,335057.183784,6100,46,192.168.88.253,43370,489,,congestion_avoidance,
104,335057.187066,6200,52,192.168.88.253,43370,413,,congestion_avoidance,
105,335057.190208,6300,56,192.168.88.253,43370,465,,congestion_avoidance,
106,335057.193508,6400,61,192.168.88.253,43370,610,,congestion_avoidance,
107,335057.196782,6500,65,192.168.88.253,43370,733,,congestion_avoidance,
108,335057.199914,6600,69,192.168.88.253,43370,748,,congestion_avoidance,
109,335057.203239,6700,73,192.168.88.253,43370,681,,congestion_avoidance,
110,335057.206427,6800,76,192.168.88.253,43370,657,,congestion_avoidance,
111,335057.209774,6900,80,192.168.88.253,43370,630,,congestion_avoidance,
112,335057.212965,7000,83,192.168.88.253,43370,648,,congestion_avoidance,
113,335057.216104,7100,86,192.168.88.253,43370,849,,congestion_avoidance,
114,335057.219243,7200,89,192.168.88.253,43370,784,,congestion_avoidance,
115,335057.222281,7300,92,192.168.88.253,43370,985,,congestion_avoidance,
116,335057.429762,7357,93,192.168.88.253,43370,138,,loss_recovery,
117,335057.429918,7358,46,192.168.88.253,43370,144,,congestion_avoidance,
118,335057.431027,7400,47,192.168.88.253,43370,460,,congestion_avoidance,
119,335057.434054,7500,52,192.168.88.253,43370,553,,congestion_avoidance,
120,335057.437349,7600,57,192.168.88.253,43370,491,,congestion_avoidance,
121,335057.440454,7700,61,192.168.88.253,43370,713,,congestion_avoidance,
122,335057.443612,7800,65,192.168.88.253,43370,729,,congestion_avoidance,
123,335057.446724,7900,69,192.168.88.253,43370,667,,congestion_avoidance,
124,335057.449848,8000,73,192.168.88.253,43370,661,,congestion_avoidance,
125,335057.452748,8100,76,192.168.88.253,43370,687,,congestion_avoidance,
126,335057.455780,8200,79,192.168.88.253,43370,766,,congestion_avoidance,
127,335057.458777,8300,82,192.168.88.253,43370,920,,congestion_avoidance,
128,335057.461917,8400,85,192.168.88.253,43370,848,,congestion_avoidance,
129,335057.465007,8500,88,192.168.88.253,43370,803,,congestion_avoidance,
130,335057.468170,8600,91,192.168.88.253,43370,810,,congestion_avoidance,
131,335057.468871,8624,92,192.168.88.253,43370,946,,loss_recovery,
132,335057.469741,8651,46,192.168.88.253,43370,561,,congestion_avoidance,
133,335057.471245,8700,48,192.168.88.253,43370,479,,congestion_avoidance,
134,335057.474253,8800,53,192.168.88.253,43370,601,,congestion_avoidance,
135,335057.477636,8900,58,192.168.88.253,43370,562,,congestion_avoidance,
136,335057.480757,9000,62,192.168.88.253,43370,577,,congestion_avoidance,
137,335057.484128,9100,67,192.168.88.253,43370,803,,congestion_avoidance,
138,335057.488331,9200,72,192.168.88.253,43370,807,,congestion_avoidance,
139,335057.491930,9300,76,192.168.88.253,43370,717,,congestion_avoidance,
140,335057.495731,9400,79,192.168.88.253,43370,803,,congestion_avoidance,
141,335057.498951,9500,83,192.168.88.253,43370,840,,congestion_avoidance,
142,335057.501844,9600,86,192.168.88.253,43370,808,,congestion_avoidance,
143,335057.504970,9700,88,192.168.88.253,43370,752,,congestion_avoidance,
144,335057.506459,9744,90,192.168.88.253,43370,976,,loss_recovery,
145,335057.507222,9765,45,192.168.88.253,43370,392,,congestion_avoidance,
146,335057.508326,9800,47,192.168.88.253,43370,463,,congestion_avoidance,
147,335057.511464,9900,52,192.168.88.253,43370,483,,congestion_avoidance,
148,335057.514544,10000,56,192.168.88.253,43370,581,,congestion_avoidance,
149,335057.518419,10100,62,192.168.88.253,43370,591,,congestion_avoidance,
150,335057.522703,10200,67,192.168.88.253,43370,713,,congestion_avoidance,
151,335057.527026,10300,72,192.168.88.253,43370,835,,congestion_avoidance,
152,335057.530644,10400,76,192.168.88.253,43370,821,,congestion_avoidance,
153,335057.533675,10500,79,192.168.88.253,43370,660,,congestion_avoidance,
154,335057.536671,10600,82,192.168.88.253,43370,669,,congestion_avoidance,
155,335057.539689,10700,85,192.168.88.253,43370,865,,congestion_avoidance,
156,335057.542851,10800,88,192.168.88.253,43370,871,,congestion_avoidance,
157,335057.543492,10820,89,192.168.88.253,43370,961,,loss_recovery,
158,335057.544240,10843,44,192.168.88.253,43370,397,,congestion_avoidance,
159,335057.546007,10900,47,192.168.88.253,43370,599,,congestion_avoidance,
160,335057.548838,11000,51,192.168.88.253,43370,598,,congestion_avoidance,
161,335057.552028,11100,56,192.168.88.253,43370,613,,congestion_avoidance,
162,335057.555056,11200,60,192.168.88.253,43370,716,,congestion_avoidance,
163,335057.558169,11300,64,192.168.88.253,43370,713,,congestion_avoidance,
164,335057.561438,11400,68,192.168.88.253,43370,852,,congestion_avoidance,
165,335057.565781,11500,73,192.168.88.253,43370,638,,congestion_avoidance,
166,335057.569476,11600,77,192.168.88.253,43370,635,,congestion_avoidance,
167,335057.572521,11700,81,192.168.88.253,43370,890,,congestion_avoidance,
168,335057.575934,11800,84,192.168.88.253,43370,779,,congestion_avoidance,
169,335057.578951,11900,87,192.168.88.253,43370,970,,congestion_avoidance,
170,335057.581165,11973,89,192.168.88.253,43370,728,,loss_recovery,
171,335057.581795,11995,44,192.168.88.253,43370,370,,congestion_avoidance,
172,335057.581955,12000,44,192.168.88.253,43370,529,,congestion_avoidance,
173,335057.585036,12100,49,192.168.88.253,43370,506,,congestion_avoidance,
174,335057.587977,12200,54,192.168.88.253,43370,623,,congestion_avoidance,
175,335057.590942,12300,58,192.168.88.253,43370,625,,congestion_avoidance,
176,335057.594011,12400,62,192.168.88.253,43370,607,,congestion_avoidance,
177,335057.596971,12500,66,192.168.88.253,43370,662,,congestion_avoidance,
178,335057.600384,12600,70,192.168.88.253,43370,641,,congestion_avoidance,
179,335057.603395,12700,74,192.168.88.253,43370,787,,congestion_avoidance,
180,335057.606647,12800,77,192.168.88.253,43370,605,,congestion_avoidance,
181,335057.609613,12900,80,192.168.88.253,43370,617,,congestion_avoidance,
182,335057.612697,13000,83,192.168.88.253,43370,859,,congestion_avoidance,
183,335057.615714,13100,86,192.168.88.253,43370,727,,congestion_avoidance,
184,335057.618806,13200,89,192.168.88.253,43370,601,,congestion_avoidance,
185,335057.622055,13300,92,192.168.88.253,43370,710,,congestion_avoidance,
