[330096.261336] TCP: my_cca: seq=1 cwnd=10 rtt=242 bytes_acked=5792 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:35752
[330096.262248] TCP: my_cca: seq=31 cwnd=22 rtt=172 bytes_acked=101360 bytes_sent=141904 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.262914] TCP: my_cca: seq=65 cwnd=40 rtt=108 bytes_acked=162176 bytes_sent=191136 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.263315] TCP: my_cca: seq=87 cwnd=11 rtt=159 bytes_acked=196928 bytes_sent=237472 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.263487] TCP: my_cca: seq=100 cwnd=20 rtt=111 bytes_acked=221544 bytes_sent=257744 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.265015] TCP: my_cca: seq=200 cwnd=24 rtt=215 bytes_acked=393856 bytes_sent=447432 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.266436] TCP: my_cca: seq=300 cwnd=29 rtt=302 bytes_acked=563272 bytes_sent=622640 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.268184] TCP: my_cca: seq=400 cwnd=32 rtt=308 bytes_acked=752960 bytes_sent=800744 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.270173] TCP: my_cca: seq=441 cwnd=25 rtt=253 bytes_acked=905000 bytes_sent=967264 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.270570] TCP: my_cca: seq=447 cwnd=17 rtt=164 bytes_acked=951336 bytes_sent=1000568 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.273890] TCP: my_cca: seq=500 cwnd=27 rtt=186 bytes_acked=1300304 bytes_sent=1365464 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.275945] TCP: my_cca: seq=536 cwnd=33 rtt=336 bytes_acked=1542120 bytes_sent=1618864 phase=loss_recovery Destination: 192.168.88.253:35752
[330096.276338] TCP: my_cca: seq=542 cwnd=16 rtt=208 bytes_acked=1576872 bytes_sent=1649272 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.278855] TCP: my_cca: seq=600 cwnd=24 rtt=183 bytes_acked=1844752 bytes_sent=1925840 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.282740] TCP: my_cca: seq=670 cwnd=26 rtt=220 bytes_acked=2295080 bytes_sent=2387752 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.283109] TCP: my_cca: seq=674 cwnd=17 rtt=106 bytes_acked=2339968 bytes_sent=2413816 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.284558] TCP: my_cca: seq=700 cwnd=22 rtt=309 bytes_acked=2478976 bytes_sent=2554272 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.289286] TCP: my_cca: seq=789 cwnd=35 rtt=412 bytes_acked=3036456 bytes_sent=3137816 phase=loss_recovery Destination: 192.168.88.253:35752
[330096.289607] TCP: my_cca: seq=794 cwnd=17 rtt=204 bytes_acked=3072656 bytes_sent=3160984 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.290031] TCP: my_cca: seq=800 cwnd=18 rtt=223 bytes_acked=3108856 bytes_sent=3198632 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.295415] TCP: my_cca: seq=900 cwnd=35 rtt=412 bytes_acked=3730048 bytes_sent=3841544 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.297025] TCP: my_cca: seq=932 cwnd=36 rtt=314 bytes_acked=3916840 bytes_sent=4050056 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.297537] TCP: my_cca: seq=938 cwnd=19 rtt=375 bytes_acked=3979104 bytes_sent=4074672 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.301169] TCP: my_cca: seq=1000 cwnd=30 rtt=300 bytes_acked=4368616 bytes_sent=4480112 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.303299] TCP: my_cca: seq=1039 cwnd=26 rtt=256 bytes_acked=4614776 bytes_sent=4734960 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.303676] TCP: my_cca: seq=1043 cwnd=17 rtt=130 bytes_acked=4662560 bytes_sent=4761024 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.306828] TCP: my_cca: seq=1100 cwnd=27 rtt=253 bytes_acked=5005736 bytes_sent=5109992 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.309568] TCP: my_cca: seq=1155 cwnd=25 rtt=250 bytes_acked=5325744 bytes_sent=5445928 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.310002] TCP: my_cca: seq=1159 cwnd=17 rtt=166 bytes_acked=5374976 bytes_sent=5473440 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.312289] TCP: my_cca: seq=1200 cwnd=25 rtt=129 bytes_acked=5616792 bytes_sent=5729736 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.316836] TCP: my_cca: seq=1268 cwnd=25 rtt=245 bytes_acked=6135176 bytes_sent=6256808 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.317355] TCP: my_cca: seq=1276 cwnd=18 rtt=253 bytes_acked=6193096 bytes_sent=6294456 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.318864] TCP: my_cca: seq=1300 cwnd=22 rtt=217 bytes_acked=6349480 bytes_sent=6458080 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.324295] TCP: my_cca: seq=1389 cwnd=25 rtt=226 bytes_acked=6967776 bytes_sent=7093752 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.324664] TCP: my_cca: seq=1392 cwnd=18 rtt=230 bytes_acked=7009768 bytes_sent=7115472 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.325305] TCP: my_cca: seq=1400 cwnd=19 rtt=259 bytes_acked=7064792 bytes_sent=7160360 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.331300] TCP: my_cca: seq=1498 cwnd=25 rtt=210 bytes_acked=7691776 bytes_sent=7819200 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.331548] TCP: my_cca: seq=1500 cwnd=17 rtt=291 bytes_acked=7691776 bytes_sent=7827888 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.331806] TCP: my_cca: seq=1505 cwnd=17 rtt=243 bytes_acked=7746800 bytes_sent=7852504 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.336895] TCP: my_cca: seq=1600 cwnd=32 rtt=205 bytes_acked=8304280 bytes_sent=8421568 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.338090] TCP: my_cca: seq=1622 cwnd=25 rtt=239 bytes_acked=8438944 bytes_sent=8569264 phase=fast_retransmit Destination: 192.168.88.253:35752
[330096.338458] TCP: my_cca: seq=1626 cwnd=17 rtt=232 bytes_acked=8482384 bytes_sent=8595328 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.343537] TCP: my_cca: seq=1700 cwnd=31 rtt=268 bytes_acked=9005112 bytes_sent=9131088 phase=congestion_avoidance Destination: 192.168.88.253:35752
[330096.346866] TCP: my_cca: seq=1770 cwnd=25 rtt=292 bytes_acked=9391728 bytes_sent=9524944 phase=fast_retransmit Destination: 192.168.88.253:35752
