line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,211750.122787,1,10,1448,44888,192.168.88.253,51962,244,,loss_recovery,
2,211750.122977,2,5,4344,50680,192.168.88.253,51962,175,,congestion_avoidance,
3,211750.123924,22,10,59368,110048,192.168.88.253,51962,153,,loss_recovery,
4,211750.124108,24,5,65160,117288,192.168.88.253,51962,145,,congestion_avoidance,
5,211750.124992,46,11,128872,186792,192.168.88.253,51962,101,,loss_recovery,
6,211750.125305,48,5,134664,195480,192.168.88.253,51962,131,,congestion_avoidance,
7,211750.330767,67,11,199824,264984,192.168.88.253,51962,223,,loss_recovery,
8,211750.330898,68,5,201272,272224,192.168.88.253,51962,117,,congestion_avoidance,
9,211750.331770,97,11,270776,348968,192.168.88.253,51962,110,,loss_recovery,
10,211750.331901,100,5,279464,356208,192.168.88.253,51962,113,,loss_recovery,
11,211750.331928,101,5,282360,357656,192.168.88.253,51962,108,,congestion_avoidance,
12,211750.332806,127,11,348968,434400,192.168.88.253,51962,112,,loss_recovery,
13,211750.332962,131,5,360552,443088,192.168.88.253,51962,109,,congestion_avoidance,
14,211750.333822,151,10,419920,511144,192.168.88.253,51962,115,,loss_recovery,
15,211750.333965,155,5,430056,519832,192.168.88.253,51962,106,,congestion_avoidance,
16,211750.334809,181,11,496664,596576,192.168.88.253,51962,121,,loss_recovery,
17,211750.334959,185,5,508248,605264,192.168.88.253,51962,107,,congestion_avoidance,
18,211750.335573,200,9,548792,653048,192.168.88.253,51962,118,,congestion_avoidance,
19,211750.335868,210,11,574856,689248,192.168.88.253,51962,142,,loss_recovery,
20,211750.336015,214,5,586440,697936,192.168.88.253,51962,106,,congestion_avoidance,
21,211750.336757,237,10,645808,765992,192.168.88.253,51962,131,,loss_recovery,
22,211750.336899,241,5,655944,774680,192.168.88.253,51962,112,,congestion_avoidance,
23,211750.337716,266,11,722552,851424,192.168.88.253,51962,121,,loss_recovery,
24,211750.337877,270,5,734136,860112,192.168.88.253,51962,111,,congestion_avoidance,
25,211750.338744,295,11,800744,936856,192.168.88.253,51962,111,,loss_recovery,
26,211750.338918,299,5,812328,945544,192.168.88.253,51962,107,,congestion_avoidance,
27,211750.338997,300,5,815224,948440,192.168.88.253,51962,108,,congestion_avoidance,
28,211750.339671,321,10,871696,1013600,192.168.88.253,51962,130,,loss_recovery,
29,211750.339809,325,5,881832,1022288,192.168.88.253,51962,106,,congestion_avoidance,
30,211750.340636,350,11,948440,1099032,192.168.88.253,51962,105,,loss_recovery,
31,211750.340786,354,5,960024,1107720,192.168.88.253,51962,98,,congestion_avoidance,
32,211750.341607,380,11,1026632,1184464,192.168.88.253,51962,104,,loss_recovery,
33,211750.341758,384,5,1038216,1193152,192.168.88.253,51962,98,,congestion_avoidance,
34,211750.342328,400,9,1078760,1240936,192.168.88.253,51962,101,,congestion_avoidance,
35,211750.342516,407,10,1097584,1261208,192.168.88.253,51962,134,,loss_recovery,
36,211750.342671,411,5,1107720,1269896,192.168.88.253,51962,110,,congestion_avoidance,
37,211750.343584,435,11,1174328,1375600,192.168.88.253,51962,113,,loss_recovery,
38,211750.343737,439,5,1185912,1384288,192.168.88.253,51962,104,,congestion_avoidance,
