# R_arrival samples from kprobe:tbf_enqueue
# interval_seconds=0.001000000
timestamp,interval_seconds,bytes,packets,r_arrival_mbit
# bpftrace: Attaching 2 probes...
1779329070.493568,0.001017781,0,0,0.000000
1779329070.493653,0.000980366,0,0,0.000000
1779329070.493671,0.001019896,0,0,0.000000
1779329070.493688,0.001000519,0,0,0.000000
1779329070.493706,0.000979903,0,0,0.000000
1779329070.493721,0.001000522,0,0,0.000000
1779329070.493735,0.000998765,0,0,0.000000
1779329070.493748,0.001020184,0,0,0.000000
1779329070.493762,0.000999615,0,0,0.000000
1779329070.493777,0.000999815,0,0,0.000000
1779329070.493793,0.000980273,0,0,0.000000
1779329070.493810,0.001019948,0,0,0.000000
1779329070.493824,0.000999775,0,0,0.000000
1779329070.493839,0.001000934,0,0,0.000000
1779329070.493855,0.000999141,0,0,0.000000
1779329070.493872,0.001000719,0,0,0.000000
1779329070.493894,0.001001990,0,0,0.000000
1779329070.493911,0.000997971,0,0,0.000000
1779329070.493927,0.000999421,0,0,0.000000
1779329070.493942,0.001000367,0,0,0.000000
1779329070.493956,0.000999572,0,0,0.000000
1779329070.493969,0.001000927,0,0,0.000000
1779329070.493983,0.000999202,0,0,0.000000
1779329070.493996,0.001000244,0,0,0.000000
1779329070.494013,0.000999937,0,0,0.000000
1779329070.494026,0.000999499,0,0,0.000000
1779329070.494040,0.001000142,0,0,0.000000
1779329070.494053,0.001000264,0,0,0.000000
1779329070.494067,0.000999948,0,0,0.000000
1779329070.494080,0.000999709,0,0,0.000000
1779329070.494096,0.001003710,0,0,0.000000
1779329070.494112,0.000996871,0,0,0.000000
1779329070.494126,0.001000074,0,0,0.000000
1779329070.494140,0.000999384,0,0,0.000000
1779329070.494156,0.001000773,0,0,0.000000
1779329070.494172,0.000999060,0,0,0.000000
1779329070.494186,0.001000851,0,0,0.000000
1779329070.494200,0.001000759,0,0,0.000000
1779329070.494214,0.000998136,0,0,0.000000
1779329070.494230,0.000999914,0,0,0.000000
1779329070.494247,0.001000081,0,0,0.000000
1779329070.494261,0.000999499,0,0,0.000000
1779329070.494274,0.001000204,0,0,0.000000
1779329070.494295,0.000999394,0,0,0.000000
1779329070.494310,0.001001100,0,0,0.000000
1779329070.494326,0.000980436,0,0,0.000000
1779329070.494343,0.000999162,0,0,0.000000
1779329070.494358,0.001000201,0,0,0.000000
1779329070.494371,0.001000076,0,0,0.000000
1779329070.494389,0.000999665,0,0,0.000000
1779329070.494403,0.001024904,0,0,0.000000
1779329070.495254,0.000999673,0,0,0.000000
1779329070.496276,0.001001157,0,0,0.000000
1779329070.497283,0.001004903,0,0,0.000000
1779329070.498275,0.000994935,0,0,0.000000
1779329070.499276,0.000999322,0,0,0.000000
1779329070.500278,0.001001007,0,0,0.000000
1779329070.501274,0.000999218,0,0,0.000000
1779329070.502275,0.001000103,0,0,0.000000
1779329070.503277,0.001000529,0,0,0.000000
1779329070.504277,0.000999683,0,0,0.000000
1779329070.505278,0.001000908,0,0,0.000000
1779329070.506275,0.000998635,0,0,0.000000
1779329070.507276,0.001000746,0,0,0.000000
1779329070.508277,0.000999986,0,0,0.000000
1779329070.509276,0.000999404,0,0,0.000000
1779329070.510278,0.001000681,0,0,0.000000
1779329070.511276,0.000999053,0,0,0.000000
1779329070.512276,0.001000476,0,0,0.000000
1779329070.513307,0.001000190,0,0,0.000000
1779329070.514300,0.000999960,0,0,0.000000
1779329070.515298,0.001000629,0,0,0.000000
1779329070.516278,0.000998785,0,0,0.000000
1779329070.517281,0.001001512,0,0,0.000000
1779329070.518277,0.000999040,0,0,0.000000
1779329070.519278,0.000999692,146,1,1.168360
1779329070.520277,0.001000935,0,0,0.000000
1779329070.521278,0.001000286,0,0,0.000000
1779329070.522276,0.000999185,0,0,0.000000
1779329070.523278,0.000999679,0,0,0.000000
1779329070.524277,0.001000329,0,0,0.000000
1779329070.525279,0.000999816,0,0,0.000000
1779329070.526284,0.001005268,0,0,0.000000
1779329070.527277,0.000995806,0,0,0.000000
1779329070.528277,0.000998845,0,0,0.000000
1779329070.529284,0.001001199,0,0,0.000000
1779329070.530277,0.000999185,0,0,0.000000
1779329070.531277,0.000999905,0,0,0.000000
1779329070.532278,0.001000024,0,0,0.000000
1779329070.533280,0.001001293,0,0,0.000000
1779329070.534277,0.000998215,0,0,0.000000
1779329070.535276,0.001000679,0,0,0.000000
1779329070.536278,0.000999957,0,0,0.000000
1779329070.537256,0.000979770,0,0,0.000000
1779329070.538427,0.001000067,0,0,0.000000
1779329070.541782,0.001000832,61278,7,489.816473
1779329070.542986,0.001024416,167048,8,1304.532534
1779329070.544826,0.000994316,91686,7,737.680979
1779329070.548665,0.000981202,98860,6,806.031786
1779329070.550359,0.001000071,78720,8,629.715290
1779329070.556579,0.001018973,86026,9,675.393754
1779329070.559372,0.000981722,91686,7,747.144304
1779329070.562501,0.001018080,100440,8,789.250354
1779329070.564070,0.000980040,97478,7,795.706298
1779329070.565576,0.001000960,96030,7,767.503197
1779329070.566410,0.001019136,84578,9,663.919241
1779329070.566808,0.000979931,81616,8,666.299974
1779329070.568301,0.001021600,94714,9,741.691464
1779329070.569112,0.000999322,91752,8,734.514000
1779329070.569950,0.000980240,82998,7,677.368808
1779329070.571881,0.000999535,96030,7,768.597398
1779329070.572877,0.001020730,114854,7,900.171446
1779329070.574031,0.000999001,75912,8,607.903295
1779329070.576090,0.000999700,81682,9,653.652096
1779329070.579392,0.001001655,90304,8,721.238351
1779329070.580889,0.000998793,97544,8,781.295023
1779329070.581259,0.001000235,91686,7,733.315671
1779329070.583950,0.000999749,110576,8,884.830092
1779329070.586241,0.000999665,90172,6,721.617742
1779329070.588147,0.000999988,83064,8,664.519974
1779329070.590582,0.000981093,90370,9,736.892425
1779329070.592985,0.001019538,98992,8,776.759670
1779329070.594939,0.000999922,126570,9,1012.638986
1779329070.596450,0.000980466,55486,7,452.731660
1779329070.598586,0.001019007,86026,9,675.371219
1779329070.599217,0.000981548,90238,6,735.474984
1779329070.602323,0.000999307,94582,14,757.180726
1779329070.604287,0.001019836,109128,8,856.043521
1779329070.606323,0.000980605,90106,5,735.105369
1779329070.608470,0.000999697,88856,8,711.063452
1779329070.609720,0.001001363,75824,8,605.766340
1779329070.610669,0.001019145,80102,7,628.778044
1779329070.612425,0.000980453,87342,7,712.666492
1779329070.614867,0.001019863,106232,8,833.304081
1779329070.616287,0.001000879,113472,8,906.978766
1779329070.618312,0.000998125,82998,7,665.231309
1779329070.620522,0.001000277,75824,8,606.424021
1779329070.621874,0.000979618,88922,9,726.176938
1779329070.623660,0.001019347,88790,7,696.838270
1779329070.625552,0.000999768,114986,9,920.101464
1779329070.626269,0.000981137,94582,7,771.203206
1779329070.628993,0.001018991,109062,7,856.235237
1779329070.630732,0.001000594,70032,8,559.923405
1779329070.633063,0.000999572,87474,9,700.091639
1779329070.634312,0.000981463,100440,8,818.696171
1779329070.637188,0.001018877,101888,8,800.002356
1779329070.638870,0.000999520,81484,6,652.185049
1779329070.640557,0.000999790,107614,7,861.092829
1779329070.642827,0.001000950,81682,9,652.835806
1779329070.645990,0.000980186,77272,8,630.672138
1779329070.648244,0.001019783,91818,9,720.294416
1779329070.650470,0.000980297,103336,8,843.303611
1779329070.652861,0.001019047,122226,9,959.531798
1779329070.653829,0.000999903,67070,7,536.612051
1779329070.654989,0.000999941,80234,9,641.909873
1779329070.657300,0.000981144,177910,10,1450.633138
1779329070.658476,0.001018881,90238,7,708.526315
1779329070.659075,0.001000706,101954,9,815.056570
1779329070.659860,0.000999493,98926,7,791.809447
1779329070.661903,0.000999859,68650,8,549.277448
1779329070.662795,0.001005477,86092,11,684.984341
1779329070.663975,0.000999998,83064,8,664.513329
1779329070.664970,0.000994568,96096,8,772.966755
1779329070.666951,0.001000040,106232,8,849.822007
1779329070.668605,0.001000026,103270,7,826.138520
1779329070.669040,0.000999851,75956,10,607.738553
1779329070.669620,0.000980868,86026,9,701.631616
1779329070.670759,0.001019645,85960,8,674.430807
1779329070.672568,0.001001371,103336,8,825.556163
1779329070.674063,0.000998205,100440,8,804.964912
1779329070.675225,0.000999858,110576,8,884.733632
1779329070.676248,0.000981020,72928,8,594.711627
1779329070.677792,0.001019900,77272,8,606.114325
1779329070.680601,0.000999176,99058,9,793.117529
1779329070.681570,0.001002468,103402,9,825.179457
1779329070.682617,0.000997681,100374,7,804.858467
1779329070.684183,0.001002355,94582,7,754.878262
1779329070.685905,0.001000085,77206,7,617.595504
1779329070.687382,0.000978157,70032,8,572.766948
1779329070.688765,0.001020398,101954,9,799.327321
1779329070.690338,0.001002407,98992,8,790.034387
1779329070.691529,0.000996352,97478,7,782.679214
1779329070.692791,0.001000564,114920,8,918.841773
1779329070.693083,0.001005055,67070,7,533.861331
1779329070.694259,0.000995114,77338,9,621.741831
1779329070.695844,0.000980684,88922,9,725.387587
1779329070.697328,0.001018630,75758,7,594.979531
1779329070.698683,0.001000106,100440,8,803.434836
1779329070.700735,0.001000464,114920,8,918.933615
1779329070.702652,0.000980595,88724,6,723.838078
1779329070.704584,0.001018827,94714,9,743.710169
1779329070.705817,0.001000763,87474,9,699.258466
1779329070.707099,0.000998836,83064,8,665.286393
1779329070.708568,0.000980409,91686,7,748.144907
1779329070.709957,0.001019719,114986,9,902.099500
1779329070.711101,0.000981390,93068,6,758.662713
1779329070.713432,0.001019758,59830,7,469.366261
1779329070.714824,0.001000642,88922,9,710.919590
1779329070.715181,0.000997802,100506,9,805.819191
1779329070.716436,0.000981567,94648,8,771.403277
1779329070.716718,0.001021612,103336,8,809.199579
1779329070.718042,0.000997141,110576,8,887.144346
1779329070.719888,0.000981305,71480,8,582.734216
1779329070.721727,0.001018477,87474,9,687.096518
1779329070.724068,0.001000602,90304,8,721.997358
1779329070.725241,0.001002077,97544,8,778.734568
1779329070.726523,0.000997480,106232,8,852.003048
1779329070.727732,0.000999793,91686,7,733.639863
1779329070.728854,0.001005457,80234,9,638.388315
1779329070.730088,0.000976184,68518,7,561.517091
1779329070.732481,0.001000105,101954,9,815.546368
1779329070.733005,0.000999952,77140,6,617.149623
1779329070.733497,0.001019206,104784,8,822.475535
1779329070.734550,0.001004474,114920,8,915.265104
1779329070.735116,0.000999583,87276,6,698.499274
1779329070.736047,0.000976682,71414,7,584.951909
1779329070.737871,0.000999990,104784,8,838.280383
1779329070.740140,0.001018632,97544,8,766.078427
1779329070.741393,0.000981454,95964,7,782.219034
1779329070.743238,0.001000009,68452,6,547.611072
1779329070.743895,0.000999939,71414,7,571.346852
1779329070.745342,0.000999970,103402,8,827.240817
1779329070.745625,0.001019525,84512,9,663.148035
1779329070.746533,0.000980883,104784,8,854.609571
1779329070.747186,0.001018309,98926,7,777.178636
1779329070.749619,0.000981320,94648,8,771.597440
