line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,211689.211111,1,10,1448,44888,192.168.88.253,40518,216,,loss_recovery,
2,211689.211267,2,5,2896,50680,192.168.88.253,40518,140,,congestion_avoidance,
3,211689.212234,34,11,81088,136112,192.168.88.253,40518,156,,loss_recovery,
4,211689.212376,38,5,91224,144800,192.168.88.253,40518,107,,congestion_avoidance,
5,211689.213272,64,11,157832,228784,192.168.88.253,40518,117,,loss_recovery,
6,211689.213427,68,5,169416,237472,192.168.88.253,40518,106,,congestion_avoidance,
7,211689.214200,91,10,228784,305528,192.168.88.253,40518,125,,loss_recovery,
8,211689.214347,95,5,238920,314216,192.168.88.253,40518,107,,congestion_avoidance,
9,211689.214572,100,7,251952,331592,192.168.88.253,40518,100,,congestion_avoidance,
10,211689.215079,118,10,298288,382272,192.168.88.253,40518,113,,loss_recovery,
11,211689.215225,122,5,308424,390960,192.168.88.253,40518,104,,congestion_avoidance,
12,211689.215982,145,10,367792,459016,192.168.88.253,40518,118,,loss_recovery,
13,211689.216122,149,5,377928,467704,192.168.88.253,40518,101,,congestion_avoidance,
14,211689.216991,175,11,444536,544448,192.168.88.253,40518,92,,loss_recovery,
15,211689.217173,179,5,456120,553136,192.168.88.253,40518,113,,congestion_avoidance,
16,211689.217892,200,10,509696,613952,192.168.88.253,40518,112,,congestion_avoidance,
17,211689.217935,202,10,515488,621192,192.168.88.253,40518,122,,loss_recovery,
18,211689.218080,206,5,525624,629880,192.168.88.253,40518,100,,congestion_avoidance,
19,211689.218966,232,11,592232,713864,192.168.88.253,40518,118,,loss_recovery,
20,211689.219137,236,5,603816,722552,192.168.88.253,40518,120,,congestion_avoidance,
21,211689.219982,261,11,670424,799296,192.168.88.253,40518,103,,loss_recovery,
22,211689.220160,265,5,682008,807984,192.168.88.253,40518,117,,congestion_avoidance,
23,211689.220893,288,10,741376,876040,192.168.88.253,40518,119,,loss_recovery,
24,211689.221036,292,5,751512,884728,192.168.88.253,40518,104,,congestion_avoidance,
25,211689.221360,300,7,771784,906448,192.168.88.253,40518,98,,congestion_avoidance,
26,211689.221902,317,11,818120,990432,192.168.88.253,40518,117,,loss_recovery,
27,211689.222058,321,5,829704,999120,192.168.88.253,40518,104,,congestion_avoidance,
28,211689.222825,344,10,889072,1067176,192.168.88.253,40518,116,,loss_recovery,
29,211689.222977,348,5,899208,1075864,192.168.88.253,40518,120,,congestion_avoidance,
30,211689.223816,374,11,965816,1152608,192.168.88.253,40518,106,,loss_recovery,
31,211689.223969,378,5,977400,1161296,192.168.88.253,40518,104,,congestion_avoidance,
32,211689.224787,399,10,1038216,1229352,192.168.88.253,40518,160,,loss_recovery,
33,211689.224814,400,5,1041112,1232248,192.168.88.253,40518,142,,loss_recovery,
34,211689.224932,402,5,1046904,1238040,192.168.88.253,40518,113,,congestion_avoidance,
35,211689.225731,426,10,1106272,1306096,192.168.88.253,40518,121,,loss_recovery,
36,211689.225891,430,5,1116408,1314784,192.168.88.253,40518,128,,congestion_avoidance,
37,211689.226786,456,11,1183016,1398768,192.168.88.253,40518,116,,loss_recovery,
38,211689.226958,460,5,1194600,1407456,192.168.88.253,40518,115,,congestion_avoidance,
39,211689.227815,483,11,1261208,1484200,192.168.88.253,40518,93,,loss_recovery,
40,211689.227997,487,5,1272792,1492888,192.168.88.253,40518,117,,congestion_avoidance,
41,211689.228498,500,8,1304648,1527640,192.168.88.253,40518,109,,congestion_avoidance,
42,211689.228902,513,11,1339400,1576872,192.168.88.253,40518,128,,loss_recovery,
43,211689.229048,517,5,1350984,1585560,192.168.88.253,40518,100,,congestion_avoidance,
44,211689.229928,543,11,1417592,1684024,192.168.88.253,40518,122,,loss_recovery,
45,211689.230088,547,5,1429176,1692712,192.168.88.253,40518,115,,congestion_avoidance,
46,211689.230981,573,11,1495784,1776696,192.168.88.253,40518,127,,loss_recovery,
47,211689.231186,577,5,1507368,1785384,192.168.88.253,40518,139,,congestion_avoidance,
48,211689.232004,600,10,1568184,1854888,192.168.88.253,40518,147,,congestion_avoidance,
49,211689.232041,602,11,1573976,1862128,192.168.88.253,40518,107,,loss_recovery,
50,211689.232210,606,5,1585560,1870816,192.168.88.253,40518,109,,congestion_avoidance,
51,211689.233052,630,11,1652168,1947560,192.168.88.253,40518,112,,loss_recovery,
52,211689.233211,634,5,1663752,1956248,192.168.88.253,40518,105,,congestion_avoidance,
53,211689.234088,659,11,1730360,2032992,192.168.88.253,40518,144,,loss_recovery,
54,211689.234296,663,5,1741944,2041680,192.168.88.253,40518,113,,congestion_avoidance,
55,211689.235079,688,11,1808552,2118424,192.168.88.253,40518,118,,loss_recovery,
56,211689.235297,692,5,1820136,2127112,192.168.88.253,40518,112,,congestion_avoidance,
57,211689.235931,700,8,1843304,2153176,192.168.88.253,40518,337,,congestion_avoidance,
