line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,687677.774745,1,10,7240,14480,192.168.88.253,52694,482,,slow_start,
2,687677.776645,100,120,225888,286704,192.168.88.253,52694,316,,slow_start,
3,687677.778531,200,120,445984,535760,192.168.88.253,52694,616,,slow_start,
4,687677.780466,300,120,671872,784816,192.168.88.253,52694,579,,slow_start,
5,687677.783738,400,120,1058488,1158400,192.168.88.253,52694,734,,slow_start,
6,687677.787176,500,120,1462480,1531984,192.168.88.253,52694,982,,slow_start,
7,687677.790596,600,120,1865024,1967832,192.168.88.253,52694,724,,slow_start,
8,687677.794074,700,120,2274808,2341416,192.168.88.253,52694,1006,,slow_start,
9,687677.797416,800,120,2667216,2777264,192.168.88.253,52694,644,,slow_start,
10,687677.800925,900,120,3079896,3150848,192.168.88.253,52694,982,,slow_start,
11,687677.804284,1000,120,3475200,3586696,192.168.88.253,52694,643,,slow_start,
12,687677.807662,1100,120,3874848,3960280,192.168.88.253,52694,834,,slow_start,
13,687677.811278,1200,120,4297664,4396128,192.168.88.253,52694,754,,slow_start,
14,687677.815178,1300,120,4758128,4831976,192.168.88.253,52694,926,,slow_start,
15,687677.819177,1400,120,5228728,5330088,192.168.88.253,52694,691,,slow_start,
16,687677.822938,1500,120,5670368,5765936,192.168.88.253,52694,762,,slow_start,
17,687677.826378,1600,120,6075808,6139520,192.168.88.253,52694,1031,,slow_start,
18,687677.829957,1700,120,6497176,6575368,192.168.88.253,52694,904,,slow_start,
19,687677.833611,1800,120,6928680,7011216,192.168.88.253,52694,848,,slow_start,
20,687677.837195,1900,120,7347152,7447064,192.168.88.253,52694,693,,slow_start,
21,687677.840765,2000,120,7764176,7882912,192.168.88.253,52694,600,,slow_start,
22,687677.844286,2100,120,8184096,8256496,192.168.88.253,52694,933,,slow_start,
23,687677.847867,2200,120,8604016,8692344,192.168.88.253,52694,782,,slow_start,
24,687677.851199,2300,120,8996424,9065928,192.168.88.253,52694,989,,slow_start,
25,687677.854396,2400,120,9374352,9439512,192.168.88.253,52694,975,,slow_start,
26,687677.857858,2500,120,9781240,9875360,192.168.88.253,52694,774,,slow_start,
27,687677.861054,2600,120,10154824,10248944,192.168.88.253,52694,774,,slow_start,
28,687677.864316,2700,120,10539992,10622528,192.168.88.253,52694,864,,slow_start,
29,687677.867594,2800,120,10925160,10996112,192.168.88.253,52694,987,,slow_start,
30,687677.871108,2900,120,11337840,11431960,192.168.88.253,52694,760,,slow_start,
31,687677.874947,3000,120,11789616,11867808,192.168.88.253,52694,929,,slow_start,
32,687677.878674,3100,120,12229808,12303656,192.168.88.253,52694,920,,slow_start,
33,687677.881878,3200,120,12607736,12677240,192.168.88.253,52694,969,,slow_start,
34,687677.884894,3300,120,12961048,13050824,192.168.88.253,52694,810,,slow_start,
35,687677.888297,3400,120,13362144,13424408,192.168.88.253,52694,1070,,slow_start,
36,687677.891994,3500,120,13787856,13860256,192.168.88.253,52694,1002,,slow_start,
37,687677.896035,3600,120,14252664,14358368,192.168.88.253,52694,799,,slow_start,
38,687677.899649,3700,120,14691408,14794216,192.168.88.253,52694,693,,slow_start,
39,687677.901202,3736,43,14849240,14921640,192.168.88.253,52694,556,,fast_retransmit,
40,687677.901728,3745,60,14923088,14973768,192.168.88.253,52694,361,,congestion_avoidance,
41,687677.904450,3800,63,15241648,15335768,192.168.88.253,52694,526,,congestion_avoidance,
42,687677.908237,3900,67,15686184,15781752,192.168.88.253,52694,557,,congestion_avoidance,
43,687677.911377,4000,71,16053976,16109000,192.168.88.253,52694,511,,congestion_avoidance,
44,687677.914257,4100,73,16395704,16466656,192.168.88.253,52694,850,,congestion_avoidance,
45,687677.917197,4200,76,16743224,16841688,192.168.88.253,52694,627,,congestion_avoidance,
