line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,429263.133811,1,10,192.168.88.253,56628,330,,slow_start,
2,429263.134613,6,36,192.168.88.253,56628,526,,loss_recovery,
3,429263.135686,17,18,192.168.88.253,56628,719,,congestion_avoidance,
4,429263.136145,18,18,192.168.88.253,56628,1179,,loss_recovery,
5,429263.137604,24,9,192.168.88.253,56628,722,,congestion_avoidance,
6,429263.149236,100,16,192.168.88.253,56628,1937,,congestion_avoidance,
7,429263.151899,107,17,192.168.88.253,56628,1699,,loss_recovery,
8,429263.152654,112,8,192.168.88.253,56628,711,,congestion_avoidance,
9,429263.169524,173,18,192.168.88.253,56628,1983,,loss_recovery,
10,429263.170563,178,9,192.168.88.253,56628,1032,,congestion_avoidance,
11,429263.180706,200,15,192.168.88.253,56628,1498,,congestion_avoidance,
12,429263.184579,208,17,192.168.88.253,56628,1116,,loss_recovery,
13,429263.185150,210,8,192.168.88.253,56628,565,,congestion_avoidance,
14,429263.198930,242,17,192.168.88.253,56628,1852,,loss_recovery,
15,429263.199844,246,8,192.168.88.253,56628,816,,congestion_avoidance,
16,429263.213218,282,17,192.168.88.253,56628,1449,,loss_recovery,
17,429263.214752,288,8,192.168.88.253,56628,337,,congestion_avoidance,
18,429263.217803,300,10,192.168.88.253,56628,1210,,congestion_avoidance,
19,429263.230376,343,18,192.168.88.253,56628,1197,,loss_recovery,
20,429263.231504,349,9,192.168.88.253,56628,1085,,congestion_avoidance,
21,429263.245638,395,17,192.168.88.253,56628,1789,,loss_recovery,
22,429263.246521,400,8,192.168.88.253,56628,834,,congestion_avoidance,
23,429263.263664,453,18,192.168.88.253,56628,1612,,loss_recovery,
24,429263.264076,456,9,192.168.88.253,56628,398,,congestion_avoidance,
25,429263.277122,500,17,192.168.88.253,56628,1004,,loss_recovery,
26,429263.278682,505,8,192.168.88.253,56628,696,,congestion_avoidance,
27,429263.293912,561,18,192.168.88.253,56628,1961,,loss_recovery,
28,429263.295575,568,9,192.168.88.253,56628,837,,congestion_avoidance,
29,429263.303938,600,15,192.168.88.253,56628,1369,,congestion_avoidance,
30,429263.307900,611,17,192.168.88.253,56628,1780,,loss_recovery,
31,429263.308860,616,8,192.168.88.253,56628,918,,congestion_avoidance,
32,429263.323027,662,17,192.168.88.253,56628,1007,,loss_recovery,
33,429263.324851,668,8,192.168.88.253,56628,895,,congestion_avoidance,
34,429263.335547,700,15,192.168.88.253,56628,1920,,congestion_avoidance,
35,429263.341742,717,19,192.168.88.253,56628,2006,,loss_recovery,
36,429263.343498,723,9,192.168.88.253,56628,845,,congestion_avoidance,
37,429263.358140,768,18,192.168.88.253,56628,1816,,loss_recovery,
38,429263.359024,772,9,192.168.88.253,56628,805,,congestion_avoidance,
39,429263.372896,794,17,192.168.88.253,56628,2002,,loss_recovery,
40,429263.374070,797,8,192.168.88.253,56628,1002,,congestion_avoidance,
41,429263.375830,800,9,192.168.88.253,56628,1120,,congestion_avoidance,
42,429263.389970,825,18,192.168.88.253,56628,1823,,loss_recovery,
43,429263.390984,827,9,192.168.88.253,56628,935,,congestion_avoidance,
44,429263.402245,861,17,192.168.88.253,56628,1169,,loss_recovery,
45,429263.403480,865,8,192.168.88.253,56628,493,,congestion_avoidance,
46,429263.412342,900,14,192.168.88.253,56628,1457,,congestion_avoidance,
47,429263.418771,926,18,192.168.88.253,56628,1606,,loss_recovery,
48,429263.420410,932,9,192.168.88.253,56628,919,,congestion_avoidance,
49,429263.432890,979,17,192.168.88.253,56628,1576,,loss_recovery,
50,429263.433853,984,8,192.168.88.253,56628,916,,congestion_avoidance,
51,429263.437405,1000,11,192.168.88.253,56628,1146,,congestion_avoidance,
52,429263.448020,1041,17,192.168.88.253,56628,1119,,loss_recovery,
53,429263.449724,1048,8,192.168.88.253,56628,803,,congestion_avoidance,
54,429263.463773,1100,17,192.168.88.253,56628,1771,,congestion_avoidance,
55,429263.465826,1108,18,192.168.88.253,56628,1126,,loss_recovery,
56,429263.467204,1114,9,192.168.88.253,56628,497,,congestion_avoidance,
57,429263.479879,1157,17,192.168.88.253,56628,1451,,loss_recovery,
58,429263.480887,1163,8,192.168.88.253,56628,937,,congestion_avoidance,
59,429263.495322,1200,17,192.168.88.253,56628,1839,,congestion_avoidance,
60,429263.497387,1202,18,192.168.88.253,56628,1444,,loss_recovery,
61,429263.498322,1204,9,192.168.88.253,56628,929,,congestion_avoidance,
