line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,5913.454883,1,10,1448,10220,192.168.88.253,34706,191,,slow_start,
2,5913.456618,32,18,98548,104340,192.168.88.253,34706,242,,loss_recovery,
3,5913.457101,39,4,115924,124612,192.168.88.253,34706,170,,congestion_avoidance,
4,5913.457670,44,6,131852,150676,192.168.88.253,34706,226,,loss_recovery,
5,5913.457894,46,3,136196,157916,192.168.88.253,34706,130,,congestion_avoidance,
6,5913.458518,54,6,156468,181084,192.168.88.253,34706,201,,loss_recovery,
7,5913.458760,57,3,163708,188324,192.168.88.253,34706,106,,congestion_avoidance,
8,5913.459377,63,6,181084,210044,192.168.88.253,34706,281,,loss_recovery,
9,5913.459631,66,3,189772,217284,192.168.88.253,34706,108,,congestion_avoidance,
10,5913.460272,73,6,208596,240452,192.168.88.253,34706,294,,loss_recovery,
11,5913.460521,76,3,215836,247692,192.168.88.253,34706,102,,congestion_avoidance,
12,5913.465974,100,7,288236,322988,192.168.88.253,34706,137,,congestion_avoidance,
13,5913.467227,128,7,359188,395388,192.168.88.253,34706,263,,loss_recovery,
14,5913.467511,131,3,367876,402628,192.168.88.253,34706,107,,congestion_avoidance,
15,5913.468099,137,6,385252,424348,192.168.88.253,34706,264,,loss_recovery,
16,5913.468357,140,3,393940,431588,192.168.88.253,34706,108,,congestion_avoidance,
17,5913.468970,147,6,411316,453308,192.168.88.253,34706,282,,loss_recovery,
18,5913.469217,150,3,420004,460548,192.168.88.253,34706,100,,congestion_avoidance,
19,5913.469718,157,6,435932,482268,192.168.88.253,34706,188,,loss_recovery,
20,5913.470065,161,3,444620,489508,192.168.88.253,34706,124,,congestion_avoidance,
21,5913.470577,168,6,461996,511228,192.168.88.253,34706,179,,loss_recovery,
22,5913.470870,172,3,470684,517020,192.168.88.253,34706,114,,congestion_avoidance,
23,5913.471581,180,6,489508,540188,192.168.88.253,34706,246,,loss_recovery,
24,5913.471838,183,3,498196,547428,192.168.88.253,34706,105,,congestion_avoidance,
25,5913.472451,190,6,515572,569148,192.168.88.253,34706,271,,loss_recovery,
26,5913.472693,193,3,524260,576388,192.168.88.253,34706,101,,congestion_avoidance,
27,5913.473327,200,6,541636,598108,192.168.88.253,34706,281,,loss_recovery,
28,5913.473596,203,3,550324,605348,192.168.88.253,34706,105,,congestion_avoidance,
29,5913.474199,210,6,567700,627068,192.168.88.253,34706,265,,loss_recovery,
30,5913.474576,213,3,574940,632860,192.168.88.253,34706,287,,congestion_avoidance,
31,5913.475455,227,7,606796,669060,192.168.88.253,34706,223,,loss_recovery,
32,5913.475700,231,3,615484,676300,192.168.88.253,34706,101,,congestion_avoidance,
33,5913.476378,237,6,632860,698020,192.168.88.253,34706,271,,loss_recovery,
34,5913.476636,240,3,641548,705260,192.168.88.253,34706,105,,congestion_avoidance,
35,5913.477252,247,6,658924,726980,192.168.88.253,34706,274,,loss_recovery,
36,5913.477448,250,3,666164,732772,192.168.88.253,34706,109,,congestion_avoidance,
37,5913.477993,258,6,683540,755940,192.168.88.253,34706,149,,loss_recovery,
38,5913.478343,262,3,692228,763180,192.168.88.253,34706,123,,congestion_avoidance,
39,5913.478860,269,6,709604,784900,192.168.88.253,34706,188,,loss_recovery,
40,5913.484433,271,4,718292,789244,192.168.88.253,34706,108,,congestion_avoidance,
41,5913.487388,300,7,783452,861644,192.168.88.253,34706,108,,congestion_avoidance,
42,5913.502481,375,7,993412,1075948,192.168.88.253,34706,210,,loss_recovery,
43,5913.502722,378,3,1002100,1083188,192.168.88.253,34706,102,,congestion_avoidance,
44,5913.503351,385,6,1019476,1104908,192.168.88.253,34706,283,,loss_recovery,
45,5913.503595,388,3,1028164,1112148,192.168.88.253,34706,101,,congestion_avoidance,
46,5913.504222,394,6,1045540,1133868,192.168.88.253,34706,268,,loss_recovery,
