line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,649999.308084,1,10,5792,14480,192.168.88.253,38434,262,,slow_start,
2,649999.309946,71,10,163624,176656,192.168.88.253,38434,241,,loss_recovery,
3,649999.310291,76,5,176656,186792,192.168.88.253,38434,193,,congestion_avoidance,
4,649999.310881,100,9,214304,230232,192.168.88.253,38434,116,,congestion_avoidance,
5,649999.313334,200,10,366344,385168,192.168.88.253,38434,174,,congestion_avoidance,
6,649999.314721,256,10,448880,467704,192.168.88.253,38434,227,,loss_recovery,
7,649999.314918,263,5,459016,473496,192.168.88.253,38434,108,,congestion_avoidance,
8,649999.315844,300,9,515488,538656,192.168.88.253,38434,188,,congestion_avoidance,
9,649999.316399,323,10,550240,574856,192.168.88.253,38434,213,,loss_recovery,
10,649999.316639,330,5,560376,583544,192.168.88.253,38434,133,,congestion_avoidance,
11,649999.318287,400,10,663184,689248,192.168.88.253,38434,211,,congestion_avoidance,
12,649999.320804,500,10,812328,839840,192.168.88.253,38434,226,,congestion_avoidance,
13,649999.327367,600,10,1203288,1226456,192.168.88.253,38434,257,,congestion_avoidance,
14,649999.329069,626,10,1304648,1335056,192.168.88.253,38434,241,,loss_recovery,
15,649999.329311,630,5,1317680,1343744,192.168.88.253,38434,112,,congestion_avoidance,
16,649999.333471,700,10,1568184,1598592,192.168.88.253,38434,234,,congestion_avoidance,
17,649999.335304,734,10,1676784,1711536,192.168.88.253,38434,170,,loss_recovery,
18,649999.335482,738,5,1686920,1721672,192.168.88.253,38434,135,,congestion_avoidance,
19,649999.336392,757,10,1743392,1786832,192.168.88.253,38434,171,,loss_recovery,
20,649999.336608,762,5,1756424,1796968,192.168.88.253,38434,119,,congestion_avoidance,
21,649999.338184,796,10,1850544,1899776,192.168.88.253,38434,212,,loss_recovery,
22,649999.338503,800,5,1863576,1908464,192.168.88.253,38434,142,,congestion_avoidance,
23,649999.340867,850,10,2012720,2067744,192.168.88.253,38434,182,,loss_recovery,
24,649999.341102,855,5,2025752,2074984,192.168.88.253,38434,92,,congestion_avoidance,
25,649999.342199,880,10,2092360,2153176,192.168.88.253,38434,188,,loss_recovery,
26,649999.342426,885,5,2105392,2160416,192.168.88.253,38434,92,,congestion_avoidance,
27,649999.343149,900,9,2147384,2208200,192.168.88.253,38434,134,,congestion_avoidance,
28,649999.343737,912,10,2180688,2245848,192.168.88.253,38434,210,,loss_recovery,
29,649999.344036,916,5,2193720,2258880,192.168.88.253,38434,130,,congestion_avoidance,
30,649999.344775,938,10,2247296,2321144,192.168.88.253,38434,134,,loss_recovery,
31,649999.345080,942,5,2260328,2331280,192.168.88.253,38434,115,,congestion_avoidance,
32,649999.345940,963,10,2315352,2394992,192.168.88.253,38434,226,,loss_recovery,
33,649999.346159,968,5,2328384,2405128,192.168.88.253,38434,96,,congestion_avoidance,
34,649999.347926,1000,10,2432640,2513728,192.168.88.253,38434,210,,congestion_avoidance,
35,649999.348511,1012,10,2467392,2552824,192.168.88.253,38434,236,,loss_recovery,
36,649999.348724,1017,5,2480424,2561512,192.168.88.253,38434,100,,congestion_avoidance,
37,649999.350173,1048,10,2567304,2658528,192.168.88.253,38434,192,,loss_recovery,
38,649999.350380,1053,5,2580336,2668664,192.168.88.253,38434,105,,congestion_avoidance,
39,649999.352583,1100,10,2710656,2806224,192.168.88.253,38434,222,,congestion_avoidance,
40,649999.353509,1120,10,2767128,2864144,192.168.88.253,38434,205,,loss_recovery,
41,649999.353865,1125,5,2780160,2874280,192.168.88.253,38434,233,,congestion_avoidance,
42,649999.355728,1168,10,2898896,3001704,192.168.88.253,38434,231,,loss_recovery,
43,649999.355960,1173,5,2911928,3011840,192.168.88.253,38434,120,,congestion_avoidance,
44,649999.357208,1200,10,2985776,3092928,192.168.88.253,38434,212,,loss_recovery,
45,649999.357339,1204,5,2995912,3100168,192.168.88.253,38434,91,,congestion_avoidance,
46,649999.361416,1282,10,3239176,3360808,192.168.88.253,38434,221,,loss_recovery,
47,649999.361638,1287,5,3252208,3363704,192.168.88.253,38434,256,,congestion_avoidance,
48,649999.362185,1300,8,3282616,3399904,192.168.88.253,38434,98,,congestion_avoidance,
49,649999.364015,1331,10,3394112,3515744,192.168.88.253,38434,253,,loss_recovery,
50,649999.364224,1336,5,3407144,3524432,192.168.88.253,38434,100,,congestion_avoidance,
51,649999.367395,1400,10,3598280,3724256,192.168.88.253,38434,213,,congestion_avoidance,
52,649999.367948,1412,10,3631584,3759008,192.168.88.253,38434,184,,loss_recovery,
