line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
25,519603.428988,1,10,192.168.88.253,51630,168,,slow_start,
26,519603.429412,13,41,192.168.88.253,51630,191,,loss_recovery,
27,519603.429700,21,20,192.168.88.253,51630,185,,congestion_avoidance,
28,519603.430797,100,24,192.168.88.253,51630,235,,congestion_avoidance,
29,519603.432166,200,28,192.168.88.253,51630,331,,congestion_avoidance,
30,519603.433499,300,32,192.168.88.253,51630,345,,congestion_avoidance,
31,519603.434640,382,34,192.168.88.253,51630,469,,loss_recovery,
32,519603.434931,400,17,192.168.88.253,51630,389,,loss_recovery,
33,519603.434975,402,17,192.168.88.253,51630,183,,congestion_avoidance,
34,519603.437624,500,27,192.168.88.253,51630,297,,congestion_avoidance,
35,519603.440655,600,35,192.168.88.253,51630,309,,congestion_avoidance,
36,519603.443838,700,41,192.168.88.253,51630,304,,congestion_avoidance,
37,519603.444944,732,44,192.168.88.253,51630,428,,loss_recovery,
38,519603.445283,743,22,192.168.88.253,51630,208,,congestion_avoidance,
39,519603.446995,800,27,192.168.88.253,51630,289,,congestion_avoidance,
40,519603.449994,900,35,192.168.88.253,51630,303,,congestion_avoidance,
41,519603.453216,1000,42,192.168.88.253,51630,376,,congestion_avoidance,
42,519603.454776,1051,45,192.168.88.253,51630,558,,loss_recovery,
43,519603.455143,1064,22,192.168.88.253,51630,197,,congestion_avoidance,
44,519603.456218,1100,25,192.168.88.253,51630,243,,congestion_avoidance,
45,519603.459156,1200,33,192.168.88.253,51630,350,,congestion_avoidance,
46,519603.462208,1300,40,192.168.88.253,51630,368,,congestion_avoidance,
47,519603.462247,1301,40,192.168.88.253,51630,407,,loss_recovery,
48,519603.462547,1313,20,192.168.88.253,51630,211,,congestion_avoidance,
49,519603.465180,1400,29,192.168.88.253,51630,263,,congestion_avoidance,
50,519603.468257,1500,36,192.168.88.253,51630,409,,congestion_avoidance,
51,519603.470885,1585,42,192.168.88.253,51630,418,,loss_recovery,
52,519603.471197,1597,21,192.168.88.253,51630,223,,congestion_avoidance,
53,519603.471280,1600,21,192.168.88.253,51630,187,,congestion_avoidance,
54,519603.474475,1700,31,192.168.88.253,51630,293,,congestion_avoidance,
55,519603.476899,1777,37,192.168.88.253,51630,406,,loss_recovery,
56,519603.477318,1791,18,192.168.88.253,51630,361,,congestion_avoidance,
57,519603.478632,1800,20,192.168.88.253,51630,710,,congestion_avoidance,
58,519603.481976,1900,31,192.168.88.253,51630,269,,congestion_avoidance,
59,519603.484729,1989,37,192.168.88.253,51630,416,,loss_recovery,
60,519603.485097,2000,18,192.168.88.253,51630,240,,congestion_avoidance,
61,519603.488185,2100,29,192.168.88.253,51630,229,,congestion_avoidance,
62,519603.491231,2200,36,192.168.88.253,51630,367,,congestion_avoidance,
63,519603.491444,2206,37,192.168.88.253,51630,399,,loss_recovery,
64,519603.491711,2214,18,192.168.88.253,51630,208,,congestion_avoidance,
65,519603.494393,2300,27,192.168.88.253,51630,330,,congestion_avoidance,
66,519603.497499,2400,35,192.168.88.253,51630,424,,congestion_avoidance,
67,519603.499566,2464,40,192.168.88.253,51630,434,,loss_recovery,
68,519603.499882,2474,20,192.168.88.253,51630,220,,congestion_avoidance,
69,519603.500686,2500,23,192.168.88.253,51630,188,,congestion_avoidance,
70,519603.503837,2600,32,192.168.88.253,51630,268,,congestion_avoidance,
71,519603.506253,2673,38,192.168.88.253,51630,376,,loss_recovery,
