line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
2,54726.850837,1,10,192.168.88.253,42844,201,,slow_start,
3,54726.852142,41,57,192.168.88.253,42844,532,,loss_recovery,
4,54726.852503,63,28,192.168.88.253,42844,234,,congestion_avoidance,
5,54726.853095,100,29,192.168.88.253,42844,291,,congestion_avoidance,
6,54726.855148,200,33,192.168.88.253,42844,446,,congestion_avoidance,
7,54726.856240,243,35,192.168.88.253,42844,384,,loss_recovery,
8,54726.856618,271,17,192.168.88.253,42844,262,,congestion_avoidance,
9,54726.857100,300,18,192.168.88.253,42844,205,,congestion_avoidance,
10,54726.859102,400,23,192.168.88.253,42844,223,,congestion_avoidance,
11,54726.862495,500,31,192.168.88.253,42844,470,,congestion_avoidance,
12,54726.866076,553,38,192.168.88.253,42844,473,,loss_recovery,
13,54726.866567,560,19,192.168.88.253,42844,196,,congestion_avoidance,
14,54726.868980,600,23,192.168.88.253,42844,278,,congestion_avoidance,
15,54726.875597,700,36,192.168.88.253,42844,459,,congestion_avoidance,
16,54726.880821,791,44,192.168.88.253,42844,543,,loss_recovery,
17,54726.881241,800,22,192.168.88.253,42844,179,,loss_recovery,
18,54726.881355,801,22,192.168.88.253,42844,293,,congestion_avoidance,
19,54726.887022,900,33,192.168.88.253,42844,396,,congestion_avoidance,
20,54726.890071,952,39,192.168.88.253,42844,575,,loss_recovery,
21,54726.890538,959,19,192.168.88.253,42844,225,,congestion_avoidance,
22,54726.892816,1000,23,192.168.88.253,42844,384,,congestion_avoidance,
23,54726.898859,1100,36,192.168.88.253,42844,382,,congestion_avoidance,
24,54726.901536,1148,40,192.168.88.253,42844,504,,loss_recovery,
25,54726.902031,1156,20,192.168.88.253,42844,220,,congestion_avoidance,
26,54726.904234,1200,25,192.168.88.253,42844,333,,congestion_avoidance,
27,54726.909803,1300,36,192.168.88.253,42844,460,,congestion_avoidance,
28,54726.912606,1347,41,192.168.88.253,42844,479,,loss_recovery,
29,54726.913121,1355,20,192.168.88.253,42844,154,,congestion_avoidance,
30,54726.915686,1400,26,192.168.88.253,42844,360,,congestion_avoidance,
31,54726.921500,1500,37,192.168.88.253,42844,256,,congestion_avoidance,
32,54726.923509,1536,41,192.168.88.253,42844,593,,loss_recovery,
33,54726.923865,1543,20,192.168.88.253,42844,239,,congestion_avoidance,
34,54726.927028,1600,27,192.168.88.253,42844,401,,congestion_avoidance,
35,54726.930464,1660,34,192.168.88.253,42844,411,,loss_recovery,
36,54726.930806,1666,17,192.168.88.253,42844,153,,congestion_avoidance,
37,54726.932504,1700,21,192.168.88.253,42844,331,,congestion_avoidance,
38,54726.937817,1800,33,192.168.88.253,42844,483,,congestion_avoidance,
39,54726.941110,1853,39,192.168.88.253,42844,522,,loss_recovery,
40,54726.941601,1859,19,192.168.88.253,42844,226,,congestion_avoidance,
41,54726.943886,1900,25,192.168.88.253,42844,197,,congestion_avoidance,
42,54726.948327,2000,34,192.168.88.253,42844,466,,congestion_avoidance,
43,54726.951622,2100,40,192.168.88.253,42844,472,,congestion_avoidance,
44,54726.955013,2196,45,192.168.88.253,42844,671,,loss_recovery,
45,54726.955194,2200,30,192.168.88.253,42844,614,,loss_recovery,
46,54726.955618,2213,22,192.168.88.253,42844,244,,congestion_avoidance,
47,54726.958610,2300,28,192.168.88.253,42844,467,,congestion_avoidance,
48,54726.962235,2400,35,192.168.88.253,42844,434,,congestion_avoidance,
49,54726.965507,2500,41,192.168.88.253,42844,474,,congestion_avoidance,
50,54726.967821,2568,44,192.168.88.253,42844,705,,loss_recovery,
51,54726.968274,2584,22,192.168.88.253,42844,233,,congestion_avoidance,
52,54726.968767,2600,22,192.168.88.253,42844,255,,congestion_avoidance,
53,54726.972431,2700,31,192.168.88.253,42844,403,,congestion_avoidance,
