[125452.365054] TCP: my_cca: seq=280901 cwnd=15 rtt=425 phase=slow_start Destination: 192.168.88.253:49024
[125541.450025] TCP: my_cca: seq=1 cwnd=10 rtt=649 phase=slow_start Destination: 192.168.88.253:39108
[125541.454644] TCP: my_cca: seq=100 cwnd=38 rtt=373 phase=slow_start Destination: 192.168.88.253:39108
[125541.457967] TCP: my_cca: seq=156 cwnd=38 rtt=639 phase=loss_recovery Destination: 192.168.88.253:39108
[125541.458517] TCP: my_cca: seq=162 cwnd=19 rtt=160 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.461459] TCP: my_cca: seq=200 cwnd=26 rtt=473 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.469110] TCP: my_cca: seq=300 cwnd=38 rtt=448 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.475276] TCP: my_cca: seq=400 cwnd=38 rtt=394 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.480106] TCP: my_cca: seq=500 cwnd=38 rtt=384 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.484409] TCP: my_cca: seq=600 cwnd=38 rtt=553 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.489177] TCP: my_cca: seq=700 cwnd=38 rtt=475 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.493168] TCP: my_cca: seq=800 cwnd=38 rtt=571 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.497605] TCP: my_cca: seq=900 cwnd=38 rtt=552 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.502025] TCP: my_cca: seq=1000 cwnd=38 rtt=579 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.506604] TCP: my_cca: seq=1100 cwnd=38 rtt=530 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.511245] TCP: my_cca: seq=1200 cwnd=38 rtt=575 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.515653] TCP: my_cca: seq=1300 cwnd=38 rtt=503 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.520037] TCP: my_cca: seq=1400 cwnd=38 rtt=563 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.524683] TCP: my_cca: seq=1500 cwnd=38 rtt=555 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.529212] TCP: my_cca: seq=1600 cwnd=38 rtt=493 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.533800] TCP: my_cca: seq=1700 cwnd=38 rtt=579 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.537905] TCP: my_cca: seq=1800 cwnd=38 rtt=494 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.541921] TCP: my_cca: seq=1900 cwnd=38 rtt=387 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.546207] TCP: my_cca: seq=2000 cwnd=38 rtt=544 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.550275] TCP: my_cca: seq=2100 cwnd=38 rtt=444 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.554148] TCP: my_cca: seq=2200 cwnd=38 rtt=406 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.557773] TCP: my_cca: seq=2300 cwnd=38 rtt=515 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.561178] TCP: my_cca: seq=2400 cwnd=38 rtt=523 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.564598] TCP: my_cca: seq=2500 cwnd=38 rtt=484 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.567924] TCP: my_cca: seq=2600 cwnd=38 rtt=523 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.571364] TCP: my_cca: seq=2700 cwnd=38 rtt=543 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.574866] TCP: my_cca: seq=2800 cwnd=38 rtt=514 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.578369] TCP: my_cca: seq=2900 cwnd=38 rtt=582 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.582300] TCP: my_cca: seq=3000 cwnd=38 rtt=496 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.586100] TCP: my_cca: seq=3100 cwnd=38 rtt=627 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.589456] TCP: my_cca: seq=3200 cwnd=38 rtt=537 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.592897] TCP: my_cca: seq=3300 cwnd=38 rtt=500 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.596386] TCP: my_cca: seq=3400 cwnd=38 rtt=538 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.600106] TCP: my_cca: seq=3500 cwnd=38 rtt=537 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.603552] TCP: my_cca: seq=3600 cwnd=38 rtt=527 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.607009] TCP: my_cca: seq=3700 cwnd=38 rtt=536 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.610351] TCP: my_cca: seq=3800 cwnd=38 rtt=598 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.613805] TCP: my_cca: seq=3900 cwnd=38 rtt=598 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.617108] TCP: my_cca: seq=4000 cwnd=38 rtt=435 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.620661] TCP: my_cca: seq=4100 cwnd=38 rtt=475 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.624104] TCP: my_cca: seq=4200 cwnd=38 rtt=488 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.628149] TCP: my_cca: seq=4300 cwnd=38 rtt=567 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.631746] TCP: my_cca: seq=4400 cwnd=38 rtt=467 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.635176] TCP: my_cca: seq=4500 cwnd=38 rtt=443 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.638668] TCP: my_cca: seq=4600 cwnd=38 rtt=459 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.642010] TCP: my_cca: seq=4700 cwnd=38 rtt=566 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.645577] TCP: my_cca: seq=4800 cwnd=38 rtt=468 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.648969] TCP: my_cca: seq=4900 cwnd=38 rtt=561 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.652358] TCP: my_cca: seq=5000 cwnd=38 rtt=494 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.655834] TCP: my_cca: seq=5100 cwnd=38 rtt=517 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.659263] TCP: my_cca: seq=5200 cwnd=38 rtt=455 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.662865] TCP: my_cca: seq=5300 cwnd=38 rtt=567 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.666565] TCP: my_cca: seq=5400 cwnd=38 rtt=568 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.670270] TCP: my_cca: seq=5500 cwnd=38 rtt=520 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.674478] TCP: my_cca: seq=5600 cwnd=38 rtt=524 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.678225] TCP: my_cca: seq=5700 cwnd=38 rtt=446 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.681581] TCP: my_cca: seq=5800 cwnd=38 rtt=570 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.685127] TCP: my_cca: seq=5900 cwnd=38 rtt=627 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.688566] TCP: my_cca: seq=6000 cwnd=38 rtt=611 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.692109] TCP: my_cca: seq=6100 cwnd=38 rtt=437 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.695612] TCP: my_cca: seq=6200 cwnd=38 rtt=498 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.699196] TCP: my_cca: seq=6300 cwnd=38 rtt=567 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.702639] TCP: my_cca: seq=6400 cwnd=38 rtt=552 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.706123] TCP: my_cca: seq=6500 cwnd=38 rtt=564 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.709588] TCP: my_cca: seq=6600 cwnd=38 rtt=525 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.713265] TCP: my_cca: seq=6700 cwnd=38 rtt=548 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.716811] TCP: my_cca: seq=6800 cwnd=38 rtt=499 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.720520] TCP: my_cca: seq=6900 cwnd=38 rtt=534 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.723934] TCP: my_cca: seq=7000 cwnd=38 rtt=563 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.727370] TCP: my_cca: seq=7100 cwnd=38 rtt=489 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.731068] TCP: my_cca: seq=7200 cwnd=38 rtt=498 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.734532] TCP: my_cca: seq=7300 cwnd=38 rtt=493 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.737840] TCP: my_cca: seq=7400 cwnd=38 rtt=563 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.740985] TCP: my_cca: seq=7500 cwnd=38 rtt=470 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.744177] TCP: my_cca: seq=7600 cwnd=38 rtt=462 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.747463] TCP: my_cca: seq=7700 cwnd=38 rtt=440 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.750988] TCP: my_cca: seq=7800 cwnd=38 rtt=518 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.754605] TCP: my_cca: seq=7900 cwnd=38 rtt=416 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.758197] TCP: my_cca: seq=8000 cwnd=38 rtt=592 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.761673] TCP: my_cca: seq=8100 cwnd=38 rtt=545 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.765112] TCP: my_cca: seq=8200 cwnd=38 rtt=528 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.768344] TCP: my_cca: seq=8300 cwnd=38 rtt=505 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.771844] TCP: my_cca: seq=8400 cwnd=38 rtt=542 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.775230] TCP: my_cca: seq=8500 cwnd=38 rtt=435 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.778525] TCP: my_cca: seq=8600 cwnd=38 rtt=533 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.782001] TCP: my_cca: seq=8700 cwnd=38 rtt=475 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.785512] TCP: my_cca: seq=8800 cwnd=38 rtt=554 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.788978] TCP: my_cca: seq=8900 cwnd=38 rtt=568 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.792688] TCP: my_cca: seq=9000 cwnd=38 rtt=577 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.796116] TCP: my_cca: seq=9100 cwnd=38 rtt=465 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.799580] TCP: my_cca: seq=9200 cwnd=38 rtt=492 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.802826] TCP: my_cca: seq=9300 cwnd=38 rtt=528 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.806049] TCP: my_cca: seq=9400 cwnd=38 rtt=492 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.809254] TCP: my_cca: seq=9500 cwnd=38 rtt=469 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.812465] TCP: my_cca: seq=9600 cwnd=38 rtt=448 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.815711] TCP: my_cca: seq=9700 cwnd=38 rtt=432 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.818887] TCP: my_cca: seq=9800 cwnd=38 rtt=516 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.822055] TCP: my_cca: seq=9900 cwnd=38 rtt=559 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.825440] TCP: my_cca: seq=10000 cwnd=38 rtt=434 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.828580] TCP: my_cca: seq=10100 cwnd=38 rtt=575 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.831750] TCP: my_cca: seq=10200 cwnd=38 rtt=530 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.835115] TCP: my_cca: seq=10300 cwnd=38 rtt=623 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.838554] TCP: my_cca: seq=10400 cwnd=38 rtt=559 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.842148] TCP: my_cca: seq=10500 cwnd=38 rtt=480 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.845674] TCP: my_cca: seq=10600 cwnd=38 rtt=510 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.848894] TCP: my_cca: seq=10700 cwnd=38 rtt=503 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.852124] TCP: my_cca: seq=10800 cwnd=38 rtt=479 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.855371] TCP: my_cca: seq=10900 cwnd=38 rtt=510 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.858784] TCP: my_cca: seq=11000 cwnd=38 rtt=443 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.868634] TCP: my_cca: seq=11300 cwnd=38 rtt=578 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.872017] TCP: my_cca: seq=11400 cwnd=38 rtt=486 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.875438] TCP: my_cca: seq=11500 cwnd=38 rtt=440 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.878709] TCP: my_cca: seq=11600 cwnd=38 rtt=444 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.881992] TCP: my_cca: seq=11700 cwnd=38 rtt=530 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.885205] TCP: my_cca: seq=11800 cwnd=38 rtt=486 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.888573] TCP: my_cca: seq=11900 cwnd=38 rtt=574 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.891933] TCP: my_cca: seq=12000 cwnd=38 rtt=515 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.895289] TCP: my_cca: seq=12100 cwnd=38 rtt=525 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.898644] TCP: my_cca: seq=12200 cwnd=38 rtt=503 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.901912] TCP: my_cca: seq=12300 cwnd=38 rtt=561 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.905084] TCP: my_cca: seq=12400 cwnd=38 rtt=444 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.908347] TCP: my_cca: seq=12500 cwnd=38 rtt=502 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.911631] TCP: my_cca: seq=12600 cwnd=38 rtt=557 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.914974] TCP: my_cca: seq=12700 cwnd=38 rtt=595 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.918594] TCP: my_cca: seq=12800 cwnd=38 rtt=540 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.922229] TCP: my_cca: seq=12900 cwnd=38 rtt=494 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.925711] TCP: my_cca: seq=13000 cwnd=38 rtt=497 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.929062] TCP: my_cca: seq=13100 cwnd=38 rtt=585 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.932495] TCP: my_cca: seq=13200 cwnd=38 rtt=576 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.936007] TCP: my_cca: seq=13300 cwnd=38 rtt=562 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.939623] TCP: my_cca: seq=13400 cwnd=38 rtt=510 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.940894] TCP: my_cca: seq=13424 cwnd=38 rtt=488 phase=loss_recovery Destination: 192.168.88.253:39108
[125541.941297] TCP: my_cca: seq=13439 cwnd=19 rtt=180 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.943332] TCP: my_cca: seq=13500 cwnd=24 rtt=324 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.946631] TCP: my_cca: seq=13600 cwnd=31 rtt=446 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.949810] TCP: my_cca: seq=13700 cwnd=37 rtt=532 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.953228] TCP: my_cca: seq=13800 cwnd=38 rtt=450 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.956500] TCP: my_cca: seq=13900 cwnd=38 rtt=479 phase=congestion_avoidance Destination: 192.168.88.253:39108
[125541.960054] TCP: my_cca: seq=14000 cwnd=38 rtt=362 phase=congestion_avoidance Destination: 192.168.88.253:39108
