# R_arrival samples from kprobe:tbf_enqueue
# interval_seconds=0.001000000
timestamp,interval_seconds,bytes,packets,r_arrival_mbit
# bpftrace: Attaching 2 probes...
1779287222.237320,0.000998283,0,0,0.000000
1779287222.237411,0.001020144,0,0,0.000000
1779287222.237431,0.001000393,0,0,0.000000
1779287222.237446,0.000999357,0,0,0.000000
1779287222.237468,0.001002138,0,0,0.000000
1779287222.237490,0.000997555,0,0,0.000000
1779287222.237537,0.001001167,0,0,0.000000
1779287222.237579,0.001000002,0,0,0.000000
1779287222.237648,0.000999489,0,0,0.000000
1779287222.237675,0.000999626,0,0,0.000000
1779287222.237722,0.000980610,0,0,0.000000
1779287222.237766,0.001019837,0,0,0.000000
1779287222.237808,0.001001695,0,0,0.000000
1779287222.237850,0.001002018,0,0,0.000000
1779287222.237921,0.000995770,0,0,0.000000
1779287222.237956,0.000999958,0,0,0.000000
1779287222.237983,0.001000570,0,0,0.000000
1779287222.238013,0.000999655,0,0,0.000000
1779287222.238041,0.001000032,0,0,0.000000
1779287222.238109,0.001000257,0,0,0.000000
1779287222.238147,0.000999553,0,0,0.000000
1779287222.238190,0.001000269,0,0,0.000000
1779287222.238232,0.001000638,0,0,0.000000
1779287222.238298,0.001011895,0,0,0.000000
1779287222.238333,0.001003226,0,0,0.000000
1779287222.238378,0.000999414,0,0,0.000000
1779287222.238420,0.001000221,0,0,0.000000
1779287222.238485,0.001000770,0,0,0.000000
1779287222.238519,0.000997276,0,0,0.000000
1779287222.238565,0.001000808,0,0,0.000000
1779287222.238607,0.001001228,0,0,0.000000
1779287222.238672,0.000997187,0,0,0.000000
1779287222.238700,0.001000210,0,0,0.000000
1779287222.238732,0.001000205,0,0,0.000000
1779287222.238792,0.001001537,0,0,0.000000
1779287222.238822,0.000998264,0,0,0.000000
1779287222.238861,0.001001966,0,0,0.000000
1779287222.238904,0.000999939,0,0,0.000000
1779287222.238970,0.001001666,0,0,0.000000
1779287222.239006,0.000996764,0,0,0.000000
1779287222.239073,0.001004672,0,0,0.000000
1779287222.239112,0.000995082,0,0,0.000000
1779287222.239177,0.000999420,0,0,0.000000
1779287222.239216,0.001004659,0,0,0.000000
1779287222.239256,0.000996474,0,0,0.000000
1779287222.239301,0.001001349,0,0,0.000000
1779287222.239367,0.001000566,0,0,0.000000
1779287222.239447,0.001002248,0,0,0.000000
1779287222.239489,0.000998665,0,0,0.000000
1779287222.239532,0.001002216,0,0,0.000000
1779287222.239595,0.000997811,0,0,0.000000
1779287222.239635,0.001001443,0,0,0.000000
1779287222.239697,0.000997873,0,0,0.000000
1779287222.239730,0.000964891,0,0,0.000000
1779287222.239759,0.001033126,0,0,0.000000
1779287222.239784,0.001000989,0,0,0.000000
1779287222.239812,0.001000856,0,0,0.000000
1779287222.239858,0.000997073,0,0,0.000000
