line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,461281.012988,1,10,1448,30408,192.168.88.253,43532,621,,loss_recovery,
2,461281.013210,2,5,4344,36200,192.168.88.253,43532,208,,congestion_avoidance,
3,461281.013949,11,8,37648,73848,192.168.88.253,43532,160,,loss_recovery,
4,461281.014164,14,4,44888,82536,192.168.88.253,43532,146,,congestion_avoidance,
5,461281.014993,25,8,78192,120184,192.168.88.253,43532,147,,loss_recovery,
6,461281.015194,28,4,85432,128872,192.168.88.253,43532,156,,congestion_avoidance,
7,461281.015923,38,8,114392,165072,192.168.88.253,43532,153,,loss_recovery,
8,461281.016185,41,4,123080,172312,192.168.88.253,43532,156,,congestion_avoidance,
9,461281.016835,53,8,153488,208512,192.168.88.253,43532,134,,loss_recovery,
10,461281.017034,56,4,162176,217200,192.168.88.253,43532,144,,congestion_avoidance,
11,461281.018100,79,8,220096,282360,192.168.88.253,43532,162,,loss_recovery,
12,461281.018302,83,4,228784,291048,192.168.88.253,43532,128,,congestion_avoidance,
13,461281.019055,96,8,262088,325800,192.168.88.253,43532,149,,loss_recovery,
14,461281.019234,98,4,266432,334488,192.168.88.253,43532,140,,congestion_avoidance,
15,461281.019368,100,5,270776,337384,192.168.88.253,43532,149,,congestion_avoidance,
16,461281.019945,108,8,298288,376480,192.168.88.253,43532,110,,loss_recovery,
17,461281.020146,111,4,306976,382272,192.168.88.253,43532,161,,congestion_avoidance,
18,461281.020853,120,8,335936,419920,192.168.88.253,43532,134,,loss_recovery,
19,461281.021048,123,4,344624,428608,192.168.88.253,43532,128,,congestion_avoidance,
20,461281.021655,132,8,373584,460464,192.168.88.253,43532,144,,loss_recovery,
21,461281.021921,134,4,379376,469152,192.168.88.253,43532,112,,congestion_avoidance,
22,461281.022575,143,8,408336,503904,192.168.88.253,43532,137,,loss_recovery,
23,461281.022773,146,4,417024,512592,192.168.88.253,43532,154,,congestion_avoidance,
24,461281.023430,155,8,445984,548792,192.168.88.253,43532,154,,loss_recovery,
25,461281.023728,159,4,456120,557480,192.168.88.253,43532,157,,congestion_avoidance,
26,461281.024528,170,8,492320,598024,192.168.88.253,43532,149,,loss_recovery,
27,461281.024759,173,4,499560,606712,192.168.88.253,43532,157,,congestion_avoidance,
28,461281.025338,182,8,527072,641464,192.168.88.253,43532,161,,loss_recovery,
29,461281.025598,185,4,537208,650152,192.168.88.253,43532,155,,congestion_avoidance,
30,461281.026173,195,8,566168,686352,192.168.88.253,43532,153,,loss_recovery,
31,461281.026478,199,4,576304,695040,192.168.88.253,43532,169,,congestion_avoidance,
32,461281.026542,200,5,579200,697936,192.168.88.253,43532,164,,congestion_avoidance,
33,461281.027132,210,8,606712,729792,192.168.88.253,43532,152,,loss_recovery,
34,461281.027369,213,4,613952,738480,192.168.88.253,43532,165,,congestion_avoidance,
35,461281.028097,224,8,647256,774680,192.168.88.253,43532,177,,loss_recovery,
36,461281.028288,226,4,653048,783368,192.168.88.253,43532,135,,congestion_avoidance,
37,461281.029065,236,8,686352,821016,192.168.88.253,43532,146,,loss_recovery,
38,461281.029263,239,4,693592,829704,192.168.88.253,43532,130,,congestion_avoidance,
39,461281.029934,248,8,722552,863008,192.168.88.253,43532,134,,loss_recovery,
40,461281.030170,251,4,729792,871696,192.168.88.253,43532,166,,congestion_avoidance,
41,461281.448799,268,8,802192,958576,192.168.88.253,43532,455,,loss_recovery,
42,461281.449019,269,4,805088,964368,192.168.88.253,43532,203,,congestion_avoidance,
43,461281.449986,281,8,838392,1000568,192.168.88.253,43532,352,,loss_recovery,
44,461281.450165,283,4,841288,1006360,192.168.88.253,43532,173,,congestion_avoidance,
45,461281.451236,292,8,877488,1045456,192.168.88.253,43532,236,,loss_recovery,
46,461281.451523,294,4,883280,1054144,192.168.88.253,43532,234,,congestion_avoidance,
47,461281.452177,300,7,903552,1075864,192.168.88.253,43532,232,,congestion_avoidance,
48,461281.452550,303,8,916584,1090344,192.168.88.253,43532,246,,loss_recovery,
49,461281.453083,305,5,928168,1101928,192.168.88.253,43532,221,,congestion_avoidance,
50,461281.453890,310,8,952784,1132336,192.168.88.253,43532,180,,loss_recovery,
51,461281.454231,312,4,958576,1141024,192.168.88.253,43532,144,,congestion_avoidance,
52,461281.455183,321,8,991880,1177224,192.168.88.253,43532,237,,loss_recovery,
53,461281.455445,323,4,997672,1185912,192.168.88.253,43532,208,,congestion_avoidance,
54,461281.456484,333,8,1036768,1233696,192.168.88.253,43532,237,,loss_recovery,
55,461281.456723,335,4,1042560,1242384,192.168.88.253,43532,186,,congestion_avoidance,
56,461281.457595,342,8,1071520,1274240,192.168.88.253,43532,195,,loss_recovery,
57,461281.458019,344,4,1080208,1282928,192.168.88.253,43532,188,,congestion_avoidance,
58,461281.458908,350,8,1109168,1317680,192.168.88.253,43532,189,,loss_recovery,
59,461281.459171,352,4,1114960,1326368,192.168.88.253,43532,209,,congestion_avoidance,
60,461281.460217,361,8,1148264,1362568,192.168.88.253,43532,235,,loss_recovery,
61,461281.460468,363,4,1154056,1371256,192.168.88.253,43532,195,,congestion_avoidance,
62,461281.461506,372,8,1187360,1407456,192.168.88.253,43532,243,,loss_recovery,
63,461281.461780,374,4,1193152,1416144,192.168.88.253,43532,218,,congestion_avoidance,
64,461281.462805,383,8,1226456,1452344,192.168.88.253,43532,234,,loss_recovery,
65,461281.463055,385,4,1232248,1461032,192.168.88.253,43532,195,,congestion_avoidance,
66,461281.464086,394,8,1265552,1497232,192.168.88.253,43532,230,,loss_recovery,
67,461281.464362,396,4,1271344,1505920,192.168.88.253,43532,222,,congestion_avoidance,
68,461281.464804,400,6,1285824,1521848,192.168.88.253,43532,230,,congestion_avoidance,
69,461281.465289,404,8,1303200,1540672,192.168.88.253,43532,241,,loss_recovery,
70,461281.465548,406,4,1308992,1549360,192.168.88.253,43532,203,,congestion_avoidance,
71,461281.466575,415,8,1340848,1584112,192.168.88.253,43532,217,,loss_recovery,
72,461281.466864,417,4,1346640,1592800,192.168.88.253,43532,122,,congestion_avoidance,
73,461281.467905,426,8,1379944,1629000,192.168.88.253,43532,232,,loss_recovery,
74,461281.468162,428,4,1385736,1637688,192.168.88.253,43532,197,,congestion_avoidance,
75,461281.469180,437,8,1417592,1672440,192.168.88.253,43532,234,,loss_recovery,
76,461281.469472,439,4,1423384,1681128,192.168.88.253,43532,120,,congestion_avoidance,
77,461281.470530,448,8,1456688,1717328,192.168.88.253,43532,233,,loss_recovery,
78,461281.470792,450,4,1462480,1726016,192.168.88.253,43532,205,,congestion_avoidance,
79,461281.471813,459,8,1494336,1760768,192.168.88.253,43532,233,,loss_recovery,
80,461281.472096,461,4,1500128,1769456,192.168.88.253,43532,118,,congestion_avoidance,
81,461281.473156,470,8,1533432,1805656,192.168.88.253,43532,243,,loss_recovery,
82,461281.473407,472,4,1539224,1814344,192.168.88.253,43532,195,,congestion_avoidance,
83,461281.474471,481,8,1571080,1849096,192.168.88.253,43532,240,,loss_recovery,
84,461281.474757,483,4,1576872,1857784,192.168.88.253,43532,118,,congestion_avoidance,
85,461281.475693,491,8,1607280,1891088,192.168.88.253,43532,226,,loss_recovery,
86,461281.475944,493,4,1613072,1899776,192.168.88.253,43532,195,,congestion_avoidance,
87,461281.476717,500,7,1637688,1925840,192.168.88.253,43532,233,,congestion_avoidance,
88,461281.477200,504,8,1657960,1947560,192.168.88.253,43532,244,,loss_recovery,
89,461281.477450,506,4,1663752,1956248,192.168.88.253,43532,191,,congestion_avoidance,
90,461281.478479,515,8,1697056,1992448,192.168.88.253,43532,236,,loss_recovery,
91,461281.478734,517,4,1702848,2001136,192.168.88.253,43532,198,,congestion_avoidance,
92,461281.479725,526,8,1734704,2035888,192.168.88.253,43532,225,,loss_recovery,
93,461281.479983,528,4,1740496,2044576,192.168.88.253,43532,201,,congestion_avoidance,
94,461281.481019,537,8,1773800,2080776,192.168.88.253,43532,249,,loss_recovery,
95,461281.481274,539,4,1779592,2089464,192.168.88.253,43532,199,,congestion_avoidance,
96,461281.482278,548,8,1811448,2124216,192.168.88.253,43532,233,,loss_recovery,
97,461281.482530,550,4,1817240,2132904,192.168.88.253,43532,193,,congestion_avoidance,
98,461281.483549,559,8,1850544,2169104,192.168.88.253,43532,237,,loss_recovery,
99,461281.483805,561,4,1856336,2177792,192.168.88.253,43532,202,,congestion_avoidance,
100,461281.484803,570,8,1888192,2212544,192.168.88.253,43532,232,,loss_recovery,
101,461281.485064,572,4,1893984,2221232,192.168.88.253,43532,208,,congestion_avoidance,
102,461281.486083,581,8,1927288,2257432,192.168.88.253,43532,242,,loss_recovery,
103,461281.486340,583,4,1933080,2266120,192.168.88.253,43532,202,,congestion_avoidance,
104,461281.487371,592,8,1964936,2300872,192.168.88.253,43532,243,,loss_recovery,
105,461281.487629,594,4,1970728,2309560,192.168.88.253,43532,196,,congestion_avoidance,
106,461281.488285,600,7,1991000,2331280,192.168.88.253,43532,237,,congestion_avoidance,
107,461281.488648,603,8,2004032,2345760,192.168.88.253,43532,245,,loss_recovery,
108,461281.488902,605,4,2009824,2354448,192.168.88.253,43532,198,,congestion_avoidance,
109,461281.489941,614,8,2041680,2389200,192.168.88.253,43532,247,,loss_recovery,
110,461281.490196,616,4,2047472,2397888,192.168.88.253,43532,199,,congestion_avoidance,
111,461281.491211,625,8,2080776,2434088,192.168.88.253,43532,234,,loss_recovery,
112,461281.491500,627,4,2086568,2442776,192.168.88.253,43532,233,,congestion_avoidance,
113,461281.492452,636,8,2118424,2477528,192.168.88.253,43532,166,,loss_recovery,
114,461281.492713,638,4,2124216,2486216,192.168.88.253,43532,186,,congestion_avoidance,
115,461281.493847,647,8,2157520,2522416,192.168.88.253,43532,272,,loss_recovery,
116,461281.494143,649,4,2163312,2531104,192.168.88.253,43532,238,,congestion_avoidance,
117,461281.495182,658,8,2195168,2565856,192.168.88.253,43532,262,,loss_recovery,
118,461281.495443,660,4,2200960,2574544,192.168.88.253,43532,204,,congestion_avoidance,
119,461281.960907,1457,8,4509072,5227280,192.168.88.253,43532,564,,loss_recovery,
120,461281.961157,1458,4,4513416,5233072,192.168.88.253,43532,185,,congestion_avoidance,
121,461281.961854,1468,8,4545272,5270720,192.168.88.253,43532,120,,loss_recovery,
122,461281.962232,1471,5,4555408,5282304,192.168.88.253,43532,185,,congestion_avoidance,
123,461281.962766,1480,8,4584368,5314160,192.168.88.253,43532,133,,loss_recovery,
124,461281.962952,1482,4,4590160,5322848,192.168.88.253,43532,126,,congestion_avoidance,
125,461281.963670,1489,8,4622016,5359048,192.168.88.253,43532,121,,loss_recovery,
126,461281.964002,1492,5,4632152,5370632,192.168.88.253,43532,151,,congestion_avoidance,
127,461281.964421,1500,7,4655320,5396696,192.168.88.253,43532,116,,congestion_avoidance,
128,461281.964443,1501,8,4656768,5402488,192.168.88.253,43532,138,,loss_recovery,
129,461281.964624,1505,4,4666904,5411176,192.168.88.253,43532,117,,congestion_avoidance,
130,461281.965207,1515,8,4695864,5447376,192.168.88.253,43532,146,,loss_recovery,
131,461281.965434,1519,4,4706000,5456064,192.168.88.253,43532,136,,congestion_avoidance,
132,461281.965956,1529,8,4733512,5490816,192.168.88.253,43532,122,,loss_recovery,
133,461281.966164,1533,4,4743648,5499504,192.168.88.253,43532,115,,congestion_avoidance,
134,461281.966663,1544,8,4771160,5534256,192.168.88.253,43532,133,,loss_recovery,
135,461281.966863,1548,4,4781296,5542944,192.168.88.253,43532,112,,congestion_avoidance,
136,461281.967376,1559,8,4808808,5577696,192.168.88.253,43532,131,,loss_recovery,
137,461281.967562,1563,4,4818944,5586384,192.168.88.253,43532,118,,congestion_avoidance,
138,461281.968087,1574,8,4846456,5619688,192.168.88.253,43532,116,,loss_recovery,
139,461281.968248,1577,4,4855144,5628376,192.168.88.253,43532,114,,congestion_avoidance,
140,461281.968733,1587,8,4882656,5663128,192.168.88.253,43532,148,,loss_recovery,
141,461281.968922,1591,4,4892792,5671816,192.168.88.253,43532,118,,congestion_avoidance,
142,461281.969395,1600,7,4915960,5696432,192.168.88.253,43532,114,,congestion_avoidance,
143,461281.969646,1607,8,4934784,5718152,192.168.88.253,43532,118,,loss_recovery,
144,461281.969798,1610,4,4942024,5726840,192.168.88.253,43532,117,,congestion_avoidance,
145,461281.970317,1620,8,4969536,5761592,192.168.88.253,43532,130,,loss_recovery,
