line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
7,12637.516944,1,10,192.168.88.253,48896,188,,slow_start,
8,12637.517555,17,50,192.168.88.253,48896,336,,loss_recovery,
9,12637.518139,41,25,192.168.88.253,48896,356,,congestion_avoidance,
10,12637.519789,100,27,192.168.88.253,48896,537,,congestion_avoidance,
11,12637.523056,200,32,192.168.88.253,48896,587,,congestion_avoidance,
12,12637.524531,250,34,192.168.88.253,48896,673,,loss_recovery,
13,12637.524940,273,17,192.168.88.253,48896,300,,congestion_avoidance,
14,12637.525570,300,18,192.168.88.253,48896,360,,congestion_avoidance,
15,12637.530213,400,24,192.168.88.253,48896,204,,congestion_avoidance,
16,12637.532643,500,29,192.168.88.253,48896,530,,congestion_avoidance,
17,12637.535490,600,32,192.168.88.253,48896,707,,congestion_avoidance,
18,12637.538161,695,36,192.168.88.253,48896,681,,loss_recovery,
19,12637.538213,700,19,192.168.88.253,48896,734,,loss_recovery,
20,12637.538611,718,18,192.168.88.253,48896,337,,congestion_avoidance,
21,12637.540913,800,22,192.168.88.253,48896,523,,congestion_avoidance,
22,12637.544587,900,28,192.168.88.253,48896,498,,congestion_avoidance,
23,12637.549106,979,34,192.168.88.253,48896,710,,loss_recovery,
24,12637.549497,988,17,192.168.88.253,48896,305,,congestion_avoidance,
25,12637.550190,1000,18,192.168.88.253,48896,430,,congestion_avoidance,
26,12637.555563,1100,28,192.168.88.253,48896,502,,congestion_avoidance,
27,12637.561704,1200,36,192.168.88.253,48896,623,,congestion_avoidance,
28,12637.567447,1300,42,192.168.88.253,48896,747,,congestion_avoidance,
29,12637.567740,1306,42,192.168.88.253,48896,681,,loss_recovery,
30,12637.568293,1320,21,192.168.88.253,48896,388,,congestion_avoidance,
31,12637.573037,1400,28,192.168.88.253,48896,534,,congestion_avoidance,
32,12637.578128,1500,35,192.168.88.253,48896,767,,congestion_avoidance,
33,12637.583002,1600,40,192.168.88.253,48896,741,,congestion_avoidance,
34,12637.585473,1649,43,192.168.88.253,48896,724,,loss_recovery,
35,12637.585967,1663,21,192.168.88.253,48896,335,,congestion_avoidance,
36,12637.588072,1700,24,192.168.88.253,48896,472,,congestion_avoidance,
37,12637.593089,1800,32,192.168.88.253,48896,519,,congestion_avoidance,
38,12637.598239,1900,38,192.168.88.253,48896,685,,congestion_avoidance,
39,12637.603200,1988,43,192.168.88.253,48896,724,,loss_recovery,
40,12637.603685,2000,21,192.168.88.253,48896,234,,congestion_avoidance,
41,12637.608671,2100,29,192.168.88.253,48896,581,,congestion_avoidance,
42,12637.614323,2200,36,192.168.88.253,48896,744,,congestion_avoidance,
43,12637.617056,2250,39,192.168.88.253,48896,640,,loss_recovery,
44,12637.617554,2261,19,192.168.88.253,48896,177,,congestion_avoidance,
45,12637.619523,2300,23,192.168.88.253,48896,465,,congestion_avoidance,
46,12637.624929,2400,31,192.168.88.253,48896,629,,congestion_avoidance,
47,12637.630328,2500,37,192.168.88.253,48896,811,,congestion_avoidance,
48,12637.632391,2531,40,192.168.88.253,48896,827,,loss_recovery,
49,12637.632991,2539,20,192.168.88.253,48896,286,,congestion_avoidance,
50,12637.637626,2600,28,192.168.88.253,48896,711,,congestion_avoidance,
51,12637.642727,2638,34,192.168.88.253,48896,710,,loss_recovery,
