line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,428691.677130,1,10,192.168.88.253,58224,171,,slow_start,
2,428691.678668,21,87,192.168.88.253,58224,455,,loss_recovery,
3,428691.679501,84,43,192.168.88.253,58224,409,,congestion_avoidance,
4,428691.679701,100,43,192.168.88.253,58224,515,,congestion_avoidance,
5,428691.681547,200,46,192.168.88.253,58224,320,,congestion_avoidance,
6,428691.682979,300,49,192.168.88.253,58224,449,,congestion_avoidance,
7,428691.684872,400,52,192.168.88.253,58224,529,,congestion_avoidance,
8,428691.690024,500,59,192.168.88.253,58224,577,,congestion_avoidance,
9,428691.695550,600,66,192.168.88.253,58224,469,,congestion_avoidance,
10,428691.701100,700,73,192.168.88.253,58224,634,,congestion_avoidance,
11,428691.706533,800,79,192.168.88.253,58224,835,,congestion_avoidance,
12,428691.707520,817,80,192.168.88.253,58224,719,,loss_recovery,
13,428691.708512,832,40,192.168.88.253,58224,534,,congestion_avoidance,
14,428691.712206,900,47,192.168.88.253,58224,414,,congestion_avoidance,
15,428691.717799,1000,56,192.168.88.253,58224,493,,congestion_avoidance,
16,428691.722645,1100,63,192.168.88.253,58224,626,,congestion_avoidance,
17,428691.727661,1200,69,192.168.88.253,58224,641,,congestion_avoidance,
18,428691.732520,1297,74,192.168.88.253,58224,731,,loss_recovery,
19,428691.732633,1300,49,192.168.88.253,58224,846,,loss_recovery,
20,428691.733194,1313,37,192.168.88.253,58224,331,,congestion_avoidance,
21,428691.737238,1400,45,192.168.88.253,58224,501,,congestion_avoidance,
22,428691.742012,1500,53,192.168.88.253,58224,560,,congestion_avoidance,
23,428691.746888,1600,60,192.168.88.253,58224,551,,congestion_avoidance,
24,428691.751841,1700,66,192.168.88.253,58224,815,,congestion_avoidance,
25,428691.756512,1800,72,192.168.88.253,58224,717,,congestion_avoidance,
26,428691.761218,1900,77,192.168.88.253,58224,777,,congestion_avoidance,
27,428691.762055,1919,78,192.168.88.253,58224,757,,loss_recovery,
28,428691.762844,1937,39,192.168.88.253,58224,363,,congestion_avoidance,
29,428691.765851,2000,44,192.168.88.253,58224,381,,congestion_avoidance,
30,428691.770442,2100,52,192.168.88.253,58224,482,,congestion_avoidance,
31,428691.775102,2200,59,192.168.88.253,58224,653,,congestion_avoidance,
32,428691.779866,2300,65,192.168.88.253,58224,777,,congestion_avoidance,
33,428691.784559,2400,71,192.168.88.253,58224,756,,congestion_avoidance,
34,428691.789426,2500,76,192.168.88.253,58224,617,,congestion_avoidance,
35,428691.791171,2541,78,192.168.88.253,58224,750,,loss_recovery,
36,428691.791963,2558,39,192.168.88.253,58224,395,,congestion_avoidance,
37,428691.794030,2600,43,192.168.88.253,58224,261,,congestion_avoidance,
38,428691.799039,2700,51,192.168.88.253,58224,488,,congestion_avoidance,
39,428691.803940,2800,59,192.168.88.253,58224,628,,congestion_avoidance,
40,428691.808827,2900,65,192.168.88.253,58224,579,,congestion_avoidance,
41,428691.813855,3000,71,192.168.88.253,58224,608,,congestion_avoidance,
42,428691.817479,3073,75,192.168.88.253,58224,886,,loss_recovery,
43,428691.817856,3084,34,192.168.88.253,58224,580,,fast_retransmit,
44,428691.818429,3091,37,192.168.88.253,58224,436,,congestion_avoidance,
45,428691.818889,3100,38,192.168.88.253,58224,440,,congestion_avoidance,
46,428691.823165,3200,46,192.168.88.253,58224,469,,congestion_avoidance,
47,428691.827406,3300,53,192.168.88.253,58224,552,,congestion_avoidance,
48,428691.830514,3400,58,192.168.88.253,58224,587,,congestion_avoidance,
49,428691.833435,3500,62,192.168.88.253,58224,600,,congestion_avoidance,
50,428691.836165,3600,65,192.168.88.253,58224,730,,congestion_avoidance,
51,428691.839193,3700,69,192.168.88.253,58224,561,,congestion_avoidance,
52,428691.842232,3800,72,192.168.88.253,58224,712,,congestion_avoidance,
53,428691.845228,3900,75,192.168.88.253,58224,725,,congestion_avoidance,
54,428691.848505,4000,79,192.168.88.253,58224,791,,congestion_avoidance,
55,428691.851639,4100,82,192.168.88.253,58224,1017,,congestion_avoidance,
56,428691.854076,4165,43,192.168.88.253,58224,388,,fast_retransmit,
57,428691.854977,4200,42,192.168.88.253,58224,465,,congestion_avoidance,
58,428691.858390,4300,48,192.168.88.253,58224,441,,congestion_avoidance,
59,428691.862195,4400,54,192.168.88.253,58224,507,,congestion_avoidance,
60,428691.865597,4500,59,192.168.88.253,58224,571,,congestion_avoidance,
61,428691.868848,4600,63,192.168.88.253,58224,675,,congestion_avoidance,
62,428691.872604,4686,67,192.168.88.253,58224,246,,loss_recovery,
63,428691.873037,4700,33,192.168.88.253,58224,681,,loss_recovery,
64,428691.873383,4711,33,192.168.88.253,58224,705,,congestion_avoidance,
65,428691.876121,4800,39,192.168.88.253,58224,475,,congestion_avoidance,
66,428691.879375,4900,45,192.168.88.253,58224,477,,congestion_avoidance,
67,428691.882589,5000,51,192.168.88.253,58224,495,,congestion_avoidance,
68,428691.939355,6800,44,192.168.88.253,58224,467,,congestion_avoidance,
69,428691.942431,6900,49,192.168.88.253,58224,448,,congestion_avoidance,
70,428691.945440,7000,54,192.168.88.253,58224,516,,congestion_avoidance,
71,428691.948602,7100,59,192.168.88.253,58224,634,,congestion_avoidance,
72,428691.951693,7200,63,192.168.88.253,58224,594,,congestion_avoidance,
73,428691.954696,7300,67,192.168.88.253,58224,724,,congestion_avoidance,
