line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,469793.495422,6200,10,18228872,18236112,192.168.88.253,40148,135,,slow_start,
2,469793.498609,6300,10,18515576,18522816,192.168.88.253,40148,136,,slow_start,
3,469793.501917,6400,10,18810968,18819656,192.168.88.253,40148,131,,slow_start,
4,469793.505180,6500,10,19102016,19109256,192.168.88.253,40148,146,,slow_start,
5,469793.508712,6600,10,19413336,19420576,192.168.88.253,40148,109,,slow_start,
6,469793.512134,6700,10,19720312,19731896,192.168.88.253,40148,158,,slow_start,
7,469793.515438,6800,10,20017152,20028736,192.168.88.253,40148,144,,slow_start,
8,469793.518630,6900,10,20302408,20309648,192.168.88.253,40148,169,,slow_start,
9,469793.521968,7000,10,20599248,20610832,192.168.88.253,40148,113,,slow_start,
10,469793.525277,7100,10,20897536,20909120,192.168.88.253,40148,117,,slow_start,
11,469793.528433,7200,10,21181344,21192928,192.168.88.253,40148,108,,slow_start,
12,469793.532066,7300,10,21488320,21495560,192.168.88.253,40148,147,,slow_start,
13,469793.535350,7400,10,21767784,21780816,192.168.88.253,40148,166,,slow_start,
14,469793.539129,7500,10,22082000,22092136,192.168.88.253,40148,109,,slow_start,
15,469793.542298,7600,10,22368704,22377392,192.168.88.253,40148,136,,slow_start,
16,469793.545872,7700,10,22687264,22695952,192.168.88.253,40148,145,,slow_start,
17,469793.549076,7800,10,22976864,22984104,192.168.88.253,40148,141,,slow_start,
18,469793.552612,7900,10,23291080,23299768,192.168.88.253,40148,126,,slow_start,
19,469793.998161,20800,10,62094584,62101824,192.168.88.253,40148,128,,slow_start,
20,469794.001364,20900,10,62381288,62389976,192.168.88.253,40148,114,,slow_start,
21,469794.005329,21000,10,62718672,62731704,192.168.88.253,40148,161,,slow_start,
22,469794.008718,21100,10,63022752,63034336,192.168.88.253,40148,133,,slow_start,
23,469794.011998,21200,10,63316696,63329728,192.168.88.253,40148,168,,slow_start,
24,469794.015696,21300,10,63612088,63625120,192.168.88.253,40148,197,,slow_start,
25,469794.019837,21400,10,63950920,63958160,192.168.88.253,40148,203,,slow_start,
26,469794.026209,21500,10,64388216,64399800,192.168.88.253,40148,131,,slow_start,
27,469794.031982,21600,10,64812480,64818272,192.168.88.253,40148,169,,slow_start,
28,469794.037924,21700,10,65235296,65246880,192.168.88.253,40148,119,,slow_start,
29,469794.044189,21800,10,65679832,65681280,192.168.88.253,40148,185,,slow_start,
30,469794.051097,21900,10,66135952,66147536,192.168.88.253,40148,124,,slow_start,
31,469794.057342,22000,10,66571800,66580488,192.168.88.253,40148,140,,slow_start,
32,469794.063316,22100,10,67003304,67009096,192.168.88.253,40148,120,,slow_start,
33,469794.506975,32400,10,101564168,101571408,192.168.88.253,40148,160,,slow_start,
34,469794.510448,32500,10,101853776,101861016,192.168.88.253,40148,136,,slow_start,
35,469794.513585,32600,10,102134688,102147720,192.168.88.253,40148,181,,slow_start,
36,469794.516805,32700,10,102425736,102437320,192.168.88.253,40148,176,,slow_start,
37,469794.519775,32800,10,102693616,102705200,192.168.88.253,40148,138,,slow_start,
38,469794.523615,32900,10,103013624,103020864,192.168.88.253,40148,138,,slow_start,
39,469794.527305,33000,10,103322048,103330736,192.168.88.253,40148,135,,slow_start,
40,469794.530546,33100,10,103615992,103624680,192.168.88.253,40148,128,,slow_start,
41,469794.533669,33200,10,103894008,103904144,192.168.88.253,40148,119,,slow_start,
42,469794.537100,33300,10,104198088,104208224,192.168.88.253,40148,125,,slow_start,
43,469794.540652,33400,10,104513752,104520992,192.168.88.253,40148,166,,slow_start,
44,469794.543922,33500,10,104809144,104819280,192.168.88.253,40148,129,,slow_start,
45,469794.547120,33600,10,105095848,105103088,192.168.88.253,40148,174,,slow_start,
46,469794.550594,33700,10,105378208,105386896,192.168.88.253,40148,135,,slow_start,
47,469794.554168,33800,10,105685184,105693872,192.168.88.253,40148,120,,slow_start,
48,469794.557768,33900,10,105989264,105997952,192.168.88.253,40148,137,,slow_start,
49,469794.561153,34000,10,106281760,106293344,192.168.88.253,40148,125,,slow_start,
50,469794.564451,34100,10,106565568,106574256,192.168.88.253,40148,326,,slow_start,
51,469794.567949,34200,10,106859512,106869648,192.168.88.253,40148,117,,slow_start,
52,469794.571522,34300,10,107153456,107162144,192.168.88.253,40148,146,,slow_start,
53,469794.574910,34400,10,107457536,107464776,192.168.88.253,40148,168,,slow_start,
54,469794.578105,34500,10,107747136,107758720,192.168.88.253,40148,173,,slow_start,
55,469794.581436,34600,10,108032392,108041080,192.168.88.253,40148,118,,slow_start,
56,469794.584821,34700,10,108317648,108326336,192.168.88.253,40148,114,,slow_start,
57,469795.020756,47600,10,146334888,146342128,192.168.88.253,40148,125,,slow_start,
58,469795.024165,47700,10,146641864,146652000,192.168.88.253,40148,152,,slow_start,
59,469795.027277,47800,10,146919880,146931464,192.168.88.253,40148,136,,slow_start,
60,469795.030441,47900,10,147203688,147216720,192.168.88.253,40148,169,,slow_start,
61,469795.034310,48000,10,147541072,147552656,192.168.88.253,40148,207,,slow_start,
62,469795.037457,48100,10,147823432,147832120,192.168.88.253,40148,151,,slow_start,
63,469795.040799,48200,10,148110136,148121720,192.168.88.253,40148,149,,slow_start,
64,469795.044314,48300,10,148417112,148425800,192.168.88.253,40148,139,,slow_start,
65,469795.048154,48400,10,148735672,148744360,192.168.88.253,40148,202,,slow_start,
66,469795.051440,48500,10,149031064,149039752,192.168.88.253,40148,124,,slow_start,
67,469795.054995,48600,10,149335144,149338040,192.168.88.253,40148,150,,slow_start,
68,469795.058900,48700,10,149649360,149658048,192.168.88.253,40148,132,,slow_start,
69,469795.062232,48800,10,149946200,149957784,192.168.88.253,40148,201,,slow_start,
70,469795.065425,48900,10,150232904,150245936,192.168.88.253,40148,185,,slow_start,
71,469795.068907,49000,10,150525400,150536984,192.168.88.253,40148,115,,slow_start,
72,469795.072016,49100,10,150809208,150817896,192.168.88.253,40148,111,,slow_start,
73,469795.075602,49200,10,151120528,151127768,192.168.88.253,40148,147,,slow_start,
74,469795.078816,49300,10,151411576,151421712,192.168.88.253,40148,144,,slow_start,
75,469795.082340,49400,10,151709864,151720000,192.168.88.253,40148,125,,slow_start,
76,469795.085889,49500,10,152009600,152021184,192.168.88.253,40148,142,,slow_start,
77,469795.089113,49600,10,152302096,152310784,192.168.88.253,40148,125,,slow_start,
78,469795.092380,49700,10,152591696,152601832,192.168.88.253,40148,123,,slow_start,
79,469795.095554,49800,10,152878400,152888536,192.168.88.253,40148,108,,slow_start,
80,469795.098826,49900,10,153169448,153178136,192.168.88.253,40148,132,,slow_start,
81,469795.531508,62900,10,191059264,191069400,192.168.88.253,40148,171,,slow_start,
82,469795.534859,63000,10,191356104,191367688,192.168.88.253,40148,121,,slow_start,
83,469795.538208,63100,10,191657288,191663080,192.168.88.253,40148,135,,slow_start,
