line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,176484.791328,1,10,7240,14480,192.168.88.253,53000,490,,slow_start,
2,176484.791670,7,32,37648,63712,192.168.88.253,53000,227,,loss_recovery,
3,176484.791951,11,16,60816,81088,192.168.88.253,53000,178,,congestion_avoidance,
4,176484.792858,18,18,118736,198376,192.168.88.253,53000,211,,loss_recovery,
5,176484.793095,20,9,124528,209960,192.168.88.253,53000,148,,congestion_avoidance,
6,176484.795728,66,19,359104,454672,192.168.88.253,53000,205,,loss_recovery,
7,176484.795997,69,9,375032,472048,192.168.88.253,53000,131,,congestion_avoidance,
8,176484.797539,100,17,509696,622640,192.168.88.253,53000,243,,congestion_avoidance,
9,176484.797862,107,18,544448,658840,192.168.88.253,53000,214,,loss_recovery,
10,176484.798105,112,9,561824,676216,192.168.88.253,53000,175,,congestion_avoidance,
11,176484.800171,155,19,751512,906448,192.168.88.253,53000,243,,loss_recovery,
12,176484.800407,159,9,767440,919480,192.168.88.253,53000,167,,congestion_avoidance,
13,176484.801930,200,16,912240,1071520,192.168.88.253,53000,135,,congestion_avoidance,
14,176484.802498,211,19,980296,1145368,192.168.88.253,53000,222,,loss_recovery,
15,176484.802737,214,9,994776,1162744,192.168.88.253,53000,130,,congestion_avoidance,
16,176484.805335,269,20,1239488,1423384,192.168.88.253,53000,228,,loss_recovery,
17,176484.805682,276,10,1265552,1436416,192.168.88.253,53000,185,,congestion_avoidance,
18,176484.806844,300,15,1362568,1542120,192.168.88.253,53000,134,,congestion_avoidance,
19,176484.807900,320,19,1465376,1650720,192.168.88.253,53000,317,,loss_recovery,
20,176484.808084,325,9,1479856,1663752,192.168.88.253,53000,172,,congestion_avoidance,
21,176484.810237,371,19,1673888,1876608,192.168.88.253,53000,314,,loss_recovery,
22,176484.810476,376,9,1698504,1889640,192.168.88.253,53000,114,,congestion_avoidance,
23,176484.811685,400,15,1802760,1999688,192.168.88.253,53000,184,,congestion_avoidance,
24,176484.812389,416,18,1869368,2072088,192.168.88.253,53000,199,,loss_recovery,
25,176484.812574,419,9,1880952,2089464,192.168.88.253,53000,110,,congestion_avoidance,
26,176484.814253,452,17,2034440,2253088,192.168.88.253,53000,196,,loss_recovery,
27,176484.814719,457,8,2054712,2269016,192.168.88.253,53000,134,,congestion_avoidance,
28,176484.816664,496,18,2231368,2457256,192.168.88.253,53000,215,,loss_recovery,
29,176484.816846,500,8,2242952,2465944,192.168.88.253,53000,174,,loss_recovery,
30,176484.816911,501,9,2247296,2474632,192.168.88.253,53000,193,,congestion_avoidance,
31,176484.819448,571,21,2499248,2746856,192.168.88.253,53000,252,,loss_recovery,
32,176484.819736,578,10,2522416,2764232,192.168.88.253,53000,230,,congestion_avoidance,
33,176484.820557,600,14,2599160,2840976,192.168.88.253,53000,182,,congestion_avoidance,
34,176484.821412,623,18,2675904,2937992,192.168.88.253,53000,224,,loss_recovery,
35,176484.821631,630,9,2696176,2951024,192.168.88.253,53000,135,,congestion_avoidance,
36,176484.823635,678,18,2875728,3146504,192.168.88.253,53000,145,,loss_recovery,
37,176484.823941,685,9,2897448,3162432,192.168.88.253,53000,160,,congestion_avoidance,
38,176484.824658,700,12,2951024,3214560,192.168.88.253,53000,214,,congestion_avoidance,
