line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,131121.095635,1,10,192.168.88.253,43544,574,,slow_start,
2,131121.098236,100,9,192.168.88.253,43544,223,,slow_start,
3,131121.100805,200,9,192.168.88.253,43544,223,,slow_start,
4,131121.103246,300,9,192.168.88.253,43544,181,,slow_start,
5,131121.105669,400,9,192.168.88.253,43544,210,,slow_start,
6,131121.108162,500,9,192.168.88.253,43544,215,,slow_start,
7,131121.110612,600,9,192.168.88.253,43544,185,,slow_start,
8,131121.114165,700,9,192.168.88.253,43544,213,,slow_start,
9,131121.119678,800,9,192.168.88.253,43544,164,,slow_start,
10,131121.125263,900,9,192.168.88.253,43544,166,,slow_start,
11,131121.130439,1000,9,192.168.88.253,43544,201,,slow_start,
12,131121.135560,1100,9,192.168.88.253,43544,175,,slow_start,
13,131121.140840,1200,9,192.168.88.253,43544,218,,slow_start,
14,131121.146170,1300,9,192.168.88.253,43544,170,,slow_start,
15,131121.150752,1400,9,192.168.88.253,43544,174,,slow_start,
16,131121.154829,1500,9,192.168.88.253,43544,207,,slow_start,
17,131121.158958,1600,9,192.168.88.253,43544,233,,slow_start,
18,131121.163465,1700,9,192.168.88.253,43544,220,,slow_start,
19,131121.167559,1800,9,192.168.88.253,43544,257,,slow_start,
20,131121.171631,1900,9,192.168.88.253,43544,168,,slow_start,
21,131121.176774,2000,9,192.168.88.253,43544,201,,slow_start,
22,131121.181190,2100,9,192.168.88.253,43544,242,,slow_start,
23,131121.185297,2200,9,192.168.88.253,43544,199,,slow_start,
24,131121.189489,2300,9,192.168.88.253,43544,216,,slow_start,
25,131121.193884,2400,9,192.168.88.253,43544,160,,slow_start,
26,131121.198286,2500,9,192.168.88.253,43544,217,,slow_start,
27,131121.202909,2600,9,192.168.88.253,43544,172,,slow_start,
28,131121.207114,2700,9,192.168.88.253,43544,182,,slow_start,
29,131121.212885,2800,9,192.168.88.253,43544,176,,slow_start,
30,131121.218798,2900,9,192.168.88.253,43544,192,,slow_start,
31,131121.224487,3000,9,192.168.88.253,43544,187,,slow_start,
