line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
76,333361.049479,1,10,192.168.88.253,59712,134,,slow_start,
77,333361.050298,20,66,192.168.88.253,59712,337,,loss_recovery,
78,333361.050750,42,33,192.168.88.253,59712,278,,congestion_avoidance,
79,333361.051494,100,34,192.168.88.253,59712,365,,congestion_avoidance,
80,333361.053161,200,38,192.168.88.253,59712,451,,congestion_avoidance,
81,333361.054551,300,41,192.168.88.253,59712,429,,congestion_avoidance,
82,333361.056184,400,44,192.168.88.253,59712,439,,congestion_avoidance,
83,333361.058954,500,49,192.168.88.253,59712,538,,loss_recovery,
84,333361.059437,507,24,192.168.88.253,59712,339,,congestion_avoidance,
85,333361.062695,600,33,192.168.88.253,59712,273,,congestion_avoidance,
86,333361.066201,700,41,192.168.88.253,59712,345,,congestion_avoidance,
87,333361.069511,800,47,192.168.88.253,59712,405,,congestion_avoidance,
88,333361.073074,900,53,192.168.88.253,59712,433,,congestion_avoidance,
89,333361.074939,949,56,192.168.88.253,59712,518,,loss_recovery,
90,333361.075438,965,28,192.168.88.253,59712,290,,congestion_avoidance,
91,333361.076825,1000,31,192.168.88.253,59712,273,,congestion_avoidance,
92,333361.080206,1100,39,192.168.88.253,59712,348,,congestion_avoidance,
93,333361.083602,1200,46,192.168.88.253,59712,508,,congestion_avoidance,
94,333361.085830,1263,49,192.168.88.253,59712,575,,loss_recovery,
95,333361.086264,1279,24,192.168.88.253,59712,265,,congestion_avoidance,
96,333361.086896,1300,26,192.168.88.253,59712,267,,congestion_avoidance,
97,333361.090803,1400,36,192.168.88.253,59712,361,,congestion_avoidance,
98,333361.094327,1500,43,192.168.88.253,59712,341,,congestion_avoidance,
99,333361.097664,1600,49,192.168.88.253,59712,503,,congestion_avoidance,
100,333361.101330,1700,54,192.168.88.253,59712,626,,congestion_avoidance,
101,333361.103077,1743,57,192.168.88.253,59712,547,,loss_recovery,
102,333361.103529,1760,28,192.168.88.253,59712,269,,congestion_avoidance,
103,333361.105092,1800,32,192.168.88.253,59712,375,,congestion_avoidance,
104,333361.108662,1900,40,192.168.88.253,59712,345,,congestion_avoidance,
105,333361.112086,2000,46,192.168.88.253,59712,446,,congestion_avoidance,
106,333361.115976,2100,52,192.168.88.253,59712,465,,congestion_avoidance,
107,333361.119173,2200,57,192.168.88.253,59712,674,,congestion_avoidance,
108,333361.122223,2283,61,192.168.88.253,59712,583,,loss_recovery,
109,333361.122703,2299,30,192.168.88.253,59712,312,,congestion_avoidance,
110,333361.122708,2300,30,192.168.88.253,59712,318,,congestion_avoidance,
111,333361.126209,2400,38,192.168.88.253,59712,329,,congestion_avoidance,
112,333361.129683,2500,45,192.168.88.253,59712,461,,congestion_avoidance,
113,333361.132032,2571,49,192.168.88.253,59712,557,,loss_recovery,
114,333361.132692,2580,24,192.168.88.253,59712,198,,congestion_avoidance,
115,333361.133313,2600,26,192.168.88.253,59712,274,,congestion_avoidance,
116,333361.136608,2700,35,192.168.88.253,59712,383,,congestion_avoidance,
117,333361.140136,2800,42,192.168.88.253,59712,408,,congestion_avoidance,
118,333361.143524,2900,48,192.168.88.253,59712,515,,congestion_avoidance,
119,333361.146665,3000,53,192.168.88.253,59712,572,,congestion_avoidance,
120,333361.147131,3015,54,192.168.88.253,59712,527,,loss_recovery,
121,333361.147706,3024,27,192.168.88.253,59712,377,,congestion_avoidance,
122,333361.150280,3100,34,192.168.88.253,59712,350,,congestion_avoidance,
123,333361.153738,3200,41,192.168.88.253,59712,380,,congestion_avoidance,
124,333361.157215,3300,48,192.168.88.253,59712,567,,congestion_avoidance,
125,333361.160837,3400,53,192.168.88.253,59712,340,,congestion_avoidance,
126,333361.162899,3464,57,192.168.88.253,59712,420,,loss_recovery,
127,333361.163414,3480,28,192.168.88.253,59712,261,,congestion_avoidance,
128,333361.164040,3500,29,192.168.88.253,59712,217,,congestion_avoidance,
129,333361.167888,3600,38,192.168.88.253,59712,361,,congestion_avoidance,
130,333361.171381,3700,45,192.168.88.253,59712,484,,congestion_avoidance,
131,333361.174850,3800,51,192.168.88.253,59712,431,,congestion_avoidance,
132,333361.175815,3823,52,192.168.88.253,59712,423,,loss_recovery,
133,333361.176251,3836,26,192.168.88.253,59712,268,,congestion_avoidance,
134,333361.178544,3900,32,192.168.88.253,59712,335,,congestion_avoidance,
135,333361.181937,4000,39,192.168.88.253,59712,368,,congestion_avoidance,
136,333361.185378,4100,46,192.168.88.253,59712,489,,congestion_avoidance,
