line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,1210932.111150,1,10,2896,14480,192.168.88.253,37508,269,,slow_start,
2,1210932.115530,100,135,370688,455476,192.168.88.253,37508,1503,,slow_start,
3,1210932.118751,200,135,735584,828256,192.168.88.253,37508,1062,,slow_start,
4,1210932.121974,300,135,1151160,1209080,192.168.88.253,37508,658,,slow_start,
5,1210932.125400,400,149,1545016,1602292,192.168.88.253,37508,844,,slow_start,
6,1210932.128842,500,149,1918600,1983116,192.168.88.253,37508,602,,slow_start,
7,1210932.132266,600,149,2299424,2367480,192.168.88.253,37508,558,,slow_start,
8,1210932.135684,700,149,2658528,2701968,192.168.88.253,37508,273,,slow_start,
9,1210932.139304,800,149,3045144,3084240,192.168.88.253,37508,359,,slow_start,
10,1210932.143060,900,149,3439000,3500620,192.168.88.253,37508,941,,slow_start,
11,1210932.146122,1000,149,3799552,3887236,192.168.88.253,37508,512,,slow_start,
12,1210932.149885,1100,149,4182628,4268704,192.168.88.253,37508,606,,slow_start,
13,1210932.153130,1200,149,4565544,4651780,192.168.88.253,37508,501,,slow_start,
14,1210932.156501,1300,149,4947816,4994956,192.168.88.253,37508,827,,slow_start,
15,1210932.160199,1400,149,5346016,5425012,192.168.88.253,37508,504,,slow_start,
16,1210932.164067,1500,149,5760144,5807928,192.168.88.253,37508,682,,slow_start,
17,1210932.169899,1600,149,6304592,6381336,192.168.88.253,37508,663,,slow_start,
18,1210932.173679,1700,149,6695552,6763608,192.168.88.253,37508,743,,slow_start,
19,1210932.177672,1800,149,7093752,7184976,192.168.88.253,37508,866,,slow_start,
20,1210932.180589,1900,149,7464440,7528152,192.168.88.253,37508,626,,slow_start,
21,1210932.184258,2000,149,7891600,7948876,192.168.88.253,37508,677,,slow_start,
22,1210932.187782,2100,149,8302832,8388264,192.168.88.253,37508,478,,slow_start,
23,1210932.191469,2200,149,8729992,8816872,192.168.88.253,37508,489,,slow_start,
24,1210932.195399,2300,149,9191904,9245480,192.168.88.253,37508,735,,slow_start,
25,1210932.199095,2400,149,9613272,9675536,192.168.88.253,37508,742,,slow_start,
26,1210932.202833,2500,149,10040432,10105592,192.168.88.253,37508,800,,slow_start,
27,1210932.206197,2600,149,10440080,10490760,192.168.88.253,37508,878,,slow_start,
28,1210932.209872,2700,149,10865148,10920816,192.168.88.253,37508,573,,slow_start,
29,1210932.213483,2800,149,11292308,11346528,192.168.88.253,37508,437,,slow_start,
30,1210932.217412,2900,149,11751968,11828712,192.168.88.253,37508,493,,slow_start,
31,1210932.220882,3000,149,12157408,12210340,192.168.88.253,37508,458,,slow_start,
32,1210932.224488,3100,149,12584568,12636696,192.168.88.253,37508,687,,slow_start,
33,1210932.228095,3200,149,12992904,13070452,192.168.88.253,37508,675,,slow_start,
34,1210932.231616,3300,149,13418616,13499060,192.168.88.253,37508,558,,slow_start,
35,1210932.235225,3400,149,13835640,13883424,192.168.88.253,37508,359,,slow_start,
36,1210932.238874,3500,149,14255560,14310584,192.168.88.253,37508,775,,slow_start,
37,1210932.242625,3600,149,14691408,14739192,192.168.88.253,37508,546,,slow_start,
