line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
86,597654.584375,1,10,192.168.88.253,33478,1231,,slow_start,
87,597654.589438,100,165,192.168.88.253,33478,1432,,slow_start,
88,597654.594696,200,391,192.168.88.253,33478,4096,,slow_start,
89,597654.600460,300,631,192.168.88.253,33478,7631,,slow_start,
90,597654.604806,400,765,192.168.88.253,33478,8195,,slow_start,
91,597654.607413,500,871,192.168.88.253,33478,8768,,slow_start,
92,597654.610318,600,992,192.168.88.253,33478,8526,,slow_start,
93,597654.612852,700,1097,192.168.88.253,33478,8974,,slow_start,
94,597654.618580,800,1332,192.168.88.253,33478,12350,,slow_start,
95,597654.623596,900,1539,192.168.88.253,33478,15638,,slow_start,
96,597654.627882,1000,1717,192.168.88.253,33478,18529,,slow_start,
97,597654.630290,1100,1817,192.168.88.253,33478,20218,,slow_start,
98,597654.635108,1200,2014,192.168.88.253,33478,23260,,slow_start,
99,597654.636557,1230,1333,192.168.88.253,33478,24002,,fast_retransmit,
100,597654.649103,1300,851,192.168.88.253,33478,23956,,fast_retransmit,
101,597654.661544,1400,998,192.168.88.253,33478,23000,,fast_retransmit,
102,597654.665624,1500,998,192.168.88.253,33478,11000,,fast_retransmit,
103,597654.668313,1600,998,192.168.88.253,33478,11000,,fast_retransmit,
104,597654.669752,1647,1037,192.168.88.253,33478,6545,,congestion_avoidance,
105,597654.670990,1700,1037,192.168.88.253,33478,7785,,congestion_avoidance,
106,597654.673436,1800,1037,192.168.88.253,33478,10231,,congestion_avoidance,
107,597654.676002,1900,1037,192.168.88.253,33478,12425,,congestion_avoidance,
108,597654.678438,2000,1037,192.168.88.253,33478,14861,,congestion_avoidance,
109,597654.683960,2100,1037,192.168.88.253,33478,18326,,congestion_avoidance,
110,597654.694088,2200,1037,192.168.88.253,33478,24678,,congestion_avoidance,
111,597654.701600,2300,1038,192.168.88.253,33478,24215,,congestion_avoidance,
112,597654.707935,2400,1038,192.168.88.253,33478,25140,,congestion_avoidance,
113,597654.713087,2500,1038,192.168.88.253,33478,25052,,congestion_avoidance,
114,597654.718290,2600,1038,192.168.88.253,33478,24194,,congestion_avoidance,
115,597654.723478,2700,1039,192.168.88.253,33478,24206,,congestion_avoidance,
116,597654.730401,2800,1039,192.168.88.253,33478,24853,,congestion_avoidance,
117,597654.736633,2900,1039,192.168.88.253,33478,24878,,congestion_avoidance,
118,597654.742421,3000,1039,192.168.88.253,33478,24377,,congestion_avoidance,
119,597654.747647,3100,1040,192.168.88.253,33478,24459,,congestion_avoidance,
120,597654.754433,3200,1040,192.168.88.253,33478,24929,,congestion_avoidance,
121,597654.759703,3300,1040,192.168.88.253,33478,25022,,congestion_avoidance,
122,597654.765091,3400,1040,192.168.88.253,33478,25162,,congestion_avoidance,
123,597654.770119,3500,1041,192.168.88.253,33478,25039,,congestion_avoidance,
124,597654.776464,3600,1041,192.168.88.253,33478,25131,,congestion_avoidance,
125,597654.784178,3700,1041,192.168.88.253,33478,24540,,congestion_avoidance,
126,597654.790051,3800,1041,192.168.88.253,33478,25154,,congestion_avoidance,
