line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
173,514519.908326,1,10,192.168.88.253,45968,183,,slow_start,
174,514519.908469,7,7,192.168.88.253,45968,113,,fast_retransmit,
175,514519.908701,15,6,192.168.88.253,45968,106,,congestion_avoidance,
176,514519.909290,33,7,192.168.88.253,45968,190,,fast_retransmit,
177,514519.909557,38,4,192.168.88.253,45968,135,,congestion_avoidance,
178,514519.910332,87,9,192.168.88.253,45968,109,,fast_retransmit,
179,514519.910721,97,5,192.168.88.253,45968,120,,congestion_avoidance,
180,514519.910771,100,5,192.168.88.253,45968,145,,congestion_avoidance,
181,514519.911130,121,7,192.168.88.253,45968,114,,fast_retransmit,
182,514519.911249,128,4,192.168.88.253,45968,99,,congestion_avoidance,
183,514519.911985,166,6,192.168.88.253,45968,124,,fast_retransmit,
184,514519.912373,171,4,192.168.88.253,45968,331,,congestion_avoidance,
185,514519.912963,200,6,192.168.88.253,45968,118,,fast_retransmit,
186,514519.913108,206,4,192.168.88.253,45968,107,,congestion_avoidance,
187,514519.913658,235,6,192.168.88.253,45968,102,,fast_retransmit,
188,514519.913806,241,4,192.168.88.253,45968,105,,congestion_avoidance,
189,514519.914367,268,6,192.168.88.253,45968,120,,fast_retransmit,
190,514519.914511,274,4,192.168.88.253,45968,103,,congestion_avoidance,
191,514519.915013,300,8,192.168.88.253,45968,122,,congestion_avoidance,
192,514519.915069,303,6,192.168.88.253,45968,108,,fast_retransmit,
193,514519.915243,309,4,192.168.88.253,45968,105,,congestion_avoidance,
194,514519.915830,337,6,192.168.88.253,45968,125,,fast_retransmit,
195,514519.915941,343,4,192.168.88.253,45968,88,,congestion_avoidance,
196,514519.916833,390,10,192.168.88.253,45968,129,,fast_retransmit,
197,514519.916995,400,5,192.168.88.253,45968,1000,,fast_retransmit,
198,514519.917009,401,5,192.168.88.253,45968,104,,congestion_avoidance,
199,514519.917477,426,6,192.168.88.253,45968,125,,fast_retransmit,
200,514519.917582,432,4,192.168.88.253,45968,84,,congestion_avoidance,
201,514519.918398,481,8,192.168.88.253,45968,104,,fast_retransmit,
202,514519.918625,491,5,192.168.88.253,45968,119,,congestion_avoidance,
203,514519.918807,500,6,192.168.88.253,45968,109,,congestion_avoidance,
204,514519.919076,516,6,192.168.88.253,45968,110,,fast_retransmit,
205,514519.919221,522,4,192.168.88.253,45968,102,,congestion_avoidance,
206,514519.919832,547,7,192.168.88.253,45968,127,,fast_retransmit,
207,514519.920066,553,4,192.168.88.253,45968,122,,congestion_avoidance,
208,514519.920728,566,7,192.168.88.253,45968,133,,fast_retransmit,
209,514519.920960,569,5,192.168.88.253,45968,106,,congestion_avoidance,
210,514519.921535,581,7,192.168.88.253,45968,137,,fast_retransmit,
211,514519.921815,585,4,192.168.88.253,45968,156,,congestion_avoidance,
