# R_arrival samples from kprobe:tbf_enqueue
# interval_seconds=0.001000000
timestamp,interval_seconds,bytes,packets,r_arrival_mbit
# bpftrace: Attaching 2 probes...
1780970805.050410,0.000999396,0,0,0.000000
1780970805.050495,0.000999152,0,0,0.000000
1780970805.050516,0.001013296,0,0,0.000000
1780970805.050533,0.000991046,0,0,0.000000
1780970805.050548,0.001009785,0,0,0.000000
1780970805.050562,0.000992153,0,0,0.000000
1780970805.050576,0.000994008,0,0,0.000000
1780970805.050592,0.001013656,0,0,0.000000
1780970805.050611,0.000985964,0,0,0.000000
1780970805.050626,0.001000454,0,0,0.000000
1780970805.050640,0.001006298,0,0,0.000000
1780970805.050656,0.000993127,0,0,0.000000
1780970805.050670,0.001000082,0,0,0.000000
1780970805.050684,0.001000020,0,0,0.000000
1780970805.050701,0.001001175,0,0,0.000000
1780970805.050726,0.001009187,0,0,0.000000
1780970805.050743,0.000993575,0,0,0.000000
1780970805.050757,0.000996388,0,0,0.000000
1780970805.050772,0.001012981,0,0,0.000000
1780970805.050790,0.000994338,0,0,0.000000
1780970805.050805,0.000992552,0,0,0.000000
1780970805.050820,0.001000280,0,0,0.000000
1780970805.050834,0.001009566,0,0,0.000000
1780970805.050848,0.000990083,0,0,0.000000
1780970805.050862,0.001012843,0,0,0.000000
1780970805.050876,0.001001377,0,0,0.000000
1780970805.050892,0.000985632,0,0,0.000000
1780970805.050914,0.001004602,0,0,0.000000
1780970805.050930,0.000995478,0,0,0.000000
1780970805.050944,0.001000020,0,0,0.000000
1780970805.050958,0.001006283,0,0,0.000000
1780970805.050972,0.000993754,0,0,0.000000
1780970805.050988,0.001005290,0,0,0.000000
1780970805.051004,0.001000977,0,0,0.000000
1780970805.051018,0.000995910,0,0,0.000000
1780970805.051033,0.001005791,0,0,0.000000
1780970805.051047,0.000991934,0,0,0.000000
1780970805.051060,0.001008507,0,0,0.000000
1780970805.051074,0.000991685,0,0,0.000000
1780970805.051090,0.001000068,0,0,0.000000
1780970805.051108,0.001005734,0,0,0.000000
1780970805.051130,0.000999065,0,0,0.000000
1780970805.051154,0.001003027,0,0,0.000000
1780970805.051169,0.000998720,0,0,0.000000
1780970805.051184,0.000999570,0,0,0.000000
1780970805.051201,0.000993854,0,0,0.000000
1780970805.051219,0.001011519,0,0,0.000000
1780970805.051233,0.001000772,0,0,0.000000
1780970805.051247,0.001000855,0,0,0.000000
1780970805.051261,0.000994085,0,0,0.000000
1780970805.051282,0.001002467,0,0,0.000000
1780970805.052083,0.001007857,0,0,0.000000
1780970805.053027,0.000988518,0,0,0.000000
1780970805.054021,0.001006137,0,0,0.000000
1780970805.055102,0.001002824,0,0,0.000000
1780970805.056050,0.000994057,0,0,0.000000
1780970805.057043,0.001007558,0,0,0.000000
1780970805.057987,0.000987861,0,0,0.000000
1780970805.059005,0.001014979,0,0,0.000000
1780970805.059980,0.000986170,0,0,0.000000
1780970805.060995,0.000999385,0,0,0.000000
1780970805.062023,0.001013188,0,0,0.000000
1780970805.063016,0.000992210,0,0,0.000000
1780970805.063985,0.000994289,0,0,0.000000
1780970805.064988,0.001001789,0,0,0.000000
1780970805.066161,0.001005563,0,0,0.000000
1780970805.067000,0.000992498,0,0,0.000000
1780970805.068004,0.001000452,0,0,0.000000
1780970805.069006,0.001010105,0,0,0.000000
1780970805.070083,0.001002769,0,0,0.000000
1780970805.071054,0.000990018,0,0,0.000000
1780970805.072003,0.000997421,0,0,0.000000
1780970805.072996,0.001014634,0,0,0.000000
1780970805.073996,0.000990705,0,0,0.000000
1780970805.076025,0.001003675,0,0,0.000000
1780970805.076076,0.001002709,14766,3,117.808856
1780970805.077024,0.001000296,112024,8,895.926806
1780970805.078107,0.000992538,125122,9,1008.501438
1780970805.079110,0.000996638,122094,7,980.046918
1780970805.080034,0.001010789,123608,8,978.309024
1780970805.081000,0.000989992,110774,11,895.150668
1780970805.082029,0.001000206,90304,8,722.283210
1780970805.083044,0.001000629,128216,12,1025.083223
1780970805.084079,0.000999047,123674,9,990.335790
1780970805.085049,0.000997754,125056,8,1002.700064
1780970805.086006,0.001000540,111958,7,895.180602
1780970805.087199,0.000999547,101954,9,816.001649
1780970805.087998,0.001001449,113670,11,908.044244
1780970805.089014,0.001011015,114986,9,909.865828
1780970805.090008,0.000993346,114986,9,926.049936
1780970805.091044,0.000994094,111958,7,900.985219
1780970805.092027,0.001000849,109062,7,871.755879
1780970805.093078,0.001005422,126504,8,1006.574354
1780970805.094010,0.001000315,107776,8,861.936490
1780970805.095037,0.001006726,124990,7,993.239471
1780970805.096020,0.000986791,97478,7,790.262578
1780970805.096998,0.001000676,128150,11,1024.507433
1780970805.098012,0.001005023,101822,7,810.504834
1780970805.099089,0.001006266,106166,7,844.039250
1780970805.100040,0.000987504,109062,7,883.536674
1780970805.100986,0.000999822,107614,7,861.065270
1780970805.102008,0.001012247,122094,7,964.934448
1780970805.103028,0.000988829,120646,7,976.071697
1780970805.104013,0.001001317,109194,9,872.403045
1780970805.105002,0.001010959,123740,10,979.189067
1780970805.105994,0.000991710,112090,9,904.215950
1780970805.107012,0.001000852,125122,9,1000.123894
1780970805.108032,0.000994827,113472,8,912.496344
1780970805.109001,0.001000156,129400,8,1035.038534
1780970805.110010,0.001000596,109062,7,871.976302
1780970805.111020,0.001000172,126504,8,1011.857960
1780970805.112022,0.001001627,126438,7,1009.860956
1780970805.113082,0.000997978,103204,6,827.304810
1780970805.114110,0.001000127,101756,6,813.944629
1780970805.115237,0.001000397,126570,9,1012.158173
1780970805.116143,0.001001065,125188,10,1000.438533
1780970805.117136,0.001005990,113538,9,902.895655
1780970805.118105,0.000991335,116302,7,938.548523
1780970805.119072,0.001000760,125056,8,999.688237
1780970805.120108,0.001009300,117948,10,934.889527
1780970805.121062,0.000990084,123806,11,1000.367646
1780970805.121999,0.001000191,113538,9,908.130547
1780970805.123137,0.001007249,125122,9,993.772146
1780970805.124002,0.001002165,125122,9,998.813569
1780970805.125002,0.001000708,125056,8,999.740184
1780970805.126003,0.000998159,123542,7,990.158883
1780970805.127094,0.000991714,103270,7,833.062758
1780970805.128053,0.000999860,127886,7,1023.231252
1780970805.129059,0.001000168,124924,6,999.224130
1780970805.129992,0.000999495,107614,7,861.346980
1780970805.131140,0.001006283,116434,9,925.656103
