line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
21,689883.894702,1,10,7240,14480,192.168.88.253,35076,546,,slow_start,
22,689883.895847,21,34,110048,134664,192.168.88.253,35076,366,,loss_recovery,
23,689883.896039,23,17,112944,150592,192.168.88.253,35076,139,,congestion_avoidance,
24,689883.897490,100,22,273672,325800,192.168.88.253,35076,195,,congestion_avoidance,
25,689883.899599,200,27,498112,553136,192.168.88.253,35076,281,,congestion_avoidance,
26,689883.901432,295,32,712416,802192,192.168.88.253,35076,166,,loss_recovery,
27,689883.901512,300,16,721104,802192,192.168.88.253,35076,246,,loss_recovery,
28,689883.901655,310,16,739928,821016,192.168.88.253,35076,124,,congestion_avoidance,
29,689883.903051,400,22,900656,988984,192.168.88.253,35076,243,,congestion_avoidance,
30,689883.905856,500,28,1133784,1229352,192.168.88.253,35076,307,,congestion_avoidance,
31,689883.909482,600,32,1356776,1461032,192.168.88.253,35076,248,,congestion_avoidance,
32,689883.909784,619,32,1394424,1503024,192.168.88.253,35076,365,,loss_recovery,
33,689883.910091,638,16,1430624,1529088,192.168.88.253,35076,171,,congestion_avoidance,
34,689883.910990,700,20,1534880,1640584,192.168.88.253,35076,178,,congestion_avoidance,
35,689883.916565,800,30,1982312,2063400,192.168.88.253,35076,400,,congestion_avoidance,
36,689884.123372,820,34,2145936,2251640,192.168.88.253,35076,449,,loss_recovery,
37,689884.123530,821,17,2147384,2274808,192.168.88.253,35076,143,,congestion_avoidance,
38,689884.339121,863,34,2816360,2995912,192.168.88.253,35076,195,,loss_recovery,
39,689884.339260,864,17,2817808,3019080,192.168.88.253,35076,126,,congestion_avoidance,
40,689884.340377,900,20,2940888,3146504,192.168.88.253,35076,135,,congestion_avoidance,
41,689884.343980,1000,31,3366600,3569320,192.168.88.253,35076,327,,congestion_avoidance,
42,689884.344558,1017,33,3434656,3656200,192.168.88.253,35076,392,,loss_recovery,
43,689884.344948,1027,16,3479544,3683712,192.168.88.253,35076,155,,congestion_avoidance,
