[1210717.874525] TCP: my_cca: seq=128991 cwnd=32 rtt=235 bytes_acked=1073741830 bytes_sent=1073767893 phase=slow_start Destination: 192.168.88.253:39930
[1210776.712290] TCP: my_cca: seq=1 cwnd=10 rtt=517 bytes_acked=7240 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:39622
[1210776.716375] TCP: my_cca: seq=100 cwnd=69 rtt=572 bytes_acked=402544 bytes_sent=448880 phase=slow_start Destination: 192.168.88.253:39622
[1210776.719523] TCP: my_cca: seq=200 cwnd=69 rtt=427 bytes_acked=682008 bytes_sent=721104 phase=slow_start Destination: 192.168.88.253:39622
[1210776.722603] TCP: my_cca: seq=300 cwnd=69 rtt=488 bytes_acked=964368 bytes_sent=999120 phase=slow_start Destination: 192.168.88.253:39622
[1210776.725677] TCP: my_cca: seq=400 cwnd=69 rtt=404 bytes_acked=1239488 bytes_sent=1269896 phase=slow_start Destination: 192.168.88.253:39622
[1210776.729011] TCP: my_cca: seq=500 cwnd=69 rtt=582 bytes_acked=1534880 bytes_sent=1581216 phase=slow_start Destination: 192.168.88.253:39622
[1210776.732148] TCP: my_cca: seq=600 cwnd=69 rtt=440 bytes_acked=1817240 bytes_sent=1860680 phase=slow_start Destination: 192.168.88.253:39622
[1210776.735445] TCP: my_cca: seq=700 cwnd=69 rtt=411 bytes_acked=2112632 bytes_sent=2156072 phase=slow_start Destination: 192.168.88.253:39622
[1210776.738726] TCP: my_cca: seq=800 cwnd=69 rtt=448 bytes_acked=2408024 bytes_sent=2451464 phase=slow_start Destination: 192.168.88.253:39622
[1210776.742065] TCP: my_cca: seq=900 cwnd=69 rtt=486 bytes_acked=2709208 bytes_sent=2746856 phase=slow_start Destination: 192.168.88.253:39622
[1210776.747417] TCP: my_cca: seq=1000 cwnd=69 rtt=544 bytes_acked=3181256 bytes_sent=3214560 phase=slow_start Destination: 192.168.88.253:39622
[1210776.753625] TCP: my_cca: seq=1100 cwnd=69 rtt=412 bytes_acked=3734392 bytes_sent=3779280 phase=slow_start Destination: 192.168.88.253:39622
[1210776.759678] TCP: my_cca: seq=1200 cwnd=69 rtt=435 bytes_acked=4283184 bytes_sent=4320832 phase=slow_start Destination: 192.168.88.253:39622
[1210776.766000] TCP: my_cca: seq=1300 cwnd=69 rtt=450 bytes_acked=4853696 bytes_sent=4888448 phase=slow_start Destination: 192.168.88.253:39622
[1210776.772134] TCP: my_cca: seq=1400 cwnd=69 rtt=472 bytes_acked=5398144 bytes_sent=5430000 phase=slow_start Destination: 192.168.88.253:39622
