line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
103,427798.833125,1,10,192.168.88.253,54864,173,,slow_start,
104,427798.834719,100,85,192.168.88.253,54864,747,,slow_start,
105,427798.834950,116,85,192.168.88.253,54864,810,,loss_recovery,
106,427798.835729,177,42,192.168.88.253,54864,355,,congestion_avoidance,
107,427798.836019,200,42,192.168.88.253,54864,352,,congestion_avoidance,
108,427798.837394,300,45,192.168.88.253,54864,525,,congestion_avoidance,
109,427798.838656,400,47,192.168.88.253,54864,429,,congestion_avoidance,
110,427798.841437,500,51,192.168.88.253,54864,622,,congestion_avoidance,
111,427798.844473,600,56,192.168.88.253,54864,491,,congestion_avoidance,
112,427798.847640,700,61,192.168.88.253,54864,524,,congestion_avoidance,
113,427798.850806,800,65,192.168.88.253,54864,528,,congestion_avoidance,
114,427798.853856,900,68,192.168.88.253,54864,719,,congestion_avoidance,
115,427798.856998,1000,72,192.168.88.253,54864,655,,congestion_avoidance,
116,427798.860129,1100,75,192.168.88.253,54864,628,,congestion_avoidance,
117,427798.863091,1200,79,192.168.88.253,54864,773,,congestion_avoidance,
118,427798.866211,1300,82,192.168.88.253,54864,747,,congestion_avoidance,
119,427798.869235,1400,85,192.168.88.253,54864,648,,congestion_avoidance,
120,427798.872414,1500,85,192.168.88.253,54864,942,,congestion_avoidance,
121,427798.875425,1600,85,192.168.88.253,54864,962,,congestion_avoidance,
122,427798.878611,1700,85,192.168.88.253,54864,950,,congestion_avoidance,
123,427798.881666,1800,85,192.168.88.253,54864,810,,congestion_avoidance,
124,427798.885424,1900,85,192.168.88.253,54864,819,,congestion_avoidance,
125,427798.889623,2000,85,192.168.88.253,54864,859,,congestion_avoidance,
126,427798.893118,2100,85,192.168.88.253,54864,970,,congestion_avoidance,
127,427798.896867,2200,85,192.168.88.253,54864,584,,congestion_avoidance,
128,427798.900163,2300,85,192.168.88.253,54864,803,,congestion_avoidance,
129,427798.903466,2400,85,192.168.88.253,54864,802,,congestion_avoidance,
130,427798.907206,2500,85,192.168.88.253,54864,982,,congestion_avoidance,
131,427798.910236,2588,43,192.168.88.253,54864,515,,fast_retransmit,
132,427798.910796,2600,42,192.168.88.253,54864,1000,,fast_retransmit,
133,427798.911093,2622,42,192.168.88.253,54864,421,,congestion_avoidance,
134,427798.914322,2700,47,192.168.88.253,54864,453,,congestion_avoidance,
135,427798.918104,2800,53,192.168.88.253,54864,582,,congestion_avoidance,
136,427798.921804,2900,58,192.168.88.253,54864,575,,congestion_avoidance,
137,427798.925758,3000,64,192.168.88.253,54864,662,,congestion_avoidance,
138,427798.929272,3100,68,192.168.88.253,54864,589,,congestion_avoidance,
139,427798.935379,3200,73,192.168.88.253,54864,613,,congestion_avoidance,
140,427798.938603,3300,77,192.168.88.253,54864,651,,congestion_avoidance,
141,427798.941588,3400,80,192.168.88.253,54864,796,,congestion_avoidance,
142,427798.944864,3500,83,192.168.88.253,54864,577,,congestion_avoidance,
143,427798.948110,3600,85,192.168.88.253,54864,658,,congestion_avoidance,
144,427798.951335,3700,85,192.168.88.253,54864,715,,congestion_avoidance,
145,427798.954738,3800,85,192.168.88.253,54864,947,,congestion_avoidance,
146,427798.957971,3900,85,192.168.88.253,54864,1029,,congestion_avoidance,
147,427798.961127,4000,85,192.168.88.253,54864,971,,congestion_avoidance,
148,427798.964308,4100,85,192.168.88.253,54864,1009,,congestion_avoidance,
149,427798.967692,4200,85,192.168.88.253,54864,664,,congestion_avoidance,
150,427798.971135,4300,85,192.168.88.253,54864,945,,congestion_avoidance,
151,427798.974568,4400,85,192.168.88.253,54864,693,,congestion_avoidance,
152,427798.977775,4500,85,192.168.88.253,54864,657,,congestion_avoidance,
153,427798.981216,4600,85,192.168.88.253,54864,978,,congestion_avoidance,
154,427798.984582,4700,85,192.168.88.253,54864,935,,congestion_avoidance,
155,427798.987734,4800,85,192.168.88.253,54864,939,,congestion_avoidance,
156,427798.990299,4856,85,192.168.88.253,54864,598,,loss_recovery,
157,427798.991001,4877,42,192.168.88.253,54864,386,,congestion_avoidance,
158,427798.991827,4900,43,192.168.88.253,54864,372,,congestion_avoidance,
159,427798.995189,5000,49,192.168.88.253,54864,570,,congestion_avoidance,
160,427798.998482,5100,54,192.168.88.253,54864,556,,congestion_avoidance,
161,427799.002005,5200,59,192.168.88.253,54864,668,,congestion_avoidance,
162,427799.005286,5300,64,192.168.88.253,54864,552,,congestion_avoidance,
163,427799.008374,5400,67,192.168.88.253,54864,738,,congestion_avoidance,
164,427799.011748,5500,71,192.168.88.253,54864,724,,congestion_avoidance,
165,427799.015458,5600,76,192.168.88.253,54864,714,,congestion_avoidance,
166,427799.024215,5700,81,192.168.88.253,54864,3606,,congestion_avoidance,
