line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,295789.736044,1,10,7240,14480,192.168.88.253,49246,255,,slow_start,
2,295789.738524,100,16,246160,266432,192.168.88.253,49246,161,,slow_start,
3,295789.740197,200,16,432952,445984,192.168.88.253,49246,154,,slow_start,
4,295789.741260,259,16,550240,571960,192.168.88.253,49246,184,,loss_recovery,
5,295789.741471,270,8,566168,583544,192.168.88.253,49246,126,,congestion_avoidance,
6,295789.741979,300,11,612504,635672,192.168.88.253,49246,117,,congestion_avoidance,
7,295789.742693,337,15,680560,709520,192.168.88.253,49246,158,,loss_recovery,
8,295789.742903,348,7,696488,719656,192.168.88.253,49246,112,,congestion_avoidance,
9,295789.743779,400,13,777576,805088,192.168.88.253,49246,161,,congestion_avoidance,
10,295789.744262,430,15,823912,860112,192.168.88.253,49246,174,,loss_recovery,
11,295789.744505,441,7,839840,870248,192.168.88.253,49246,119,,congestion_avoidance,
12,295789.745371,491,13,922376,962920,192.168.88.253,49246,123,,loss_recovery,
13,295789.745523,499,6,935408,973056,192.168.88.253,49246,110,,congestion_avoidance,
14,295789.745563,500,6,936856,973056,192.168.88.253,49246,106,,congestion_avoidance,
15,295789.750872,600,16,1403112,1450896,192.168.88.253,49246,153,,congestion_avoidance,
16,295789.756882,700,16,1949008,1991000,192.168.88.253,49246,181,,congestion_avoidance,
17,295789.762925,800,16,2489112,2541240,192.168.88.253,49246,250,,congestion_avoidance,
18,295789.767360,880,16,2890208,2939440,192.168.88.253,49246,221,,loss_recovery,
19,295789.767653,883,9,2907584,2951024,192.168.88.253,49246,128,,congestion_avoidance,
20,295789.768988,900,14,3008944,3053832,192.168.88.253,49246,160,,congestion_avoidance,
21,295789.775192,1000,16,3547600,3601176,192.168.88.253,49246,134,,congestion_avoidance,
22,295789.780959,1100,16,4092048,4139832,192.168.88.253,49246,119,,congestion_avoidance,
23,295789.787075,1200,16,4656768,4703104,192.168.88.253,49246,244,,congestion_avoidance,
24,295789.793102,1300,16,5193976,5246104,192.168.88.253,49246,186,,congestion_avoidance,
25,295789.798811,1400,16,5703672,5750008,192.168.88.253,49246,250,,congestion_avoidance,
26,295789.804614,1500,16,6210472,6262600,192.168.88.253,49246,176,,congestion_avoidance,
27,295789.810277,1600,16,6734648,6780984,192.168.88.253,49246,238,,congestion_avoidance,
28,295789.816263,1700,16,7270408,7325432,192.168.88.253,49246,217,,congestion_avoidance,
29,295789.817313,1720,16,7365976,7421000,192.168.88.253,49246,199,,loss_recovery,
30,295789.817685,1724,8,7389144,7435480,192.168.88.253,49246,136,,congestion_avoidance,
31,295789.822373,1800,16,7780104,7838024,192.168.88.253,49246,262,,congestion_avoidance,
32,295789.828216,1900,16,8331792,8369440,192.168.88.253,49246,171,,congestion_avoidance,
33,295789.833705,2000,16,8838592,8887824,192.168.88.253,49246,197,,congestion_avoidance,
34,295789.839758,2100,16,9378696,9427928,192.168.88.253,49246,209,,congestion_avoidance,
35,295789.846027,2200,16,9931832,9983960,192.168.88.253,49246,193,,congestion_avoidance,
36,295789.851752,2300,16,10451664,10502344,192.168.88.253,49246,249,,congestion_avoidance,
37,295789.857407,2400,16,10962808,11013488,192.168.88.253,49246,237,,congestion_avoidance,
38,295789.863203,2500,16,11482640,11542008,192.168.88.253,49246,241,,congestion_avoidance,
39,295789.869155,2600,16,12014056,12071976,192.168.88.253,49246,196,,congestion_avoidance,
40,295789.874739,2700,16,12515064,12564296,192.168.88.253,49246,261,,congestion_avoidance,
41,295789.880391,2800,16,13018968,13071096,192.168.88.253,49246,197,,congestion_avoidance,
42,295789.881200,2820,16,13092816,13152184,192.168.88.253,49246,220,,loss_recovery,
43,295789.881417,2827,8,13114536,13163768,192.168.88.253,49246,122,,congestion_avoidance,
44,295789.882734,2866,15,13236168,13292640,192.168.88.253,49246,205,,loss_recovery,
45,295789.882909,2871,7,13249200,13302776,192.168.88.253,49246,127,,congestion_avoidance,
46,295789.883833,2900,13,13331736,13394000,192.168.88.253,49246,175,,congestion_avoidance,
47,295789.884793,2930,16,13420064,13488120,192.168.88.253,49246,214,,loss_recovery,
48,295789.885009,2936,8,13437440,13499704,192.168.88.253,49246,135,,congestion_avoidance,
49,295789.886311,2974,15,13557624,13640160,192.168.88.253,49246,144,,loss_recovery,
50,295789.886504,2980,7,13575000,13644504,192.168.88.253,49246,212,,congestion_avoidance,
51,295789.887062,3000,11,13619888,13693736,192.168.88.253,49246,121,,congestion_avoidance,
52,295789.888269,3036,16,13734280,13816816,192.168.88.253,49246,222,,loss_recovery,
53,295789.888484,3042,8,13748760,13828400,192.168.88.253,49246,124,,congestion_avoidance,
54,295789.890359,3100,16,13916728,14002160,192.168.88.253,49246,243,,congestion_avoidance,
55,295789.891037,3124,16,13980440,14074560,192.168.88.253,49246,213,,loss_recovery,
56,295789.891344,3129,8,14002160,14086144,192.168.88.253,49246,123,,congestion_avoidance,
57,295789.893686,3200,16,14216464,14313480,192.168.88.253,49246,236,,congestion_avoidance,
58,295789.894220,3217,16,14265696,14365608,192.168.88.253,49246,226,,loss_recovery,
59,295789.894431,3223,8,14281624,14377192,192.168.88.253,49246,136,,congestion_avoidance,
60,295789.895869,3269,16,14416288,14526336,192.168.88.253,49246,162,,loss_recovery,
61,295789.896150,3275,8,14436560,14537920,192.168.88.253,49246,137,,congestion_avoidance,
62,295789.897052,3300,13,14514752,14623352,192.168.88.253,49246,130,,congestion_avoidance,
63,295789.897827,3322,16,14585704,14708784,192.168.88.253,49246,221,,loss_recovery,
64,295789.898020,3329,8,14605976,14718920,192.168.88.253,49246,208,,congestion_avoidance,
65,295789.899343,3373,15,14726160,14855032,192.168.88.253,49246,147,,loss_recovery,
66,295789.899546,3380,7,14742088,14865168,192.168.88.253,49246,127,,congestion_avoidance,
67,295789.900182,3400,11,14792768,14924536,192.168.88.253,49246,178,,congestion_avoidance,
68,295789.900911,3424,15,14866616,15009968,192.168.88.253,49246,164,,loss_recovery,
69,295789.901113,3430,7,14883992,15014312,192.168.88.253,49246,216,,congestion_avoidance,
70,295789.902455,3479,15,15005624,15148976,192.168.88.253,49246,168,,loss_recovery,
71,295789.902699,3486,7,15021552,15160560,192.168.88.253,49246,143,,congestion_avoidance,
72,295789.903178,3500,10,15060648,15199656,192.168.88.253,49246,132,,congestion_avoidance,
73,295789.905143,3559,16,15245992,15398032,192.168.88.253,49246,230,,loss_recovery,
