line_number,timestamp,cwnd,ip,port,rtt,ssthresh,phase,ca_state
747,79309.700707,43,192.168.88.253,58816,491,,congestion_avoidance,
748,79309.701293,44,192.168.88.253,58816,404,,congestion_avoidance,
749,79309.701949,45,192.168.88.253,58816,547,,congestion_avoidance,
750,79309.702552,46,192.168.88.253,58816,382,,congestion_avoidance,
751,79309.702963,47,192.168.88.253,58816,481,,congestion_avoidance,
752,79309.703702,48,192.168.88.253,58816,497,,congestion_avoidance,
753,79309.704046,49,192.168.88.253,58816,561,,congestion_avoidance,
754,79309.704630,50,192.168.88.253,58816,612,,congestion_avoidance,
755,79309.733096,61,192.168.88.253,58816,571,,congestion_avoidance,
756,79309.733827,62,192.168.88.253,58816,525,,congestion_avoidance,
757,79309.734398,31,192.168.88.253,58816,587,,loss_recovery,
758,79309.735034,32,192.168.88.253,58816,308,,congestion_avoidance,
759,79309.735323,33,192.168.88.253,58816,329,,congestion_avoidance,
760,79309.736053,34,192.168.88.253,58816,400,,congestion_avoidance,
761,79309.736339,35,192.168.88.253,58816,272,,congestion_avoidance,
762,79309.736664,36,192.168.88.253,58816,405,,congestion_avoidance,
763,79309.737389,37,192.168.88.253,58816,413,,congestion_avoidance,
764,79309.737665,38,192.168.88.253,58816,373,,congestion_avoidance,
765,79309.738010,39,192.168.88.253,58816,408,,congestion_avoidance,
766,79309.738665,40,192.168.88.253,58816,366,,congestion_avoidance,
767,79309.738982,41,192.168.88.253,58816,487,,congestion_avoidance,
768,79309.739589,42,192.168.88.253,58816,392,,congestion_avoidance,
769,79309.740280,43,192.168.88.253,58816,405,,congestion_avoidance,
770,79309.740641,44,192.168.88.253,58816,410,,congestion_avoidance,
771,79309.741251,45,192.168.88.253,58816,490,,congestion_avoidance,
772,79309.741584,46,192.168.88.253,58816,511,,congestion_avoidance,
773,79309.742197,47,192.168.88.253,58816,361,,congestion_avoidance,
774,79309.742758,48,192.168.88.253,58816,455,,congestion_avoidance,
775,79309.743358,49,192.168.88.253,58816,498,,congestion_avoidance,
776,79309.744013,50,192.168.88.253,58816,513,,congestion_avoidance,
777,79309.744646,51,192.168.88.253,58816,416,,congestion_avoidance,
778,79309.745230,52,192.168.88.253,58816,508,,congestion_avoidance,
779,79309.745878,53,192.168.88.253,58816,614,,congestion_avoidance,
780,79309.746538,54,192.168.88.253,58816,549,,congestion_avoidance,
781,79309.747289,55,192.168.88.253,58816,427,,congestion_avoidance,
782,79309.747871,56,192.168.88.253,58816,497,,congestion_avoidance,
783,79309.748584,57,192.168.88.253,58816,457,,congestion_avoidance,
784,79309.749197,58,192.168.88.253,58816,583,,congestion_avoidance,
785,79309.750004,59,192.168.88.253,58816,574,,congestion_avoidance,
786,79309.750702,60,192.168.88.253,58816,736,,congestion_avoidance,
787,79309.751342,30,192.168.88.253,58816,557,,loss_recovery,
788,79309.751851,31,192.168.88.253,58816,348,,congestion_avoidance,
789,79309.752503,32,192.168.88.253,58816,297,,congestion_avoidance,
790,79309.752859,33,192.168.88.253,58816,177,,congestion_avoidance,
791,79309.753144,34,192.168.88.253,58816,325,,congestion_avoidance,
792,79309.753752,35,192.168.88.253,58816,410,,congestion_avoidance,
793,79309.754037,36,192.168.88.253,58816,398,,congestion_avoidance,
794,79309.754571,37,192.168.88.253,58816,382,,congestion_avoidance,
795,79309.754917,38,192.168.88.253,58816,394,,congestion_avoidance,
796,79309.755495,39,192.168.88.253,58816,420,,congestion_avoidance,
797,79309.755805,40,192.168.88.253,58816,386,,congestion_avoidance,
798,79309.756415,41,192.168.88.253,58816,480,,congestion_avoidance,
799,79309.757045,42,192.168.88.253,58816,414,,congestion_avoidance,
800,79309.757320,43,192.168.88.253,58816,514,,congestion_avoidance,
801,79309.757900,44,192.168.88.253,58816,395,,congestion_avoidance,
802,79309.758504,45,192.168.88.253,58816,491,,congestion_avoidance,
803,79309.759093,46,192.168.88.253,58816,356,,congestion_avoidance,
804,79309.759722,47,192.168.88.253,58816,451,,congestion_avoidance,
805,79309.760310,48,192.168.88.253,58816,525,,congestion_avoidance,
806,79309.760617,49,192.168.88.253,58816,505,,congestion_avoidance,
807,79309.761282,50,192.168.88.253,58816,453,,congestion_avoidance,
808,79309.761844,51,192.168.88.253,58816,465,,congestion_avoidance,
809,79309.762705,52,192.168.88.253,58816,499,,congestion_avoidance,
810,79309.763357,53,192.168.88.253,58816,613,,congestion_avoidance,
811,79309.764038,54,192.168.88.253,58816,532,,congestion_avoidance,
812,79309.764709,55,192.168.88.253,58816,638,,congestion_avoidance,
813,79309.765277,56,192.168.88.253,58816,461,,congestion_avoidance,
814,79309.765830,57,192.168.88.253,58816,501,,congestion_avoidance,
815,79309.766681,58,192.168.88.253,58816,555,,congestion_avoidance,
816,79309.767264,59,192.168.88.253,58816,639,,congestion_avoidance,
817,79309.767949,60,192.168.88.253,58816,466,,congestion_avoidance,
818,79309.768817,61,192.168.88.253,58816,579,,congestion_avoidance,
819,79309.769441,62,192.168.88.253,58816,732,,congestion_avoidance,
820,79309.770205,63,192.168.88.253,58816,609,,congestion_avoidance,
821,79309.771052,64,192.168.88.253,58816,737,,congestion_avoidance,
822,79309.772001,65,192.168.88.253,58816,644,,congestion_avoidance,
823,79309.772590,66,192.168.88.253,58816,724,,congestion_avoidance,
824,79309.772927,33,192.168.88.253,58816,780,,loss_recovery,
825,79309.773825,34,192.168.88.253,58816,344,,congestion_avoidance,
826,79309.774189,35,192.168.88.253,58816,391,,congestion_avoidance,
827,79309.774494,36,192.168.88.253,58816,365,,congestion_avoidance,
828,79309.775063,37,192.168.88.253,58816,433,,congestion_avoidance,
829,79309.775380,38,192.168.88.253,58816,386,,congestion_avoidance,
830,79309.776031,39,192.168.88.253,58816,344,,congestion_avoidance,
831,79309.776369,40,192.168.88.253,58816,324,,congestion_avoidance,
832,79309.776954,41,192.168.88.253,58816,367,,congestion_avoidance,
833,79309.777584,42,192.168.88.253,58816,489,,congestion_avoidance,
834,79309.777905,43,192.168.88.253,58816,467,,congestion_avoidance,
835,79309.778582,44,192.168.88.253,58816,444,,congestion_avoidance,
836,79309.778906,45,192.168.88.253,58816,402,,congestion_avoidance,
837,79309.779527,46,192.168.88.253,58816,528,,congestion_avoidance,
838,79309.780226,47,192.168.88.253,58816,511,,congestion_avoidance,
839,79309.780848,48,192.168.88.253,58816,422,,congestion_avoidance,
840,79309.781432,49,192.168.88.253,58816,486,,congestion_avoidance,
841,79309.782039,50,192.168.88.253,58816,528,,congestion_avoidance,
842,79309.782409,51,192.168.88.253,58816,603,,congestion_avoidance,
843,79309.783220,52,192.168.88.253,58816,591,,congestion_avoidance,
844,79309.783885,53,192.168.88.253,58816,500,,congestion_avoidance,
845,79309.784538,54,192.168.88.253,58816,648,,congestion_avoidance,
846,79309.785193,55,192.168.88.253,58816,548,,congestion_avoidance,
847,79309.785795,56,192.168.88.253,58816,598,,congestion_avoidance,
848,79309.786462,57,192.168.88.253,58816,480,,congestion_avoidance,
849,79309.787067,58,192.168.88.253,58816,575,,congestion_avoidance,
850,79309.788016,59,192.168.88.253,58816,451,,congestion_avoidance,
851,79309.788708,60,192.168.88.253,58816,656,,congestion_avoidance,
852,79309.789340,61,192.168.88.253,58816,513,,congestion_avoidance,
853,79309.790281,62,192.168.88.253,58816,667,,congestion_avoidance,
854,79309.790930,63,192.168.88.253,58816,794,,congestion_avoidance,
855,79309.791565,64,192.168.88.253,58816,609,,congestion_avoidance,
856,79309.792376,65,192.168.88.253,58816,658,,congestion_avoidance,
857,79309.793357,42,192.168.88.253,58816,557,,loss_recovery,
858,79309.793665,33,192.168.88.253,58816,629,,loss_recovery,
859,79309.794475,34,192.168.88.253,58816,372,,congestion_avoidance,
860,79309.794761,35,192.168.88.253,58816,357,,congestion_avoidance,
861,79309.795102,36,192.168.88.253,58816,336,,congestion_avoidance,
862,79309.795736,37,192.168.88.253,58816,314,,congestion_avoidance,
863,79309.796039,38,192.168.88.253,58816,368,,congestion_avoidance,
864,79309.796777,39,192.168.88.253,58816,437,,congestion_avoidance,
865,79309.797133,40,192.168.88.253,58816,442,,congestion_avoidance,
866,79309.797725,41,192.168.88.253,58816,362,,congestion_avoidance,
867,79309.798011,42,192.168.88.253,58816,466,,congestion_avoidance,
868,79309.798589,43,192.168.88.253,58816,512,,congestion_avoidance,
869,79309.799237,44,192.168.88.253,58816,440,,congestion_avoidance,
870,79309.799564,45,192.168.88.253,58816,436,,congestion_avoidance,
871,79309.800156,46,192.168.88.253,58816,525,,congestion_avoidance,
872,79309.800744,47,192.168.88.253,58816,401,,congestion_avoidance,
873,79309.801401,48,192.168.88.253,58816,525,,congestion_avoidance,
874,79309.801977,49,192.168.88.253,58816,383,,congestion_avoidance,
875,79309.802573,50,192.168.88.253,58816,460,,congestion_avoidance,
876,79309.803192,51,192.168.88.253,58816,558,,congestion_avoidance,
877,79309.803855,52,192.168.88.253,58816,599,,congestion_avoidance,
878,79309.804489,53,192.168.88.253,58816,497,,congestion_avoidance,
879,79309.805056,54,192.168.88.253,58816,532,,congestion_avoidance,
880,79309.805716,55,192.168.88.253,58816,484,,congestion_avoidance,
881,79309.806384,56,192.168.88.253,58816,600,,congestion_avoidance,
882,79309.807033,57,192.168.88.253,58816,643,,congestion_avoidance,
883,79309.807878,58,192.168.88.253,58816,548,,congestion_avoidance,
884,79309.808477,59,192.168.88.253,58816,528,,congestion_avoidance,
885,79309.809438,60,192.168.88.253,58816,498,,congestion_avoidance,
886,79309.810071,61,192.168.88.253,58816,594,,congestion_avoidance,
887,79309.810750,62,192.168.88.253,58816,759,,congestion_avoidance,
888,79309.811648,63,192.168.88.253,58816,595,,congestion_avoidance,
889,79309.812391,64,192.168.88.253,58816,567,,congestion_avoidance,
890,79309.813190,65,192.168.88.253,58816,563,,congestion_avoidance,
891,79309.813866,66,192.168.88.253,58816,728,,congestion_avoidance,
892,79309.816647,33,192.168.88.253,58816,587,,loss_recovery,
893,79309.817604,34,192.168.88.253,58816,348,,congestion_avoidance,
894,79309.817854,35,192.168.88.253,58816,317,,congestion_avoidance,
895,79309.818177,36,192.168.88.253,58816,281,,congestion_avoidance,
896,79309.818886,37,192.168.88.253,58816,290,,congestion_avoidance,
897,79309.819199,38,192.168.88.253,58816,423,,congestion_avoidance,
898,79309.819500,39,192.168.88.253,58816,403,,congestion_avoidance,
899,79309.820113,40,192.168.88.253,58816,313,,congestion_avoidance,
900,79309.820741,41,192.168.88.253,58816,332,,congestion_avoidance,
901,79309.821064,42,192.168.88.253,58816,390,,congestion_avoidance,
902,79309.821680,43,192.168.88.253,58816,462,,congestion_avoidance,
903,79309.822247,44,192.168.88.253,58816,536,,congestion_avoidance,
904,79309.822609,45,192.168.88.253,58816,386,,congestion_avoidance,
905,79309.823280,46,192.168.88.253,58816,486,,congestion_avoidance,
906,79309.823895,47,192.168.88.253,58816,464,,congestion_avoidance,
907,79309.824629,48,192.168.88.253,58816,495,,congestion_avoidance,
908,79309.824889,49,192.168.88.253,58816,558,,congestion_avoidance,
909,79309.825497,50,192.168.88.253,58816,527,,congestion_avoidance,
910,79309.826175,51,192.168.88.253,58816,465,,congestion_avoidance,
911,79309.826823,52,192.168.88.253,58816,596,,congestion_avoidance,
912,79309.827368,53,192.168.88.253,58816,623,,congestion_avoidance,
913,79309.828260,54,192.168.88.253,58816,467,,congestion_avoidance,
914,79309.828904,55,192.168.88.253,58816,607,,congestion_avoidance,
915,79309.829562,56,192.168.88.253,58816,462,,congestion_avoidance,
916,79309.830180,57,192.168.88.253,58816,581,,congestion_avoidance,
917,79309.830754,58,192.168.88.253,58816,631,,congestion_avoidance,
918,79309.831607,59,192.168.88.253,58816,700,,congestion_avoidance,
919,79309.832215,60,192.168.88.253,58816,531,,congestion_avoidance,
920,79309.833234,61,192.168.88.253,58816,732,,congestion_avoidance,
921,79309.833814,62,192.168.88.253,58816,513,,congestion_avoidance,
922,79309.834437,63,192.168.88.253,58816,617,,congestion_avoidance,
923,79309.835466,64,192.168.88.253,58816,583,,congestion_avoidance,
924,79309.836123,65,192.168.88.253,58816,759,,congestion_avoidance,
925,79309.836412,32,192.168.88.253,58816,761,,loss_recovery,
926,79309.837422,33,192.168.88.253,58816,362,,congestion_avoidance,
927,79309.837677,34,192.168.88.253,58816,431,,congestion_avoidance,
928,79309.837938,35,192.168.88.253,58816,283,,congestion_avoidance,
929,79309.838586,36,192.168.88.253,58816,412,,congestion_avoidance,
930,79309.838906,37,192.168.88.253,58816,391,,congestion_avoidance,
931,79309.839540,38,192.168.88.253,58816,309,,congestion_avoidance,
932,79309.839811,39,192.168.88.253,58816,359,,congestion_avoidance,
933,79309.840381,40,192.168.88.253,58816,490,,congestion_avoidance,
934,79309.840705,41,192.168.88.253,58816,469,,congestion_avoidance,
935,79309.841305,42,192.168.88.253,58816,347,,congestion_avoidance,
936,79309.841943,43,192.168.88.253,58816,487,,congestion_avoidance,
937,79309.842265,44,192.168.88.253,58816,469,,congestion_avoidance,
938,79309.842978,45,192.168.88.253,58816,582,,congestion_avoidance,
939,79309.843436,46,192.168.88.253,58816,528,,congestion_avoidance,
940,79309.844085,47,192.168.88.253,58816,485,,congestion_avoidance,
941,79309.844696,48,192.168.88.253,58816,527,,congestion_avoidance,
942,79309.845352,49,192.168.88.253,58816,536,,congestion_avoidance,
943,79309.846199,50,192.168.88.253,58816,614,,congestion_avoidance,
944,79309.846702,51,192.168.88.253,58816,482,,congestion_avoidance,
945,79309.847013,52,192.168.88.253,58816,631,,congestion_avoidance,
946,79309.847869,53,192.168.88.253,58816,445,,congestion_avoidance,
947,79309.848502,54,192.168.88.253,58816,565,,congestion_avoidance,
948,79309.849111,55,192.168.88.253,58816,627,,congestion_avoidance,
949,79309.849699,56,192.168.88.253,58816,465,,congestion_avoidance,
950,79309.850270,57,192.168.88.253,58816,529,,congestion_avoidance,
951,79309.851107,58,192.168.88.253,58816,506,,congestion_avoidance,
952,79309.851741,59,192.168.88.253,58816,676,,congestion_avoidance,
953,79309.852595,60,192.168.88.253,58816,705,,congestion_avoidance,
954,79309.853262,61,192.168.88.253,58816,620,,congestion_avoidance,
955,79309.854111,62,192.168.88.253,58816,670,,congestion_avoidance,
956,79309.854764,63,192.168.88.253,58816,530,,congestion_avoidance,
957,79309.855691,64,192.168.88.253,58816,666,,congestion_avoidance,
958,79309.856277,65,192.168.88.253,58816,743,,congestion_avoidance,
959,79309.856939,32,192.168.88.253,58816,601,,loss_recovery,
960,79309.857536,33,192.168.88.253,58816,360,,congestion_avoidance,
961,79309.858049,34,192.168.88.253,58816,282,,congestion_avoidance,
962,79309.858622,35,192.168.88.253,58816,311,,congestion_avoidance,
963,79309.858959,36,192.168.88.253,58816,269,,congestion_avoidance,
964,79309.859262,37,192.168.88.253,58816,430,,congestion_avoidance,
965,79309.859850,38,192.168.88.253,58816,321,,congestion_avoidance,
966,79309.860206,39,192.168.88.253,58816,317,,congestion_avoidance,
967,79309.860853,40,192.168.88.253,58816,441,,congestion_avoidance,
968,79309.861193,41,192.168.88.253,58816,438,,congestion_avoidance,
969,79309.861756,42,192.168.88.253,58816,483,,congestion_avoidance,
970,79309.862343,43,192.168.88.253,58816,361,,congestion_avoidance,
971,79309.862916,44,192.168.88.253,58816,425,,congestion_avoidance,
972,79309.863184,45,192.168.88.253,58816,378,,congestion_avoidance,
973,79309.863764,46,192.168.88.253,58816,392,,congestion_avoidance,
974,79309.864319,47,192.168.88.253,58816,438,,congestion_avoidance,
975,79309.864929,48,192.168.88.253,58816,558,,congestion_avoidance,
976,79309.865603,49,192.168.88.253,58816,491,,congestion_avoidance,
977,79309.866160,50,192.168.88.253,58816,509,,congestion_avoidance,
978,79309.866836,51,192.168.88.253,58816,560,,congestion_avoidance,
979,79309.867458,52,192.168.88.253,58816,424,,congestion_avoidance,
980,79309.868138,53,192.168.88.253,58816,571,,congestion_avoidance,
981,79309.868728,54,192.168.88.253,58816,662,,congestion_avoidance,
982,79309.869323,55,192.168.88.253,58816,558,,congestion_avoidance,
983,79309.870074,56,192.168.88.253,58816,395,,congestion_avoidance,
984,79309.870676,57,192.168.88.253,58816,531,,congestion_avoidance,
985,79309.871583,58,192.168.88.253,58816,661,,congestion_avoidance,
986,79309.872272,59,192.168.88.253,58816,518,,congestion_avoidance,
987,79309.872851,60,192.168.88.253,58816,617,,congestion_avoidance,
988,79309.873769,61,192.168.88.253,58816,731,,congestion_avoidance,
989,79309.874356,62,192.168.88.253,58816,529,,congestion_avoidance,
990,79309.875328,63,192.168.88.253,58816,758,,congestion_avoidance,
991,79309.875908,64,192.168.88.253,58816,507,,congestion_avoidance,
992,79309.876775,32,192.168.88.253,58816,573,,loss_recovery,
993,79309.877383,33,192.168.88.253,58816,393,,congestion_avoidance,
994,79309.877971,34,192.168.88.253,58816,364,,congestion_avoidance,
995,79309.880398,35,192.168.88.253,58816,2295,,congestion_avoidance,
996,79309.880651,36,192.168.88.253,58816,197,,congestion_avoidance,
997,79309.881246,37,192.168.88.253,58816,387,,congestion_avoidance,
998,79309.881609,38,192.168.88.253,58816,330,,congestion_avoidance,
999,79309.882431,39,192.168.88.253,58816,447,,congestion_avoidance,
1000,79309.883002,40,192.168.88.253,58816,412,,congestion_avoidance,
1001,79309.883477,41,192.168.88.253,58816,451,,congestion_avoidance,
1002,79309.883830,42,192.168.88.253,58816,389,,congestion_avoidance,
1003,79309.884099,43,192.168.88.253,58816,491,,congestion_avoidance,
1004,79309.884732,44,192.168.88.253,58816,448,,congestion_avoidance,
1005,79309.885322,45,192.168.88.253,58816,528,,congestion_avoidance,
1006,79309.885726,46,192.168.88.253,58816,536,,congestion_avoidance,
1007,79309.886271,47,192.168.88.253,58816,541,,congestion_avoidance,
1008,79309.886946,48,192.168.88.253,58816,403,,congestion_avoidance,
1009,79309.887512,49,192.168.88.253,58816,467,,congestion_avoidance,
1010,79309.888221,50,192.168.88.253,58816,563,,congestion_avoidance,
1011,79309.888824,51,192.168.88.253,58816,521,,congestion_avoidance,
1012,79309.889426,52,192.168.88.253,58816,535,,congestion_avoidance,
1013,79309.890114,53,192.168.88.253,58816,335,,congestion_avoidance,
1014,79309.890796,54,192.168.88.253,58816,581,,congestion_avoidance,
1015,79309.891382,55,192.168.88.253,58816,658,,congestion_avoidance,
1016,79309.892473,56,192.168.88.253,58816,565,,congestion_avoidance,
1017,79309.892812,57,192.168.88.253,58816,456,,congestion_avoidance,
1018,79309.893476,58,192.168.88.253,58816,660,,congestion_avoidance,
1019,79309.894096,59,192.168.88.253,58816,514,,congestion_avoidance,
1020,79309.894861,60,192.168.88.253,58816,667,,congestion_avoidance,
1021,79309.895830,61,192.168.88.253,58816,651,,congestion_avoidance,
1022,79309.896437,62,192.168.88.253,58816,708,,congestion_avoidance,
1023,79309.897106,63,192.168.88.253,58816,538,,congestion_avoidance,
1024,79309.897960,64,192.168.88.253,58816,684,,congestion_avoidance,
1025,79309.898900,65,192.168.88.253,58816,592,,congestion_avoidance,
1026,79309.899480,66,192.168.88.253,58816,655,,congestion_avoidance,
1027,79310.282666,33,192.168.88.253,58816,683,,loss_recovery,
1028,79310.283364,34,192.168.88.253,58816,297,,congestion_avoidance,
1029,79310.283719,35,192.168.88.253,58816,324,,congestion_avoidance,
1030,79310.284321,36,192.168.88.253,58816,346,,congestion_avoidance,
1031,79310.284690,37,192.168.88.253,58816,447,,congestion_avoidance,
1032,79310.285047,38,192.168.88.253,58816,425,,congestion_avoidance,
1033,79310.285720,39,192.168.88.253,58816,409,,congestion_avoidance,
1034,79310.286003,40,192.168.88.253,58816,364,,congestion_avoidance,
1035,79310.286682,41,192.168.88.253,58816,464,,congestion_avoidance,
1036,79310.287032,42,192.168.88.253,58816,500,,congestion_avoidance,
1037,79310.287645,43,192.168.88.253,58816,407,,congestion_avoidance,
1038,79310.288247,44,192.168.88.253,58816,495,,congestion_avoidance,
1039,79310.288516,45,192.168.88.253,58816,397,,congestion_avoidance,
1040,79310.289128,46,192.168.88.253,58816,521,,congestion_avoidance,
1041,79310.289708,47,192.168.88.253,58816,392,,congestion_avoidance,
1042,79310.290363,48,192.168.88.253,58816,531,,congestion_avoidance,
1043,79310.291058,49,192.168.88.253,58816,482,,congestion_avoidance,
1044,79310.291632,50,192.168.88.253,58816,533,,congestion_avoidance,
1045,79310.292274,51,192.168.88.253,58816,522,,congestion_avoidance,
1046,79310.292873,52,192.168.88.253,58816,436,,congestion_avoidance,
1047,79310.293541,53,192.168.88.253,58816,526,,congestion_avoidance,
1048,79310.294162,54,192.168.88.253,58816,692,,congestion_avoidance,
1049,79310.294727,55,192.168.88.253,58816,454,,congestion_avoidance,
1050,79310.295419,56,192.168.88.253,58816,653,,congestion_avoidance,
1051,79310.296036,57,192.168.88.253,58816,708,,congestion_avoidance,
1052,79310.296954,58,192.168.88.253,58816,596,,congestion_avoidance,
1053,79310.297410,59,192.168.88.253,58816,528,,congestion_avoidance,
1054,79310.298319,60,192.168.88.253,58816,655,,congestion_avoidance,
1055,79310.298921,61,192.168.88.253,58816,713,,congestion_avoidance,
1056,79310.299637,62,192.168.88.253,58816,644,,congestion_avoidance,
1057,79310.300696,63,192.168.88.253,58816,654,,congestion_avoidance,
1058,79310.301317,64,192.168.88.253,58816,751,,congestion_avoidance,
1059,79310.302209,65,192.168.88.253,58816,597,,congestion_avoidance,
1060,79310.302812,66,192.168.88.253,58816,647,,congestion_avoidance,
