line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
72,14686.605619,1,10,192.168.88.253,50912,196,,slow_start,
73,14686.606734,20,67,192.168.88.253,50912,316,,loss_recovery,
74,14686.607146,31,33,192.168.88.253,50912,183,,congestion_avoidance,
75,14686.608044,100,35,192.168.88.253,50912,397,,congestion_avoidance,
76,14686.609633,200,38,192.168.88.253,50912,460,,congestion_avoidance,
77,14686.610997,300,41,192.168.88.253,50912,424,,congestion_avoidance,
78,14686.613260,400,45,192.168.88.253,50912,382,,congestion_avoidance,
79,14686.616477,500,51,192.168.88.253,50912,461,,congestion_avoidance,
80,14686.618135,551,53,192.168.88.253,50912,507,,loss_recovery,
81,14686.618568,563,26,192.168.88.253,50912,253,,congestion_avoidance,
82,14686.619775,600,29,192.168.88.253,50912,258,,congestion_avoidance,
83,14686.622901,700,37,192.168.88.253,50912,384,,congestion_avoidance,
84,14686.626301,800,44,192.168.88.253,50912,416,,congestion_avoidance,
85,14686.630037,900,49,192.168.88.253,50912,1019,,congestion_avoidance,
86,14686.633861,1000,55,192.168.88.253,50912,503,,congestion_avoidance,
87,14686.637635,1100,61,192.168.88.253,50912,658,,congestion_avoidance,
88,14686.639890,1158,64,192.168.88.253,50912,315,,loss_recovery,
89,14686.640423,1175,32,192.168.88.253,50912,300,,congestion_avoidance,
90,14686.641217,1200,34,192.168.88.253,50912,319,,congestion_avoidance,
91,14686.645269,1300,42,192.168.88.253,50912,375,,congestion_avoidance,
92,14686.649202,1400,49,192.168.88.253,50912,559,,congestion_avoidance,
93,14686.652414,1500,53,192.168.88.253,50912,626,,congestion_avoidance,
94,14686.655686,1600,58,192.168.88.253,50912,569,,congestion_avoidance,
95,14686.658884,1700,62,192.168.88.253,50912,595,,congestion_avoidance,
96,14686.662457,1800,67,192.168.88.253,50912,789,,congestion_avoidance,
97,14686.666342,1900,67,192.168.88.253,50912,717,,congestion_avoidance,
98,14686.669818,2000,67,192.168.88.253,50912,740,,congestion_avoidance,
99,14686.673709,2100,67,192.168.88.253,50912,685,,congestion_avoidance,
100,14686.677859,2200,67,192.168.88.253,50912,819,,congestion_avoidance,
101,14686.683029,2300,67,192.168.88.253,50912,580,,congestion_avoidance,
102,14686.686559,2400,67,192.168.88.253,50912,986,,congestion_avoidance,
103,14686.689044,2467,67,192.168.88.253,50912,301,,loss_recovery,
104,14686.689863,2493,33,192.168.88.253,50912,284,,congestion_avoidance,
105,14686.690107,2500,33,192.168.88.253,50912,314,,congestion_avoidance,
106,14686.693706,2600,41,192.168.88.253,50912,444,,congestion_avoidance,
107,14686.697233,2700,47,192.168.88.253,50912,550,,congestion_avoidance,
108,14686.700689,2800,53,192.168.88.253,50912,629,,congestion_avoidance,
109,14686.703711,2900,57,192.168.88.253,50912,545,,congestion_avoidance,
110,14686.706923,3000,62,192.168.88.253,50912,568,,congestion_avoidance,
111,14686.710151,3100,66,192.168.88.253,50912,672,,congestion_avoidance,
112,14686.711866,3153,67,192.168.88.253,50912,822,,loss_recovery,
113,14686.712574,3170,33,192.168.88.253,50912,275,,congestion_avoidance,
114,14686.713618,3200,35,192.168.88.253,50912,441,,congestion_avoidance,
115,14686.717744,3300,43,192.168.88.253,50912,703,,congestion_avoidance,
116,14686.721698,3400,50,192.168.88.253,50912,561,,congestion_avoidance,
117,14686.733713,3500,56,192.168.88.253,50912,575,,congestion_avoidance,
118,14686.768799,4500,67,192.168.88.253,50912,278,,congestion_avoidance,
119,14686.772222,4600,67,192.168.88.253,50912,642,,congestion_avoidance,
120,14686.775748,4700,67,192.168.88.253,50912,719,,congestion_avoidance,
121,14686.779974,4800,67,192.168.88.253,50912,656,,congestion_avoidance,
122,14686.783811,4900,67,192.168.88.253,50912,713,,congestion_avoidance,
123,14686.787626,5000,67,192.168.88.253,50912,693,,congestion_avoidance,
124,14686.791101,5100,67,192.168.88.253,50912,742,,congestion_avoidance,
125,14686.794553,5200,67,192.168.88.253,50912,726,,congestion_avoidance,
126,14686.798072,5300,67,192.168.88.253,50912,826,,congestion_avoidance,
127,14686.801284,5400,67,192.168.88.253,50912,594,,congestion_avoidance,
128,14686.804447,5500,67,192.168.88.253,50912,592,,congestion_avoidance,
129,14686.807559,5600,67,192.168.88.253,50912,761,,congestion_avoidance,
130,14686.811011,5700,67,192.168.88.253,50912,795,,congestion_avoidance,
131,14686.814079,5800,67,192.168.88.253,50912,689,,congestion_avoidance,
132,14686.817427,5900,67,192.168.88.253,50912,573,,congestion_avoidance,
133,14686.820561,6000,67,192.168.88.253,50912,517,,congestion_avoidance,
134,14686.823895,6100,67,192.168.88.253,50912,605,,congestion_avoidance,
135,14686.827639,6200,67,192.168.88.253,50912,736,,congestion_avoidance,
136,14686.831424,6300,67,192.168.88.253,50912,805,,congestion_avoidance,
137,14686.834489,6400,67,192.168.88.253,50912,739,,congestion_avoidance,
138,14686.837539,6500,67,192.168.88.253,50912,607,,congestion_avoidance,
139,14686.840623,6600,67,192.168.88.253,50912,766,,congestion_avoidance,
