[340563.771093] TCP: my_cca: seq=287400 cwnd=43 rtt=581 bytes_acked=1063832568 bytes_sent=1078119984 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.774524] TCP: my_cca: seq=287500 cwnd=48 rtt=590 bytes_acked=1064135200 bytes_sent=1078431304 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.777833] TCP: my_cca: seq=287600 cwnd=52 rtt=745 bytes_acked=1064437832 bytes_sent=1078742624 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.781287] TCP: my_cca: seq=287700 cwnd=56 rtt=835 bytes_acked=1064740464 bytes_sent=1079049600 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.784654] TCP: my_cca: seq=287800 cwnd=59 rtt=673 bytes_acked=1065037304 bytes_sent=1079331960 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.788254] TCP: my_cca: seq=287900 cwnd=63 rtt=805 bytes_acked=1065360208 bytes_sent=1079676584 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.791755] TCP: my_cca: seq=288000 cwnd=66 rtt=925 bytes_acked=1065675872 bytes_sent=1079987904 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.792668] TCP: my_cca: seq=288024 cwnd=67 rtt=765 bytes_acked=1065751168 bytes_sent=1080084920 phase=loss_recovery Destination: 192.168.88.253:38830
[340563.793240] TCP: my_cca: seq=288044 cwnd=33 rtt=315 bytes_acked=1065816328 bytes_sent=1080118224 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.795327] TCP: my_cca: seq=288100 cwnd=36 rtt=475 bytes_acked=1066003120 bytes_sent=1080326736 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.798477] TCP: my_cca: seq=288200 cwnd=41 rtt=584 bytes_acked=1066285480 bytes_sent=1080604752 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.801833] TCP: my_cca: seq=288300 cwnd=46 rtt=554 bytes_acked=1066586664 bytes_sent=1080917520 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.805285] TCP: my_cca: seq=288400 cwnd=50 rtt=716 bytes_acked=1066890744 bytes_sent=1081230288 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.808712] TCP: my_cca: seq=288500 cwnd=55 rtt=757 bytes_acked=1067203512 bytes_sent=1081544504 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.812147] TCP: my_cca: seq=288600 cwnd=58 rtt=720 bytes_acked=1067509040 bytes_sent=1081858720 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.815610] TCP: my_cca: seq=288700 cwnd=62 rtt=720 bytes_acked=1067811672 bytes_sent=1082170040 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.819108] TCP: my_cca: seq=288800 cwnd=65 rtt=747 bytes_acked=1068122992 bytes_sent=1082482808 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.822352] TCP: my_cca: seq=288900 cwnd=68 rtt=1012 bytes_acked=1068422728 bytes_sent=1082762272 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.823771] TCP: my_cca: seq=288940 cwnd=70 rtt=1047 bytes_acked=1068550152 bytes_sent=1082923000 phase=loss_recovery Destination: 192.168.88.253:38830
[340563.824535] TCP: my_cca: seq=288960 cwnd=35 rtt=362 bytes_acked=1068618208 bytes_sent=1082959200 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.825836] TCP: my_cca: seq=289000 cwnd=37 rtt=372 bytes_acked=1068745632 bytes_sent=1083099656 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.829226] TCP: my_cca: seq=289100 cwnd=42 rtt=607 bytes_acked=1069043920 bytes_sent=1083400840 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.832630] TCP: my_cca: seq=289200 cwnd=47 rtt=602 bytes_acked=1069350896 bytes_sent=1083719400 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.835957] TCP: my_cca: seq=289300 cwnd=51 rtt=607 bytes_acked=1069641944 bytes_sent=1084006104 phase=congestion_avoidance Destination: 192.168.88.253:38830
[340563.839331] TCP: my_cca: seq=289400 cwnd=55 rtt=859 bytes_acked=1069943128 bytes_sent=1084321768 phase=congestion_avoidance Destination: 192.168.88.253:38830
