line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
101,541572.326010,1,10,192.168.88.253,44262,377,,slow_start,
102,541572.328799,100,8,192.168.88.253,44262,161,,slow_start,
103,541572.331423,200,8,192.168.88.253,44262,164,,slow_start,
104,541572.337098,300,8,192.168.88.253,44262,208,,slow_start,
105,541572.345079,400,8,192.168.88.253,44262,202,,slow_start,
106,541572.370544,500,8,192.168.88.253,44262,131,,slow_start,
107,541572.379769,600,8,192.168.88.253,44262,118,,slow_start,
108,541572.395245,700,8,192.168.88.253,44262,150,,slow_start,
109,541572.405773,800,8,192.168.88.253,44262,217,,slow_start,
110,541572.424050,900,8,192.168.88.253,44262,105,,slow_start,
111,541572.441015,1000,8,192.168.88.253,44262,145,,slow_start,
112,541572.449161,1100,8,192.168.88.253,44262,151,,slow_start,
113,541572.461641,1200,8,192.168.88.253,44262,212,,slow_start,
114,541572.474508,1300,8,192.168.88.253,44262,125,,slow_start,
115,541572.490864,1400,8,192.168.88.253,44262,126,,slow_start,
116,541572.504235,1500,8,192.168.88.253,44262,209,,slow_start,
117,541572.520585,1600,8,192.168.88.253,44262,205,,slow_start,
118,541572.531342,1700,8,192.168.88.253,44262,202,,slow_start,
119,541572.540612,1800,8,192.168.88.253,44262,207,,slow_start,
120,541572.600490,2200,8,192.168.88.253,44262,161,,slow_start,
121,541572.615314,2300,8,192.168.88.253,44262,146,,slow_start,
122,541572.621510,2400,8,192.168.88.253,44262,146,,slow_start,
123,541572.630438,2500,8,192.168.88.253,44262,164,,slow_start,
124,541572.638420,2600,8,192.168.88.253,44262,157,,slow_start,
125,541572.647877,2700,8,192.168.88.253,44262,152,,slow_start,
126,541572.660694,2800,8,192.168.88.253,44262,127,,slow_start,
127,541572.674591,2900,8,192.168.88.253,44262,119,,slow_start,
128,541572.683558,3000,8,192.168.88.253,44262,155,,slow_start,
129,541572.691735,3100,8,192.168.88.253,44262,134,,slow_start,
130,541572.696821,3200,8,192.168.88.253,44262,180,,slow_start,
131,541572.701416,3300,8,192.168.88.253,44262,210,,slow_start,
132,541572.705971,3400,8,192.168.88.253,44262,178,,slow_start,
133,541572.710569,3500,8,192.168.88.253,44262,193,,slow_start,
134,541572.715256,3600,8,192.168.88.253,44262,180,,slow_start,
135,541572.719884,3700,8,192.168.88.253,44262,146,,slow_start,
136,541572.724802,3800,8,192.168.88.253,44262,196,,slow_start,
137,541572.730007,3900,8,192.168.88.253,44262,216,,slow_start,
138,541572.737958,4000,8,192.168.88.253,44262,136,,slow_start,
139,541572.743253,4100,8,192.168.88.253,44262,190,,slow_start,
140,541572.748320,4200,8,192.168.88.253,44262,154,,slow_start,
141,541572.753380,4300,8,192.168.88.253,44262,181,,slow_start,
142,541572.758640,4400,8,192.168.88.253,44262,147,,slow_start,
143,541572.763834,4500,8,192.168.88.253,44262,200,,slow_start,
144,541572.768877,4600,8,192.168.88.253,44262,223,,slow_start,
145,541572.773291,4700,8,192.168.88.253,44262,164,,slow_start,
146,541572.777752,4800,8,192.168.88.253,44262,180,,slow_start,
147,541572.782256,4900,8,192.168.88.253,44262,163,,slow_start,
148,541572.786900,5000,8,192.168.88.253,44262,192,,slow_start,
149,541572.792142,5100,8,192.168.88.253,44262,147,,slow_start,
