line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
41,520985.268283,1,10,192.168.88.253,54626,239,,slow_start,
42,520985.269020,8,46,192.168.88.253,54626,320,,loss_recovery,
43,520985.269262,11,23,192.168.88.253,54626,221,,congestion_avoidance,
44,520985.270711,100,27,192.168.88.253,54626,214,,congestion_avoidance,
45,520985.272114,200,31,192.168.88.253,54626,332,,congestion_avoidance,
46,520985.273013,236,33,192.168.88.253,54626,389,,loss_recovery,
47,520985.273295,258,16,192.168.88.253,54626,132,,congestion_avoidance,
48,520985.274172,300,19,192.168.88.253,54626,260,,congestion_avoidance,
49,520985.277040,400,28,192.168.88.253,54626,299,,congestion_avoidance,
50,520985.278677,437,33,192.168.88.253,54626,243,,loss_recovery,
51,520985.279226,443,16,192.168.88.253,54626,170,,congestion_avoidance,
52,520985.281588,500,25,192.168.88.253,54626,222,,congestion_avoidance,
53,520985.284706,590,34,192.168.88.253,54626,388,,loss_recovery,
54,520985.284976,600,17,192.168.88.253,54626,395,,loss_recovery,
55,520985.285041,603,17,192.168.88.253,54626,170,,congestion_avoidance,
56,520985.288278,700,27,192.168.88.253,54626,357,,congestion_avoidance,
57,520985.291544,800,36,192.168.88.253,54626,355,,congestion_avoidance,
58,520985.292845,836,39,192.168.88.253,54626,376,,loss_recovery,
59,520985.293178,847,19,192.168.88.253,54626,197,,congestion_avoidance,
60,520985.294955,900,25,192.168.88.253,54626,290,,congestion_avoidance,
61,520985.298127,994,33,192.168.88.253,54626,388,,loss_recovery,
62,520985.298290,1000,16,192.168.88.253,54626,411,,loss_recovery,
63,520985.298412,1004,16,192.168.88.253,54626,180,,congestion_avoidance,
64,520985.301727,1100,27,192.168.88.253,54626,331,,congestion_avoidance,
65,520985.304463,1200,35,192.168.88.253,54626,355,,congestion_avoidance,
66,520985.304507,1201,35,192.168.88.253,54626,399,,loss_recovery,
67,520985.304885,1216,17,192.168.88.253,54626,160,,congestion_avoidance,
68,520985.307354,1300,26,192.168.88.253,54626,250,,congestion_avoidance,
69,520985.310172,1400,34,192.168.88.253,54626,357,,congestion_avoidance,
70,520985.310484,1411,34,192.168.88.253,54626,391,,loss_recovery,
71,520985.310790,1422,17,192.168.88.253,54626,178,,congestion_avoidance,
72,520985.313010,1500,25,192.168.88.253,54626,210,,congestion_avoidance,
73,520985.315962,1600,33,192.168.88.253,54626,356,,congestion_avoidance,
74,520985.316693,1622,35,192.168.88.253,54626,373,,loss_recovery,
75,520985.317121,1636,17,192.168.88.253,54626,174,,congestion_avoidance,
76,520985.319067,1700,24,192.168.88.253,54626,250,,congestion_avoidance,
77,520985.322148,1800,33,192.168.88.253,54626,377,,congestion_avoidance,
78,520985.323061,1831,35,192.168.88.253,54626,417,,loss_recovery,
79,520985.323455,1844,17,192.168.88.253,54626,133,,congestion_avoidance,
80,520985.325113,1900,24,192.168.88.253,54626,247,,congestion_avoidance,
81,520985.328114,2000,32,192.168.88.253,54626,369,,congestion_avoidance,
82,520985.329591,2048,36,192.168.88.253,54626,204,,loss_recovery,
83,520985.330034,2059,18,192.168.88.253,54626,288,,congestion_avoidance,
84,520985.331541,2100,23,192.168.88.253,54626,229,,congestion_avoidance,
85,520985.334733,2200,32,192.168.88.253,54626,272,,congestion_avoidance,
86,520985.337518,2285,39,192.168.88.253,54626,461,,loss_recovery,
87,520985.337758,2292,19,192.168.88.253,54626,214,,congestion_avoidance,
88,520985.338034,2300,20,192.168.88.253,54626,231,,congestion_avoidance,
89,520985.341654,2400,31,192.168.88.253,54626,294,,congestion_avoidance,
90,520985.344032,2467,37,192.168.88.253,54626,300,,loss_recovery,
91,520985.344217,2472,18,192.168.88.253,54626,146,,congestion_avoidance,
92,520985.345027,2500,21,192.168.88.253,54626,244,,congestion_avoidance,
93,520985.348531,2600,32,192.168.88.253,54626,294,,congestion_avoidance,
94,520985.349075,2613,33,192.168.88.253,54626,195,,loss_recovery,
95,520985.349477,2628,16,192.168.88.253,54626,140,,congestion_avoidance,
96,520985.352005,2700,25,192.168.88.253,54626,229,,congestion_avoidance,
97,520985.355674,2800,35,192.168.88.253,54626,389,,congestion_avoidance,
98,520985.356752,2836,37,192.168.88.253,54626,419,,loss_recovery,
99,520985.357128,2845,18,192.168.88.253,54626,174,,congestion_avoidance,
100,520985.359094,2900,25,192.168.88.253,54626,286,,congestion_avoidance,
101,520985.362707,3000,34,192.168.88.253,54626,503,,congestion_avoidance,
102,520985.362749,3002,35,192.168.88.253,54626,413,,loss_recovery,
103,520985.362992,3011,17,192.168.88.253,54626,207,,congestion_avoidance,
104,520985.365671,3100,27,192.168.88.253,54626,341,,congestion_avoidance,
105,520985.368841,3188,35,192.168.88.253,54626,392,,loss_recovery,
106,520985.369106,3198,17,192.168.88.253,54626,152,,congestion_avoidance,
107,520985.369163,3200,17,192.168.88.253,54626,208,,congestion_avoidance,
108,520985.372707,3300,29,192.168.88.253,54626,295,,congestion_avoidance,
109,520985.374854,3359,34,192.168.88.253,54626,293,,loss_recovery,
110,520985.375071,3364,17,192.168.88.253,54626,147,,congestion_avoidance,
111,520985.376057,3400,21,192.168.88.253,54626,238,,congestion_avoidance,
