line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
2,318620.125425,1,10,7240,14480,192.168.88.253,49332,501,,slow_start,
3,318620.127257,40,44,130320,204168,192.168.88.253,49332,852,,fast_retransmit,
4,318620.128535,81,27,215752,278016,192.168.88.253,49332,588,,congestion_avoidance,
5,318620.129468,100,28,266432,328696,192.168.88.253,49332,614,,congestion_avoidance,
6,318620.138057,200,38,768888,839840,192.168.88.253,49332,829,,congestion_avoidance,
7,318620.140044,222,41,903552,986088,192.168.88.253,49332,755,,loss_recovery,
8,318620.141071,228,20,958576,1015048,192.168.88.253,49332,255,,congestion_avoidance,
9,318620.148374,300,31,1387184,1459584,192.168.88.253,49332,660,,congestion_avoidance,
10,318620.153985,353,23,1711536,1798416,192.168.88.253,49332,753,,fast_retransmit,
11,318620.154420,357,18,1757872,1823032,192.168.88.253,49332,204,,congestion_avoidance,
12,318620.158308,400,25,1982312,2061952,192.168.88.253,49332,437,,congestion_avoidance,
13,318620.168143,497,24,2578888,2670112,192.168.88.253,49332,285,,fast_retransmit,
14,318620.168586,500,19,2578888,2683144,192.168.88.253,49332,727,,fast_retransmit,
15,318620.168941,504,19,2625224,2697624,192.168.88.253,49332,498,,congestion_avoidance,
16,318620.179189,600,34,3227592,3318816,192.168.88.253,49332,680,,loss_recovery,
17,318620.179371,603,17,3249312,3339088,192.168.88.253,49332,170,,congestion_avoidance,
18,318620.189606,700,33,3847336,3958832,192.168.88.253,49332,655,,congestion_avoidance,
19,318620.192536,734,37,4025440,4149968,192.168.88.253,49332,864,,loss_recovery,
20,318620.193180,741,18,4071776,4184720,192.168.88.253,49332,401,,congestion_avoidance,
21,318620.198892,800,27,4406264,4539480,192.168.88.253,49332,512,,congestion_avoidance,
22,318620.204656,855,24,4761024,4897136,192.168.88.253,49332,180,,fast_retransmit,
23,318620.205460,859,17,4803016,4920304,192.168.88.253,49332,639,,congestion_avoidance,
24,318620.209490,900,25,5046280,5172256,192.168.88.253,49332,533,,congestion_avoidance,
25,318620.219710,1000,38,5652992,5789104,192.168.88.253,49332,895,,congestion_avoidance,
26,318620.220968,1013,39,5728288,5871640,192.168.88.253,49332,741,,loss_recovery,
27,318620.221549,1021,19,5768832,5890464,192.168.88.253,49332,109,,congestion_avoidance,
28,318620.229140,1100,30,6222056,6368304,192.168.88.253,49332,531,,congestion_avoidance,
29,318620.233404,1132,35,6465320,6621704,192.168.88.253,49332,720,,loss_recovery,
30,318620.233763,1136,17,6495728,6641976,192.168.88.253,49332,224,,congestion_avoidance,
31,318620.241016,1200,29,6922888,7093752,192.168.88.253,49332,587,,congestion_avoidance,
32,318620.246704,1251,36,7258824,7445616,192.168.88.253,49332,650,,loss_recovery,
33,318620.247189,1257,18,7305160,7471680,192.168.88.253,49332,215,,congestion_avoidance,
34,318620.251488,1300,25,7555664,7741008,192.168.88.253,49332,570,,congestion_avoidance,
35,318620.262481,1395,39,8210160,8420120,192.168.88.253,49332,495,,loss_recovery,
36,318620.262543,1397,20,8210160,8421568,192.168.88.253,49332,562,,fast_retransmit,
37,318620.263033,1400,19,8211608,8438944,192.168.88.253,49332,896,,fast_retransmit,
38,318620.263186,1402,19,8249256,8441840,192.168.88.253,49332,489,,congestion_avoidance,
39,318620.272995,1500,34,8840040,9041312,192.168.88.253,49332,714,,congestion_avoidance,
40,318620.279089,1552,40,9194800,9419240,192.168.88.253,49332,824,,loss_recovery,
41,318620.279635,1558,20,9242584,9455440,192.168.88.253,49332,272,,congestion_avoidance,
42,318620.283924,1600,26,9494536,9716080,192.168.88.253,49332,525,,congestion_avoidance,
43,318620.294082,1700,39,10107040,10338720,192.168.88.253,49332,524,,congestion_avoidance,
44,318620.294287,1703,39,10118624,10372024,192.168.88.253,49332,729,,loss_recovery,
45,318620.295181,1711,19,10170752,10403880,192.168.88.253,49332,241,,congestion_avoidance,
46,318620.303182,1800,31,10647144,10906336,192.168.88.253,49332,647,,congestion_avoidance,
47,318620.309204,1861,38,11010592,11281368,192.168.88.253,49332,785,,loss_recovery,
48,318620.309968,1868,19,11051136,11300192,192.168.88.253,49332,174,,congestion_avoidance,
49,318620.312856,1900,22,11220552,11478296,192.168.88.253,49332,428,,congestion_avoidance,
50,318620.321713,1994,35,11746176,12029984,192.168.88.253,49332,641,,loss_recovery,
51,318620.322237,2000,17,11785272,12061840,192.168.88.253,49332,398,,congestion_avoidance,
52,318620.332033,2100,32,12360128,12652624,192.168.88.253,49332,702,,congestion_avoidance,
53,318620.333361,2116,34,12447008,12749640,192.168.88.253,49332,501,,loss_recovery,
54,318620.333929,2122,17,12484656,12765568,192.168.88.253,49332,167,,congestion_avoidance,
55,318620.340679,2200,27,12884304,13182592,192.168.88.253,49332,517,,congestion_avoidance,
56,318620.349068,2286,38,13383864,13702424,192.168.88.253,49332,666,,loss_recovery,
57,318620.349591,2294,19,13422960,13719800,192.168.88.253,49332,255,,congestion_avoidance,
58,318620.350069,2300,19,13449024,13757448,192.168.88.253,49332,214,,congestion_avoidance,
59,318620.358881,2400,33,13973200,14304792,192.168.88.253,49332,772,,congestion_avoidance,
60,318620.363358,2447,23,14223704,14555296,192.168.88.253,49332,789,,fast_retransmit,
61,318620.363722,2451,19,14267144,14581360,192.168.88.253,49332,211,,congestion_avoidance,
62,318620.367856,2500,26,14513304,14842000,192.168.88.253,49332,446,,congestion_avoidance,
63,318620.375346,2583,36,14953496,15295224,192.168.88.253,49332,896,,loss_recovery,
64,318620.375761,2589,18,14988248,15312600,192.168.88.253,49332,307,,congestion_avoidance,
65,318620.376570,2600,19,15037480,15363280,192.168.88.253,49332,277,,congestion_avoidance,
66,318620.386054,2700,34,15594960,15946824,192.168.88.253,49332,592,,congestion_avoidance,
67,318620.388289,2724,36,15732520,16094520,192.168.88.253,49332,741,,loss_recovery,
68,318620.388761,2731,18,15764376,16106104,192.168.88.253,49332,137,,congestion_avoidance,
69,318620.394860,2800,28,16122032,16491272,192.168.88.253,49332,473,,congestion_avoidance,
70,318620.402137,2876,37,16554984,16941600,192.168.88.253,49332,539,,loss_recovery,
71,318620.402778,2884,18,16601320,16969112,192.168.88.253,49332,234,,congestion_avoidance,
72,318620.404181,2900,19,16683856,17054544,192.168.88.253,49332,239,,congestion_avoidance,
73,318620.413317,3000,34,17228304,17625056,192.168.88.253,49332,750,,congestion_avoidance,
74,318620.417428,3041,25,17459984,17853840,192.168.88.253,49332,709,,fast_retransmit,
75,318620.417867,3046,19,17506320,17878456,192.168.88.253,49332,262,,congestion_avoidance,
76,318620.422581,3100,27,17779992,18166608,192.168.88.253,49332,664,,congestion_avoidance,
77,318620.431799,3191,39,18343264,18750152,192.168.88.253,49332,347,,loss_recovery,
78,318620.432522,3200,19,18378016,18770424,192.168.88.253,49332,485,,loss_recovery,
79,318620.432607,3201,19,18383808,18782008,192.168.88.253,49332,569,,congestion_avoidance,
80,318620.441365,3300,33,18905088,19310528,192.168.88.253,49332,745,,congestion_avoidance,
81,318620.449404,3383,42,19395960,19830360,192.168.88.253,49332,806,,loss_recovery,
82,318620.450325,3394,21,19443744,19866560,192.168.88.253,49332,604,,congestion_avoidance,
83,318620.451017,3400,22,19482840,19907104,192.168.88.253,49332,556,,congestion_avoidance,
84,318620.459303,3485,34,19970816,20413904,192.168.88.253,49332,615,,loss_recovery,
85,318620.459631,3491,17,20002672,20435624,192.168.88.253,49332,246,,congestion_avoidance,
86,318620.460472,3500,18,20047560,20487752,192.168.88.253,49332,244,,congestion_avoidance,
87,318620.469430,3600,33,20577528,21036544,192.168.88.253,49332,618,,congestion_avoidance,
88,318620.473701,3646,23,20823688,21288496,192.168.88.253,49332,708,,fast_retransmit,
89,318620.474149,3652,19,20871472,21317456,192.168.88.253,49332,294,,congestion_avoidance,
90,318620.478514,3700,26,21123424,21572304,192.168.88.253,49332,522,,congestion_avoidance,
91,318620.484307,3762,34,21460808,21932856,192.168.88.253,49332,607,,loss_recovery,
92,318620.484692,3768,17,21498456,21953128,192.168.88.253,49332,263,,congestion_avoidance,
93,318620.487288,3800,20,21654840,22119648,192.168.88.253,49332,404,,congestion_avoidance,
94,318620.496580,3900,34,22196392,22680024,192.168.88.253,49332,648,,congestion_avoidance,
95,318620.498407,3920,36,22304992,22806000,192.168.88.253,49332,682,,loss_recovery,
96,318620.498813,3928,18,22345536,22827720,192.168.88.253,49332,293,,congestion_avoidance,
97,318620.504915,4000,28,22708984,23215784,192.168.88.253,49332,632,,congestion_avoidance,
98,318620.515209,4100,40,23315696,23823944,192.168.88.253,49332,841,,congestion_avoidance,
99,318620.515596,4105,41,23340312,23868832,192.168.88.253,49332,526,,loss_recovery,
100,318620.515629,4106,24,23340312,23870280,192.168.88.253,49332,560,,fast_retransmit,
101,318620.516302,4111,20,23380856,23893448,192.168.88.253,49332,505,,congestion_avoidance,
102,318620.525172,4200,34,23915168,24445136,192.168.88.253,49332,727,,congestion_avoidance,
103,318620.527969,4223,37,24090376,24634824,192.168.88.253,49332,649,,loss_recovery,
104,318620.528893,4230,18,24139608,24666680,192.168.88.253,49332,165,,congestion_avoidance,
105,318620.535793,4300,29,24549392,25099632,192.168.88.253,49332,596,,congestion_avoidance,
106,318620.542157,4365,37,24940352,25502176,192.168.88.253,49332,364,,loss_recovery,
107,318620.542952,4376,18,24982344,25531136,192.168.88.253,49332,554,,congestion_avoidance,
108,318620.545066,4400,22,25105424,25651320,192.168.88.253,49332,388,,congestion_avoidance,
109,318620.554195,4495,35,25639736,26210248,192.168.88.253,49332,679,,loss_recovery,
110,318620.554471,4500,17,25667248,26233416,192.168.88.253,49332,194,,congestion_avoidance,
111,318620.563317,4600,30,26192872,26786552,192.168.88.253,49332,739,,congestion_avoidance,
112,318620.568564,4659,37,26496952,27116696,192.168.88.253,49332,715,,loss_recovery,
113,318620.569038,4669,18,26541840,27142760,192.168.88.253,49332,304,,congestion_avoidance,
114,318620.571671,4700,22,26695328,27303488,192.168.88.253,49332,369,,congestion_avoidance,
115,318620.581038,4800,35,27248464,27882688,192.168.88.253,49332,758,,congestion_avoidance,
116,318620.586304,4855,41,27559784,28196904,192.168.88.253,49332,799,,loss_recovery,
117,318620.586771,4863,20,27600328,28230208,192.168.88.253,49332,390,,congestion_avoidance,
118,318620.590186,4900,25,27804496,28441616,192.168.88.253,49332,516,,congestion_avoidance,
119,318620.598002,4983,36,28262064,28913664,192.168.88.253,49332,676,,loss_recovery,
120,318620.598466,4990,18,28301160,28939728,192.168.88.253,49332,178,,congestion_avoidance,
121,318620.599287,5000,19,28348944,28984616,192.168.88.253,49332,334,,congestion_avoidance,
122,318620.607414,5100,32,28834024,29492864,192.168.88.253,49332,601,,congestion_avoidance,
123,318620.610489,5132,35,29015024,29679656,192.168.88.253,49332,627,,loss_recovery,
124,318620.611055,5139,17,29051224,29697032,192.168.88.253,49332,247,,congestion_avoidance,
125,318620.615704,5200,24,29327792,29985184,192.168.88.253,49332,503,,congestion_avoidance,
126,318620.624303,5295,36,29834592,30522392,192.168.88.253,49332,601,,loss_recovery,
127,318620.624684,5300,18,29865000,30539768,192.168.88.253,49332,762,,loss_recovery,
128,318620.624791,5302,18,29873688,30549904,192.168.88.253,49332,393,,congestion_avoidance,
129,318620.633378,5400,31,30358768,31048016,192.168.88.253,49332,986,,congestion_avoidance,
130,318620.636951,5439,36,30583208,31286936,192.168.88.253,49332,518,,loss_recovery,
131,318620.637450,5446,18,30623752,31302864,192.168.88.253,49332,188,,congestion_avoidance,
132,318620.642509,5500,26,30917696,31608392,192.168.88.253,49332,623,,congestion_avoidance,
133,318620.649498,5579,36,31328928,32064512,192.168.88.253,49332,610,,loss_recovery,
134,318620.649953,5586,18,31370920,32089128,192.168.88.253,49332,351,,congestion_avoidance,
135,318620.651178,5600,19,31438976,32164424,192.168.88.253,49332,363,,congestion_avoidance,
