line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
142,111093.409455,1,10,192.168.88.253,55398,159,,slow_start,
143,111093.411725,100,69,192.168.88.253,55398,699,,slow_start,
144,111093.412602,168,69,192.168.88.253,55398,766,,loss_recovery,
145,111093.413252,195,34,192.168.88.253,55398,277,,congestion_avoidance,
146,111093.413326,200,34,192.168.88.253,55398,351,,congestion_avoidance,
147,111093.414581,300,37,192.168.88.253,55398,250,,congestion_avoidance,
148,111093.417363,400,42,192.168.88.253,55398,424,,congestion_avoidance,
149,111093.420983,500,49,192.168.88.253,55398,592,,congestion_avoidance,
150,111093.424489,600,54,192.168.88.253,55398,576,,congestion_avoidance,
151,111093.427583,700,59,192.168.88.253,55398,631,,congestion_avoidance,
152,111093.431186,800,64,192.168.88.253,55398,615,,congestion_avoidance,
153,111093.431415,807,64,192.168.88.253,55398,414,,loss_recovery,
154,111093.431949,825,32,192.168.88.253,55398,311,,congestion_avoidance,
155,111093.434631,900,38,192.168.88.253,55398,275,,congestion_avoidance,
156,111093.437969,1000,44,192.168.88.253,55398,370,,congestion_avoidance,
157,111093.441607,1100,51,192.168.88.253,55398,539,,congestion_avoidance,
158,111093.445873,1200,56,192.168.88.253,55398,569,,congestion_avoidance,
159,111093.448939,1300,61,192.168.88.253,55398,511,,congestion_avoidance,
160,111093.452058,1400,65,192.168.88.253,55398,746,,congestion_avoidance,
161,111093.454934,1500,68,192.168.88.253,55398,736,,congestion_avoidance,
162,111093.457918,1600,69,192.168.88.253,55398,556,,congestion_avoidance,
163,111093.460878,1700,69,192.168.88.253,55398,586,,congestion_avoidance,
164,111093.463867,1800,69,192.168.88.253,55398,687,,congestion_avoidance,
165,111093.466937,1900,69,192.168.88.253,55398,584,,congestion_avoidance,
166,111093.470082,2000,69,192.168.88.253,55398,766,,congestion_avoidance,
167,111093.473263,2100,69,192.168.88.253,55398,541,,congestion_avoidance,
168,111093.476474,2200,69,192.168.88.253,55398,602,,congestion_avoidance,
169,111093.477006,2217,69,192.168.88.253,55398,850,,loss_recovery,
170,111093.477562,2237,34,192.168.88.253,55398,332,,congestion_avoidance,
171,111093.479414,2300,38,192.168.88.253,55398,480,,congestion_avoidance,
172,111093.482472,2400,44,192.168.88.253,55398,379,,congestion_avoidance,
173,111093.485213,2500,49,192.168.88.253,55398,515,,congestion_avoidance,
174,111093.488107,2600,53,192.168.88.253,55398,466,,congestion_avoidance,
175,111093.491886,2700,59,192.168.88.253,55398,541,,congestion_avoidance,
176,111093.495015,2800,63,192.168.88.253,55398,559,,congestion_avoidance,
177,111093.497956,2900,67,192.168.88.253,55398,624,,congestion_avoidance,
178,111093.500805,3000,69,192.168.88.253,55398,584,,congestion_avoidance,
179,111093.503450,3100,69,192.168.88.253,55398,593,,congestion_avoidance,
180,111093.506143,3200,69,192.168.88.253,55398,646,,congestion_avoidance,
181,111093.509122,3300,69,192.168.88.253,55398,667,,congestion_avoidance,
182,111093.512366,3400,69,192.168.88.253,55398,745,,congestion_avoidance,
183,111093.515323,3500,69,192.168.88.253,55398,814,,congestion_avoidance,
184,111093.518374,3600,69,192.168.88.253,55398,688,,congestion_avoidance,
185,111093.521372,3700,69,192.168.88.253,55398,786,,congestion_avoidance,
186,111093.524416,3800,69,192.168.88.253,55398,618,,congestion_avoidance,
187,111093.527202,3892,69,192.168.88.253,55398,771,,loss_recovery,
188,111093.527419,3900,34,192.168.88.253,55398,735,,loss_recovery,
189,111093.527811,3913,34,192.168.88.253,55398,307,,congestion_avoidance,
190,111093.530486,4000,40,192.168.88.253,55398,378,,congestion_avoidance,
191,111093.533310,4100,45,192.168.88.253,55398,411,,congestion_avoidance,
192,111093.590494,5982,39,192.168.88.253,55398,343,,fast_retransmit,
193,111093.591031,6000,27,192.168.88.253,55398,1000,,fast_retransmit,
194,111093.591157,6009,27,192.168.88.253,55398,327,,congestion_avoidance,
195,111093.594053,6100,34,192.168.88.253,55398,393,,congestion_avoidance,
196,111093.597556,6200,42,192.168.88.253,55398,378,,congestion_avoidance,
197,111093.600915,6300,48,192.168.88.253,55398,377,,congestion_avoidance,
198,111093.604282,6400,53,192.168.88.253,55398,614,,congestion_avoidance,
199,111093.608047,6485,58,192.168.88.253,55398,144,,loss_recovery,
200,111093.608489,6500,19,192.168.88.253,55398,587,,loss_recovery,
201,111093.608715,6506,29,192.168.88.253,55398,157,,congestion_avoidance,
202,111093.611734,6600,36,192.168.88.253,55398,394,,congestion_avoidance,
203,111093.614789,6700,43,192.168.88.253,55398,479,,congestion_avoidance,
204,111093.617825,6800,48,192.168.88.253,55398,562,,congestion_avoidance,
205,111093.621188,6900,53,192.168.88.253,55398,605,,congestion_avoidance,
206,111093.624297,7000,58,192.168.88.253,55398,561,,congestion_avoidance,
207,111093.627464,7100,62,192.168.88.253,55398,593,,congestion_avoidance,
208,111093.630707,7200,66,192.168.88.253,55398,712,,congestion_avoidance,
209,111093.633956,7300,69,192.168.88.253,55398,772,,congestion_avoidance,
210,111093.637003,7400,69,192.168.88.253,55398,686,,congestion_avoidance,
211,111093.640048,7497,69,192.168.88.253,55398,765,,loss_recovery,
212,111093.640181,7500,41,192.168.88.253,55398,610,,loss_recovery,
213,111093.640677,7510,34,192.168.88.253,55398,350,,congestion_avoidance,
214,111093.643982,7600,41,192.168.88.253,55398,353,,congestion_avoidance,
215,111093.647062,7700,47,192.168.88.253,55398,493,,congestion_avoidance,
216,111093.650150,7800,52,192.168.88.253,55398,455,,congestion_avoidance,
217,111093.653318,7900,56,192.168.88.253,55398,489,,congestion_avoidance,
218,111093.656605,8000,61,192.168.88.253,55398,633,,congestion_avoidance,
219,111093.660473,8100,66,192.168.88.253,55398,578,,congestion_avoidance,
220,111093.663573,8200,69,192.168.88.253,55398,748,,congestion_avoidance,
221,111093.666393,8300,69,192.168.88.253,55398,694,,congestion_avoidance,
222,111093.667578,8337,69,192.168.88.253,55398,498,,loss_recovery,
223,111093.668151,8355,34,192.168.88.253,55398,334,,congestion_avoidance,
224,111093.669541,8400,37,192.168.88.253,55398,367,,congestion_avoidance,
225,111093.672672,8500,43,192.168.88.253,55398,498,,congestion_avoidance,
226,111093.675391,8600,48,192.168.88.253,55398,596,,congestion_avoidance,
227,111093.678386,8700,53,192.168.88.253,55398,421,,congestion_avoidance,
228,111093.681499,8800,57,192.168.88.253,55398,650,,congestion_avoidance,
229,111093.685464,8900,63,192.168.88.253,55398,654,,congestion_avoidance,
230,111093.689260,9000,68,192.168.88.253,55398,827,,congestion_avoidance,
231,111093.692382,9100,69,192.168.88.253,55398,767,,congestion_avoidance,
232,111093.695539,9200,69,192.168.88.253,55398,680,,congestion_avoidance,
233,111093.699071,9300,69,192.168.88.253,55398,839,,congestion_avoidance,
234,111093.702163,9400,69,192.168.88.253,55398,769,,congestion_avoidance,
235,111093.705222,9500,69,192.168.88.253,55398,626,,congestion_avoidance,
236,111093.708175,9600,69,192.168.88.253,55398,680,,congestion_avoidance,
237,111093.711191,9700,69,192.168.88.253,55398,790,,congestion_avoidance,
238,111093.714327,9800,69,192.168.88.253,55398,727,,congestion_avoidance,
239,111093.717281,9900,69,192.168.88.253,55398,755,,congestion_avoidance,
240,111093.720488,10000,69,192.168.88.253,55398,559,,congestion_avoidance,
241,111093.723651,10100,69,192.168.88.253,55398,776,,congestion_avoidance,
242,111093.726790,10200,69,192.168.88.253,55398,740,,congestion_avoidance,
243,111093.728936,10272,69,192.168.88.253,55398,772,,loss_recovery,
244,111093.729542,10291,34,192.168.88.253,55398,364,,congestion_avoidance,
245,111093.729784,10300,34,192.168.88.253,55398,310,,congestion_avoidance,
246,111093.732886,10400,41,192.168.88.253,55398,349,,congestion_avoidance,
247,111093.737660,10500,48,192.168.88.253,55398,498,,congestion_avoidance,
248,111093.741157,10600,54,192.168.88.253,55398,606,,congestion_avoidance,
249,111093.744348,10700,58,192.168.88.253,55398,592,,congestion_avoidance,
250,111093.747366,10800,62,192.168.88.253,55398,725,,congestion_avoidance,
251,111093.750429,10900,66,192.168.88.253,55398,659,,congestion_avoidance,
252,111093.753289,11000,69,192.168.88.253,55398,624,,congestion_avoidance,
253,111093.756266,11100,69,192.168.88.253,55398,684,,congestion_avoidance,
254,111093.759310,11200,69,192.168.88.253,55398,832,,congestion_avoidance,
255,111093.762322,11300,69,192.168.88.253,55398,661,,congestion_avoidance,
256,111093.765538,11400,69,192.168.88.253,55398,729,,congestion_avoidance,
257,111093.768419,11500,69,192.168.88.253,55398,689,,congestion_avoidance,
258,111093.771447,11600,69,192.168.88.253,55398,773,,congestion_avoidance,
259,111093.774521,11700,69,192.168.88.253,55398,694,,congestion_avoidance,
260,111093.777556,11800,69,192.168.88.253,55398,812,,congestion_avoidance,
261,111093.780459,11900,69,192.168.88.253,55398,800,,congestion_avoidance,
262,111093.783381,12000,69,192.168.88.253,55398,795,,congestion_avoidance,
263,111093.786410,12100,69,192.168.88.253,55398,667,,congestion_avoidance,
264,111093.789483,12200,69,192.168.88.253,55398,870,,congestion_avoidance,
265,111093.792683,12300,69,192.168.88.253,55398,604,,congestion_avoidance,
266,111093.795758,12400,69,192.168.88.253,55398,773,,congestion_avoidance,
267,111093.798582,12500,69,192.168.88.253,55398,671,,congestion_avoidance,
268,111093.801405,12600,69,192.168.88.253,55398,847,,congestion_avoidance,
269,111093.804637,12700,69,192.168.88.253,55398,649,,congestion_avoidance,
270,111093.807448,12800,69,192.168.88.253,55398,815,,congestion_avoidance,
271,111093.810468,12900,69,192.168.88.253,55398,685,,congestion_avoidance,
272,111093.813439,13000,69,192.168.88.253,55398,706,,congestion_avoidance,
273,111093.816370,13100,69,192.168.88.253,55398,748,,congestion_avoidance,
274,111093.819216,13200,69,192.168.88.253,55398,662,,congestion_avoidance,
275,111093.822317,13300,69,192.168.88.253,55398,596,,congestion_avoidance,
276,111093.825269,13400,69,192.168.88.253,55398,636,,congestion_avoidance,
277,111093.828326,13500,69,192.168.88.253,55398,779,,congestion_avoidance,
278,111093.831483,13600,69,192.168.88.253,55398,747,,congestion_avoidance,
279,111093.834367,13700,69,192.168.88.253,55398,757,,congestion_avoidance,
280,111093.837411,13800,69,192.168.88.253,55398,611,,congestion_avoidance,
