line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
18,567466.125685,1,10,192.168.88.253,36452,256,,loss_recovery,
19,567466.125877,2,5,192.168.88.253,36452,173,,congestion_avoidance,
20,567466.337724,25,10,192.168.88.253,36452,345,,loss_recovery,
21,567466.337860,26,5,192.168.88.253,36452,119,,congestion_avoidance,
22,567466.338668,70,11,192.168.88.253,36452,110,,loss_recovery,
23,567466.339047,75,5,192.168.88.253,36452,205,,congestion_avoidance,
24,567466.339250,82,6,192.168.88.253,36452,123,,loss_recovery,
25,567466.339488,87,3,192.168.88.253,36452,91,,congestion_avoidance,
26,567466.340100,99,6,192.168.88.253,36452,196,,loss_recovery,
27,567466.340256,100,4,192.168.88.253,36452,209,,loss_recovery,
28,567466.340369,102,3,192.168.88.253,36452,105,,congestion_avoidance,
29,567466.341209,119,7,192.168.88.253,36452,282,,loss_recovery,
30,567466.341548,122,4,192.168.88.253,36452,162,,congestion_avoidance,
31,567466.341947,133,6,192.168.88.253,36452,190,,loss_recovery,
32,567466.342159,137,3,192.168.88.253,36452,108,,congestion_avoidance,
33,567466.343018,154,7,192.168.88.253,36452,306,,loss_recovery,
34,567466.343200,159,3,192.168.88.253,36452,103,,congestion_avoidance,
35,567466.344335,177,7,192.168.88.253,36452,262,,loss_recovery,
36,567466.344566,182,3,192.168.88.253,36452,87,,congestion_avoidance,
37,567466.345234,196,6,192.168.88.253,36452,194,,loss_recovery,
38,567466.345491,200,3,192.168.88.253,36452,111,,loss_recovery,
39,567466.345500,201,3,192.168.88.253,36452,87,,congestion_avoidance,
40,567466.346449,219,7,192.168.88.253,36452,228,,loss_recovery,
41,567466.346661,224,3,192.168.88.253,36452,109,,congestion_avoidance,
42,567466.347496,241,7,192.168.88.253,36452,272,,loss_recovery,
43,567466.347729,246,3,192.168.88.253,36452,112,,congestion_avoidance,
44,567466.348408,259,6,192.168.88.253,36452,191,,loss_recovery,
45,567466.348902,264,3,192.168.88.253,36452,167,,congestion_avoidance,
46,567466.349453,277,6,192.168.88.253,36452,189,,loss_recovery,
47,567466.349709,280,3,192.168.88.253,36452,104,,congestion_avoidance,
48,567466.350318,287,6,192.168.88.253,36452,241,,loss_recovery,
49,567466.350557,290,3,192.168.88.253,36452,104,,congestion_avoidance,
50,567466.351365,299,7,192.168.88.253,36452,182,,loss_recovery,
51,567466.351511,300,4,192.168.88.253,36452,248,,loss_recovery,
52,567466.351772,303,3,192.168.88.253,36452,104,,congestion_avoidance,
53,567466.352745,314,7,192.168.88.253,36452,250,,loss_recovery,
54,567466.353008,317,3,192.168.88.253,36452,115,,congestion_avoidance,
55,567466.353961,328,7,192.168.88.253,36452,301,,loss_recovery,
56,567466.354236,331,3,192.168.88.253,36452,105,,congestion_avoidance,
57,567466.354849,338,6,192.168.88.253,36452,204,,loss_recovery,
58,567466.355106,340,3,192.168.88.253,36452,112,,congestion_avoidance,
59,567466.368362,374,10,192.168.88.253,36452,153,,loss_recovery,
60,567466.368542,377,5,192.168.88.253,36452,130,,congestion_avoidance,
61,567466.369303,392,9,192.168.88.253,36452,173,,loss_recovery,
62,567466.369599,396,4,192.168.88.253,36452,144,,congestion_avoidance,
63,567466.369980,400,6,192.168.88.253,36452,195,,congestion_avoidance,
64,567466.370121,401,6,192.168.88.253,36452,232,,loss_recovery,
65,567466.370374,404,3,192.168.88.253,36452,109,,congestion_avoidance,
66,567466.371003,411,6,192.168.88.253,36452,247,,loss_recovery,
67,567466.371258,414,3,192.168.88.253,36452,113,,congestion_avoidance,
68,567466.371763,421,6,192.168.88.253,36452,152,,loss_recovery,
69,567466.372183,425,3,192.168.88.253,36452,99,,congestion_avoidance,
70,567466.372787,432,6,192.168.88.253,36452,233,,loss_recovery,
71,567466.373044,435,3,192.168.88.253,36452,114,,congestion_avoidance,
72,567466.373672,442,6,192.168.88.253,36452,242,,loss_recovery,
73,567466.373933,445,3,192.168.88.253,36452,110,,congestion_avoidance,
74,567466.379662,481,10,192.168.88.253,36452,129,,loss_recovery,
75,567466.379875,484,5,192.168.88.253,36452,111,,congestion_avoidance,
76,567466.380303,489,7,192.168.88.253,36452,218,,loss_recovery,
77,567466.380544,492,3,192.168.88.253,36452,110,,congestion_avoidance,
78,567466.381166,499,6,192.168.88.253,36452,277,,loss_recovery,
79,567466.381205,500,3,192.168.88.253,36452,317,,loss_recovery,
80,567466.381426,502,3,192.168.88.253,36452,112,,congestion_avoidance,
81,567466.382041,509,6,192.168.88.253,36452,237,,loss_recovery,
82,567466.382290,512,3,192.168.88.253,36452,107,,congestion_avoidance,
83,567466.382931,519,6,192.168.88.253,36452,238,,loss_recovery,
84,567466.383185,522,3,192.168.88.253,36452,107,,congestion_avoidance,
85,567466.383788,529,6,192.168.88.253,36452,229,,loss_recovery,
86,567466.384056,532,3,192.168.88.253,36452,115,,congestion_avoidance,
87,567466.384666,539,6,192.168.88.253,36452,226,,loss_recovery,
88,567466.384935,542,3,192.168.88.253,36452,125,,congestion_avoidance,
89,567466.385544,549,6,192.168.88.253,36452,200,,loss_recovery,
90,567466.385792,552,3,192.168.88.253,36452,107,,congestion_avoidance,
91,567466.386402,559,6,192.168.88.253,36452,214,,loss_recovery,
92,567466.386642,562,3,192.168.88.253,36452,106,,congestion_avoidance,
93,567466.387279,569,6,192.168.88.253,36452,241,,loss_recovery,
94,567466.387528,572,3,192.168.88.253,36452,109,,congestion_avoidance,
95,567466.388245,581,7,192.168.88.253,36452,274,,loss_recovery,
96,567466.388560,584,3,192.168.88.253,36452,106,,congestion_avoidance,
97,567466.389219,591,6,192.168.88.253,36452,246,,loss_recovery,
98,567466.389492,594,3,192.168.88.253,36452,116,,congestion_avoidance,
99,567466.389947,600,6,192.168.88.253,36452,126,,congestion_avoidance,
100,567466.390091,601,6,192.168.88.253,36452,207,,loss_recovery,
101,567466.390339,604,3,192.168.88.253,36452,106,,congestion_avoidance,
102,567466.390858,610,6,192.168.88.253,36452,186,,loss_recovery,
103,567466.391117,613,3,192.168.88.253,36452,114,,congestion_avoidance,
104,567466.391746,620,6,192.168.88.253,36452,237,,loss_recovery,
105,567466.392007,623,3,192.168.88.253,36452,116,,congestion_avoidance,
106,567466.392606,630,6,192.168.88.253,36452,220,,loss_recovery,
107,567466.392845,633,3,192.168.88.253,36452,106,,congestion_avoidance,
108,567466.393574,641,7,192.168.88.253,36452,199,,loss_recovery,
109,567466.393932,645,3,192.168.88.253,36452,112,,congestion_avoidance,
110,567466.394538,652,6,192.168.88.253,36452,222,,loss_recovery,
111,567466.394784,655,3,192.168.88.253,36452,106,,congestion_avoidance,
112,567466.395421,662,6,192.168.88.253,36452,246,,loss_recovery,
113,567466.395792,665,3,192.168.88.253,36452,123,,congestion_avoidance,
114,567466.396606,674,7,192.168.88.253,36452,215,,loss_recovery,
115,567466.396848,676,3,192.168.88.253,36452,107,,congestion_avoidance,
116,567466.397455,683,6,192.168.88.253,36452,217,,loss_recovery,
117,567466.397689,686,3,192.168.88.253,36452,104,,congestion_avoidance,
118,567466.398328,693,6,192.168.88.253,36452,241,,loss_recovery,
119,567466.398571,696,3,192.168.88.253,36452,107,,congestion_avoidance,
120,567466.398862,700,5,192.168.88.253,36452,133,,congestion_avoidance,
121,567466.399199,703,6,192.168.88.253,36452,242,,loss_recovery,
122,567466.399446,706,3,192.168.88.253,36452,105,,congestion_avoidance,
123,567466.400076,713,6,192.168.88.253,36452,245,,loss_recovery,
124,567466.400325,716,3,192.168.88.253,36452,107,,congestion_avoidance,
125,567466.400950,723,6,192.168.88.253,36452,253,,loss_recovery,
126,567466.401202,726,3,192.168.88.253,36452,108,,congestion_avoidance,
127,567466.401817,733,6,192.168.88.253,36452,239,,loss_recovery,
128,567466.402082,736,3,192.168.88.253,36452,113,,congestion_avoidance,
129,567466.402679,743,6,192.168.88.253,36452,220,,loss_recovery,
130,567466.402936,746,3,192.168.88.253,36452,111,,congestion_avoidance,
131,567466.403552,753,6,192.168.88.253,36452,239,,loss_recovery,
132,567466.403798,756,3,192.168.88.253,36452,106,,congestion_avoidance,
133,567466.404428,763,6,192.168.88.253,36452,242,,loss_recovery,
134,567466.404672,766,3,192.168.88.253,36452,106,,congestion_avoidance,
135,567466.405443,774,7,192.168.88.253,36452,162,,loss_recovery,
136,567466.405758,777,3,192.168.88.253,36452,105,,congestion_avoidance,
137,567466.406409,784,6,192.168.88.253,36452,227,,loss_recovery,
138,567466.406660,787,3,192.168.88.253,36452,106,,congestion_avoidance,
139,567466.407191,794,6,192.168.88.253,36452,194,,loss_recovery,
140,567466.407718,798,3,192.168.88.253,36452,127,,congestion_avoidance,
141,567466.407865,800,4,192.168.88.253,36452,138,,congestion_avoidance,
142,567466.408681,809,8,192.168.88.253,36452,237,,loss_recovery,
143,567466.408990,813,4,192.168.88.253,36452,147,,congestion_avoidance,
144,567466.409543,818,6,192.168.88.253,36452,269,,loss_recovery,
145,567466.409869,820,3,192.168.88.253,36452,179,,congestion_avoidance,
146,567466.410788,832,7,192.168.88.253,36452,250,,loss_recovery,
147,567466.411048,835,3,192.168.88.253,36452,110,,congestion_avoidance,
148,567466.411653,842,6,192.168.88.253,36452,230,,loss_recovery,
149,567466.411860,845,3,192.168.88.253,36452,123,,congestion_avoidance,
150,567466.412616,852,6,192.168.88.253,36452,331,,loss_recovery,
151,567466.412864,854,3,192.168.88.253,36452,108,,congestion_avoidance,
152,567466.413439,862,6,192.168.88.253,36452,182,,loss_recovery,
153,567466.413779,866,3,192.168.88.253,36452,106,,congestion_avoidance,
154,567466.414410,873,6,192.168.88.253,36452,237,,loss_recovery,
155,567466.414602,876,3,192.168.88.253,36452,277,,congestion_avoidance,
156,567466.415295,883,6,192.168.88.253,36452,249,,loss_recovery,
157,567466.415548,886,3,192.168.88.253,36452,108,,congestion_avoidance,
158,567466.416154,893,6,192.168.88.253,36452,240,,loss_recovery,
159,567466.416400,896,3,192.168.88.253,36452,102,,congestion_avoidance,
160,567466.416683,900,5,192.168.88.253,36452,122,,congestion_avoidance,
161,567466.416988,903,6,192.168.88.253,36452,247,,loss_recovery,
162,567466.417234,906,3,192.168.88.253,36452,109,,congestion_avoidance,
163,567466.417843,913,6,192.168.88.253,36452,219,,loss_recovery,
164,567466.418095,916,3,192.168.88.253,36452,110,,congestion_avoidance,
165,567466.418742,923,6,192.168.88.253,36452,262,,loss_recovery,
166,567466.418994,925,3,192.168.88.253,36452,115,,congestion_avoidance,
167,567466.419491,932,6,192.168.88.253,36452,146,,loss_recovery,
168,567466.419888,936,3,192.168.88.253,36452,109,,congestion_avoidance,
169,567466.420518,943,6,192.168.88.253,36452,247,,loss_recovery,
170,567466.420762,946,3,192.168.88.253,36452,107,,congestion_avoidance,
171,567466.421387,953,6,192.168.88.253,36452,237,,loss_recovery,
172,567466.421634,956,3,192.168.88.253,36452,105,,congestion_avoidance,
173,567466.422257,963,6,192.168.88.253,36452,236,,loss_recovery,
174,567466.422504,966,3,192.168.88.253,36452,105,,congestion_avoidance,
175,567466.423137,973,6,192.168.88.253,36452,246,,loss_recovery,
176,567466.423383,976,3,192.168.88.253,36452,108,,congestion_avoidance,
177,567466.423804,982,6,192.168.88.253,36452,135,,loss_recovery,
178,567466.424137,985,3,192.168.88.253,36452,110,,congestion_avoidance,
179,567466.424767,992,6,192.168.88.253,36452,232,,loss_recovery,
180,567466.425033,995,3,192.168.88.253,36452,113,,congestion_avoidance,
181,567466.425407,1000,5,192.168.88.253,36452,125,,congestion_avoidance,
182,567466.425643,1002,6,192.168.88.253,36452,227,,loss_recovery,
183,567466.425891,1005,3,192.168.88.253,36452,108,,congestion_avoidance,
184,567466.426614,1014,7,192.168.88.253,36452,286,,loss_recovery,
185,567466.426937,1017,3,192.168.88.253,36452,107,,congestion_avoidance,
186,567466.427582,1024,6,192.168.88.253,36452,223,,loss_recovery,
187,567466.427831,1027,3,192.168.88.253,36452,108,,congestion_avoidance,
188,567466.428468,1034,6,192.168.88.253,36452,238,,loss_recovery,
189,567466.428715,1037,3,192.168.88.253,36452,107,,congestion_avoidance,
190,567466.429325,1044,6,192.168.88.253,36452,229,,loss_recovery,
191,567466.429595,1047,3,192.168.88.253,36452,109,,congestion_avoidance,
192,567466.430204,1054,6,192.168.88.253,36452,237,,loss_recovery,
193,567466.430454,1057,3,192.168.88.253,36452,106,,congestion_avoidance,
194,567466.431078,1064,6,192.168.88.253,36452,235,,loss_recovery,
195,567466.431330,1067,3,192.168.88.253,36452,106,,congestion_avoidance,
196,567466.431954,1074,6,192.168.88.253,36452,230,,loss_recovery,
197,567466.432234,1077,3,192.168.88.253,36452,110,,congestion_avoidance,
198,567466.432833,1084,6,192.168.88.253,36452,218,,loss_recovery,
199,567466.433079,1087,3,192.168.88.253,36452,108,,congestion_avoidance,
200,567466.433694,1094,6,192.168.88.253,36452,241,,loss_recovery,
201,567466.433942,1097,3,192.168.88.253,36452,106,,congestion_avoidance,
202,567466.434187,1100,5,192.168.88.253,36452,124,,congestion_avoidance,
203,567466.434594,1104,6,192.168.88.253,36452,268,,loss_recovery,
204,567466.434833,1106,3,192.168.88.253,36452,107,,congestion_avoidance,
205,567466.435441,1113,6,192.168.88.253,36452,213,,loss_recovery,
206,567466.435689,1116,3,192.168.88.253,36452,104,,congestion_avoidance,
207,567466.436344,1123,6,192.168.88.253,36452,214,,loss_recovery,
208,567466.436515,1125,3,192.168.88.253,36452,233,,congestion_avoidance,
209,567466.437135,1132,6,192.168.88.253,36452,223,,loss_recovery,
210,567466.437390,1135,3,192.168.88.253,36452,110,,congestion_avoidance,
211,567466.438005,1142,6,192.168.88.253,36452,239,,loss_recovery,
212,567466.438267,1145,3,192.168.88.253,36452,105,,congestion_avoidance,
213,567466.439272,1157,7,192.168.88.253,36452,233,,loss_recovery,
214,567466.439544,1160,3,192.168.88.253,36452,103,,congestion_avoidance,
215,567466.440332,1169,6,192.168.88.253,36452,239,,loss_recovery,
216,567466.440579,1172,3,192.168.88.253,36452,106,,congestion_avoidance,
217,567466.441015,1178,6,192.168.88.253,36452,157,,loss_recovery,
218,567466.441474,1180,4,192.168.88.253,36452,240,,congestion_avoidance,
219,567466.441940,1186,6,192.168.88.253,36452,191,,loss_recovery,
220,567466.442336,1189,3,192.168.88.253,36452,106,,congestion_avoidance,
221,567466.442905,1196,6,192.168.88.253,36452,191,,loss_recovery,
222,567466.443160,1199,3,192.168.88.253,36452,105,,congestion_avoidance,
223,567466.443278,1200,4,192.168.88.253,36452,110,,congestion_avoidance,
224,567466.443967,1208,7,192.168.88.253,36452,246,,loss_recovery,
225,567466.444802,1211,3,192.168.88.253,36452,125,,congestion_avoidance,
226,567466.446065,1231,8,192.168.88.253,36452,196,,loss_recovery,
227,567466.446499,1235,4,192.168.88.253,36452,156,,congestion_avoidance,
228,567466.446971,1240,6,192.168.88.253,36452,243,,loss_recovery,
229,567466.447242,1243,3,192.168.88.253,36452,120,,congestion_avoidance,
230,567466.450359,1264,10,192.168.88.253,36452,125,,loss_recovery,
231,567466.450513,1267,5,192.168.88.253,36452,97,,congestion_avoidance,
232,567466.451229,1279,8,192.168.88.253,36452,263,,loss_recovery,
233,567466.451521,1281,4,192.168.88.253,36452,164,,congestion_avoidance,
234,567466.451934,1286,6,192.168.88.253,36452,227,,loss_recovery,
235,567466.452195,1289,3,192.168.88.253,36452,109,,congestion_avoidance,
236,567466.452786,1296,6,192.168.88.253,36452,222,,loss_recovery,
237,567466.453053,1299,3,192.168.88.253,36452,111,,congestion_avoidance,
238,567466.453174,1300,4,192.168.88.253,36452,112,,congestion_avoidance,
239,567466.453473,1305,6,192.168.88.253,36452,120,,loss_recovery,
240,567466.453839,1308,3,192.168.88.253,36452,132,,congestion_avoidance,
241,567466.454453,1316,6,192.168.88.253,36452,155,,loss_recovery,
242,567466.454833,1320,3,192.168.88.253,36452,120,,congestion_avoidance,
