[645835.077438] TCP: my_cca: seq=116637 cwnd=32 rtt=181 bytes_acked=1073741830 bytes_sent=1088450613 phase=slow_start Destination: 192.168.88.253:50088
[645967.787908] TCP: my_cca: seq=1 cwnd=10 rtt=256 bytes_acked=2896 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:54576
[645967.790844] TCP: my_cca: seq=58 cwnd=76 rtt=2115 bytes_acked=130320 bytes_sent=237472 phase=loss_recovery Destination: 192.168.88.253:54576
[645967.793282] TCP: my_cca: seq=100 cwnd=38 rtt=3302 bytes_acked=198376 bytes_sent=246160 phase=loss_recovery Destination: 192.168.88.253:54576
[645967.793365] TCP: my_cca: seq=107 cwnd=38 rtt=134 bytes_acked=208512 bytes_sent=246160 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.799039] TCP: my_cca: seq=200 cwnd=40 rtt=1699 bytes_acked=366344 bytes_sent=448880 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.804814] TCP: my_cca: seq=300 cwnd=43 rtt=1393 bytes_acked=544448 bytes_sent=628432 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.810440] TCP: my_cca: seq=400 cwnd=45 rtt=2006 bytes_acked=706624 bytes_sent=794952 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.817124] TCP: my_cca: seq=500 cwnd=48 rtt=2190 bytes_acked=916584 bytes_sent=993328 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.836091] TCP: my_cca: seq=600 cwnd=56 rtt=1569 bytes_acked=1484200 bytes_sent=1582664 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.853845] TCP: my_cca: seq=700 cwnd=61 rtt=2354 bytes_acked=2011272 bytes_sent=2080776 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.874668] TCP: my_cca: seq=791 cwnd=67 rtt=2830 bytes_acked=2613640 bytes_sent=2738168 phase=loss_recovery Destination: 192.168.88.253:54576
[645967.875659] TCP: my_cca: seq=800 cwnd=33 rtt=2013 bytes_acked=2648392 bytes_sent=2756992 phase=loss_recovery Destination: 192.168.88.253:54576
[645967.876276] TCP: my_cca: seq=809 cwnd=33 rtt=1313 bytes_acked=2680248 bytes_sent=2785952 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.888904] TCP: my_cca: seq=900 cwnd=40 rtt=1536 bytes_acked=3061072 bytes_sent=3174016 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.903708] TCP: my_cca: seq=1000 cwnd=47 rtt=2041 bytes_acked=3496920 bytes_sent=3609864 phase=congestion_avoidance Destination: 192.168.88.253:54576
[645967.917548] TCP: my_cca: seq=1100 cwnd=53 rtt=1985 bytes_acked=3916840 bytes_sent=4025440 phase=congestion_avoidance Destination: 192.168.88.253:54576
