line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1,134904.433004,1,10,192.168.88.253,33640,334,,loss_recovery,
2,134904.433153,2,5,192.168.88.253,33640,135,,congestion_avoidance,
3,134904.436274,56,6,192.168.88.253,33640,308,,loss_recovery,
4,134904.436568,60,3,192.168.88.253,33640,121,,congestion_avoidance,
5,134904.438715,98,6,192.168.88.253,33640,298,,loss_recovery,
6,134904.438800,100,3,192.168.88.253,33640,285,,loss_recovery,
7,134904.438912,103,3,192.168.88.253,33640,106,,congestion_avoidance,
8,134904.439773,121,6,192.168.88.253,33640,194,,loss_recovery,
9,134904.440028,126,3,192.168.88.253,33640,82,,congestion_avoidance,
10,134904.440650,139,6,192.168.88.253,33640,201,,loss_recovery,
11,134904.440911,144,3,192.168.88.253,33640,90,,congestion_avoidance,
12,134904.441566,158,6,192.168.88.253,33640,196,,loss_recovery,
13,134904.441818,163,3,192.168.88.253,33640,84,,congestion_avoidance,
14,134904.442628,179,6,192.168.88.253,33640,240,,loss_recovery,
15,134904.442833,184,3,192.168.88.253,33640,108,,congestion_avoidance,
16,134904.443613,192,6,192.168.88.253,33640,248,,loss_recovery,
17,134904.443862,195,3,192.168.88.253,33640,109,,congestion_avoidance,
18,134904.444238,200,5,192.168.88.253,33640,137,,congestion_avoidance,
19,134904.444487,202,6,192.168.88.253,33640,245,,loss_recovery,
20,134904.444727,205,3,192.168.88.253,33640,107,,congestion_avoidance,
21,134904.445320,212,6,192.168.88.253,33640,243,,loss_recovery,
22,134904.445549,214,3,192.168.88.253,33640,102,,congestion_avoidance,
23,134904.446187,221,6,192.168.88.253,33640,250,,loss_recovery,
24,134904.446431,224,3,192.168.88.253,33640,110,,congestion_avoidance,
25,134904.447054,231,6,192.168.88.253,33640,246,,loss_recovery,
26,134904.447291,234,3,192.168.88.253,33640,106,,congestion_avoidance,
27,134904.447875,241,6,192.168.88.253,33640,245,,loss_recovery,
28,134904.448213,244,3,192.168.88.253,33640,121,,congestion_avoidance,
29,134904.448763,251,6,192.168.88.253,33640,193,,loss_recovery,
30,134904.449014,254,3,192.168.88.253,33640,115,,congestion_avoidance,
31,134904.449617,261,6,192.168.88.253,33640,243,,loss_recovery,
