line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
3,208745.893923,1,10,5792,11584,192.168.88.253,42620,344,,slow_start,
4,208745.902565,100,18,408336,409784,192.168.88.253,42620,143,,slow_start,
5,208745.910115,200,18,792056,797848,192.168.88.253,42620,187,,slow_start,
6,208745.917115,300,18,1145368,1152608,192.168.88.253,42620,209,,slow_start,
7,208745.924324,400,18,1517504,1526192,192.168.88.253,42620,129,,slow_start,
8,208745.930535,500,18,1844752,1851992,192.168.88.253,42620,134,,slow_start,
9,208745.936955,600,18,2186480,2193720,192.168.88.253,42620,143,,slow_start,
10,208745.943540,700,18,2534000,2541240,192.168.88.253,42620,145,,slow_start,
11,208745.950168,800,18,2884416,2885864,192.168.88.253,42620,178,,slow_start,
12,208745.957138,900,18,3246416,3253656,192.168.88.253,42620,139,,slow_start,
13,208745.963328,1000,18,3575112,3579456,192.168.88.253,42620,111,,slow_start,
14,208745.969988,1100,18,3925528,3931320,192.168.88.253,42620,164,,slow_start,
15,208745.976698,1200,18,4288976,4293320,192.168.88.253,42620,183,,slow_start,
16,208745.982766,1300,18,4629256,4633600,192.168.88.253,42620,110,,slow_start,
17,208745.988561,1400,18,4960848,4968088,192.168.88.253,42620,131,,slow_start,
18,208745.994139,1500,18,5288096,5293888,192.168.88.253,42620,125,,slow_start,
19,208745.999779,1600,18,5625480,5628376,192.168.88.253,42620,112,,slow_start,
20,208746.006055,1700,18,5971552,5977344,192.168.88.253,42620,138,,slow_start,
21,208746.011370,1800,18,6291560,6295904,192.168.88.253,42620,99,,slow_start,
22,208746.016802,1900,18,6602880,6608672,192.168.88.253,42620,156,,slow_start,
23,208746.022558,2000,18,6928680,6933024,192.168.88.253,42620,110,,slow_start,
24,208746.028010,2100,18,7240000,7245792,192.168.88.253,42620,156,,slow_start,
25,208746.033999,2200,18,7568696,7575936,192.168.88.253,42620,166,,slow_start,
26,208746.039062,2300,18,7871328,7877120,192.168.88.253,42620,161,,slow_start,
27,208746.044221,2400,18,8182648,8188440,192.168.88.253,42620,155,,slow_start,
28,208746.049235,2500,18,8482384,8489624,192.168.88.253,42620,134,,slow_start,
29,208746.054523,2600,18,8796600,8803840,192.168.88.253,42620,162,,slow_start,
30,208746.059423,2700,18,9103576,9109368,192.168.88.253,42620,152,,slow_start,
31,208746.064564,2800,18,9406208,9412000,192.168.88.253,42620,166,,slow_start,
32,208746.069900,2900,18,9727664,9730560,192.168.88.253,42620,133,,slow_start,
33,208746.074966,3000,18,10036088,10041880,192.168.88.253,42620,148,,slow_start,
34,208746.079465,3100,18,10321344,10327136,192.168.88.253,42620,141,,slow_start,
35,208746.084634,3200,18,10634112,10639904,192.168.88.253,42620,131,,slow_start,
36,208746.089330,3300,18,10929504,10935296,192.168.88.253,42620,122,,slow_start,
37,208746.094785,3400,18,11240824,11248064,192.168.88.253,42620,137,,slow_start,
38,208746.099241,3500,18,11518840,11526080,192.168.88.253,42620,161,,slow_start,
39,208746.103964,3600,18,11804096,11809888,192.168.88.253,42620,122,,slow_start,
40,208746.108428,3700,18,12098040,12103832,192.168.88.253,42620,141,,slow_start,
41,208746.112947,3800,18,12380400,12387640,192.168.88.253,42620,122,,slow_start,
42,208746.117292,3900,18,12662760,12667104,192.168.88.253,42620,108,,slow_start,
43,208746.121445,4000,18,12939328,12945120,192.168.88.253,42620,119,,slow_start,
44,208746.125661,4100,18,13220240,13227480,192.168.88.253,42620,130,,slow_start,
45,208746.130114,4200,18,13509840,13517080,192.168.88.253,42620,119,,slow_start,
46,208746.134255,4300,18,13782064,13789304,192.168.88.253,42620,138,,slow_start,
47,208746.138660,4400,18,14068768,14074560,192.168.88.253,42620,162,,slow_start,
48,208746.143731,4500,18,14372848,14380088,192.168.88.253,42620,118,,slow_start,
49,208746.147807,4600,18,14650864,14658104,192.168.88.253,42620,116,,slow_start,
50,208746.152494,4700,18,14936120,14943360,192.168.88.253,42620,149,,slow_start,
51,208746.156499,4800,18,15204000,15209792,192.168.88.253,42620,151,,slow_start,
52,208746.160476,4900,18,15479120,15486360,192.168.88.253,42620,128,,slow_start,
53,208746.164572,5000,18,15758584,15764376,192.168.88.253,42620,138,,slow_start,
54,208746.168491,5100,18,16019224,16026464,192.168.88.253,42620,146,,slow_start,
55,208746.172811,5200,18,16300136,16304480,192.168.88.253,42620,109,,slow_start,
56,208746.176777,5300,18,16565120,16570912,192.168.88.253,42620,117,,slow_start,
57,208746.180567,5400,18,16815624,16819968,192.168.88.253,42620,102,,slow_start,
58,208746.184942,5500,18,17089296,17096536,192.168.88.253,42620,111,,slow_start,
59,208746.188783,5600,18,17352832,17358624,192.168.88.253,42620,135,,slow_start,
60,208746.192565,5700,18,17607680,17613472,192.168.88.253,42620,139,,slow_start,
61,208746.196611,5800,18,17877008,17884248,192.168.88.253,42620,115,,slow_start,
62,208746.200656,5900,18,18150680,18157920,192.168.88.253,42620,151,,slow_start,
63,208746.204429,6000,18,18405528,18412768,192.168.88.253,42620,150,,slow_start,
64,208746.208604,6100,18,18676304,18679200,192.168.88.253,42620,123,,slow_start,
