line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,336366.093359,1,10,7240,14480,192.168.88.253,47710,487,,slow_start,
2,336366.095961,100,67,306976,364896,192.168.88.253,47710,296,,slow_start,
3,336366.098367,200,67,589336,664632,192.168.88.253,47710,676,,slow_start,
4,336366.101025,300,67,897760,961472,192.168.88.253,47710,736,,slow_start,
5,336366.101284,311,67,928168,1023736,192.168.88.253,47710,688,,loss_recovery,
6,336366.101830,333,33,996224,1071520,192.168.88.253,47710,306,,congestion_avoidance,
7,336366.104545,400,39,1313336,1397320,192.168.88.253,47710,398,,congestion_avoidance,
8,336366.109882,500,48,1941768,2019960,192.168.88.253,47710,464,,congestion_avoidance,
9,336366.115980,600,57,2642600,2736720,192.168.88.253,47710,492,,congestion_avoidance,
10,336366.121514,700,65,3295648,3389768,192.168.88.253,47710,470,,congestion_avoidance,
11,336366.126917,800,67,3931320,4045712,192.168.88.253,47710,581,,congestion_avoidance,
12,336366.132748,900,67,4614776,4697312,192.168.88.253,47710,592,,congestion_avoidance,
13,336366.133217,908,67,4672696,4794328,192.168.88.253,47710,447,,loss_recovery,
14,336366.133790,918,33,4739304,4847904,192.168.88.253,47710,368,,congestion_avoidance,
15,336366.138307,1000,42,5270720,5374976,192.168.88.253,47710,499,,congestion_avoidance,
16,336366.143881,1100,52,5926664,6039608,192.168.88.253,47710,494,,congestion_avoidance,
17,336366.148884,1200,59,6514552,6662248,192.168.88.253,47710,576,,congestion_avoidance,
18,336366.153770,1300,65,7090856,7222624,192.168.88.253,47710,697,,congestion_avoidance,
19,336366.158288,1400,67,7620824,7758384,192.168.88.253,47710,733,,congestion_avoidance,
20,336366.162792,1500,67,8152240,8281112,192.168.88.253,47710,478,,congestion_avoidance,
21,336366.167330,1600,67,8683656,8813976,192.168.88.253,47710,500,,congestion_avoidance,
22,336366.172249,1700,67,9264304,9401864,192.168.88.253,47710,657,,congestion_avoidance,
23,336366.177673,1800,67,9904320,10062152,192.168.88.253,47710,546,,congestion_avoidance,
24,336366.182491,1900,67,10471936,10619632,192.168.88.253,47710,601,,congestion_avoidance,
25,336366.187289,2000,67,11033760,11178560,192.168.88.253,47710,636,,congestion_avoidance,
26,336366.192018,2100,67,11592688,11740384,192.168.88.253,47710,598,,congestion_avoidance,
27,336366.195969,2200,67,12057496,12180576,192.168.88.253,47710,567,,congestion_avoidance,
28,336366.199841,2300,67,12513616,12639592,192.168.88.253,47710,479,,congestion_avoidance,
29,336366.203943,2400,67,12995800,13137704,192.168.88.253,47710,592,,congestion_avoidance,
30,336366.207934,2500,67,13466400,13611200,192.168.88.253,47710,636,,congestion_avoidance,
31,336366.212104,2600,67,13957272,14109312,192.168.88.253,47710,585,,congestion_avoidance,
32,336366.216440,2700,67,14466968,14604528,192.168.88.253,47710,737,,congestion_avoidance,
33,336366.220493,2800,67,14943360,15067888,192.168.88.253,47710,508,,congestion_avoidance,
34,336366.224581,2900,67,15424096,15566000,192.168.88.253,47710,610,,congestion_avoidance,
35,336366.228563,3000,67,15893248,16036600,192.168.88.253,47710,641,,congestion_avoidance,
36,336366.232223,3100,67,16321856,16476792,192.168.88.253,47710,590,,congestion_avoidance,
37,336366.235861,3200,67,16751912,16873544,192.168.88.253,47710,532,,congestion_avoidance,
38,336366.239598,3300,67,17192104,17347040,192.168.88.253,47710,564,,congestion_avoidance,
39,336366.242937,3400,67,17585960,17724968,192.168.88.253,47710,729,,congestion_avoidance,
40,336366.246638,3500,67,18020360,18156472,192.168.88.253,47710,722,,congestion_avoidance,
41,336366.250438,3600,67,18467792,18590872,192.168.88.253,47710,516,,congestion_avoidance,
42,336366.254356,3700,67,18928256,19052784,192.168.88.253,47710,510,,congestion_avoidance,
43,336366.258055,3791,67,19364104,19523384,192.168.88.253,47710,503,,loss_recovery,
44,336366.258380,3800,33,19403200,19542208,192.168.88.253,47710,472,,loss_recovery,
45,336366.258577,3806,33,19426368,19558136,192.168.88.253,47710,276,,congestion_avoidance,
46,336366.262406,3900,41,19875248,20021496,192.168.88.253,47710,459,,congestion_avoidance,
47,336366.266338,4000,48,20338608,20483408,192.168.88.253,47710,564,,congestion_avoidance,
48,336366.270271,4100,54,20796176,20955456,192.168.88.253,47710,495,,congestion_avoidance,
49,336366.274062,4200,60,21245056,21420264,192.168.88.253,47710,638,,congestion_avoidance,
50,336366.277910,4300,65,21701176,21859008,192.168.88.253,47710,511,,congestion_avoidance,
51,336366.281795,4400,67,22157296,22325264,192.168.88.253,47710,662,,congestion_avoidance,
52,336366.285658,4500,67,22613416,22794416,192.168.88.253,47710,593,,congestion_avoidance,
53,336366.289847,4600,67,23105736,23296872,192.168.88.253,47710,547,,congestion_avoidance,
54,336366.293222,4700,67,23502488,23669008,192.168.88.253,47710,748,,congestion_avoidance,
55,336366.296395,4800,67,23876072,24039696,192.168.88.253,47710,743,,congestion_avoidance,
56,336366.299233,4900,67,24207664,24379976,192.168.88.253,47710,657,,congestion_avoidance,
57,336366.302118,5000,67,24552288,24726048,192.168.88.253,47710,651,,congestion_avoidance,
58,336366.305422,5100,67,24937456,25101080,192.168.88.253,47710,483,,congestion_avoidance,
59,336366.308622,5200,67,25315384,25471768,192.168.88.253,47710,513,,congestion_avoidance,
60,336366.311553,5300,67,25662904,25845352,192.168.88.253,47710,553,,congestion_avoidance,
61,336366.314559,5400,67,26013320,26185632,192.168.88.253,47710,631,,congestion_avoidance,
62,336366.317698,5500,67,26384008,26559216,192.168.88.253,47710,579,,congestion_avoidance,
63,336366.320740,5600,67,26743112,26905288,192.168.88.253,47710,453,,congestion_avoidance,
64,336366.323757,5700,67,27096424,27278872,192.168.88.253,47710,591,,congestion_avoidance,
65,336366.326813,5800,67,27456976,27617704,192.168.88.253,47710,470,,congestion_avoidance,
66,336366.329937,5900,67,27826216,27991288,192.168.88.253,47710,628,,congestion_avoidance,
67,336366.332862,6000,67,28167944,28337360,192.168.88.253,47710,703,,congestion_avoidance,
68,336366.335766,6100,67,28509672,28676192,192.168.88.253,47710,681,,congestion_avoidance,
69,336366.338760,6200,67,28864432,29020816,192.168.88.253,47710,480,,congestion_avoidance,
70,336366.341981,6300,67,29239464,29423360,192.168.88.253,47710,531,,congestion_avoidance,
71,336366.344939,6400,67,29589880,29767984,192.168.88.253,47710,607,,congestion_avoidance,
72,336366.347976,6500,67,29947536,30108264,192.168.88.253,47710,458,,congestion_avoidance,
73,336366.351012,6600,67,30302296,30481848,192.168.88.253,47710,570,,congestion_avoidance,
74,336366.353976,6700,67,30652712,30829368,192.168.88.253,47710,644,,congestion_avoidance,
75,336366.356790,6800,67,30984304,31137792,192.168.88.253,47710,535,,congestion_avoidance,
76,336366.359932,6900,67,31352096,31514272,192.168.88.253,47710,505,,congestion_avoidance,
77,336366.362957,7000,67,31708304,31886408,192.168.88.253,47710,641,,congestion_avoidance,
78,336366.366141,7100,67,32081888,32259992,192.168.88.253,47710,649,,congestion_avoidance,
79,336366.369319,7200,67,32456920,32633576,192.168.88.253,47710,649,,congestion_avoidance,
80,336366.373100,7300,67,32897112,33079560,192.168.88.253,47710,507,,congestion_avoidance,
81,336366.376165,7400,67,33260560,33443008,192.168.88.253,47710,582,,congestion_avoidance,
82,336366.377162,7422,67,33374952,33608080,192.168.88.253,47710,356,,loss_recovery,
