line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
491,1826459.342305,1,10,1460,1460,192.168.88.253,34444,525,,slow_start,
492,1826459.348658,100,10,81030,81760,192.168.88.253,34444,91,,slow_start,
493,1826459.353364,200,10,154030,154760,192.168.88.253,34444,90,,slow_start,
494,1826459.358170,300,10,227030,227760,192.168.88.253,34444,96,,slow_start,
495,1826459.363228,400,10,300030,300760,192.168.88.253,34444,95,,slow_start,
496,1826459.368184,500,10,373030,373760,192.168.88.253,34444,96,,slow_start,
497,1826459.373009,600,10,446030,446760,192.168.88.253,34444,91,,slow_start,
498,1826459.377858,700,10,519030,519760,192.168.88.253,34444,94,,slow_start,
499,1826459.382708,800,10,592030,592760,192.168.88.253,34444,95,,slow_start,
500,1826459.387636,900,10,665030,665760,192.168.88.253,34444,91,,slow_start,
501,1826459.392523,1000,10,738030,738760,192.168.88.253,34444,86,,slow_start,
502,1826459.397277,1100,10,811030,811760,192.168.88.253,34444,80,,slow_start,
503,1826459.402155,1200,10,884030,884760,192.168.88.253,34444,94,,slow_start,
504,1826459.407175,1300,10,957030,957760,192.168.88.253,34444,94,,slow_start,
505,1826459.411977,1400,10,1030760,1030760,192.168.88.253,34444,146,,slow_start,
506,1826459.417344,1500,10,1107410,1108140,192.168.88.253,34444,91,,slow_start,
507,1826459.422232,1600,10,1180410,1181140,192.168.88.253,34444,92,,slow_start,
508,1826459.426962,1700,10,1253410,1254140,192.168.88.253,34444,92,,slow_start,
509,1826459.431907,1800,10,1327870,1328600,192.168.88.253,34444,96,,slow_start,
510,1826459.436848,1900,10,1400870,1401600,192.168.88.253,34444,101,,slow_start,
511,1826459.441799,2000,10,1473870,1474600,192.168.88.253,34444,94,,slow_start,
512,1826459.446767,2100,10,1546870,1547600,192.168.88.253,34444,99,,slow_start,
513,1826459.451751,2200,10,1619870,1620600,192.168.88.253,34444,97,,slow_start,
514,1826459.456719,2300,10,1692870,1693600,192.168.88.253,34444,95,,slow_start,
515,1826459.461752,2400,10,1765870,1766600,192.168.88.253,34444,98,,slow_start,
516,1826459.466685,2500,10,1838870,1839600,192.168.88.253,34444,95,,slow_start,
517,1826459.471615,2600,10,1911870,1912600,192.168.88.253,34444,95,,slow_start,
518,1826459.476548,2700,10,1984870,1985600,192.168.88.253,34444,94,,slow_start,
519,1826459.481521,2800,10,2057870,2058600,192.168.88.253,34444,100,,slow_start,
520,1826459.491941,3000,10,2203870,2204600,192.168.88.253,34444,96,,slow_start,
521,1826459.496843,3100,10,2276870,2277600,192.168.88.253,34444,93,,slow_start,
522,1826459.502070,3200,10,2350600,2351330,192.168.88.253,34444,95,,slow_start,
523,1826459.509340,3300,10,2449150,2449150,192.168.88.253,34444,96,,slow_start,
524,1826459.517137,3400,10,2556460,2557190,192.168.88.253,34444,96,,slow_start,
525,1826459.522083,3500,10,2629460,2630190,192.168.88.253,34444,98,,slow_start,
526,1826459.527025,3600,10,2702460,2703190,192.168.88.253,34444,98,,slow_start,
527,1826459.532026,3700,10,2775460,2776190,192.168.88.253,34444,96,,slow_start,
528,1826459.537086,3800,10,2848460,2849190,192.168.88.253,34444,99,,slow_start,
529,1826459.542115,3900,10,2921460,2922190,192.168.88.253,34444,93,,slow_start,
530,1826459.547107,4000,10,2994460,2995190,192.168.88.253,34444,95,,slow_start,
531,1826459.552379,4100,10,3068190,3068920,192.168.88.253,34444,95,,slow_start,
532,1826459.557335,4200,10,3141190,3141920,192.168.88.253,34444,97,,slow_start,
533,1826459.562391,4300,10,3214190,3214920,192.168.88.253,34444,89,,slow_start,
534,1826459.567382,4400,10,3287190,3287920,192.168.88.253,34444,95,,slow_start,
535,1826459.572306,4500,10,3360190,3360920,192.168.88.253,34444,95,,slow_start,
536,1826459.577205,4600,10,3433190,3433920,192.168.88.253,34444,94,,slow_start,
537,1826459.582074,4700,10,3506190,3506920,192.168.88.253,34444,90,,slow_start,
538,1826459.586959,4800,10,3579190,3579920,192.168.88.253,34444,97,,slow_start,
539,1826459.591865,4900,10,3652190,3652920,192.168.88.253,34444,95,,slow_start,
540,1826459.596863,5000,10,3725190,3725920,192.168.88.253,34444,91,,slow_start,
541,1826459.601611,5100,10,3798190,3798920,192.168.88.253,34444,90,,slow_start,
542,1826459.606422,5200,10,3871920,3872650,192.168.88.253,34444,92,,slow_start,
543,1826459.611341,5300,10,3946380,3947110,192.168.88.253,34444,99,,slow_start,
544,1826459.616164,5400,10,4019380,4020110,192.168.88.253,34444,89,,slow_start,
545,1826459.620880,5500,10,4092380,4093110,192.168.88.253,34444,96,,slow_start,
546,1826459.625628,5600,10,4165380,4166110,192.168.88.253,34444,88,,slow_start,
547,1826459.630555,5700,10,4239840,4240570,192.168.88.253,34444,106,,slow_start,
548,1826459.635288,5800,10,4312840,4313570,192.168.88.253,34444,100,,slow_start,
549,1826459.640242,5900,10,4385840,4386570,192.168.88.253,34444,101,,slow_start,
550,1826459.645139,6000,10,4458840,4458840,192.168.88.253,34444,91,,slow_start,
551,1826459.650018,6100,10,4532570,4533300,192.168.88.253,34444,103,,slow_start,
552,1826459.654780,6200,10,4605570,4606300,192.168.88.253,34444,96,,slow_start,
553,1826459.659539,6300,10,4678570,4679300,192.168.88.253,34444,90,,slow_start,
554,1826459.664235,6400,10,4751570,4752300,192.168.88.253,34444,91,,slow_start,
555,1826459.668951,6500,10,4825300,4826030,192.168.88.253,34444,108,,slow_start,
556,1826459.673867,6600,10,4898300,4899030,192.168.88.253,34444,98,,slow_start,
557,1826459.678780,6700,10,4971300,4972030,192.168.88.253,34444,97,,slow_start,
558,1826459.683788,6800,10,5044300,5045030,192.168.88.253,34444,122,,slow_start,
559,1826459.689077,6900,10,5117300,5118030,192.168.88.253,34444,92,,slow_start,
560,1826459.697962,7000,10,5239940,5239940,192.168.88.253,34444,97,,slow_start,
561,1826459.708373,7100,10,5384480,5384480,192.168.88.253,34444,96,,slow_start,
562,1826459.718641,7200,10,5527560,5527560,192.168.88.253,34444,97,,slow_start,
563,1826459.729035,7300,10,5673560,5673560,192.168.88.253,34444,103,,slow_start,
564,1826459.739540,7400,10,5819560,5819560,192.168.88.253,34444,94,,slow_start,
565,1826459.750041,7500,10,5965560,5965560,192.168.88.253,34444,93,,slow_start,
566,1826459.755930,7600,10,6047320,6048050,192.168.88.253,34444,101,,slow_start,
567,1826459.760862,7700,10,6120320,6121050,192.168.88.253,34444,91,,slow_start,
568,1826459.765633,7800,10,6193320,6194050,192.168.88.253,34444,90,,slow_start,
569,1826459.770686,7900,10,6267780,6268510,192.168.88.253,34444,95,,slow_start,
570,1826459.775637,8000,10,6341510,6342240,192.168.88.253,34444,92,,slow_start,
571,1826459.780514,8100,10,6414510,6415240,192.168.88.253,34444,93,,slow_start,
572,1826459.785421,8200,10,6487510,6488240,192.168.88.253,34444,93,,slow_start,
573,1826459.790284,8300,10,6560510,6561240,192.168.88.253,34444,87,,slow_start,
574,1826459.795155,8400,10,6633510,6634240,192.168.88.253,34444,94,,slow_start,
575,1826459.799978,8500,10,6706510,6707240,192.168.88.253,34444,89,,slow_start,
576,1826459.804891,8600,10,6780240,6780970,192.168.88.253,34444,89,,slow_start,
577,1826459.809725,8700,10,6853240,6853970,192.168.88.253,34444,93,,slow_start,
578,1826459.814537,8800,10,6926240,6926970,192.168.88.253,34444,92,,slow_start,
579,1826459.819542,8900,10,6999970,7000700,192.168.88.253,34444,92,,slow_start,
580,1826459.824374,9000,10,7072970,7073700,192.168.88.253,34444,88,,slow_start,
581,1826459.829221,9100,10,7145970,7146700,192.168.88.253,34444,96,,slow_start,
582,1826459.834076,9200,10,7218970,7219700,192.168.88.253,34444,100,,slow_start,
583,1826459.838913,9300,10,7291970,7292700,192.168.88.253,34444,94,,slow_start,
584,1826459.843751,9400,10,7364970,7365700,192.168.88.253,34444,90,,slow_start,
585,1826459.848608,9500,10,7437970,7438700,192.168.88.253,34444,95,,slow_start,
586,1826459.853452,9600,10,7510970,7511700,192.168.88.253,34444,91,,slow_start,
587,1826459.858359,9700,10,7583970,7584700,192.168.88.253,34444,101,,slow_start,
588,1826459.863397,9800,10,7656970,7657700,192.168.88.253,34444,98,,slow_start,
589,1826459.868290,9900,10,7729970,7730700,192.168.88.253,34444,91,,slow_start,
590,1826459.873087,10000,10,7802970,7803700,192.168.88.253,34444,93,,slow_start,
591,1826459.877923,10100,10,7875970,7876700,192.168.88.253,34444,95,,slow_start,
592,1826459.882886,10200,10,7948970,7949700,192.168.88.253,34444,100,,slow_start,
593,1826459.887714,10300,10,8021970,8022700,192.168.88.253,34444,93,,slow_start,
594,1826459.892588,10400,10,8094970,8095700,192.168.88.253,34444,95,,slow_start,
595,1826459.897556,10500,10,8167970,8168700,192.168.88.253,34444,94,,slow_start,
596,1826459.902483,10600,10,8240970,8241700,192.168.88.253,34444,93,,slow_start,
597,1826459.907333,10700,10,8313970,8314700,192.168.88.253,34444,93,,slow_start,
598,1826459.912155,10800,10,8386970,8387700,192.168.88.253,34444,98,,slow_start,
599,1826459.917079,10900,10,8459970,8460700,192.168.88.253,34444,95,,slow_start,
600,1826459.921957,11000,10,8532970,8533700,192.168.88.253,34444,108,,slow_start,
601,1826459.926924,11100,10,8606700,8607430,192.168.88.253,34444,105,,slow_start,
602,1826459.932014,11200,10,8679700,8680430,192.168.88.253,34444,93,,slow_start,
603,1826459.937181,11300,10,8754160,8754890,192.168.88.253,34444,98,,slow_start,
604,1826459.942109,11400,10,8827890,8828620,192.168.88.253,34444,94,,slow_start,
605,1826459.947052,11500,10,8900890,8901620,192.168.88.253,34444,93,,slow_start,
606,1826459.951871,11600,10,8973890,8974620,192.168.88.253,34444,97,,slow_start,
607,1826459.956700,11700,10,9046890,9047620,192.168.88.253,34444,92,,slow_start,
608,1826459.961524,11800,10,9119890,9120620,192.168.88.253,34444,94,,slow_start,
609,1826459.966475,11900,10,9192890,9193620,192.168.88.253,34444,95,,slow_start,
610,1826459.972278,12000,10,9275380,9276110,192.168.88.253,34444,110,,slow_start,
611,1826459.977352,12100,10,9349840,9350570,192.168.88.253,34444,93,,slow_start,
612,1826459.982400,12200,10,9422840,9423570,192.168.88.253,34444,96,,slow_start,
613,1826459.987754,12300,10,9497300,9498030,192.168.88.253,34444,97,,slow_start,
614,1826459.998969,12500,10,9649140,9649870,192.168.88.253,34444,93,,slow_start,
615,1826460.004236,12600,10,9722870,9723600,192.168.88.253,34444,92,,slow_start,
616,1826460.009084,12700,10,9795870,9796600,192.168.88.253,34444,89,,slow_start,
617,1826460.013985,12800,10,9868870,9869600,192.168.88.253,34444,102,,slow_start,
618,1826460.018919,12900,10,9941870,9942600,192.168.88.253,34444,92,,slow_start,
619,1826460.023813,13000,10,10015600,10016330,192.168.88.253,34444,105,,slow_start,
620,1826460.028567,13100,10,10088600,10089330,192.168.88.253,34444,90,,slow_start,
621,1826460.033711,13200,10,10163790,10164520,192.168.88.253,34444,92,,slow_start,
622,1826460.038405,13300,10,10236790,10237520,192.168.88.253,34444,91,,slow_start,
623,1826460.043123,13400,10,10309790,10310520,192.168.88.253,34444,95,,slow_start,
624,1826460.047779,13500,10,10382790,10383520,192.168.88.253,34444,89,,slow_start,
625,1826460.052427,13600,10,10455790,10456520,192.168.88.253,34444,90,,slow_start,
626,1826460.057098,13700,10,10528790,10529520,192.168.88.253,34444,99,,slow_start,
627,1826460.061796,13800,10,10601790,10602520,192.168.88.253,34444,90,,slow_start,
628,1826460.066503,13900,10,10674790,10675520,192.168.88.253,34444,90,,slow_start,
629,1826460.071342,14000,10,10747790,10748520,192.168.88.253,34444,89,,slow_start,
630,1826460.076090,14100,10,10820790,10821520,192.168.88.253,34444,91,,slow_start,
631,1826460.080915,14200,10,10893790,10894520,192.168.88.253,34444,97,,slow_start,
632,1826460.085647,14300,10,10966790,10967520,192.168.88.253,34444,91,,slow_start,
633,1826460.090327,14400,10,11039790,11040520,192.168.88.253,34444,90,,slow_start,
634,1826460.095121,14500,10,11112790,11113520,192.168.88.253,34444,97,,slow_start,
635,1826460.099804,14600,10,11185790,11186520,192.168.88.253,34444,89,,slow_start,
636,1826460.104653,14700,10,11258790,11259520,192.168.88.253,34444,92,,slow_start,
637,1826460.109483,14800,10,11331790,11332520,192.168.88.253,34444,90,,slow_start,
638,1826460.114483,14900,10,11405520,11406250,192.168.88.253,34444,89,,slow_start,
639,1826460.119293,15000,10,11479250,11479980,192.168.88.253,34444,91,,slow_start,
640,1826460.124061,15100,10,11552250,11552980,192.168.88.253,34444,96,,slow_start,
641,1826460.128910,15200,10,11625250,11625980,192.168.88.253,34444,95,,slow_start,
642,1826460.133721,15300,10,11698250,11698980,192.168.88.253,34444,94,,slow_start,
643,1826460.138459,15400,10,11771250,11771980,192.168.88.253,34444,90,,slow_start,
644,1826460.143183,15500,10,11844250,11844980,192.168.88.253,34444,93,,slow_start,
645,1826460.147906,15600,10,11917250,11917980,192.168.88.253,34444,94,,slow_start,
646,1826460.152650,15700,10,11990250,11990980,192.168.88.253,34444,89,,slow_start,
647,1826460.157641,15800,10,12063980,12064710,192.168.88.253,34444,92,,slow_start,
648,1826460.162524,15900,10,12136980,12137710,192.168.88.253,34444,125,,slow_start,
649,1826460.167301,16000,10,12209980,12210710,192.168.88.253,34444,94,,slow_start,
650,1826460.172095,16100,10,12282980,12283710,192.168.88.253,34444,94,,slow_start,
651,1826460.176811,16200,10,12355980,12356710,192.168.88.253,34444,90,,slow_start,
652,1826460.181513,16300,10,12428980,12429710,192.168.88.253,34444,89,,slow_start,
653,1826460.186254,16400,10,12501980,12502710,192.168.88.253,34444,93,,slow_start,
654,1826460.191063,16500,10,12574980,12575710,192.168.88.253,34444,93,,slow_start,
655,1826460.195781,16600,10,12647980,12648710,192.168.88.253,34444,92,,slow_start,
656,1826460.200689,16700,10,12720980,12721710,192.168.88.253,34444,91,,slow_start,
657,1826460.205634,16800,10,12794710,12795440,192.168.88.253,34444,92,,slow_start,
658,1826460.210401,16900,10,12867710,12868440,192.168.88.253,34444,92,,slow_start,
659,1826460.215123,17000,10,12940710,12941440,192.168.88.253,34444,99,,slow_start,
660,1826460.221972,17100,10,13032690,13032690,192.168.88.253,34444,92,,slow_start,
661,1826460.230056,17200,10,13137810,13138540,192.168.88.253,34444,96,,slow_start,
662,1826460.235214,17300,10,13213730,13214460,192.168.88.253,34444,96,,slow_start,
663,1826460.240019,17400,10,13286730,13287460,192.168.88.253,34444,96,,slow_start,
664,1826460.245443,17500,10,13364110,13364840,192.168.88.253,34444,94,,slow_start,
665,1826460.251285,17600,10,13440030,13440760,192.168.88.253,34444,91,,slow_start,
666,1826460.256095,17700,10,13513760,13514490,192.168.88.253,34444,90,,slow_start,
667,1826460.260981,17800,10,13586760,13587490,192.168.88.253,34444,84,,slow_start,
668,1826460.265777,17900,10,13659760,13660490,192.168.88.253,34444,91,,slow_start,
669,1826460.270766,18000,10,13734220,13734950,192.168.88.253,34444,92,,slow_start,
670,1826460.276043,18100,10,13809410,13809410,192.168.88.253,34444,94,,slow_start,
671,1826460.281299,18200,10,13883140,13883870,192.168.88.253,34444,99,,slow_start,
672,1826460.286549,18300,10,13958330,13959060,192.168.88.253,34444,104,,slow_start,
673,1826460.291628,18400,10,14032790,14033520,192.168.88.253,34444,103,,slow_start,
674,1826460.296834,18500,10,14106520,14107250,192.168.88.253,34444,92,,slow_start,
675,1826460.301752,18600,10,14179520,14180250,192.168.88.253,34444,92,,slow_start,
676,1826460.306568,18700,10,14252520,14253250,192.168.88.253,34444,90,,slow_start,
677,1826460.311360,18800,10,14325520,14326250,192.168.88.253,34444,89,,slow_start,
678,1826460.316211,18900,10,14399250,14399980,192.168.88.253,34444,102,,slow_start,
679,1826460.323643,19000,10,14496340,14497070,192.168.88.253,34444,91,,slow_start,
680,1826460.331565,19100,10,14608030,14608030,192.168.88.253,34444,91,,slow_start,
681,1826460.342768,19200,10,14742350,14742350,192.168.88.253,34444,89,,slow_start,
