line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,656128.100082,1,10,1448,30408,192.168.88.253,53600,437,,loss_recovery,
2,656128.100326,2,5,4344,36200,192.168.88.253,53600,219,,congestion_avoidance,
3,656128.101274,24,10,63712,99912,192.168.88.253,53600,145,,loss_recovery,
4,656128.101450,26,5,66608,107152,192.168.88.253,53600,113,,congestion_avoidance,
5,656128.102860,75,13,163624,217200,192.168.88.253,53600,149,,loss_recovery,
6,656128.103080,82,6,176656,227336,192.168.88.253,53600,195,,congestion_avoidance,
7,656128.103454,100,9,205616,257744,192.168.88.253,53600,92,,congestion_avoidance,
8,656128.103886,125,12,250504,306976,192.168.88.253,53600,110,,loss_recovery,
9,656128.104008,129,6,257744,315664,192.168.88.253,53600,116,,congestion_avoidance,
10,656128.104731,168,11,318560,385168,192.168.88.253,53600,106,,loss_recovery,
11,656128.104911,174,5,331592,395304,192.168.88.253,53600,133,,congestion_avoidance,
12,656128.105416,200,9,369240,440192,192.168.88.253,53600,107,,congestion_avoidance,
13,656128.105619,212,11,393856,466256,192.168.88.253,53600,123,,loss_recovery,
14,656128.105750,218,5,402544,473496,192.168.88.253,53600,101,,congestion_avoidance,
15,656128.106833,242,12,483632,564720,192.168.88.253,53600,138,,loss_recovery,
16,656128.106973,246,6,495216,576304,192.168.88.253,53600,112,,congestion_avoidance,
17,656128.107629,267,11,553136,641464,192.168.88.253,53600,140,,loss_recovery,
18,656128.107825,271,5,564720,651600,192.168.88.253,53600,109,,congestion_avoidance,
19,656128.108575,293,10,621192,716760,192.168.88.253,53600,130,,loss_recovery,
20,656128.108755,297,5,632776,726896,192.168.88.253,53600,107,,congestion_avoidance,
21,656128.109105,300,7,648704,742824,192.168.88.253,53600,171,,congestion_avoidance,
22,656128.109540,313,10,683456,784816,192.168.88.253,53600,129,,loss_recovery,
23,656128.109706,317,5,693592,794952,192.168.88.253,53600,122,,congestion_avoidance,
24,656128.110390,336,10,745720,854320,192.168.88.253,53600,122,,loss_recovery,
25,656128.110546,339,5,755856,864456,192.168.88.253,53600,111,,congestion_avoidance,
26,656128.111371,364,11,822464,939752,192.168.88.253,53600,138,,loss_recovery,
