line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
15,334277.733068,1,10,7240,14480,192.168.88.253,50210,519,,slow_start,
16,334277.737514,100,31,285256,320008,192.168.88.253,50210,700,,slow_start,
17,334277.741258,200,31,506800,550240,192.168.88.253,50210,552,,slow_start,
18,334277.744923,300,31,728344,767440,192.168.88.253,50210,562,,slow_start,
19,334277.750983,400,31,1087448,1129440,192.168.88.253,50210,647,,slow_start,
20,334277.758465,500,31,1536328,1576872,192.168.88.253,50210,542,,slow_start,
21,334277.766185,600,31,1996792,2028648,192.168.88.253,50210,636,,slow_start,
22,334277.773713,700,31,2444224,2483320,192.168.88.253,50210,664,,slow_start,
23,334277.781577,800,31,2919168,2946680,192.168.88.253,50210,717,,slow_start,
24,334277.788397,900,31,3320264,3353568,192.168.88.253,50210,791,,slow_start,
25,334277.795191,1000,31,3731496,3757560,192.168.88.253,50210,448,,slow_start,
26,334277.802053,1100,31,4139832,4180376,192.168.88.253,50210,696,,slow_start,
27,334277.810687,1200,31,4629256,4662560,192.168.88.253,50210,502,,slow_start,
28,334277.818305,1300,31,5086824,5127368,192.168.88.253,50210,341,,slow_start,
29,334277.825398,1400,31,5511088,5548736,192.168.88.253,50210,729,,slow_start,
30,334277.832035,1500,31,5909288,5935352,192.168.88.253,50210,447,,slow_start,
31,334277.838621,1600,31,6301696,6343688,192.168.88.253,50210,762,,slow_start,
32,334277.845564,1700,31,6717272,6744784,192.168.88.253,50210,508,,slow_start,
33,334277.853469,1800,31,7158912,7199456,192.168.88.253,50210,514,,slow_start,
34,334277.860824,1900,31,7597656,7633856,192.168.88.253,50210,638,,slow_start,
35,334277.865836,2000,31,7898840,7927800,192.168.88.253,50210,771,,slow_start,
36,334277.870635,2100,31,8182648,8210160,192.168.88.253,50210,638,,slow_start,
37,334277.876720,2200,31,8543200,8570712,192.168.88.253,50210,260,,slow_start,
38,334277.882557,2300,31,8892168,8924024,192.168.88.253,50210,725,,slow_start,
39,334277.888346,2400,31,9238240,9268648,192.168.88.253,50210,529,,slow_start,
40,334277.894145,2500,31,9584312,9626304,192.168.88.253,50210,500,,slow_start,
41,334277.899781,2600,31,9911560,9953552,192.168.88.253,50210,719,,slow_start,
42,334277.905205,2700,31,10244600,10283696,192.168.88.253,50210,715,,slow_start,
43,334277.912514,2800,31,10683344,10719544,192.168.88.253,50210,565,,slow_start,
44,334277.917684,2900,31,10990320,11029416,192.168.88.253,50210,688,,slow_start,
45,334277.922450,3000,31,11277024,11305984,192.168.88.253,50210,668,,slow_start,
46,334277.927396,3100,31,11572416,11601376,192.168.88.253,50210,747,,slow_start,
47,334277.933757,3200,31,11951792,11990888,192.168.88.253,50210,536,,slow_start,
48,334277.939288,3300,31,12281936,12319584,192.168.88.253,50210,639,,slow_start,
49,334277.944308,3400,31,12583120,12613528,192.168.88.253,50210,715,,slow_start,
50,334277.950727,3500,31,12943672,12971184,192.168.88.253,50210,771,,slow_start,
51,334277.955571,3600,31,13231824,13270920,192.168.88.253,50210,676,,slow_start,
52,334277.960318,3700,31,13517080,13547488,192.168.88.253,50210,628,,slow_start,
53,334277.965442,3800,31,13821160,13860256,192.168.88.253,50210,658,,slow_start,
54,334277.970591,3900,31,14131032,14170128,192.168.88.253,50210,467,,slow_start,
55,334277.975675,4000,31,14435112,14465520,192.168.88.253,50210,720,,slow_start,
56,334277.980354,4100,31,14714576,14747880,192.168.88.253,50210,728,,slow_start,
57,334277.986409,4200,31,15059200,15088160,192.168.88.253,50210,576,,slow_start,
58,334277.991812,4300,31,15382104,15415408,192.168.88.253,50210,678,,slow_start,
59,334277.996873,4400,31,15684736,15726728,192.168.88.253,50210,549,,slow_start,
60,334278.002219,4500,31,16003296,16039496,192.168.88.253,50210,648,,slow_start,
