line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
271,544418.582827,1,10,192.168.88.253,50138,234,,loss_recovery,
272,544418.583114,2,5,192.168.88.253,50138,264,,congestion_avoidance,
273,544418.585854,77,9,192.168.88.253,50138,183,,loss_recovery,
274,544418.586039,84,4,192.168.88.253,50138,102,,congestion_avoidance,
275,544418.586386,100,7,192.168.88.253,50138,111,,congestion_avoidance,
276,544418.586748,113,9,192.168.88.253,50138,134,,loss_recovery,
277,544418.586932,120,4,192.168.88.253,50138,109,,congestion_avoidance,
278,544418.587385,139,8,192.168.88.253,50138,136,,loss_recovery,
279,544418.587577,145,4,192.168.88.253,50138,98,,congestion_avoidance,
280,544418.587902,160,7,192.168.88.253,50138,113,,loss_recovery,
281,544418.588063,165,3,192.168.88.253,50138,98,,congestion_avoidance,
282,544418.588663,190,8,192.168.88.253,50138,180,,loss_recovery,
283,544418.588884,198,4,192.168.88.253,50138,103,,congestion_avoidance,
284,544418.588911,200,4,192.168.88.253,50138,107,,congestion_avoidance,
285,544418.589411,221,8,192.168.88.253,50138,173,,loss_recovery,
286,544418.589600,227,4,192.168.88.253,50138,104,,congestion_avoidance,
287,544418.589941,243,7,192.168.88.253,50138,92,,loss_recovery,
288,544418.590132,249,3,192.168.88.253,50138,106,,congestion_avoidance,
289,544418.591408,281,9,192.168.88.253,50138,158,,loss_recovery,
290,544418.591650,286,4,192.168.88.253,50138,114,,congestion_avoidance,
291,544418.592335,300,9,192.168.88.253,50138,158,,congestion_avoidance,
292,544418.592869,311,9,192.168.88.253,50138,171,,loss_recovery,
293,544418.593098,316,4,192.168.88.253,50138,114,,congestion_avoidance,
294,544418.593964,335,9,192.168.88.253,50138,175,,loss_recovery,
295,544418.594166,340,4,192.168.88.253,50138,112,,congestion_avoidance,
296,544418.594938,357,9,192.168.88.253,50138,151,,loss_recovery,
297,544418.595199,362,4,192.168.88.253,50138,142,,congestion_avoidance,
298,544418.595942,378,9,192.168.88.253,50138,115,,loss_recovery,
299,544418.596142,383,4,192.168.88.253,50138,114,,congestion_avoidance,
300,544418.596968,400,9,192.168.88.253,50138,183,,loss_recovery,
301,544418.597203,405,4,192.168.88.253,50138,122,,congestion_avoidance,
302,544418.597844,419,9,192.168.88.253,50138,171,,loss_recovery,
303,544418.598086,423,4,192.168.88.253,50138,141,,congestion_avoidance,
304,544418.599457,455,9,192.168.88.253,50138,170,,loss_recovery,
