line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,649066.398058,1,10,7240,14480,192.168.88.253,49998,234,,slow_start,
2,649066.400768,100,15,209960,225888,192.168.88.253,49998,407,,slow_start,
3,649066.404303,200,15,424264,441640,192.168.88.253,49998,342,,slow_start,
4,649066.407891,300,15,635672,651600,192.168.88.253,49998,300,,slow_start,
5,649066.415566,400,15,1094688,1104824,192.168.88.253,49998,359,,slow_start,
6,649066.422921,500,15,1533432,1547912,192.168.88.253,49998,311,,slow_start,
7,649066.431524,600,15,2044576,2060504,192.168.88.253,49998,321,,slow_start,
8,649066.441289,700,15,2629568,2646944,192.168.88.253,49998,243,,slow_start,
9,649066.450463,800,15,3182704,3197184,192.168.88.253,49998,252,,slow_start,
10,649066.457633,900,15,3609864,3622896,192.168.88.253,49998,285,,slow_start,
11,649066.464546,1000,15,4021096,4037024,192.168.88.253,49998,300,,slow_start,
12,649066.470419,1100,15,4372960,4390336,192.168.88.253,49998,284,,slow_start,
13,649066.476223,1200,15,4721928,4734960,192.168.88.253,49998,328,,slow_start,
14,649066.480976,1300,15,5008632,5026008,192.168.88.253,49998,297,,slow_start,
15,649066.485699,1400,15,5286648,5301128,192.168.88.253,49998,305,,slow_start,
16,649066.490271,1500,15,5560320,5574800,192.168.88.253,49998,265,,slow_start,
17,649066.494935,1600,15,5842680,5861504,192.168.88.253,49998,282,,slow_start,
18,649066.499451,1700,15,6110560,6129384,192.168.88.253,49998,303,,slow_start,
19,649066.503980,1800,15,6381336,6400160,192.168.88.253,49998,311,,slow_start,
20,649066.508562,1900,15,6656456,6670936,192.168.88.253,49998,362,,slow_start,
21,649066.513718,2000,15,6963432,6979360,192.168.88.253,49998,362,,slow_start,
22,649066.518346,2100,15,7240000,7257376,192.168.88.253,49998,264,,slow_start,
23,649066.522788,2200,15,7506432,7523808,192.168.88.253,49998,324,,slow_start,
24,649066.527207,2300,15,7771416,7784448,192.168.88.253,49998,318,,slow_start,
25,649066.533924,2400,15,8155136,8168168,192.168.88.253,49998,265,,slow_start,
26,649066.538546,2500,15,8431704,8446184,192.168.88.253,49998,356,,slow_start,
27,649066.543136,2600,15,8705376,8724200,192.168.88.253,49998,306,,slow_start,
28,649066.547638,2700,15,8973256,8986288,192.168.88.253,49998,291,,slow_start,
29,649066.555719,2800,15,9419240,9436616,192.168.88.253,49998,317,,slow_start,
30,649066.563986,2900,15,9914456,9930384,192.168.88.253,49998,271,,slow_start,
31,649066.571460,3000,15,10363336,10379264,192.168.88.253,49998,363,,slow_start,
32,649066.577954,3100,15,10748504,10765880,192.168.88.253,49998,335,,slow_start,
33,649066.584911,3200,15,11166976,11187248,192.168.88.253,49998,331,,slow_start,
34,649066.591487,3300,15,11557936,11569520,192.168.88.253,49998,384,,slow_start,
35,649066.599001,3400,15,12008264,12021296,192.168.88.253,49998,352,,slow_start,
36,649066.606038,3500,15,12429632,12447008,192.168.88.253,49998,295,,slow_start,
37,649066.612619,3600,15,12820592,12837968,192.168.88.253,49998,285,,slow_start,
38,649066.619890,3700,15,13257888,13276712,192.168.88.253,49998,325,,slow_start,
39,649066.627030,3800,15,13682152,13699528,192.168.88.253,49998,262,,slow_start,
40,649066.634039,3900,15,14103520,14122344,192.168.88.253,49998,304,,slow_start,
41,649066.641457,4000,15,14546608,14556744,192.168.88.253,49998,366,,slow_start,
42,649066.649857,4100,15,15046168,15063544,192.168.88.253,49998,250,,slow_start,
43,649066.657977,4200,15,15531248,15548624,192.168.88.253,49998,265,,slow_start,
44,649066.665016,4300,15,15955512,15969992,192.168.88.253,49998,258,,slow_start,
45,649066.672141,4400,15,16382672,16400048,192.168.88.253,49998,317,,slow_start,
46,649066.679288,4500,15,16806936,16819968,192.168.88.253,49998,292,,slow_start,
47,649066.685997,4600,15,17210928,17228304,192.168.88.253,49998,331,,slow_start,
48,649066.693144,4700,15,17636640,17648224,192.168.88.253,49998,345,,slow_start,
49,649066.700241,4800,15,18060904,18071040,192.168.88.253,49998,332,,slow_start,
50,649066.707555,4900,15,18495304,18512680,192.168.88.253,49998,273,,slow_start,
51,649066.715620,5000,15,18978936,18997760,192.168.88.253,49998,285,,slow_start,
52,649066.731289,5200,15,19915792,19927376,192.168.88.253,49998,357,,slow_start,
53,649066.738207,5300,15,20331368,20350192,192.168.88.253,49998,269,,slow_start,
54,649066.745022,5400,15,20735360,20748392,192.168.88.253,49998,332,,slow_start,
55,649066.750356,5500,15,21058264,21074192,192.168.88.253,49998,348,,slow_start,
56,649066.754718,5600,15,21318904,21333384,192.168.88.253,49998,382,,slow_start,
57,649066.759205,5700,15,21588232,21604160,192.168.88.253,49998,310,,slow_start,
58,649066.763834,5800,15,21861904,21880728,192.168.88.253,49998,322,,slow_start,
59,649066.768234,5900,15,22128336,22145712,192.168.88.253,49998,333,,slow_start,
60,649066.773487,6000,15,22441104,22455584,192.168.88.253,49998,356,,slow_start,
61,649066.777965,6100,15,22710432,22729256,192.168.88.253,49998,302,,slow_start,
62,649066.782397,6200,15,22973968,22989896,192.168.88.253,49998,348,,slow_start,
63,649066.786812,6300,15,23234608,23247640,192.168.88.253,49998,328,,slow_start,
64,649066.791364,6400,15,23506832,23521312,192.168.88.253,49998,263,,slow_start,
65,649066.803106,6500,15,23850008,23868832,192.168.88.253,49998,307,,slow_start,
66,649066.807664,6600,15,24123680,24143952,192.168.88.253,49998,343,,slow_start,
67,649066.816066,6700,15,24574008,24592832,192.168.88.253,49998,279,,slow_start,
68,649066.824509,6800,15,25079360,25096736,192.168.88.253,49998,262,,slow_start,
69,649066.832396,6900,15,25552856,25571680,192.168.88.253,49998,327,,slow_start,
70,649066.839825,7000,15,25994496,26011872,192.168.88.253,49998,277,,slow_start,
71,649066.846618,7100,15,26405728,26424552,192.168.88.253,49998,260,,slow_start,
72,649066.854904,7200,15,26898048,26908184,192.168.88.253,49998,374,,slow_start,
73,649066.860869,7300,15,27254256,27267288,192.168.88.253,49998,322,,slow_start,
74,649066.865862,7400,15,27552544,27569920,192.168.88.253,49998,275,,slow_start,
75,649066.870127,7500,15,27810288,27826216,192.168.88.253,49998,265,,slow_start,
76,649066.874601,7600,15,28078168,28096992,192.168.88.253,49998,316,,slow_start,
77,649066.878917,7700,15,28334464,28354736,192.168.88.253,49998,378,,slow_start,
78,649066.883264,7800,15,28595104,28611032,192.168.88.253,49998,300,,slow_start,
79,649066.887639,7900,15,28858640,28873120,192.168.88.253,49998,313,,slow_start,
80,649066.891963,8000,15,29116384,29130864,192.168.88.253,49998,326,,slow_start,
81,649066.896455,8100,15,29381368,29395848,192.168.88.253,49998,310,,slow_start,
82,649066.900899,8200,15,29647800,29660832,192.168.88.253,49998,275,,slow_start,
83,649066.905250,8300,15,29908440,29927264,192.168.88.253,49998,310,,slow_start,
84,649066.909850,8400,15,30183560,30202384,192.168.88.253,49998,359,,slow_start,
85,649066.914571,8500,15,30465920,30484744,192.168.88.253,49998,314,,slow_start,
86,649066.919373,8600,15,30752624,30770000,192.168.88.253,49998,263,,slow_start,
87,649066.924302,8700,15,31048016,31065392,192.168.88.253,49998,379,,slow_start,
88,649066.928741,8800,15,31313000,31331824,192.168.88.253,49998,287,,slow_start,
89,649066.934227,8900,15,31640248,31660520,192.168.88.253,49998,338,,slow_start,
90,649066.942098,9000,15,32107952,32126776,192.168.88.253,49998,259,,slow_start,
91,649066.950362,9100,15,32603168,32613304,192.168.88.253,49998,377,,slow_start,
92,649066.958688,9200,15,33101280,33111416,192.168.88.253,49998,359,,slow_start,
93,649066.966391,9300,15,33560296,33577672,192.168.88.253,49998,267,,slow_start,
