line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,212079.446681,1,10,5792,14480,192.168.88.253,51874,229,,slow_start,
2,212079.448111,50,37,167968,191136,192.168.88.253,51874,179,,loss_recovery,
3,212079.448320,58,18,191136,225888,192.168.88.253,51874,198,,congestion_avoidance,
4,212079.448449,59,18,199824,227336,192.168.88.253,51874,262,,loss_recovery,
5,212079.448712,65,9,220096,240368,192.168.88.253,51874,119,,congestion_avoidance,
6,212079.449724,100,14,320008,346072,192.168.88.253,51874,123,,congestion_avoidance,
7,212079.449822,104,15,328696,364896,192.168.88.253,51874,202,,loss_recovery,
8,212079.450073,111,7,346072,375032,192.168.88.253,51874,127,,congestion_avoidance,
9,212079.451354,154,15,464808,508248,192.168.88.253,51874,196,,loss_recovery,
10,212079.451593,161,7,483632,521280,192.168.88.253,51874,116,,congestion_avoidance,
11,212079.452768,200,14,590784,638568,192.168.88.253,51874,184,,congestion_avoidance,
12,212079.452905,204,15,602368,651600,192.168.88.253,51874,244,,loss_recovery,
13,212079.453154,211,7,621192,664632,192.168.88.253,51874,145,,congestion_avoidance,
14,212079.454076,245,13,709520,764544,192.168.88.253,51874,134,,loss_recovery,
15,212079.454343,251,6,726896,776128,192.168.88.253,51874,101,,congestion_avoidance,
16,212079.455828,300,15,864456,929616,192.168.88.253,51874,149,,loss_recovery,
17,212079.456070,306,7,884728,938304,192.168.88.253,51874,123,,congestion_avoidance,
18,212079.457111,344,14,980296,1046904,192.168.88.253,51874,215,,loss_recovery,
19,212079.457379,351,7,999120,1059936,192.168.88.253,51874,138,,congestion_avoidance,
20,212079.458755,400,15,1129440,1201840,192.168.88.253,51874,194,,congestion_avoidance,
21,212079.458945,405,16,1143920,1216320,192.168.88.253,51874,206,,loss_recovery,
22,212079.459129,411,8,1161296,1229352,192.168.88.253,51874,146,,congestion_avoidance,
23,212079.459885,438,13,1230800,1307544,192.168.88.253,51874,137,,loss_recovery,
24,212079.460133,443,6,1245280,1319128,192.168.88.253,51874,147,,congestion_avoidance,
25,212079.461465,491,14,1371256,1462480,192.168.88.253,51874,199,,loss_recovery,
26,212079.461694,498,7,1388632,1472616,192.168.88.253,51874,128,,congestion_avoidance,
27,212079.461741,500,7,1394424,1476960,192.168.88.253,51874,111,,congestion_avoidance,
28,212079.462955,540,14,1503024,1598592,192.168.88.253,51874,215,,loss_recovery,
29,212079.463148,546,7,1518952,1608728,192.168.88.253,51874,135,,congestion_avoidance,
30,212079.463950,576,12,1597144,1701400,192.168.88.253,51874,134,,loss_recovery,
31,212079.464171,581,6,1611624,1712984,192.168.88.253,51874,118,,congestion_avoidance,
32,212079.464751,600,10,1659408,1765112,192.168.88.253,51874,96,,congestion_avoidance,
33,212079.465522,628,14,1737600,1850544,192.168.88.253,51874,105,,loss_recovery,
34,212079.465775,635,7,1753528,1860680,192.168.88.253,51874,129,,congestion_avoidance,
35,212079.467022,676,14,1867920,1986656,192.168.88.253,51874,203,,loss_recovery,
36,212079.467206,683,7,1883848,1996792,192.168.88.253,51874,126,,congestion_avoidance,
37,212079.467701,700,10,1927288,2044576,192.168.88.253,51874,105,,congestion_avoidance,
38,212079.468169,717,13,1973624,2096704,192.168.88.253,51874,133,,loss_recovery,
39,212079.468427,723,6,1989552,2108288,192.168.88.253,51874,123,,congestion_avoidance,
40,212079.469778,770,14,2115528,2244400,192.168.88.253,51874,208,,loss_recovery,
41,212079.469971,776,7,2131456,2254536,192.168.88.253,51874,131,,congestion_avoidance,
42,212079.470710,800,12,2198064,2328384,192.168.88.253,51874,142,,congestion_avoidance,
43,212079.470929,809,13,2221232,2354448,192.168.88.253,51874,134,,loss_recovery,
44,212079.471184,815,6,2238608,2366032,192.168.88.253,51874,99,,congestion_avoidance,
45,212079.472437,858,14,2354448,2489112,192.168.88.253,51874,186,,loss_recovery,
46,212079.472656,864,7,2370376,2502144,192.168.88.253,51874,109,,congestion_avoidance,
47,212079.473562,894,13,2457256,2600608,192.168.88.253,51874,165,,loss_recovery,
48,212079.473800,900,6,2473184,2612192,192.168.88.253,51874,106,,congestion_avoidance,
49,212079.475293,949,15,2610744,2761336,192.168.88.253,51874,159,,loss_recovery,
50,212079.475530,956,7,2628120,2774368,192.168.88.253,51874,141,,congestion_avoidance,
51,212079.476611,995,14,2729480,2882968,192.168.88.253,51874,144,,loss_recovery,
52,212079.476838,1000,7,2743960,2891656,192.168.88.253,51874,118,,loss_recovery,
53,212079.476868,1001,7,2745408,2896000,192.168.88.253,51874,148,,congestion_avoidance,
54,212079.478133,1045,15,2865592,3026320,192.168.88.253,51874,181,,loss_recovery,
55,212079.478340,1051,7,2880072,3039352,192.168.88.253,51874,138,,congestion_avoidance,
56,212079.479506,1091,14,2988672,3156640,192.168.88.253,51874,178,,loss_recovery,
57,212079.479756,1097,7,3008944,3171120,192.168.88.253,51874,126,,congestion_avoidance,
58,212079.479879,1100,8,3017632,3179808,192.168.88.253,51874,117,,congestion_avoidance,
59,212079.480668,1129,13,3094376,3272480,192.168.88.253,51874,141,,loss_recovery,
60,212079.480856,1135,6,3110304,3278272,192.168.88.253,51874,207,,congestion_avoidance,
61,212079.482129,1175,14,3223248,3408592,192.168.88.253,51874,122,,loss_recovery,
62,212079.482307,1181,7,3240624,3412936,192.168.88.253,51874,194,,congestion_avoidance,
63,212079.482924,1200,11,3292752,3473752,192.168.88.253,51874,132,,congestion_avoidance,
64,212079.483292,1214,13,3328952,3512848,192.168.88.253,51874,134,,loss_recovery,
65,212079.483542,1220,6,3344880,3524432,192.168.88.253,51874,118,,congestion_avoidance,
66,212079.485913,1281,18,3544704,3777832,192.168.88.253,51874,196,,loss_recovery,
67,212079.486051,1287,9,3557736,3790864,192.168.88.253,51874,128,,congestion_avoidance,
68,212079.486427,1300,11,3592488,3829960,192.168.88.253,51874,145,,congestion_avoidance,
69,212079.488225,1351,19,3766248,4012408,192.168.88.253,51874,185,,loss_recovery,
70,212079.488449,1360,9,3787968,4028336,192.168.88.253,51874,142,,congestion_avoidance,
71,212079.489973,1400,16,3918288,4160104,192.168.88.253,51874,168,,congestion_avoidance,
72,212079.490252,1410,17,3950144,4199200,192.168.88.253,51874,168,,loss_recovery,
73,212079.490501,1418,8,3970416,4212232,192.168.88.253,51874,227,,congestion_avoidance,
74,212079.491583,1455,14,4070328,4319384,192.168.88.253,51874,201,,loss_recovery,
75,212079.491784,1462,7,4087704,4329520,192.168.88.253,51874,119,,congestion_avoidance,
