line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,211554.678850,1,10,4344,10220,192.168.88.253,41812,272,,slow_start,
2,211554.680805,38,16,107236,113028,192.168.88.253,41812,273,,loss_recovery,
3,211554.681041,41,8,115924,121716,192.168.88.253,41812,170,,congestion_avoidance,
4,211554.681254,43,8,121716,130404,192.168.88.253,41812,207,,loss_recovery,
5,211554.681433,46,4,127508,139092,192.168.88.253,41812,133,,congestion_avoidance,
6,211554.681959,52,6,141988,155020,192.168.88.253,41812,257,,loss_recovery,
7,211554.682256,55,3,150676,162260,192.168.88.253,41812,107,,congestion_avoidance,
8,211554.682690,62,6,166604,186876,192.168.88.253,41812,124,,loss_recovery,
9,211554.683050,66,3,175292,194116,192.168.88.253,41812,122,,congestion_avoidance,
10,211554.683726,73,6,195564,217284,192.168.88.253,41812,204,,loss_recovery,
11,211554.683932,76,3,201356,224524,192.168.88.253,41812,118,,congestion_avoidance,
12,211554.684440,83,6,218732,249140,192.168.88.253,41812,175,,loss_recovery,
13,211554.684812,86,3,227420,254932,192.168.88.253,41812,176,,congestion_avoidance,
14,211554.685413,94,6,247692,279548,192.168.88.253,41812,190,,loss_recovery,
15,211554.685655,97,3,254932,286788,192.168.88.253,41812,105,,congestion_avoidance,
16,211554.685984,100,5,263620,296924,192.168.88.253,41812,128,,congestion_avoidance,
17,211554.686326,104,6,272308,308508,192.168.88.253,41812,269,,loss_recovery,
18,211554.686576,107,3,280996,315748,192.168.88.253,41812,105,,congestion_avoidance,
19,211554.687307,113,6,301268,337468,192.168.88.253,41812,382,,loss_recovery,
20,211554.687560,115,3,307060,344708,192.168.88.253,41812,104,,congestion_avoidance,
21,211554.688198,124,7,331676,375116,192.168.88.253,41812,130,,loss_recovery,
22,211554.688616,128,3,341812,382356,192.168.88.253,41812,105,,congestion_avoidance,
23,211554.689234,134,6,359188,404076,192.168.88.253,41812,185,,loss_recovery,
24,211554.689476,137,3,367876,411316,192.168.88.253,41812,104,,congestion_avoidance,
25,211554.689975,144,6,383804,435932,192.168.88.253,41812,201,,loss_recovery,
26,211554.690330,148,3,392492,441724,192.168.88.253,41812,168,,congestion_avoidance,
27,211554.690841,156,6,409868,464892,192.168.88.253,41812,129,,loss_recovery,
28,211554.691218,160,3,420004,472132,192.168.88.253,41812,102,,congestion_avoidance,
29,211554.691848,167,6,437380,493852,192.168.88.253,41812,276,,loss_recovery,
30,211554.692097,170,3,446068,501092,192.168.88.253,41812,104,,congestion_avoidance,
31,211554.692826,179,6,469236,532948,192.168.88.253,41812,234,,loss_recovery,
32,211554.693040,181,3,475028,538740,192.168.88.253,41812,103,,congestion_avoidance,
33,211554.693541,187,6,489508,557564,192.168.88.253,41812,213,,loss_recovery,
34,211554.693745,191,3,496748,564804,192.168.88.253,41812,117,,congestion_avoidance,
35,211554.694470,198,6,515572,586524,192.168.88.253,41812,290,,loss_recovery,
36,211554.694600,200,3,521364,590868,192.168.88.253,41812,93,,loss_recovery,
37,211554.694726,201,3,524260,593764,192.168.88.253,41812,107,,congestion_avoidance,
38,211554.695203,208,6,540188,615484,192.168.88.253,41812,174,,loss_recovery,
39,211554.695547,212,3,548876,622724,192.168.88.253,41812,117,,congestion_avoidance,
40,211554.696075,220,6,566252,644444,192.168.88.253,41812,189,,loss_recovery,
41,211554.696380,224,3,574940,651684,192.168.88.253,41812,127,,congestion_avoidance,
42,211554.697035,232,6,593764,673404,192.168.88.253,41812,227,,loss_recovery,
43,211554.697277,236,3,602452,680644,192.168.88.253,41812,107,,congestion_avoidance,
44,211554.697809,243,6,618380,702364,192.168.88.253,41812,152,,loss_recovery,
45,211554.698178,247,3,627068,708156,192.168.88.253,41812,117,,congestion_avoidance,
46,211554.698699,255,6,644444,731324,192.168.88.253,41812,159,,loss_recovery,
47,211554.699029,259,3,653132,737116,192.168.88.253,41812,113,,congestion_avoidance,
48,211554.700012,269,7,680644,768972,192.168.88.253,41812,279,,loss_recovery,
49,211554.700299,272,3,689332,776212,192.168.88.253,41812,114,,congestion_avoidance,
50,211554.700773,279,6,705260,797932,192.168.88.253,41812,123,,loss_recovery,
51,211554.701103,283,3,713948,805172,192.168.88.253,41812,143,,congestion_avoidance,
52,211554.701603,290,6,731324,826892,192.168.88.253,41812,189,,loss_recovery,
53,211554.701973,294,3,741460,834132,192.168.88.253,41812,105,,congestion_avoidance,
54,211554.702433,300,6,755940,852956,192.168.88.253,41812,156,,congestion_avoidance,
55,211554.702613,301,6,758836,855852,192.168.88.253,41812,274,,loss_recovery,
56,211554.702871,304,3,767524,863092,192.168.88.253,41812,111,,congestion_avoidance,
57,211554.703488,311,6,784900,884812,192.168.88.253,41812,278,,loss_recovery,
58,211554.703738,314,3,793588,892052,192.168.88.253,41812,107,,congestion_avoidance,
59,211554.704358,321,6,810964,913772,192.168.88.253,41812,217,,loss_recovery,
60,211554.704554,324,3,818204,921012,192.168.88.253,41812,113,,congestion_avoidance,
61,211554.705234,331,6,837028,942732,192.168.88.253,41812,282,,loss_recovery,
62,211554.705488,334,3,845716,949972,192.168.88.253,41812,106,,congestion_avoidance,
63,211554.705958,341,6,861644,971692,192.168.88.253,41812,163,,loss_recovery,
64,211554.706311,345,3,870332,978932,192.168.88.253,41812,118,,congestion_avoidance,
65,211554.707514,359,7,906532,1020924,192.168.88.253,41812,208,,loss_recovery,
66,211554.707745,363,3,915220,1028164,192.168.88.253,41812,97,,congestion_avoidance,
67,211554.708428,370,6,932596,1049884,192.168.88.253,41812,278,,loss_recovery,
68,211554.708639,373,3,939836,1057124,192.168.88.253,41812,121,,congestion_avoidance,
69,211554.709159,381,6,957212,1078844,192.168.88.253,41812,179,,loss_recovery,
70,211554.709443,384,3,965900,1084636,192.168.88.253,41812,102,,congestion_avoidance,
71,211554.709892,390,6,978932,1103460,192.168.88.253,41812,170,,loss_recovery,
72,211554.710213,393,3,987620,1109252,192.168.88.253,41812,103,,congestion_avoidance,
73,211554.710705,399,6,1002100,1128076,192.168.88.253,41812,204,,loss_recovery,
74,211554.710721,400,3,1003548,1129524,192.168.88.253,41812,221,,loss_recovery,
75,211554.710944,403,3,1010788,1135316,192.168.88.253,41812,105,,congestion_avoidance,
76,211554.711489,410,6,1026716,1157036,192.168.88.253,41812,193,,loss_recovery,
77,211554.711766,414,3,1035404,1162828,192.168.88.253,41812,98,,congestion_avoidance,
78,211554.712498,422,6,1054228,1185996,192.168.88.253,41812,269,,loss_recovery,
79,211554.712703,425,3,1061468,1191788,192.168.88.253,41812,113,,congestion_avoidance,
80,211554.713232,433,6,1078844,1214956,192.168.88.253,41812,148,,loss_recovery,
81,211554.713605,437,3,1087532,1222196,192.168.88.253,41812,132,,congestion_avoidance,
82,211554.714243,445,6,1106356,1243916,192.168.88.253,41812,291,,loss_recovery,
83,211554.714496,448,3,1115044,1251156,192.168.88.253,41812,109,,congestion_avoidance,
84,211554.715112,455,6,1132420,1272876,192.168.88.253,41812,270,,loss_recovery,
85,211554.715316,458,3,1139660,1278668,192.168.88.253,41812,113,,congestion_avoidance,
86,211554.715838,466,6,1157036,1301836,192.168.88.253,41812,125,,loss_recovery,
87,211554.716207,470,3,1165724,1309076,192.168.88.253,41812,124,,congestion_avoidance,
88,211554.716863,478,6,1184548,1330796,192.168.88.253,41812,280,,loss_recovery,
89,211554.717125,481,3,1193236,1338036,192.168.88.253,41812,118,,congestion_avoidance,
90,211554.717735,488,6,1210612,1359756,192.168.88.253,41812,292,,loss_recovery,
91,211554.717988,491,3,1219300,1366996,192.168.88.253,41812,107,,congestion_avoidance,
92,211554.718605,498,6,1236676,1388716,192.168.88.253,41812,283,,loss_recovery,
93,211554.718733,500,3,1242468,1393060,192.168.88.253,41812,92,,loss_recovery,
94,211554.718855,501,3,1245364,1395956,192.168.88.253,41812,105,,congestion_avoidance,
95,211554.719335,508,6,1261292,1417676,192.168.88.253,41812,167,,loss_recovery,
96,211554.719701,512,3,1269980,1424916,192.168.88.253,41812,123,,congestion_avoidance,
97,211554.720219,520,6,1287356,1446636,192.168.88.253,41812,171,,loss_recovery,
