line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,1210577.180980,1,10,7240,14480,192.168.88.253,35752,569,,slow_start,
2,1210577.185984,100,81,556032,587888,192.168.88.253,35752,220,,slow_start,
3,1210577.190010,200,81,1015048,1049800,192.168.88.253,35752,283,,slow_start,
4,1210577.194235,300,81,1510264,1543568,192.168.88.253,35752,271,,slow_start,
5,1210577.197444,400,81,1879504,1914256,192.168.88.253,35752,356,,slow_start,
6,1210577.200771,500,81,2257432,2300872,192.168.88.253,35752,335,,slow_start,
7,1210577.204301,600,81,2652736,2696176,192.168.88.253,35752,308,,slow_start,
8,1210577.208013,700,81,3072656,3113200,192.168.88.253,35752,348,,slow_start,
9,1210577.211416,800,81,3465064,3507056,192.168.88.253,35752,288,,slow_start,
10,1210577.214955,900,81,3870504,3906704,192.168.88.253,35752,328,,slow_start,
11,1210577.218111,1000,81,4233952,4277392,192.168.88.253,35752,295,,slow_start,
12,1210577.221666,1100,81,4633600,4671248,192.168.88.253,35752,336,,slow_start,
13,1210577.224970,1200,81,5012976,5057864,192.168.88.253,35752,400,,slow_start,
14,1210577.228190,1300,81,5382216,5412624,192.168.88.253,35752,407,,slow_start,
15,1210577.232220,1400,81,5841232,5875984,192.168.88.253,35752,270,,slow_start,
16,1210577.235604,1500,81,6230744,6269840,192.168.88.253,35752,317,,slow_start,
17,1210577.239024,1600,81,6626048,6663696,192.168.88.253,35752,334,,slow_start,
18,1210577.242498,1700,81,7030040,7057552,192.168.88.253,35752,311,,slow_start,
19,1210577.247558,1800,81,7567248,7606344,192.168.88.253,35752,360,,slow_start,
20,1210577.252811,1900,81,8124728,8162376,192.168.88.253,35752,265,,slow_start,
21,1210577.258095,2000,81,8701032,8743024,192.168.88.253,35752,368,,slow_start,
22,1210577.263477,2100,81,9251272,9281680,192.168.88.253,35752,331,,slow_start,
23,1210577.268952,2200,81,9837712,9860880,192.168.88.253,35752,261,,slow_start,
24,1210577.285987,2500,81,11733144,11760656,192.168.88.253,35752,363,,slow_start,
25,1210577.293604,2600,81,12590360,12617872,192.168.88.253,35752,331,,slow_start,
26,1210577.297722,2700,81,13053720,13081232,192.168.88.253,35752,348,,slow_start,
27,1210577.301997,2800,81,13544592,13585136,192.168.88.253,35752,309,,slow_start,
28,1210577.306883,2900,81,14071664,14116552,192.168.88.253,35752,425,,slow_start,
29,1210577.314088,3000,81,14881096,14911504,192.168.88.253,35752,325,,slow_start,
30,1210577.319902,3100,81,15535592,15577584,192.168.88.253,35752,381,,slow_start,
31,1210577.326006,3200,81,16211808,16249456,192.168.88.253,35752,286,,slow_start,
32,1210577.334125,3300,81,17100880,17135632,192.168.88.253,35752,379,,slow_start,
33,1210577.338601,3400,81,17584512,17622160,192.168.88.253,35752,270,,slow_start,
34,1210577.346640,3500,81,18464896,18495304,192.168.88.253,35752,276,,slow_start,
35,1210577.354287,3600,81,19322112,19359760,192.168.88.253,35752,310,,slow_start,
36,1210577.357598,3700,81,19702936,19746376,192.168.88.253,35752,277,,slow_start,
37,1210577.360765,3800,81,20075072,20117064,192.168.88.253,35752,364,,slow_start,
38,1210577.363721,3900,81,20425488,20466032,192.168.88.253,35752,300,,slow_start,
39,1210577.366742,4000,81,20780248,20819344,192.168.88.253,35752,320,,slow_start,
40,1210577.369884,4100,81,21149488,21187136,192.168.88.253,35752,238,,slow_start,
41,1210577.374720,4200,81,21653392,21692488,192.168.88.253,35752,320,,slow_start,
42,1210577.378866,4300,81,22128336,22163088,192.168.88.253,35752,325,,slow_start,
43,1210577.382765,4400,81,22561288,22603280,192.168.88.253,35752,305,,slow_start,
44,1210577.386780,4500,81,22985552,23020304,192.168.88.253,35752,349,,slow_start,
45,1210577.390400,4600,81,23373616,23414160,192.168.88.253,35752,297,,slow_start,
46,1210577.394521,4700,81,23839872,23877520,192.168.88.253,35752,345,,slow_start,
47,1210577.398897,4800,81,24314816,24340880,192.168.88.253,35752,379,,slow_start,
48,1210577.403180,4900,81,24794104,24827408,192.168.88.253,35752,355,,slow_start,
49,1210577.407092,5000,81,25238640,25267600,192.168.88.253,35752,309,,slow_start,
50,1210577.410544,5100,81,25623808,25661456,192.168.88.253,35752,320,,slow_start,
51,1210577.413398,5200,81,25959744,26001736,192.168.88.253,35752,360,,slow_start,
52,1210577.416425,5300,81,26315952,26356496,192.168.88.253,35752,284,,slow_start,
53,1210577.419267,5400,81,26650440,26680848,192.168.88.253,35752,405,,slow_start,
54,1210577.422192,5500,81,26996512,27028368,192.168.88.253,35752,360,,slow_start,
55,1210577.425124,5600,81,27341136,27375888,192.168.88.253,35752,348,,slow_start,
56,1210577.427999,5700,81,27677072,27716168,192.168.88.253,35752,388,,slow_start,
57,1210577.430942,5800,81,28024592,28065136,192.168.88.253,35752,383,,slow_start,
58,1210577.433896,5900,81,28373560,28412656,192.168.88.253,35752,276,,slow_start,
59,1210577.436839,6000,81,28712392,28742800,192.168.88.253,35752,376,,slow_start,
60,1210577.439937,6100,81,29075840,29113488,192.168.88.253,35752,346,,slow_start,
61,1210577.443185,6200,81,29458112,29500104,192.168.88.253,35752,349,,slow_start,
62,1210577.446222,6300,81,29814320,29854864,192.168.88.253,35752,309,,slow_start,
63,1210577.449190,6400,81,30164736,30202384,192.168.88.253,35752,315,,slow_start,
64,1210577.452199,6500,81,30520944,30549904,192.168.88.253,35752,373,,slow_start,
65,1210577.455109,6600,81,30862672,30897424,192.168.88.253,35752,346,,slow_start,
66,1210577.457975,6700,81,31198608,31240600,192.168.88.253,35752,344,,slow_start,
67,1210577.460888,6800,81,31540336,31569296,192.168.88.253,35752,402,,slow_start,
68,1210577.463820,6900,81,31886408,31916816,192.168.88.253,35752,404,,slow_start,
69,1210577.466906,7000,81,32248408,32287504,192.168.88.253,35752,356,,slow_start,
70,1210577.470270,7100,81,32635024,32658192,192.168.88.253,35752,384,,slow_start,
71,1210577.473578,7200,81,33008608,33049152,192.168.88.253,35752,228,,slow_start,
72,1210577.477142,7300,81,33415496,33445904,192.168.88.253,35752,369,,slow_start,
73,1210577.480231,7400,81,33773152,33809352,192.168.88.253,35752,304,,slow_start,
74,1210577.483219,7500,81,34127912,34164112,192.168.88.253,35752,370,,slow_start,
75,1210577.486128,7600,81,34469640,34511632,192.168.88.253,35752,296,,slow_start,
76,1210577.489297,7700,81,34843224,34882320,192.168.88.253,35752,301,,slow_start,
77,1210577.492365,7800,81,35203776,35247216,192.168.88.253,35752,347,,slow_start,
78,1210577.495497,7900,81,35574464,35616456,192.168.88.253,35752,332,,slow_start,
79,1210577.498439,8000,81,35919088,35948048,192.168.88.253,35752,330,,slow_start,
80,1210577.501352,8100,81,36263712,36295568,192.168.88.253,35752,340,,slow_start,
81,1210577.504311,8200,81,36612680,36643088,192.168.88.253,35752,370,,slow_start,
82,1210577.507236,8300,81,36957304,36990608,192.168.88.253,35752,327,,slow_start,
83,1210577.510152,8400,81,37299032,37338128,192.168.88.253,35752,330,,slow_start,
84,1210577.513170,8500,81,37652344,37685648,192.168.88.253,35752,361,,slow_start,
85,1210577.515926,8600,81,37978144,38010000,192.168.88.253,35752,355,,slow_start,
86,1210577.518904,8700,81,38325664,38357520,192.168.88.253,35752,381,,slow_start,
87,1210577.521846,8800,81,38671736,38705040,192.168.88.253,35752,379,,slow_start,
88,1210577.524786,8900,81,39017808,39052560,192.168.88.253,35752,369,,slow_start,
89,1210577.527583,9000,81,39346504,39376912,192.168.88.253,35752,409,,slow_start,
90,1210577.530437,9100,81,39683888,39724432,192.168.88.253,35752,284,,slow_start,
91,1210577.533346,9200,81,40025616,40067608,192.168.88.253,35752,388,,slow_start,
92,1210577.536232,9300,81,40364448,40396304,192.168.88.253,35752,403,,slow_start,
93,1210577.539193,9400,81,40713416,40743824,192.168.88.253,35752,374,,slow_start,
94,1210577.542054,9500,81,41049352,41091344,192.168.88.253,35752,293,,slow_start,
95,1210577.545050,9600,81,41399768,41438864,192.168.88.253,35752,346,,slow_start,
96,1210577.547981,9700,81,41748736,41786384,192.168.88.253,35752,300,,slow_start,
97,1210577.550915,9800,81,42093360,42129560,192.168.88.253,35752,298,,slow_start,
98,1210577.554138,9900,81,42471288,42504592,192.168.88.253,35752,375,,slow_start,
99,1210577.557014,10000,81,42811568,42852112,192.168.88.253,35752,286,,slow_start,
100,1210577.559899,10100,81,43150400,43193840,192.168.88.253,35752,345,,slow_start,
101,1210577.562829,10200,81,43493576,43523984,192.168.88.253,35752,427,,slow_start,
102,1210577.565806,10300,81,43843992,43887432,192.168.88.253,35752,401,,slow_start,
103,1210577.568756,10400,81,44191512,44234952,192.168.88.253,35752,352,,slow_start,
104,1210577.571812,10500,81,44550616,44589712,192.168.88.253,35752,301,,slow_start,
105,1210577.574897,10600,81,44914064,44953160,192.168.88.253,35752,395,,slow_start,
106,1210577.577828,10700,81,45258688,45302128,192.168.88.253,35752,337,,slow_start,
107,1210577.580850,10800,81,45614896,45655440,192.168.88.253,35752,313,,slow_start,
108,1210577.583764,10900,81,45959520,45997168,192.168.88.253,35752,287,,slow_start,
109,1210577.586878,11000,81,46322968,46366408,192.168.88.253,35752,361,,slow_start,
110,1210577.589959,11100,81,46687864,46721168,192.168.88.253,35752,350,,slow_start,
111,1210577.593035,11200,81,47049864,47091856,192.168.88.253,35752,279,,slow_start,
112,1210577.596129,11300,81,47411864,47455304,192.168.88.253,35752,410,,slow_start,
113,1210577.598964,11400,81,47746352,47786896,192.168.88.253,35752,328,,slow_start,
114,1210577.601961,11500,81,48102560,48134416,192.168.88.253,35752,360,,slow_start,
115,1210577.605052,11600,81,48466008,48505104,192.168.88.253,35752,277,,slow_start,
116,1210577.608090,11700,81,48820768,48852624,192.168.88.253,35752,381,,slow_start,
117,1210577.611000,11800,81,49165392,49200144,192.168.88.253,35752,353,,slow_start,
118,1210577.614078,11900,81,49525944,49563592,192.168.88.253,35752,264,,slow_start,
119,1210577.616950,12000,81,49863328,49895184,192.168.88.253,35752,400,,slow_start,
120,1210577.619853,12100,81,50206504,50242704,192.168.88.253,35752,347,,slow_start,
121,1210577.622736,12200,81,50546784,50584432,192.168.88.253,35752,289,,slow_start,
122,1210577.625761,12300,81,50900096,50937744,192.168.88.253,35752,338,,slow_start,
123,1210577.628629,12400,81,51238928,51278024,192.168.88.253,35752,355,,slow_start,
124,1210577.631725,12500,81,51602376,51632784,192.168.88.253,35752,395,,slow_start,
125,1210577.634837,12600,81,51970168,52003472,192.168.88.253,35752,355,,slow_start,
126,1210577.637779,12700,81,52314792,52350992,192.168.88.253,35752,335,,slow_start,
127,1210577.640869,12800,81,52678240,52715888,192.168.88.253,35752,283,,slow_start,
128,1210577.643708,12900,81,53014176,53046032,192.168.88.253,35752,379,,slow_start,
129,1210577.646585,13000,81,53350112,53389208,192.168.88.253,35752,283,,slow_start,
130,1210577.649579,13100,81,53704872,53741072,192.168.88.253,35752,319,,slow_start,
131,1210577.652536,13200,81,54050944,54088592,192.168.88.253,35752,325,,slow_start,
132,1210577.655461,13300,81,54394120,54436112,192.168.88.253,35752,294,,slow_start,
133,1210577.658335,13400,81,54735848,54776392,192.168.88.253,35752,351,,slow_start,
134,1210577.661378,13500,81,55092056,55131152,192.168.88.253,35752,317,,slow_start,
135,1210577.664403,13600,81,55446816,55478672,192.168.88.253,35752,374,,slow_start,
136,1210577.667346,13700,81,55795784,55826192,192.168.88.253,35752,355,,slow_start,
137,1210577.670263,13800,81,56140408,56173712,192.168.88.253,35752,334,,slow_start,
138,1210577.673396,13900,81,56505304,56544400,192.168.88.253,35752,302,,slow_start,
139,1210577.676186,14000,81,56834000,56868752,192.168.88.253,35752,359,,slow_start,
140,1210577.679106,14100,81,57180072,57216272,192.168.88.253,35752,337,,slow_start,
141,1210577.681989,14200,81,57517456,57556552,192.168.88.253,35752,348,,slow_start,
142,1210577.684881,14300,81,57857736,57888144,192.168.88.253,35752,381,,slow_start,
143,1210577.687835,14400,81,58203808,58235664,192.168.88.253,35752,380,,slow_start,
144,1210577.690900,14500,81,58565808,58606352,192.168.88.253,35752,298,,slow_start,
145,1210577.693902,14600,81,58920568,58953872,192.168.88.253,35752,349,,slow_start,
146,1210577.696815,14700,81,59259400,59301392,192.168.88.253,35752,318,,slow_start,
147,1210577.699794,14800,81,59611264,59648912,192.168.88.253,35752,329,,slow_start,
148,1210577.702611,14900,81,59942856,59973264,192.168.88.253,35752,385,,slow_start,
149,1210577.705460,15000,81,60280240,60320784,192.168.88.253,35752,283,,slow_start,
150,1210577.708437,15100,81,60629208,60668304,192.168.88.253,35752,308,,slow_start,
151,1210577.711433,15200,81,60983968,61015824,192.168.88.253,35752,354,,slow_start,
152,1210577.714417,15300,81,61332936,61363344,192.168.88.253,35752,407,,slow_start,
153,1210577.717561,15400,81,61703624,61734032,192.168.88.253,35752,366,,slow_start,
154,1210577.720389,15500,81,62035216,62074312,192.168.88.253,35752,401,,slow_start,
155,1210577.723239,15600,81,62371152,62405904,192.168.88.253,35752,360,,slow_start,
156,1210577.726187,15700,81,62720120,62753424,192.168.88.253,35752,363,,slow_start,
157,1210577.728942,15800,81,63044472,63077776,192.168.88.253,35752,355,,slow_start,
158,1210577.731839,15900,81,63384752,63425296,192.168.88.253,35752,278,,slow_start,
159,1210577.734954,16000,81,63749648,63791640,192.168.88.253,35752,383,,slow_start,
160,1210577.737811,16100,81,64085584,64120336,192.168.88.253,35752,365,,slow_start,
161,1210577.740793,16200,81,64438896,64467856,192.168.88.253,35752,323,,slow_start,
162,1210577.744180,16300,81,64815376,64854472,192.168.88.253,35752,348,,slow_start,
163,1210577.748581,16400,81,65294664,65325072,192.168.88.253,35752,312,,slow_start,
164,1210577.752008,16500,81,65689968,65718928,192.168.88.253,35752,383,,slow_start,
165,1210577.755539,16600,81,66095408,66135952,192.168.88.253,35752,286,,slow_start,
166,1210577.759089,16700,81,66502296,66545736,192.168.88.253,35752,359,,slow_start,
167,1210577.762211,16800,81,66870088,66900496,192.168.88.253,35752,362,,slow_start,
168,1210577.765336,16900,81,67237880,67271184,192.168.88.253,35752,380,,slow_start,
