[655484.069201] TCP: my_cca: seq=1 cwnd=10 rtt=564 bytes_acked=1448 bytes_sent=30408 phase=loss_recovery Destination: 192.168.88.253:38158
[655484.069431] TCP: my_cca: seq=2 cwnd=5 rtt=213 bytes_acked=4344 bytes_sent=36200 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.074002] TCP: my_cca: seq=100 cwnd=8 rtt=88 bytes_acked=318560 bytes_sent=357656 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.076777] TCP: my_cca: seq=200 cwnd=8 rtt=149 bytes_acked=543000 bytes_sent=577752 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.080353] TCP: my_cca: seq=300 cwnd=8 rtt=115 bytes_acked=826808 bytes_sent=864456 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.083868] TCP: my_cca: seq=400 cwnd=8 rtt=113 bytes_acked=1117856 bytes_sent=1154056 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.087301] TCP: my_cca: seq=500 cwnd=8 rtt=96 bytes_acked=1394424 bytes_sent=1432072 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.090663] TCP: my_cca: seq=600 cwnd=8 rtt=117 bytes_acked=1663752 bytes_sent=1699952 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.094012] TCP: my_cca: seq=700 cwnd=8 rtt=136 bytes_acked=1940320 bytes_sent=1979416 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.097387] TCP: my_cca: seq=800 cwnd=8 rtt=168 bytes_acked=2216888 bytes_sent=2255984 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.100882] TCP: my_cca: seq=900 cwnd=8 rtt=116 bytes_acked=2500696 bytes_sent=2538344 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.104364] TCP: my_cca: seq=1000 cwnd=8 rtt=99 bytes_acked=2783056 bytes_sent=2819256 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.107669] TCP: my_cca: seq=1100 cwnd=8 rtt=119 bytes_acked=3050936 bytes_sent=3085688 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.111044] TCP: my_cca: seq=1200 cwnd=8 rtt=124 bytes_acked=3331848 bytes_sent=3366600 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.114487] TCP: my_cca: seq=1300 cwnd=8 rtt=107 bytes_acked=3612760 bytes_sent=3650408 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.117942] TCP: my_cca: seq=1400 cwnd=8 rtt=114 bytes_acked=3895120 bytes_sent=3931320 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.121415] TCP: my_cca: seq=1500 cwnd=8 rtt=112 bytes_acked=4173136 bytes_sent=4210784 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.124964] TCP: my_cca: seq=1600 cwnd=8 rtt=161 bytes_acked=4465632 bytes_sent=4504728 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.128296] TCP: my_cca: seq=1700 cwnd=8 rtt=134 bytes_acked=4745096 bytes_sent=4782744 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.131895] TCP: my_cca: seq=1800 cwnd=8 rtt=113 bytes_acked=5033248 bytes_sent=5070896 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.135251] TCP: my_cca: seq=1900 cwnd=8 rtt=90 bytes_acked=5314160 bytes_sent=5350360 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.138785] TCP: my_cca: seq=2000 cwnd=8 rtt=134 bytes_acked=5599416 bytes_sent=5631272 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.142395] TCP: my_cca: seq=2100 cwnd=8 rtt=168 bytes_acked=5887568 bytes_sent=5926664 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.145764] TCP: my_cca: seq=2200 cwnd=8 rtt=124 bytes_acked=6168480 bytes_sent=6203232 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.149545] TCP: my_cca: seq=2300 cwnd=8 rtt=106 bytes_acked=6466768 bytes_sent=6504416 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.153010] TCP: my_cca: seq=2400 cwnd=8 rtt=134 bytes_acked=6757816 bytes_sent=6792568 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.156654] TCP: my_cca: seq=2500 cwnd=8 rtt=114 bytes_acked=7048864 bytes_sent=7083616 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.160120] TCP: my_cca: seq=2600 cwnd=8 rtt=111 bytes_acked=7337016 bytes_sent=7374664 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.163577] TCP: my_cca: seq=2700 cwnd=8 rtt=142 bytes_acked=7620824 bytes_sent=7658472 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.167075] TCP: my_cca: seq=2800 cwnd=8 rtt=130 bytes_acked=7913320 bytes_sent=7949520 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.170551] TCP: my_cca: seq=2900 cwnd=8 rtt=114 bytes_acked=8201472 bytes_sent=8237672 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.174195] TCP: my_cca: seq=3000 cwnd=8 rtt=109 bytes_acked=8496864 bytes_sent=8533064 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.177497] TCP: my_cca: seq=3100 cwnd=8 rtt=117 bytes_acked=8766192 bytes_sent=8803840 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.180941] TCP: my_cca: seq=3200 cwnd=8 rtt=147 bytes_acked=9042760 bytes_sent=9077512 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.184371] TCP: my_cca: seq=3300 cwnd=8 rtt=133 bytes_acked=9328016 bytes_sent=9365664 phase=congestion_avoidance Destination: 192.168.88.253:38158
[655484.187913] TCP: my_cca: seq=3400 cwnd=8 rtt=113 bytes_acked=9614720 bytes_sent=9652368 phase=congestion_avoidance Destination: 192.168.88.253:38158
