queue_bytes	burst_bytes	rate_mbit	mode	configured_cwnd	attempt	display_cwnd	throughput_mib_s	loss_rate	row_count	loss_rows	first_loss_cwnd	avg_top_cwnd	result_dir	server_log	client_log
11680	25000	500	bdp	18	1	18	42.96	0.454056	12809	5816	17	11.15	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35484_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_500mbit_bdp_18_run1/client.log
11680	25000	750	reno	0	1	16.30	30.24	0.428915	6654	2854	17	16.30	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_52090_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_reno_0_run1/client.log
11680	25000	750	empirical	16	1	16	34.92	0.423716	9563	4052	16	15.92	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_39134_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_16_run1/client.log
11680	25000	750	empirical	15	2	15	82.57	0.375359	5576	2093	15	14.92	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_44620_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_15_run2/client.log
11680	25000	750	empirical	14	3	14	83.32	0.310707	2858	888	14	13.94	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38322_14	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_14_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_14_run3/client.log
11680	25000	750	empirical	13	4	13	66.16	0.125950	921	116	13	12.87	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_43942_13	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_13_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_13_run4/client.log
11680	25000	750	empirical	12	5	12	64.78	0.279907	1722	482	12	11.95	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45188_12	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_12_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_12_run5/client.log
11680	25000	750	empirical	11	6	11	82.09	0.017218	2962	51	11	11.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_47062_11	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_11_run6/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_11_run6/client.log
11680	25000	750	empirical	10	7	10	74.68	0.000000	2785	0		10.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_56148_10	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_10_run7/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_empirical_10_run7/client.log
11680	25000	750	bdp_plus_queue	32	1	32	27.57	0.427463	11732	5015	16	16.14	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_46492_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_bdp_plus_queue_32_run1/client.log
11680	25000	750	bdp	26	1	26	44.74	0.422041	11923	5032	20	15.97	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42974_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_750mbit_bdp_26_run1/client.log
11680	25000	1000	reno	0	1	16.59	23.08	0.429485	12203	5241	25	16.59	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50414_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_reno_0_run1/client.log
11680	25000	1000	empirical	16	1	16	21.80	0.422362	9847	4159	16	16.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_43184_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_empirical_16_run1/client.log
11680	25000	1000	empirical	15	2	15	105.22	0.000000	982	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_36130_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_empirical_15_run2/client.log
11680	25000	1000	bdp_plus_queue	41	1	41	31.14	0.430620	12763	5496	20	16.64	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_48084_41	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_bdp_plus_queue_41_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_bdp_plus_queue_41_run1/client.log
11680	25000	1000	bdp	35	1	35	29.42	0.425272	10953	4658	20	16.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50840_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_25000burst_1000mbit_bdp_35_run1/client.log
11680	50000	500	reno	0	1	11.52	45.17	0.454106	18423	8366	16	11.52	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35710_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_reno_0_run1/client.log
11680	50000	500	empirical	11	1	11	56.09	0.447659	15552	6962	11	10.64	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42980_11	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_11_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_11_run1/client.log
11680	50000	500	empirical	10	2	10	56.40	0.433171	13946	6041	10	9.96	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33904_10	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_10_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_10_run2/client.log
11680	50000	500	empirical	9	3	9	56.53	0.272979	3253	888	9	8.95	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37464_9	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_9_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_9_run3/client.log
11680	50000	500	empirical	8	4	8	56.09	0.001864	1073	2	8	8.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_57420_8	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_8_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_empirical_8_run4/client.log
11680	50000	500	bdp_plus_queue	24	1	24	49.11	0.449636	8240	3705	19	11.32	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38736_24	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_bdp_plus_queue_24_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_bdp_plus_queue_24_run1/client.log
11680	50000	500	bdp	18	1	18	48.30	0.456157	25888	11809	18	11.12	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_58592_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_500mbit_bdp_18_run1/client.log
11680	50000	750	reno	0	1	16.40	36.15	0.415308	6807	2827	16	16.40	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54334_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_reno_0_run1/client.log
11680	50000	750	empirical	16	1	16	39.89	0.421005	10988	4626	16	15.77	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42134_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_16_run1/client.log
11680	50000	750	empirical	15	2	15	84.10	0.375730	8389	3152	15	14.89	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_57646_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_15_run2/client.log
11680	50000	750	empirical	14	3	14	84.41	0.310815	6084	1891	14	13.94	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_39346_14	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_14_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_14_run3/client.log
11680	50000	750	empirical	13	4	13	82.53	0.201673	3347	675	13	12.91	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37688_13	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_13_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_13_run4/client.log
11680	50000	750	empirical	12	5	12	83.48	0.218385	4025	879	12	11.92	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_43560_12	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_12_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_12_run5/client.log
11680	50000	750	empirical	11	6	11	82.10	0.005875	851	5	11	10.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35160_11	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_11_run6/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_empirical_11_run6/client.log
11680	50000	750	bdp_plus_queue	32	1	32	38.15	0.429705	3656	1571	16	16.11	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_60934_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_bdp_plus_queue_32_run1/client.log
11680	50000	750	bdp	26	1	26	32.88	0.424658	6789	2883	16	16.13	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42086_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_750mbit_bdp_26_run1/client.log
11680	50000	1000	reno	0	1	16.75	36.98	0.420145	10325	4338	20	16.75	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38676_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_reno_0_run1/client.log
11680	50000	1000	empirical	16	1	16	29.73	0.417037	9462	3946	16	16.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_60950_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_empirical_16_run1/client.log
11680	50000	1000	empirical	15	2	15	99.60	0.000000	1983	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_60522_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_empirical_15_run2/client.log
11680	50000	1000	bdp_plus_queue	41	1	41	35.39	0.420769	7800	3282	20	16.81	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45856_41	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_bdp_plus_queue_41_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_bdp_plus_queue_41_run1/client.log
11680	50000	1000	bdp	35	1	35	32.71	0.423689	11060	4686	20	16.74	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42728_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_50000burst_1000mbit_bdp_35_run1/client.log
11680	100000	500	reno	0	1	11.86	53.14	0.454874	18249	8301	20	11.86	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38964_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_reno_0_run1/client.log
11680	100000	500	empirical	11	1	11	55.42	0.428642	16151	6923	11	10.57	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41532_11	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_11_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_11_run1/client.log
11680	100000	500	empirical	10	2	10	56.61	0.419012	13465	5642	10	9.96	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_39264_10	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_10_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_10_run2/client.log
11680	100000	500	empirical	9	3	9	56.78	0.269411	5345	1440	9	8.97	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38714_9	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_9_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_9_run3/client.log
11680	100000	500	empirical	8	4	8	56.51	0.006879	1599	11	8	8.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_57620_8	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_8_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_empirical_8_run4/client.log
11680	100000	500	bdp_plus_queue	24	1	24	51.59	0.455405	15024	6842	20	11.18	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33604_24	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_bdp_plus_queue_24_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_bdp_plus_queue_24_run1/client.log
11680	100000	500	bdp	18	1	18	38.06	0.445645	7313	3259	18	12.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_52868_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_500mbit_bdp_18_run1/client.log
11680	100000	750	reno	0	1	16.11	41.94	0.425181	9523	4049	20	16.11	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_44138_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_reno_0_run1/client.log
11680	100000	750	empirical	16	1	16	29.02	0.425286	6739	2866	16	15.89	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_43766_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_16_run1/client.log
11680	100000	750	empirical	15	2	15	83.93	0.368347	1428	526	15	14.88	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_48158_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_15_run2/client.log
11680	100000	750	empirical	14	3	14	84.43	0.331683	1616	536	14	13.95	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37974_14	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_14_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_14_run3/client.log
11680	100000	750	empirical	13	4	13	84.38	0.163832	2234	366	13	12.88	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37704_13	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_13_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_13_run4/client.log
11680	100000	750	empirical	12	5	12	82.76	0.278215	4705	1309	12	11.96	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_53908_12	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_12_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_12_run5/client.log
11680	100000	750	empirical	11	6	11	83.74	0.018116	3036	55	11	10.96	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42918_11	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_11_run6/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_11_run6/client.log
11680	100000	750	empirical	10	7	10	82.38	0.000414	2413	1	10	10.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35032_10	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_10_run7/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_empirical_10_run7/client.log
11680	100000	750	bdp_plus_queue	32	1	32	36.61	0.423624	13918	5896	20	16.21	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38028_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_bdp_plus_queue_32_run1/client.log
11680	100000	750	bdp	26	1	26	33.16	0.425360	10631	4522	20	16.29	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54122_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_750mbit_bdp_26_run1/client.log
11680	100000	1000	reno	0	1	16.79	36.16	0.419136	4118	1726	16	16.79	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_55488_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_reno_0_run1/client.log
11680	100000	1000	empirical	16	1	16	28.13	0.424525	3319	1409	16	16.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_56336_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_empirical_16_run1/client.log
11680	100000	1000	empirical	15	2	15	101.77	0.000000	1633	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_47860_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_empirical_15_run2/client.log
11680	100000	1000	bdp_plus_queue	41	1	41	33.87	0.415264	6774	2813	16	16.94	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54056_41	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_bdp_plus_queue_41_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_bdp_plus_queue_41_run1/client.log
11680	100000	1000	bdp	35	1	35	30.72	0.423298	7125	3016	17	16.72	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_48120_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/11680q_100000burst_1000mbit_bdp_35_run1/client.log
23360	5840	500	reno	0	1	16.12	55.92	0.374519	1821	682	21	16.12	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42034_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_reno_0_run1/client.log
23360	5840	500	empirical	16	1	16	56.05	0.017544	342	6	13	14.27	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_59778_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_empirical_16_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_empirical_16_run1/client.log
23360	5840	500	empirical	15	2	15	56.47	0.000000	226	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_56604_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_empirical_15_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_empirical_15_run2/client.log
23360	5840	500	bdp_plus_queue	32	1	32	56.11	0.372357	7141	2659	19	16.08	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_57102_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_bdp_plus_queue_32_run1/client.log
23360	5840	500	bdp	18	1	18	55.81	0.290780	3666	1066	13	15.51	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_55902_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_500mbit_bdp_18_run1/client.log
23360	5840	750	reno	0	1	18.09	79.10	0.364699	6929	2527	29	18.09	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_40966_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_5840burst_750mbit_reno_0_run1/client.log
