line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,210875.372501,1,10,5792,14480,192.168.88.253,42216,261,,slow_start,
2,210875.378035,100,31,379376,396752,192.168.88.253,42216,302,,slow_start,
3,210875.383985,200,31,735584,754408,192.168.88.253,42216,329,,slow_start,
4,210875.390339,300,31,1114960,1133784,192.168.88.253,42216,336,,slow_start,
5,210875.396438,400,31,1476960,1492888,192.168.88.253,42216,286,,slow_start,
6,210875.402712,500,31,1854888,1867920,192.168.88.253,42216,360,,slow_start,
7,210875.408658,600,31,2209648,2227024,192.168.88.253,42216,305,,slow_start,
8,210875.415255,700,31,2603504,2620880,192.168.88.253,42216,318,,slow_start,
9,210875.421821,800,31,2994464,3013288,192.168.88.253,42216,279,,slow_start,
10,210875.429132,900,31,3389768,3405696,192.168.88.253,42216,129,,slow_start,
11,210875.434832,1000,31,3761904,3779280,192.168.88.253,42216,313,,slow_start,
12,210875.441038,1100,31,4136936,4149968,192.168.88.253,42216,215,,slow_start,
13,210875.447224,1200,31,4503280,4520656,192.168.88.253,42216,311,,slow_start,
14,210875.453429,1300,31,4873968,4891344,192.168.88.253,42216,312,,slow_start,
15,210875.459703,1400,31,5250448,5269272,192.168.88.253,42216,282,,slow_start,
16,210875.466025,1500,31,5626928,5644304,192.168.88.253,42216,322,,slow_start,
17,210875.472209,1600,31,5994720,6010648,192.168.88.253,42216,292,,slow_start,
18,210875.478561,1700,31,6374096,6385680,192.168.88.253,42216,342,,slow_start,
19,210875.484815,1800,31,6750576,6767952,192.168.88.253,42216,307,,slow_start,
20,210875.490058,1900,31,7066240,7080720,192.168.88.253,42216,367,,slow_start,
21,210875.494536,2000,31,7335568,7355840,192.168.88.253,42216,288,,slow_start,
22,210875.499482,2100,31,7628064,7646888,192.168.88.253,42216,246,,slow_start,
23,210875.504350,2200,31,7917664,7933592,192.168.88.253,42216,335,,slow_start,
24,210875.509311,2300,31,8211608,8227536,192.168.88.253,42216,373,,slow_start,
25,210875.514407,2400,31,8520032,8538856,192.168.88.253,42216,327,,slow_start,
26,210875.520347,2500,31,8874792,8887824,192.168.88.253,42216,383,,slow_start,
